M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M 102070 N/A       20:41:06.80 -61:35:32.4  8.46    7.52     29.72   -18.28  --------  A6V          
M 105061 N/A       21:16:59.22 -56:18:26.0  9.43    2.63     10.60   -22.87  --------  A6V          
M 106574 N/A       21:35:02.67 +34:35:45.4 10.54    4.42    -28.37   -19.29  --------  A6V          
M 110688 N/A       22:25:31.08 -11:54:28.8  8.55    1.19     -1.98     2.10  --------  A6V          
M 111142 N/A       22:30:58.87 -48:18:56.7  7.70    9.43     42.62   -25.28  --------  A5/A6V       
M 111259 N/A       22:32:26.38 +39:46:47.0  5.88    5.19      4.73    -8.87 22324+3946 A6V          
M 113394 N/A       22:57:54.24 -71:43:05.3  8.28    4.42     -1.28     4.15  --------  A6V          
M 115034 N/A       23:17:54.48 -60:59:53.2  8.25    7.67     -6.68     8.08 23180-6100 A6V          
M 115238 N/A       23:20:28.66 -39:59:31.8  8.25    6.85    -16.70    12.50  --------  A6V          
M 116904 N/A       23:41:46.37 -17:47:00.7  8.52    3.58    -27.07   -28.87 23418-1748 A6V:         
M 117331 N/A       23:47:29.21 -67:43:12.4  8.31    4.24     16.46    15.39  --------  A6V          
M 117569 N/A       23:50:34.23 -20:13:59.6  7.20   10.90     42.49   -24.65  --------  A6V          
M 117584 N/A       23:50:45.80 -50:36:48.8  9.07    3.26     24.02   -10.81  --------  A6V          
M 117824 N/A       23:53:45.96 -18:21:53.3  7.36    2.31     12.80    -0.29  --------  A6V          
