M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  25627 N/A       05:28:28.08 -39:22:15.5  9.20   25.36     87.13    20.53  --------  K2V          
M  26013 N/A       05:33:04.60 -26:43:28.2  9.12   29.57     15.02   151.99  --------  K2V          
M  26175 N/A       05:34:48.62 -23:28:08.2  8.80   37.07    318.05  -433.24  --------  K2V          
M  26505 N/A       05:38:11.86 +51:26:44.6  7.74   48.72   -549.43   105.81  --------  K2V          
M  27531 N/A       05:49:50.22 -72:24:45.0  9.86   21.26     97.95   299.17  --------  K2V:         
M  28316 N/A       05:58:58.95 -78:16:55.5  9.99   19.96    -40.73   -23.35  --------  K2V          
M  28884 N/A       06:05:55.11 +26:33:17.4  9.42   23.97   -179.65  -375.57  --------  K2V          
M  29063 N/A       06:07:52.30 +08:13:10.2  8.97   28.92     40.50  -311.21  --------  K2V          
M  29374 N/A       06:11:30.14 -41:34:42.9  9.31   25.91     72.43  -281.64  --------  K2V          
M  29458 N/A       06:12:26.82 -29:27:26.1  8.95    2.82     -3.21     1.71  --------  K2V          
M  30034 N/A       06:19:12.92 -58:03:15.5  9.13   21.97     14.13    45.21  --------  K2V          
M  30225 N/A       06:21:33.12 -22:12:53.1  8.48   35.92     25.23  -240.22  --------  K2V          
M  30893 N/A       06:29:05.53 +27:00:31.9  8.59   33.96   -247.32  -418.83  --------  K2V          
M  32621 N/A       06:48:21.06 +01:13:08.2  9.03    0.71     -8.88    -1.36  --------  K2Vevar      
M  33848 N/A       07:01:35.56 +06:55:36.6  8.16   35.35    -31.92    27.63  --------  K2V          
M  35173 N/A       07:16:10.67 -03:39:57.2  9.01   29.25    105.22   -50.85  --------  K2V          
M  35266 N/A       07:17:09.73 +16:17:30.1  7.93    3.95     18.77   -18.05  --------  K2V          
M  35658 N/A       07:21:27.90 +16:43:19.3  8.57    0.93      6.97   -14.94  --------  K2V          
M  35750 N/A       07:22:26.72 +08:54:07.2  9.37   22.40    184.88  -315.51  --------  K2V          
M  35985 N/A       07:24:57.16 -38:21:07.0  9.48   20.44     -3.56  -119.30 07250-3821 K1/K2V:      
M  35992 N/A       07:24:59.99 -38:20:58.9  9.65   20.73     -3.00  -118.82 07250-3821 K2V          
M  36357 N/A       07:29:01.77 +31:59:37.8  7.73   56.98    160.40   174.68  --------  K2V          
M  36827 N/A       07:34:26.16 -06:53:48.0  8.16   40.32    -83.68   -43.15  --------  K2V          
M  37349 N/A       07:39:59.33 -03:35:51.0  7.18   70.44     69.66  -277.94 07400-0336 K2V          
M  39088 N/A       07:59:47.60 -59:12:43.8  9.25   19.52    -32.11   -41.86  --------  K2V          
M  40051 N/A       08:10:52.60 -42:48:41.0  8.78   29.86     23.14  -341.87  --------  K2V          
M  40072 N/A       08:11:09.69 -46:17:50.6  8.83   24.98   -124.72   -11.84  --------  K2V          
M  41308 N/A       08:25:40.50 +66:27:44.2  8.86   26.64     -3.04  -501.13  --------  K2V          
M  42145 N/A       08:35:27.87 +41:44:24.9  8.74   35.84   -267.20  -635.92  --------  K2V          
M  42567 N/A       08:40:36.63 +43:06:49.4  9.34   32.29   -168.71  -297.22  --------  K2V          
M  42697 N/A       08:42:07.52 -42:55:45.9  8.11   44.73   -269.32   -87.23 08421-4256 K2V          
M  42808 N/A       08:43:18.03 -38:52:56.5  6.58   89.78   -301.02   340.76  --------  K2V          
M  44526 N/A       09:04:20.70 -15:54:51.2  8.77   35.63   -108.36   -29.91  --------  K2V          
M  45963 N/A       09:22:25.95 +40:12:03.8  7.69   41.19   -341.41  -358.80  --------  K2V          
M  46191 N/A       09:25:05.39 -12:58:00.5  9.64   24.63    555.69  -569.31  --------  K1/K2V       
M  46422 N/A       09:27:57.58 -66:06:08.3  8.86   25.40     36.13   -70.90  --------  K2V          
M  47239 N/A       09:37:41.07 +44:26:22.1  8.35    2.35    -21.22   -27.13  --------  K2V          
M  47547 N/A       09:41:36.07 +57:29:46.6  8.64   31.02    -85.26   -42.59  --------  K2V          
M  48594 N/A       09:54:35.06 -58:43:47.3  9.00   34.49   -373.80   445.50  --------  K2V          
M  48680 N/A       09:55:42.52 -18:06:26.6  9.36   26.42   -326.15   107.51  --------  K1/K2V       
M  48766 N/A       09:56:47.58 -31:14:33.2 10.06   16.36   -280.17    42.38  --------  K2V          
M  49051 N/A       10:00:33.90 -61:45:30.1  7.93    9.75    -84.26   127.35  --------  K2VCN...     
M  49378 N/A       10:04:52.34 -39:16:02.1 10.00    0.58    -16.71     1.65  --------  K2V          
M  50032 N/A       10:12:52.78 -28:30:48.2  9.08   23.19    -50.47   -24.35  --------  K2V          
M  50642 N/A       10:20:34.79 +29:34:18.0  8.80    0.45     -0.96   -20.59  --------  K2V          
M  51714 N/A       10:33:57.12 -29:32:00.6  9.43   19.67   -377.55   183.59  --------  K2V          
M  51862 N/A       10:35:44.47 +45:15:24.1  8.74    0.72    -30.73    11.67  --------  K2V          
M  51931 N/A       10:36:30.79 -13:50:35.7  8.71   31.63   -164.60    23.79  --------  K2V          
M  55542 N/A       11:22:35.56 -28:14:51.1  8.99    2.11    -20.24     4.28  --------  K2V:         
M  55848 N/A       11:26:46.27 +03:00:22.7  7.58   55.59   -730.15   191.17 11268+0300 K2V          
M  56372 N/A       11:33:20.89 -23:08:13.0  8.55    1.25     -4.99    16.80  --------  K1/K2Vp...   
M  57645 N/A       11:49:13.16 -20:20:34.6  9.25   25.43   -197.07    26.55  --------  K2V          
M  57683 N/A       11:49:49.00 +49:13:55.8  8.94   31.29   -246.25    19.87  --------  K2V          
M  58019 N/A       11:54:00.79 +29:33:14.2 10.92   23.17    -79.93   -81.67  --------  K2V          
M  58397 N/A       11:58:27.88 -23:38:08.7  9.47   25.76   -290.50   138.91  --------  K2V          
M  58451 N/A       11:59:10.01 -20:21:13.6  7.92   48.04    143.16  -423.32  --------  K2V          
M  58770 N/A       12:03:14.85 +47:50:33.4 10.05   23.18   -161.58     0.84  --------  K2V          
M  59259 N/A       12:09:20.82 -27:58:55.9  8.98   19.77   -110.55    29.95  --------  K2V          
M  59419 N/A       12:11:19.16 -44:51:40.8  9.32   22.52   -236.02   -12.43  --------  K2V          
M  59557 N/A       12:12:51.78 -37:23:23.2  9.75   18.43    -90.37   -90.33  --------  K2V          
M  60028 N/A       12:18:37.97 -51:29:26.2  9.41   21.81    -46.22    68.20  --------  K2V          
M  60227 N/A       12:21:01.72 -29:11:01.5  9.67    1.37     -7.56    -2.57  --------  K1/K2V:      
M  60788 N/A       12:27:31.39 -71:25:22.6  9.38   19.36   -122.98   115.70  --------  K2V          
M  60808 N/A       12:27:48.48 -50:20:11.7  8.72   27.42   -271.76   131.73  --------  K2V          
M  60853 N/A       12:28:19.12 -16:54:39.8  9.45   35.30   -560.15    45.96  --------  K2V          
M  61100 N/A       12:31:18.91 +55:07:07.6  8.08   42.13     99.70   -13.25  --------  K2V          
M  61313 N/A       12:33:40.28 -54:55:24.8  9.37   26.75     27.92   -66.06  --------  K2V          
M  61632 N/A       12:37:57.97 +44:44:16.9 11.52   17.98     26.77   -50.97 12380+4444 K2V          
M  61633 N/A       12:37:58.92 +44:44:18.8 11.44   18.32     44.54   -56.00 12380+4444 K2V          
M  61907 N/A       12:41:12.47 -47:39:37.9  9.34   21.84    -69.87  -200.82  --------  K2V          
M  62036 N/A       12:42:56.08 -02:15:03.9  9.06   27.14   -201.99    55.30 12429-0215 K2V          
M  62794 N/A       12:52:02.17 +25:27:23.8  9.91   25.14   -141.09   -36.92  --------  K2V          
M  63181 N/A       12:56:39.23 +36:51:57.3 10.05   24.99     61.67    11.22  --------  K2V          
M  63353 N/A       12:58:54.92 -55:40:23.2  9.79   30.29    -81.59  -216.52  --------  K2V:         
M  63580 N/A       13:01:43.10 +31:09:41.8  9.83    3.32    -15.48    26.20  --------  K2V          
M  63581 N/A       13:01:44.74 +30:41:27.0 10.19   18.40     91.62  -234.11  --------  K2V          
M  63831 N/A       13:04:55.75 -28:55:43.5  9.72   19.53    -72.06   -24.25  --------  K2V          
M  64275 N/A       13:10:20.69 +67:29:41.3  8.88   29.73   -710.84   -18.31  --------  K2V          
M  64626 N/A       13:14:46.75 +57:01:04.1  9.72   17.87     82.45   -36.65  --------  K2V          
M  64934 N/A       13:18:36.37 -57:27:14.9  9.43   24.54      4.54    50.14  --------  K2V          
M  65121 N/A       13:20:43.77 +04:07:58.5  8.58   32.83   -507.56   202.00  --------  K2V          
M  65940 N/A       13:31:06.17 -04:06:19.9 10.41   16.86     50.34    17.17  --------  K2V          
M  66043 N/A       13:32:22.07 +42:17:47.1 10.93   -1.30    -20.63    -3.20  --------  K2V          
M  66229 N/A       13:34:24.89 -27:30:23.7  9.27   26.51   -576.63  -139.13  --------  K2V          
M  66331 N/A       13:35:38.01 -26:55:09.7  9.60   -0.10    -22.09   -11.66  --------  K2V          
M  66487 N/A       13:37:49.09 -35:26:55.9  9.33   21.47    -40.88    74.09  --------  K2V          
M  66616 N/A       13:39:16.26 -13:18:33.1 10.11   18.46   -275.86     0.76  --------  K1/K2V       
M  66648 N/A       13:39:44.60 -29:08:29.8 10.34   16.74    -39.14  -344.54  --------  K1/K2V       
M  66862 N/A       13:42:15.61 +37:49:28.5  8.86   -0.75     -7.19    -6.94  --------  K2V          
M  66946 N/A       13:43:15.09 +32:00:29.6  9.24    1.69    -11.51    -2.53  --------  K2V          
M  66987 N/A       13:43:41.81 -09:28:32.1  9.59   25.68   -264.63  -102.92  --------  K2V          
M  67031 N/A       13:44:12.91 -08:29:17.9  9.12   24.80     -8.84    -8.42  --------  K2V          
M  67367 N/A       13:48:26.89 -60:27:51.8  9.84   16.98     24.28    38.59  --------  K1/K2V       
M  67525 N/A       13:50:07.02 +31:13:56.1  9.68    5.97    -13.21   -23.27  --------  K2V          
M  67986 N/A       13:55:20.83 -76:16:14.7  8.33   37.50   -172.63   -40.00  --------  K2V          
M  68116 N/A       13:56:45.22 -07:18:42.1  9.45   25.76     70.18  -286.24  --------  K2V          
M  69046 N/A       14:07:59.31 +39:14:33.7 10.58   14.40   -155.26   110.98  --------  K2V          
M  69075 N/A       14:08:21.41 -52:17:13.8  9.50   28.79   -200.21   101.89  --------  K2V          
M  70098 N/A       14:20:38.18 -64:28:07.1  9.51   22.45   -193.74  -168.95  --------  K1/K2V       
M  71190 N/A       14:33:34.90 +09:20:03.7  8.83   30.35    158.95  -513.27 14336+0920 K2V...       
M  72200 N/A       14:46:03.07 +27:30:44.4  7.98   37.93     18.43   -42.22  --------  K2V          
M  72577 N/A       14:50:20.96 +06:48:53.7  9.08   32.53   -621.09   -66.70  --------  K2V          
M  72742 N/A       14:52:17.74 -43:49:05.5  8.70   29.13    -89.62  -184.39  --------  K2V          
M  72848 N/A       14:53:23.77 +19:09:10.1  6.00   86.69   -442.75   216.84  --------  K2V          
M  73308 N/A       14:58:52.76 -15:26:10.8  8.61    2.60      2.74   -21.21  --------  K2VCN...     
M  75253 N/A       15:22:36.69 -10:39:40.0  7.97   45.83    -57.74  -202.38  --------  K2V          
M  75718 N/A       15:28:09.62 -09:20:53.0  6.89   50.34     72.69  -363.37 15282-0921 K2V          
M  75722 N/A       15:28:12.21 -09:21:28.3  7.57   48.06     81.53  -355.85 15282-0921 K2V          
M  76626 N/A       15:38:53.99 -69:12:32.8  9.09   20.17   -159.41   -46.32  --------  K1/K2V:      
M  76747 N/A       15:40:19.08 -71:34:04.6  9.52   21.14   -105.20   -85.93  --------  K2V          
M  77049 N/A       15:43:59.10 -71:42:17.5 10.08   18.12   -127.35   -88.19  --------  K1/K2V:      
M  77199 N/A       15:45:47.61 -30:20:55.7  9.37   24.44    -68.15   -99.66  --------  K2V          
M  77293 N/A       15:46:50.78 -05:15:23.5 10.23   16.75   -146.99    34.30  --------  K2V          
M  77707 N/A       15:51:56.65 -09:28:09.3  8.93   27.91    -16.40    71.96  --------  K2V          
M  78259 N/A       15:58:43.95 +25:34:10.4  8.19   11.39    -78.93  -119.58  --------  K2V          
M  78336 N/A       15:59:42.29 -05:04:34.5  9.04   30.24   -108.17   -94.20  --------  K2V          
M  78739 N/A       16:04:26.72 -11:26:59.6  8.02   30.89    -58.04   -23.37 16044-1123 K2V          
M  78883 N/A       16:06:11.34 -10:59:26.5  9.69   27.34    -30.34   158.07  --------  K2V          
M  78947 N/A       16:06:59.77 -22:58:38.0  9.16   26.60     44.03  -176.49  --------  K2V          
M  80315 N/A       16:23:49.91 -02:58:29.6  9.25   22.95    -56.79   -64.98  --------  K2V          
M  80366 N/A       16:24:19.81 -13:38:30.0  8.40   46.44   -220.32  -205.97 16243-1338 K2V          
M  81300 N/A       16:36:21.44 -02:19:28.4  5.77  102.27    455.22  -307.63 16363-0220 K2V          
M  81407 N/A       16:37:36.12 -40:53:16.9  8.95   30.89   -375.76  -384.30  --------  K2V          
M  81935 N/A       16:44:15.02 -38:56:37.1  7.52   69.58    -19.18   -59.79  --------  K2V          
M  81980 N/A       16:44:49.47 -15:29:43.4 10.35   17.64     23.82   -21.23  --------  K2V          
M  82001 N/A       16:45:05.50 -31:22:47.9  8.23    2.15     -0.43    -6.97  --------  K1/K2V       
M  82811 N/A       16:55:26.94 -16:02:22.3 10.00   15.57    -14.38   -18.70  --------  K2V          
M  83373 N/A       17:02:22.82 -11:53:36.4  8.98   28.24   -127.48    28.21 17024-1154 K2V          
M  83676 N/A       17:06:08.21 -06:10:02.0  8.80   32.81    -89.16   -63.66  --------  K2V          
M  84028 N/A       17:10:37.61 +24:31:56.7  8.33   26.38   -202.60   235.48  --------  K2V          
M  84315 N/A       17:14:14.74 -75:16:48.2  8.94   27.03     55.95   -98.67  --------  K2V          
M  84322 N/A       17:14:17.79 -28:42:24.3  9.34   29.35     20.85    10.94  --------  K2V          
M  87330 N/A       17:50:38.36 -40:19:06.0  9.10   31.99     20.99   -25.20  --------  K2V:         
M  88127 N/A       18:00:03.55 +80:00:03.0  6.11   19.64     54.58   130.47 18002+8000 K2Vvar       
M  88136 N/A       18:00:09.23 +80:00:14.7  5.74   18.84     46.91   124.03 18002+8000 K2Vvar       
M  88972 N/A       18:09:37.41 +38:27:28.0  6.38   90.11   -316.17  -468.33  --------  K2V          
M  90162 N/A       18:23:56.46 -60:02:52.7  9.25   24.52   -106.35  -185.92  --------  K2V          
M  91638 N/A       18:41:16.62 -63:32:03.7  9.41   26.47     14.90    22.01  --------  K1/K2V       
M  92759 N/A       18:54:08.68 -36:39:23.5  9.79   26.57     16.84   -67.80  --------  K2V          
M  95256 N/A       19:22:49.67 -66:09:07.0  8.97   22.66      2.92  -362.11  --------  K2V          
M  95819 N/A       19:29:21.09 -62:47:17.4  8.52    2.22     16.09     2.54  --------  K2V          
M  96085 N/A       19:32:06.70 -11:16:29.7  7.53   55.50    235.44    18.03  --------  K2V          
M  96509 N/A       19:37:12.06 +28:47:43.2  8.96    2.73     -4.01   -16.50  --------  K2V          
M  96918 N/A       19:42:03.51 -24:54:48.5  9.89   16.11     24.86   -68.52  --------  K2V          
M  97156 N/A       19:44:52.41 -52:20:10.8  8.74   33.38    -33.21   -91.29  --------  K2V          
M  97448 N/A       19:48:23.35 -26:06:48.5  9.71   15.99     -2.94   -29.44  --------  K2V          
M  97937 N/A       19:54:14.80 -19:29:47.5  9.76   17.43     31.08   -28.00  --------  K2V          
M  97977 N/A       19:54:43.32 -33:17:14.1  9.52   20.10    110.76   -77.61  --------  K1/K2V       
M  98413 N/A       19:59:45.93 -20:12:37.4  9.20   27.79    -19.65   -41.27  --------  K2V          
M  99461 N/A       20:11:11.94 -36:06:04.3  5.32  165.24    456.89 -1574.91 20112-3605 K2V          
M  99562 N/A       20:12:18.31 +34:51:10.7  7.81    1.89     15.93    -7.58 20123+3451 K2V          
M  99634 N/A       20:13:16.43 -82:01:41.2  8.46   32.10     85.72   -19.63  --------  K2V          
M  99642 N/A       20:13:19.57 -36:18:08.6  9.48   23.29     -4.05    30.26  --------  K1/K2V       
M 101932 N/A       20:39:22.05 +10:04:32.6  8.52   35.22    317.09    20.21 20392+1005 K2V          
M 102667 N/A       20:48:16.30 +44:04:35.8  8.84    3.38    -11.43     6.10  --------  K2V          
M 103430 N/A       20:57:18.54 -58:10:01.8 10.04   16.10     33.10    27.75  --------  K2V          
M 104003 N/A       21:04:16.70 -45:09:07.2 10.12   20.84    -17.51  -184.83  --------  K1/K2V:      
M 105441 N/A       21:21:24.49 -66:54:57.3  8.97   32.52     95.51  -102.11 21214-6655 K2V(p)       
M 106353 N/A       21:32:23.51 -20:57:26.6  8.45   37.10   -278.51  -124.68 21324-2058 K1/K2V       
M 106696 N/A       21:36:41.24 -50:50:43.3  7.14   67.85    424.07  -199.27  --------  K2V          
M 106958 N/A       21:39:45.65 +02:08:21.0  7.60    6.17     34.41   -10.35  --------  K2V          
M 107385 N/A       21:45:00.58 -52:27:51.1  9.79   25.12    -12.49   151.95  --------  K2V          
M 107499 N/A       21:46:21.96 -54:27:26.5 10.24   11.01    141.33  -171.97  --------  K1/K2V:      
M 108416 N/A       21:57:49.25 -29:06:58.8  9.05   32.13     53.63  -132.86  --------  K2V          
M 108506 N/A       21:58:54.99 -04:22:23.2  6.24   27.77     -0.99  -252.83  --------  K2V          
M 109166 N/A       22:06:46.29 -45:23:32.8  8.44   33.11    385.67  -263.55  --------  K2V          
M 109468 N/A       22:10:35.41 -40:24:42.4  9.57   20.63    148.99   -60.75  --------  K2V          
M 109918 N/A       22:15:44.52 -18:08:41.0  9.66   20.60    161.45  -159.68  --------  K2V          
M 110204 N/A       22:19:23.70 +15:32:44.7  6.91    2.60     10.07    -9.04  --------  K2V          
M 110695 N/A       22:25:40.44 -24:43:43.6  9.51   23.63     22.06   -33.69  --------  K2V          
M 110954 N/A       22:28:48.04 -49:35:07.0  9.72   19.94    374.87   -28.44  --------  K2V:         
M 112998 N/A       22:53:03.79 +60:06:03.7  6.01    2.51     12.75     2.24  --------  K2V:         
M 113409 N/A       22:58:06.26 -13:38:33.1 10.13   36.96     35.82  -329.25  --------  K2V:         
M 113755 N/A       23:02:12.65 +58:15:14.7  8.66   34.58   -162.54  -264.20  --------  K2V          
M 114135 N/A       23:06:54.35 -21:27:25.8  8.98   26.81    -14.82  -116.57  --------  K2V          
M 114388 N/A       23:10:00.90 -39:59:58.0  9.65   10.83     27.59     8.83  --------  K1/K2V:      
M 114475 N/A       23:10:59.57 -43:38:51.7  9.94    6.81    -42.32     4.06  --------  K1/K2V       
M 114483 N/A       23:11:09.95 +30:32:39.9  7.62    3.18      0.00    -3.33  --------  K2V          
M 114746 N/A       23:14:38.34 -29:42:08.9  9.42   27.53    -66.93   -28.51  --------  K2V          
M 114817 N/A       23:15:29.19 +61:51:57.2  8.39    4.65    -31.74    -7.56  --------  K2V          
M 114886 N/A       23:16:18.15 +30:40:12.7  8.07   41.33    359.24    89.82  --------  K2V          
M 115399 N/A       23:22:36.96 -41:26:29.0  9.00    1.68     16.35   -11.29  --------  K1/K2V       
M 115430 N/A       23:22:55.00 -24:02:06.2 10.03   24.30     92.99    26.67  --------  K1/K2V       
M 115445 N/A       23:23:04.90 -10:45:51.3  7.80   51.37    451.02   260.28  --------  K2V          
M 115849 N/A       23:28:15.17 -44:27:39.5  8.99   27.79     12.70  -313.52  --------  K2V          
M 116045 N/A       23:30:49.34 -47:24:18.6  9.77   15.84      0.55   -49.43  --------  K1/K2V       
M 116085 N/A       23:31:22.21 +59:09:55.8  6.76   59.31   1106.10   112.97  --------  K2V          
M 116258 N/A       23:33:23.83 -12:39:52.5  8.81   28.69    183.12    24.78 23334-1240 K1/K2V       
M 116395 N/A       23:35:09.71 -61:27:46.1  9.43   26.94     66.94    14.80  --------  K2V          
M 117159 N/A       23:45:09.94 +29:33:42.7  8.40   34.85    948.85    -3.41  --------  K2V          
M 118136 N/A       23:57:47.67 -61:32:12.3  9.85   17.26    161.24    46.65  --------  K2V          
