M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  50629 N/A       10:20:28.94 -18:57:43.0  8.76    6.85     -7.83    -6.86  --------  A4V          
M  50797 N/A       10:22:18.51 -55:03:07.5  7.91    7.92    -39.86    11.57  --------  A4V          
M  51420 N/A       10:30:06.45 +38:55:30.4  5.79    4.29    -15.68    -4.62  --------  A4V          
M  52131 N/A       10:39:01.76 -75:09:26.9  6.75   10.47    -31.55     2.94  --------  A4V          
M  52422 N/A       10:43:01.88 +26:19:32.0  5.51   22.00    -99.56   -49.34 10430+2620 A4Vn         
M  52572 N/A       10:45:00.65 -43:51:58.8  8.88    3.23    -18.23     8.45  --------  A4V          
M  53088 N/A       10:51:39.66 -15:50:49.2  9.18    2.84      0.38   -10.21  --------  A4V          
M  53258 N/A       10:53:31.45 +49:13:52.5  7.80    6.38     16.78     0.78  --------  A4V          
M  54765 N/A       11:12:44.45 +54:53:39.4  6.63    9.95      0.79    -2.09  --------  A4V          
M  54872 N/A       11:14:06.50 +20:31:25.3  2.56   56.52    143.31  -130.43 11141+2032 A4V          
M  56005 N/A       11:28:38.26 -54:53:00.9  6.79    7.58    -11.44   -26.49 11286-5453 A4V          
M  56395 N/A       11:33:41.71 -80:15:02.8  8.05    8.23    -32.68    -1.74  --------  A4V          
M  56553 N/A       11:35:43.42 +10:54:40.6  6.57    8.21     32.03   -19.51  --------  A4Vn         
M  57328 N/A       11:45:17.03 +08:15:29.2  4.84   27.29     59.66   -22.80  --------  A4V          
M  59352 N/A       12:10:31.63 +16:48:33.3  6.40    3.61    -21.66    -2.23  --------  A4V          
M  59364 N/A       12:10:46.09 +27:16:53.4  6.01   10.60    -10.44    -9.60  --------  A4Vn         
M  59531 N/A       12:12:28.81 -33:24:18.0  7.23    7.24    -46.97     3.62  --------  A4V          
M  59948 N/A       12:17:46.75 -53:15:15.3  9.94    4.26    -22.27    -8.31  --------  A4V          
M  60746 N/A       12:26:59.29 +26:49:32.5  4.98   11.56    -11.58    -9.23  --------  A4V          
M  61295 N/A       12:33:34.22 +24:16:58.7  6.28    9.41    -10.88    -8.57  --------  A4V          
M  61347 N/A       12:34:11.79 -32:05:33.7  6.98   13.32    -80.63    12.68 12342-3206 A4V          
M  62203 N/A       12:44:55.42 -52:58:24.1  8.95    3.38    -20.71    -8.85  --------  A3/A4V       
M  63331 N/A       12:58:40.91 -36:16:30.7  6.95    7.22    -15.10    -6.35  --------  A4V          
M  63459 N/A       13:00:13.52 -23:54:51.9  7.53    6.74     28.83   -30.81 13002-2355 A4V          
M  66063 N/A       13:32:34.95 -29:17:44.3  8.20    8.37    -15.90   -12.11  --------  A4V          
M  66908 N/A       13:42:43.68 -43:11:08.5  7.28   10.05    -32.51   -22.39  --------  A4V          
M  67893 N/A       13:54:20.12 -48:41:33.9  7.17    8.39    -41.06   -19.36  --------  A4V          
M  69300 N/A       14:11:02.78 -55:26:51.6  7.76    5.86    -14.31   -10.43  --------  A4V          
M  69489 N/A       14:13:38.45 -45:59:10.8  7.43    8.33     12.68     7.60  --------  A4V          
M  69650 N/A       14:15:16.99 +52:32:09.3  6.56   10.83    -17.59    -2.66  --------  A4V          
M  70194 N/A       14:21:43.17 -49:03:41.4  9.06    3.88      9.67     3.93  --------  A4V          
M  70241 N/A       14:22:17.90 -42:01:25.6  9.25    3.37    -10.38     1.32  --------  A4V          
M  70375 N/A       14:23:55.74 -29:40:34.6  6.93    8.22     32.69    -8.09  --------  A4V          
M  70636 N/A       14:26:55.17 -40:26:01.6  8.06    6.19     -6.05   -15.98  --------  A4V          
M  72552 N/A       14:49:58.40 +28:36:56.9  5.80   11.06     18.80    -0.72 14500+2837 A4V          
M  73024 N/A       14:55:25.80 -44:20:02.5  7.99    4.19    -22.66    -4.90  --------  A4V          
M  73507 N/A       15:01:27.09 +60:12:16.0  5.91    9.98    -13.04    11.94  --------  A4V          
M  73645 N/A       15:03:13.03 -70:47:13.5  7.54    7.82     17.41    -4.76  --------  A3/A4V       
M  74689 N/A       15:15:49.08 +00:22:19.7  5.62   20.20   -107.26    12.83  --------  A4V          
M  75043 N/A       15:20:05.16 +51:57:30.7  5.65   15.32     10.88    11.28  --------  A4V          
M  76254 N/A       15:34:34.12 -65:06:11.2  8.59    0.37    -11.60   -21.18  --------  A4V          
M  76522 N/A       15:37:39.93 -16:43:52.8  8.32    5.46      1.26   -11.54  --------  A4V          
M  77156 N/A       15:45:12.49 -58:40:59.3  8.11    2.22      8.28    -0.53 15452-5841 A4V          
M  77243 N/A       15:46:19.43 -44:04:57.4  8.25    5.78    -20.83   -10.03  --------  A3/A4V       
M  77823 N/A       15:53:28.86 +44:57:30.7  9.24    2.02     -2.60     5.56  --------  A4V          
M  77867 N/A       15:54:00.54 -71:40:37.2  8.10    3.54     -2.24   -27.55  --------  A4V          
M  77914 N/A       15:54:42.83 -56:16:49.5  8.96    2.29    -13.78   -11.45  --------  A4V          
M  78480 N/A       16:01:13.08 -29:00:06.9  9.91    4.03      3.81    -4.25  --------  A4V          
M  79046 N/A       16:08:05.11 -58:58:14.7  6.74    5.83     -8.20   -27.60  --------  A4V          
M  79387 N/A       16:12:07.32 -08:32:51.2  5.43   13.05     44.39     1.45  --------  A4V          
M  79797 N/A       16:17:05.41 -67:56:28.6  5.95   18.13    -44.74   -84.65  --------  A4V          
M  80087 N/A       16:20:46.33 -12:41:52.6  9.31    3.94     -8.85   -15.56  --------  A4V          
M  80247 N/A       16:22:56.50 +32:19:58.8  6.41    6.33     22.17    -7.14 16229+3220 A4Vn         
M  81903 N/A       16:43:45.67 -41:07:09.1  6.21    7.58    -31.28   -26.40 16438-4107 A4V          
M  81987 N/A       16:44:57.66 -46:06:51.6  8.12    5.05     -5.37   -33.85  --------  A4V          
M  82326 N/A       16:49:15.90 -29:07:20.0  8.13    2.81     -7.51   -10.00  --------  A4V          
M  85067 N/A       17:23:06.23 -76:21:05.3  7.92    8.25      2.28   -41.25  --------  A4V          
M  85317 N/A       17:26:04.84 +58:39:06.8  6.49    9.15     -8.81    13.74  --------  A4V          
M  85379 N/A       17:26:44.24 +48:15:36.2  5.83    8.98      0.22    -3.02  --------  A4V          
M  86641 N/A       17:42:12.60 -69:01:10.7  7.70    5.07     -8.30   -29.11 17422-6901 A4V          
M  89356 N/A       18:14:02.36 -28:41:27.3  8.82    6.86     -0.60   -13.31  --------  A4V          
M  89512 N/A       18:15:57.93 -03:37:04.7  6.35    6.91     -0.50    -3.52  --------  A4V          
M  90758 N/A       18:31:02.75 -63:02:27.5  7.98    6.35      7.24    11.82  --------  A4V          
M  92940 N/A       18:56:08.64 -29:28:35.9  7.28   10.06      0.67     1.43  --------  A4V          
M  93443 N/A       19:01:49.43 +22:15:51.9  6.44    7.88     12.57    14.40  --------  A4V          
M  93580 N/A       19:03:32.26 +01:49:07.6  5.82   18.12     23.71   -68.65  --------  A4V          
M  94620 N/A       19:15:17.37 +21:13:55.6  5.65   10.26     36.38     7.82  --------  A4V          
M  96806 N/A       19:40:42.05 -54:12:37.2  6.90    5.25      4.88   -17.39  --------  A3/A4V       
M  98053 N/A       19:55:34.66 +29:30:53.7  7.83    6.18      6.96   -17.79  --------  A4V          
M  98111 N/A       19:56:19.05 +56:41:13.2  6.16   11.67     29.32    17.06  --------  A4Vn         
M  99448 N/A       20:11:04.74 -43:28:27.8  7.69    4.35      7.71     7.69  --------  A4V          
M 100830 N/A       20:26:40.01 -42:03:19.6  7.88    3.12      8.85    14.34  --------  A4V          
M 103218 N/A       20:54:43.62 -20:56:57.4  8.01    4.99     10.90   -20.76  --------  A3/A4V       
M 103298 N/A       20:55:38.57 +12:34:06.7  5.54   16.35     31.23    21.10 20556+1234 A4V          
M 103468 N/A       20:57:46.75 -68:25:29.0  7.02    9.35     53.29   -21.80  --------  A4V          
M 104536 N/A       21:10:30.93 +22:27:25.6  7.70    2.88     23.21   -11.91 21105+2227 A4V          
M 105267 N/A       21:19:20.50 -13:02:52.6  6.88    3.93     33.16    -1.18 21193-1303 A4V          
M 107488 N/A       21:46:16.60 +43:03:38.7  6.52    2.51     15.84     9.11  --------  A4V+...      
M 107762 N/A       21:49:50.55 -60:03:20.9  8.41    4.32     12.94    10.37  --------  A3/A4V       
M 108682 N/A       22:00:59.86 -35:27:27.3  8.22    5.72     19.42    -3.05  --------  A4V          
M 110342 N/A       22:20:55.80 -60:25:49.8  7.89    5.27      3.67     3.98  --------  A3/A4V       
M 112224 N/A       22:43:46.47 +37:41:58.5  8.27    3.63     15.93    -0.79  --------  A4V          
M 116876 N/A       23:41:26.78 +49:30:44.7  6.26    4.19    -14.01   -19.50  --------  A4V          
M 117730 N/A       23:52:37.10 +10:56:50.3  5.30   17.31    -22.23    -3.51  --------  A4Vn         
