M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  27918 N/A       05:54:28.58 +02:08:32.0  8.84   37.57     79.23  -646.46  --------  K3V          
M  28185 N/A       05:57:19.30 +26:51:12.6  7.73   -2.96     -1.74     0.59  --------  K3V          
M  28193 N/A       05:57:28.71 -37:50:53.6  9.28   23.92   -111.65    77.09  --------  K2/K3V       
M  29330 N/A       06:11:03.13 -13:48:02.9  8.80   23.58    -17.03   -61.67  --------  K3V          
M  31849 N/A       06:39:31.36 +03:19:10.6  9.37   16.60    -29.38   -61.58  --------  K3V          
M  32423 N/A       06:46:05.06 +32:33:20.4  8.80   40.02   -454.45    98.94  --------  K3V          
M  32984 N/A       06:52:18.05 -05:10:25.3  6.58  114.94   -544.41    -3.30 06523-0511 K3V          
M  33037 N/A       06:52:59.64 -23:06:27.7  8.99   31.61    219.51    75.72  --------  K2/K3V       
M  33737 N/A       07:00:30.49 -79:41:45.9 10.11   15.60      3.37    59.56  --------  K3V          
M  33852 N/A       07:01:38.59 +48:22:43.2  7.98   48.96    546.46  -430.91  --------  K3V          
M  35091 N/A       07:15:24.49 -77:01:46.0  8.81   26.13    123.20   -70.41  --------  K3V          
M  35651 N/A       07:21:22.68 -12:38:14.0  9.95   28.98   -133.37   460.12  --------  K3V          
M  35902 N/A       07:24:04.61 -40:02:45.8  9.76   25.23    -25.98   152.99  --------  K2/K3V:      
M  37600 N/A       07:42:53.87 -31:39:19.6  8.89    1.70     -3.99    -3.85  --------  K2/K3V:p...  
M  38939 N/A       07:58:04.37 -25:37:35.8  8.42   54.91    362.78  -245.89  --------  K3V          
M  39543 N/A       08:04:50.89 -42:06:37.8  8.43    2.79    -23.64     3.86  --------  K2/K3V       
M  40313 N/A       08:13:54.08 -56:44:24.8 10.05   16.92    -66.33     1.70  --------  K3V          
M  40724 N/A       08:18:44.41 -15:12:08.6  9.82   29.30     45.68   -56.99  --------  K3V          
M  41698 N/A       08:30:04.04 -62:04:01.1  8.53    3.12    -13.74    22.23  --------  K3V:         
M  42940 N/A       08:45:10.40 +41:40:18.6  8.52   38.47   -283.45  -651.14 08452+4141 K3V          
M  43802 N/A       08:55:16.57 -34:01:04.3 10.63   13.37    -60.18   -90.30  --------  K3V          
M  45096 N/A       09:11:10.06 -55:01:53.5  9.55   24.80    -48.85    69.04  --------  K3V          
M  45617 N/A       09:17:53.45 +28:33:37.8  7.20   57.05     49.78  -507.62 09179+2834 K3V          
M  45876 N/A       09:21:15.69 -17:00:20.0  9.62   31.54    -57.08   197.64  --------  K3V          
M  45951 N/A       09:22:17.80 -43:26:47.4  8.92    1.61    -11.73    11.94  --------  K3V:         
M  46580 N/A       09:29:54.83 +05:39:18.4  7.20   78.87   -504.10   110.00  --------  K3V          
M  47256 N/A       09:37:55.99 +44:13:08.6  8.32    2.59     -2.23    -3.01  --------  K3V          
M  47519 N/A       09:41:15.03 -27:12:13.9 10.54   18.22    -35.86   -44.96  --------  K3V          
M  48762 N/A       09:56:45.99 -12:16:13.3  9.95   25.48    -62.30   -41.77  --------  K3V          
M  49067 N/A       10:00:47.72 -09:31:00.0  9.86   23.76   -373.95    25.35  --------  K3V          
M  49127 N/A       10:01:37.30 -15:25:29.2  8.65   38.24   -252.51    28.84  --------  K3V          
M  49359 N/A       10:04:33.98 -39:19:00.7  9.10   32.24   -178.85   100.72  --------  K3V          
M  50657 N/A       10:20:43.40 -01:28:11.4  9.41   31.51   -664.26  -171.04  --------  K3V          
M  50807 N/A       10:22:23.49 -28:50:51.4  9.44   24.11     -5.31    31.57  --------  K3V          
M  52521 N/A       10:44:20.91 -33:34:37.3  8.30   34.60    -92.84  -151.12  --------  K3V          
M  53174 N/A       10:52:39.14 -17:21:09.5 10.40   10.63    -96.40   -25.54  --------  K3V          
M  53236 N/A       10:53:22.50 -14:22:28.2  9.27   28.70   -427.58  -313.06  --------  K3V          
M  53594 N/A       10:57:50.95 -16:46:25.8 10.71    0.89    -14.40     9.45  --------  K3V          
M  54002 N/A       11:02:50.12 -09:19:49.3  9.03   32.73   -202.32   -57.22  --------  K3V          
M  54348 N/A       11:07:07.16 -61:35:42.2  9.77   25.90    -95.15   -59.11  --------  K2/K3V:      
M  54446 N/A       11:08:23.83 -26:09:16.3  9.95   21.17     45.09   -83.19  --------  K3V          
M  55295 N/A       11:19:26.87 -23:15:27.7 10.84   15.44   -134.59    33.59  --------  K3V          
M  56325 N/A       11:32:50.38 +49:29:45.6  8.06    1.84    -13.28   -22.88  --------  K3V          
M  58237 N/A       11:56:41.18 -02:46:44.2  9.50   22.18    -65.06   -42.53  --------  K3V          
M  58374 N/A       11:58:11.70 -23:55:25.9  8.70   38.44   -172.51   -53.79  --------  K3V          
M  59035 N/A       12:06:13.00 -38:40:32.4  6.91    2.85    -27.87   -11.00  --------  K2/K3V       
M  59639 N/A       12:13:51.86 -69:03:37.6  8.63   31.54   -211.70   113.63  --------  K3V          
M  60207 N/A       12:20:46.83 -19:53:45.8  8.99   33.64   -357.96   -61.08  --------  K3V          
M  61391 N/A       12:34:48.70 -41:14:04.5  8.82   31.91   -239.31    70.64  --------  K3V          
M  61395 N/A       12:34:49.79 -82:58:48.8  9.60   15.68   -127.85     7.06  --------  K2/K3V       
M  61946 N/A       12:41:44.53 +55:43:28.8  8.27   43.06    121.53    -4.36  --------  K3V          
M  62145 N/A       12:44:14.54 +51:45:33.4  7.01   66.40   -378.76  -183.86  --------  K3V          
M  62229 N/A       12:45:14.41 -57:21:28.8  7.82   49.71   -201.44  -130.60  --------  K3V          
M  62271 N/A       12:45:39.22 -37:49:14.7  8.27    4.58      5.94     0.22  --------  K3VCN...     
M  62386 N/A       12:47:07.73 +32:34:03.7  7.74    3.45     33.81   -25.60  --------  K3V          
M  63381 N/A       12:59:16.62 +42:44:46.4  9.27    0.32      1.96   -34.72 12593+4245 K3V          
M  63404 N/A       12:59:32.83 -38:13:12.7  9.41   22.66    -93.25   -58.51  --------  K3V          
M  63759 N/A       13:04:07.74 +44:07:17.0  8.93   31.61   -308.36    83.19  --------  K3V          
M  64295 N/A       13:10:39.82 -35:03:17.2  8.73   35.66   -138.23  -325.10  --------  K3V          
M  64422 N/A       13:12:14.76 +29:58:34.4  8.47    0.90      8.29    -2.37  --------  K3V          
M  65574 N/A       13:26:39.56 -24:17:36.1  8.77   32.95   -335.87   -70.65 13267-2418 K3V          
M  65602 N/A       13:27:02.90 -24:17:25.6  8.72   34.38   -337.25   -61.08 13267-2418 K3V          
M  65626 N/A       13:27:18.09 -39:57:10.1  9.64   21.30    -17.57  -182.51  --------  K3V          
M  65636 N/A       13:27:24.93 -21:39:19.1  9.93   27.43   -193.82    -8.50  --------  K2/K3V       
M  65659 N/A       13:27:44.63 +33:37:35.4  9.18    0.28     -0.51    -1.40  --------  K3V          
M  67154 N/A       13:45:41.73 +30:36:29.8  8.58    1.47    -17.83    -5.55  --------  K3V          
M  67601 N/A       13:51:05.88 -53:44:06.0  9.53   37.12   -219.05   -70.39  --------  K3V          
M  67670 N/A       13:51:50.66 -78:12:38.3  9.57   24.59    -11.52   158.70  --------  K3V          
M  68184 N/A       13:57:32.06 +61:29:34.2  6.49   98.97    -32.32   216.48  --------  K3V          
M  68261 N/A       13:58:25.97 +39:52:39.7  8.68    1.05     11.93    -2.68  --------  K3V          
M  68277 N/A       13:58:39.76 -56:38:46.4  9.72   17.29    119.15  -112.09 13587-5639 K2/K3V       
M  68900 N/A       14:06:24.27 -16:12:46.6 10.06   22.81   -210.29  -148.19  --------  K3V          
M  69972 N/A       14:19:04.84 -59:22:44.4  6.66   84.50   -454.49  -810.00  --------  K3V          
M  70049 N/A       14:20:08.14 -11:03:30.2 10.10   23.47   -116.40   -41.86  --------  K3V          
M  70230 N/A       14:22:04.49 +31:52:22.3  9.26    9.74    -62.02   -41.34  --------  K3V          
M  70610 N/A       14:26:35.66 -81:27:11.9  9.68   27.57    -42.12  -224.00  --------  K2/K3V:      
M  70950 N/A       14:30:44.98 +35:27:13.5  8.68   45.46   -480.59   199.11  --------  K3V          
M  71181 N/A       14:33:28.86 +52:54:31.6  7.24   74.50   -192.19   247.53  --------  K3V          
M  71481 N/A       14:37:04.89 -25:48:09.1  8.29   38.52    -21.22  -136.17  --------  K3V          
M  71515 N/A       14:37:33.07 -16:32:27.5  8.73   24.14    -80.89  -146.14  --------  K2/K3V       
M  71788 N/A       14:41:04.54 -09:30:15.1  9.37   18.22   -124.28   -42.36  --------  K3V          
M  72119 N/A       14:45:09.74 -49:54:58.6  8.40   34.98   -662.17  -391.18  --------  K3V          
M  72688 N/A       14:51:40.47 -24:18:14.8  7.81   58.96   -943.26  -431.74  --------  K3V          
M  72875 N/A       14:53:41.57 +23:20:42.6  8.65   43.66   -824.15     2.29 14537+2321 K3V          
M  73066 N/A       14:55:55.02 -27:07:38.3  9.00   35.39   -102.96   -22.61  --------  K3V          
M  73370 N/A       14:59:38.25 -19:38:26.1 10.10   24.78   -112.14  -106.40  --------  K3V          
M  73639 N/A       15:03:08.62 -42:36:53.9 10.00   21.19   -280.17  -275.67  --------  K3V          
M  73722 N/A       15:04:12.17 -00:16:18.8  9.70   15.69    -49.50   -50.80  --------  K3V          
M  74243 N/A       15:10:20.28 -49:53:59.3  9.41   26.92   -175.11  -104.73  --------  K3V          
M  74255 N/A       15:10:32.20 -50:44:50.9  9.25   27.97   -104.66  -129.08  --------  K2/K3V       
M  75266 N/A       15:22:42.55 +01:25:07.0  8.28   39.35   -363.59  -363.87  --------  K3V          
M  75387 N/A       15:24:17.02 -05:36:23.7 10.12   21.77     57.27    -3.11  --------  K3V          
M  75426 N/A       15:24:35.54 -07:03:17.6  9.86   23.78    -91.55   -20.30  --------  K3V          
M  76375 N/A       15:35:56.57 +39:49:52.0  7.65   44.93   -448.91    50.29 15360+3949 K3V          
M  76650 N/A       15:39:07.71 -42:38:14.2  9.74   20.58    -41.77   -79.02  --------  K3V          
M  76793 N/A       15:40:45.25 -32:51:59.4  8.83   35.44   -140.64  -122.35  --------  K3V          
M  77012 N/A       15:43:26.91 -51:57:52.3  8.72   -0.14     -3.50     0.35 15434-5158 K3V:         
M  77326 N/A       15:47:12.89 -06:30:28.3 10.48   12.85     41.00     6.70  --------  K3V          
M  78372 N/A       16:00:00.27 -36:17:56.8  9.77   18.26     78.73   -14.97  --------  K3V          
M  78913 N/A       16:06:29.60 +38:37:56.1  8.58   42.57    232.43  -536.06  --------  K3V          
M  79066 N/A       16:08:24.48 -13:08:07.8  8.70   35.04    -61.74  -285.56 16084-1308 K3V          
M  79190 N/A       16:09:42.79 -56:26:42.5  7.11   69.66   -136.14   334.48  --------  K3V          
M  79329 N/A       16:11:25.50 -51:23:36.3  9.83    6.49    -19.78   -12.08 16114-5124 K2/K3V:      
M  80043 N/A       16:20:17.97 -48:13:32.8  8.91   38.80   -403.06  -786.66  --------  K3V          
M  80295 N/A       16:23:26.91 -11:35:40.5 10.40   20.67   -152.06  -121.87  --------  K3V          
M  80683 N/A       16:28:21.28 -31:07:51.0  8.70   34.17    -40.15  -159.63  --------  K3V          
M  80924 N/A       16:31:30.02 -40:12:39.3  9.88    6.33     28.05    -8.87  --------  K2/K3V:      
M  82370 N/A       16:49:53.15 -24:26:48.9  9.59   29.07   -276.83  -106.47  --------  K3V          
M  82722 N/A       16:54:30.66 -14:34:59.7  9.66   25.17   -241.86  -149.16  --------  K3V          
M  82835 N/A       16:55:40.27 -08:56:36.8 10.00   17.51    -93.67    35.95  --------  K3V          
M  83363 N/A       17:02:16.31 -61:34:06.8  8.74   39.32    -46.08  -188.20  --------  K3V          
M  84253 N/A       17:13:21.72 -00:22:53.5  9.92   22.49    -18.33     6.83  --------  K3V          
M  84633 N/A       17:18:04.96 -01:17:05.9  9.44   23.45   -126.60  -134.91  --------  K3V          
M  86400 N/A       17:39:16.91 +03:33:18.8  6.53   93.36   -179.67   -98.24  --------  K3V          
M  86661 N/A       17:42:25.22 -09:04:33.7  9.74   30.38     24.92   -46.29  --------  K3V          
M  87292 N/A       17:50:09.73 -67:29:32.8  9.29   30.13     16.54  -298.84  --------  K3V          
M  88041 N/A       17:58:57.82 -51:37:31.0  9.64   21.19     83.34  -204.57  --------  K3V          
M  88961 N/A       18:09:32.25 -00:19:37.7  8.93   34.26     79.43   -13.02  --------  K3V          
M  89728 N/A       18:18:40.68 -06:42:03.7  9.28   33.57    -64.79   -11.83  --------  K3V          
M  89897 N/A       18:20:38.05 -05:29:53.6 10.38   13.68    -59.46   133.61  --------  K3V          
M  90272 N/A       18:25:09.24 -01:42:59.7  9.59   30.13     71.19   -28.05  --------  K3V          
M  90656 N/A       18:29:52.41 -01:49:05.2  8.04   53.30    172.00  -193.90  --------  K3V          
M  91154 N/A       18:35:49.84 -61:13:36.8  9.34   46.38    -19.79  -425.98  --------  K3V          
M  91404 N/A       18:38:28.26 -52:49:12.4  9.56   23.27     21.03  -269.94  --------  K3V          
M  91587 N/A       18:40:42.04 -02:41:46.1  9.94   13.82     27.74   -17.00  --------  K3V          
M  93398 N/A       19:01:19.49 -13:41:26.4  9.78   28.63    -21.20   -31.92  --------  K3V:         
M  93639 N/A       19:04:06.65 -28:12:11.0  9.92   21.73    128.29    27.39  --------  K2/K3V:      
M  94339 N/A       19:12:06.32 -50:14:38.5  8.02    0.81     15.62   -34.94  --------  K2/K3V       
M  95031 N/A       19:20:08.48 -03:03:06.7  9.90   21.69    -53.59    -6.39  --------  K3V          
M  95575 N/A       19:26:25.98 +49:27:55.1  8.01   39.73    457.19   713.97  --------  K3V          
M  96022 N/A       19:31:25.11 -13:58:41.2  8.71    5.49     20.65    -6.53  --------  K2/K3V       
M  96240 N/A       19:34:09.82 -23:00:59.7 10.11   20.28     19.88    33.14  --------  K3V          
M  96431 N/A       19:36:18.14 -23:11:21.1 11.23    3.16     -4.85    -3.28  --------  K3V          
M  96861 N/A       19:41:17.91 -56:19:18.7  9.03   29.58   -162.20   -53.26  --------  K3V          
M  97160 N/A       19:44:56.21 -40:14:11.9  9.91   20.55    196.19    65.51  --------  K2/K3V:      
M  98237 N/A       19:57:47.64 -21:31:36.3 10.80   18.09   -238.08  -216.40  --------  K3V          
M  98316 N/A       19:58:32.98 -54:56:12.7  8.54   43.91    109.18  -122.03  --------  K3V          
M  98764 N/A       20:03:35.34 -73:45:13.6  9.56   27.72     -1.92  -217.44  --------  K3V          
M  98828 N/A       20:04:10.04 +25:47:24.8  7.82   46.28    -76.31   -39.04  --------  K3V          
M  99070 N/A       20:06:46.70 -26:26:05.4  8.02    0.98      7.74    -1.83  --------  K3V          
M  99593 N/A       20:12:41.74 -13:12:05.9  9.88   20.87    169.23  -219.31  --------  K2/K3V       
M  99825 N/A       20:15:17.39 -27:01:58.6  5.73  113.33   1241.35  -181.46  --------  K3V          
M 101194 N/A       20:30:43.61 -45:35:13.0  8.89    4.14     11.71    -1.63  --------  K3V:         
M 101651 N/A       20:36:20.29 -18:56:27.2  9.87   17.80   -143.26     8.83  --------  K3V          
M 102025 N/A       20:40:30.55 -30:03:07.2 10.06   22.36    100.12   -26.79  --------  K3V          
M 102569 N/A       20:47:09.28 -12:23:27.4  9.88   14.60      3.42  -142.62  --------  K3V          
M 102753 N/A       20:49:10.20 -54:46:39.8  9.25   24.45    184.57  -279.58  --------  K3V          
M 103138 N/A       20:53:49.49 -18:47:21.6  9.76   26.08     98.44   -91.88  --------  K3V          
M 103256 N/A       20:55:06.86 +13:10:36.3  8.82   44.04    549.90   372.13  --------  K3V          
M 103787 N/A       21:01:53.07 -22:34:57.3  9.62   25.84    163.33   -77.61  --------  K3V          
M 104108 N/A       21:05:31.69 -59:08:18.1  9.42   29.76    105.83   -19.65  --------  K3V          
M 104461 N/A       21:09:36.54 -10:00:00.4 10.57   18.13     -1.10   -13.77  --------  K3V          
M 105062 N/A       21:16:59.89 -46:03:45.4 10.04   23.81    274.02  -194.87  --------  K2/K3V:      
M 105675 N/A       21:24:15.13 -58:41:32.2  8.68   39.39   -102.08   -19.58  --------  K3V          
M 105905 N/A       21:26:58.46 -56:07:30.9  8.65   43.12    662.19   138.83  --------  K3V          
M 106335 N/A       21:32:11.93 +00:13:18.1  9.72   20.26    415.31    27.96 21322+0014 K3Ve+...     
M 106797 N/A       21:37:51.85 -58:20:38.0  9.78    3.51      7.52    -5.26  --------  K2/K3V:      
M 107625 N/A       21:48:00.05 -40:15:21.8  8.62   42.12    107.49  -351.92  --------  K3V          
M 107936 N/A       21:52:03.15 -45:00:27.0  9.47   26.93     -8.12   -63.39  --------  K3V          
M 108216 N/A       21:55:24.85 -61:12:36.1  9.82   27.32    264.12  -180.86  --------  K3V          
M 109149 N/A       22:06:34.92 -34:24:30.6 10.26   21.10     63.89   -31.08  --------  K3V          
M 109461 N/A       22:10:31.42 +22:47:49.2  9.19   26.93   -579.60   -59.69  --------  K3V          
M 109612 N/A       22:12:16.94 -54:58:40.6  9.66   20.39    111.45   -65.02  --------  K3V          
M 109655 N/A       22:12:48.12 -56:25:11.3  9.74   22.22    -42.28  -274.20  --------  K3V          
M 110066 N/A       22:17:39.44 -48:39:01.8  8.40   39.38    204.23  -105.11  --------  K3V          
M 110245 N/A       22:19:52.59 -37:16:31.5 10.17   27.62     90.47  -141.32  --------  K3V          
M 112441 N/A       22:46:36.75 -56:35:58.3  8.96   22.97    -54.23   -60.88  --------  K3V          
M 112524 N/A       22:47:31.46 -24:33:37.1 10.03   26.95    102.23    -9.77  --------  K2/K3V       
M 112637 N/A       22:48:46.82 -36:53:26.4  9.72   27.27     80.83  -243.81  --------  K2/K3V       
M 113103 N/A       22:54:17.37 -43:00:37.2  9.95   22.40      1.89    26.59  --------  K3V          
M 113269 N/A       22:56:11.53 +58:40:01.8 11.35    3.50      2.25     2.28  --------  G8Ve-K3Ve(T) 
M 113812 N/A       23:02:52.33 -38:21:47.1 10.85   17.57    -19.78    -9.93  --------  K3V          
M 114322 N/A       23:09:10.72 -02:15:38.6  8.59   33.40    632.15   -96.23  --------  K3V          
M 114416 N/A       23:10:20.57 -68:50:20.0  8.70   48.05     67.28   318.97 23103-6850 K3V          
M 114443 N/A       23:10:38.54 -45:27:23.8  9.55   21.47    244.84  -143.00  --------  K3V          
M 114455 N/A       23:10:48.81 -29:55:03.8  8.65   34.90    449.39   -25.69  --------  K3V          
M 114622 N/A       23:13:16.97 +57:10:06.0  5.57  153.24   2074.37   294.97 23132+5709 K3Vvar       
M 115094 N/A       23:18:43.11 -34:56:25.2 10.90   15.53    -50.40   -34.26  --------  K3V          
M 115344 N/A       23:21:48.89 -36:54:05.1 10.17   20.20    123.76  -147.23  --------  K3V          
M 115485 N/A       23:23:38.59 +60:28:26.0  8.68    1.82      7.24     8.10  --------  K3V          
M 115580 N/A       23:24:43.70 -53:44:45.9  9.03   -1.35     11.60    -8.00  --------  K3V:         
M 116745 N/A       23:39:37.39 -72:43:19.7  7.09   87.72    141.07  -736.86  --------  K3V          
M 117147 N/A       23:44:58.63 -59:25:07.6  8.99   33.89    401.93   -81.39  --------  K3V          
M 117399 N/A       23:48:15.19 -19:04:16.9  9.64   20.68    206.14    10.61  --------  K2/K3V:      
M 117712 N/A       23:52:25.32 +75:32:40.5  6.36   92.68    341.82    41.88 23526+7532 K3V          
M 118008 N/A       23:56:10.68 -39:03:08.4  8.24   45.28    205.90  -185.07  --------  K3V          
M 118009 N/A       23:56:10.27 -72:00:07.8  9.97   20.43   -259.09   -99.40  --------  K3V:         
