M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  27777 N/A       05:52:39.67 +39:34:28.9  6.40    4.93     -0.94    -7.31  --------  A2V          
M  27846 N/A       05:53:30.08 -63:18:59.8  7.71    1.92     -3.28    -6.23  --------  A1/A2V       
M  27924 N/A       05:54:32.27 +11:45:47.5  6.59   10.69     27.41   -41.71 05545+1146 A2V          
M  27949 N/A       05:54:50.79 +55:42:25.0  4.96   13.54     -3.65    17.20  --------  A2V          
M  27971 N/A       05:54:57.83 +59:53:18.1  5.20    8.05      2.00   -18.50  --------  A2V          
M  28014 N/A       05:55:31.91 -01:03:46.0  9.02    1.13     -3.35   -14.29  --------  A2V          
M  28360 N/A       05:59:31.72 +44:56:50.7  1.90   39.72    -56.41    -0.88 05596+4457 A2V          
M  28517 N/A       06:01:10.05 +31:02:04.3  6.18   12.71    -18.74     0.03  --------  A2V          
M  28943 N/A       06:06:32.09 -23:06:39.0  5.46    6.86    -10.39   -28.58 06065-2307 A2V          
M  28975 N/A       06:06:52.66 -19:56:23.1  8.28    4.75     -8.65   -18.46  --------  A2V          
M  29029 N/A       06:07:29.16 -35:13:28.6  7.79    3.44     -1.24     5.19  --------  A2V          
M  29414 N/A       06:11:51.32 -15:38:11.9  8.63    1.19     -0.32    -3.91  --------  A2V          
M  29477 N/A       06:12:38.99 -69:14:24.2  8.15    5.25     -3.93    14.83  --------  A2V          
M  29487 N/A       06:12:44.60 -02:30:17.3  6.62    6.88    -26.28    -1.96  --------  A2V          
M  29808 N/A       06:16:35.59 -39:15:51.8  6.00    8.35    -15.33   -18.78  --------  A2Vm...      
M  29823 N/A       06:16:50.38 -39:37:57.5  8.19    6.05      6.41     8.26  --------  A2V          
M  29850 N/A       06:17:06.62 +09:56:32.5  5.39   12.85      5.10   -59.86 06171+0956 A2V          
M  29852 N/A       06:17:09.57 -37:15:12.6  5.88   16.10     -5.51   -22.63  --------  A2V          
M  29965 N/A       06:18:28.71 -56:59:59.8  7.81    6.58     -6.74     7.56  --------  A2V          
M  30060 N/A       06:19:37.39 +59:00:39.5  4.44   21.88     -3.51    24.43  --------  A2Vs         
M  30121 N/A       06:20:17.46 -36:21:11.7  7.85    7.00      3.63     8.90  --------  A1/A2V       
M  30387 N/A       06:23:22.79 -04:41:15.0  6.66    8.37      3.78   -15.71  --------  A2V          
M  30405 N/A       06:23:35.59 -56:48:21.8 10.00    1.12     -3.30    12.07  --------  A2V          
M  30570 N/A       06:25:32.94 +23:19:37.8  6.05    5.64     -5.97   -16.60  --------  A2Vn         
M  30677 N/A       06:26:47.42 -37:13:57.0  8.05    4.80    -14.91    12.65  --------  A2V          
M  30769 N/A       06:27:56.67 +20:29:46.7  6.22    6.06    -29.05    12.91  --------  A2Vs         
M  30834 N/A       06:28:36.40 -35:15:43.7  8.54    2.71      1.81     4.90  --------  A1/A2V       
M  30913 N/A       06:29:18.36 -26:30:01.7  8.65    1.80     -4.67     9.75  --------  A2V          
M  31160 N/A       06:32:19.36 -65:22:15.4  7.92    5.08    -11.80   -10.11  --------  A2V          
M  31163 N/A       06:32:20.62 -42:33:33.8  8.12    3.61    -14.96     8.01  --------  A2Vm         
M  31175 N/A       06:32:30.15 -57:52:53.5  9.99    2.81     -1.25    15.25  --------  A2V          
M  31206 N/A       06:32:47.70 -17:42:36.3  7.69    7.45     -3.83   -19.98  --------  A2V          
M  31347 N/A       06:34:22.64 +06:41:42.4  7.54    6.73     -1.69   -22.60  --------  A2V          
M  31443 N/A       06:35:15.34 +03:58:08.0  7.98    4.11     -7.75     1.42  --------  A2V          
M  31665 N/A       06:37:38.39 +56:51:27.0  5.87   10.12     -9.26     9.79  --------  A2V          
M  31736 N/A       06:38:22.91 -23:34:49.1  6.48    4.89     -1.90    -8.14  --------  A2V          
M  31876 N/A       06:39:47.72 +12:58:57.9  5.99   11.28    -15.00   -14.14 06398+1259 A2V          
M  32072 N/A       06:42:04.70 +03:14:53.9  7.05    5.67     -7.35   -22.06 06421+0315 A2V          
M  32104 N/A       06:42:24.32 +17:38:43.1  5.20   23.41      6.97   -86.87  --------  A2V          
M  32118 N/A       06:42:32.13 -34:21:39.9  8.14    5.16    -10.74     9.94  --------  A2V          
M  32268 N/A       06:44:12.52 +36:06:33.3  6.37    3.59      5.17    -0.09  --------  A2V          
M  32536 N/A       06:47:21.19 -38:55:16.6  7.63    4.66    -14.75    11.30  --------  A2V          
M  32756 N/A       06:49:49.88 -24:59:52.1  8.28    2.87     -9.52     0.75  --------  A2V          
M  32913 N/A       06:51:27.67 -49:17:36.5  7.58    6.29     -4.23     4.04  --------  A1/A2V       
M  32921 N/A       06:51:33.05 +21:45:40.1  5.28    6.16     -6.11   -34.48 06516+2146 A2V          
M  32931 N/A       06:51:39.37 +03:02:31.1  6.37   10.95      4.19   -29.65  --------  A2Vs         
M  32992 N/A       06:52:24.40 -38:37:03.3  8.29    6.79    -14.47    12.00 06524-3837 A2V          
M  33081 N/A       06:53:22.09 -24:41:03.9  6.52   10.40    -21.45   -24.20  --------  A1/A2V       
M  33248 N/A       06:55:02.74 -20:24:17.5  5.80    5.39      0.38   -10.35 06550-2025 A2V          
M  33420 N/A       06:57:00.10 -08:10:45.5  6.31    3.57     -2.05   -11.84  --------  A2V+...      
M  33485 N/A       06:57:37.10 +45:05:38.7  4.90   14.49    -21.67    -3.18  --------  A2Vn         
M  33844 N/A       07:01:32.05 -27:51:33.6  7.75    2.79     -2.59    -2.01  --------  A2V          
M  34132 N/A       07:04:38.06 -81:29:58.8  8.67    4.53    -10.15    21.40  --------  A2V          
M  34291 N/A       07:06:32.88 -59:59:48.5  7.92    4.18     -4.26    -5.85  --------  A2V          
M  34769 N/A       07:11:51.86 -00:29:33.9  4.15    8.70     -0.22     6.68 07119-0030 A2V          
M  34855 N/A       07:12:46.34 -57:29:26.6  6.64    4.40     -1.23   -12.78 07128-5729 A1/A2V       
M  35548 N/A       07:20:06.84 +15:08:34.5  6.45    2.98      2.59   -18.13  --------  A2Vn         
M  36146 N/A       07:26:43.60 -55:14:39.4  8.26    4.90    -13.47    10.42  --------  A2V          
M  36624 N/A       07:31:55.63 +38:53:45.8  6.56   10.61    -39.16   -23.09  --------  A2V          
M  36735 N/A       07:33:21.80 -68:46:06.7  6.60    6.27     -5.25   -11.21  --------  A1/A2V       
M  36891 N/A       07:35:04.77 -63:02:22.6  8.76    3.81    -20.17    31.78  --------  A2V          
M  37056 N/A       07:36:55.29 -68:30:38.3  8.01    7.68     -1.73     0.56  --------  A2V          
M  37208 N/A       07:38:35.51 -68:16:14.1  8.10    6.17    -16.26   -13.08  --------  A2V          
M  37269 N/A       07:39:12.01 +24:13:21.1  6.18    7.50     -2.26     0.18  --------  A2V          
M  37401 N/A       07:40:46.09 -20:57:20.1  8.14    7.34     -7.08    -1.40  --------  A2V          
M  37617 N/A       07:43:06.98 -49:59:34.8  6.56    4.12     -0.33   -14.11  --------  A2V          
M  37837 N/A       07:45:25.06 -44:52:57.3  7.56    4.47     -8.53    -0.32  --------  A2V          
M  37950 N/A       07:46:43.88 -48:06:43.6  7.31    5.84    -21.51    21.25  --------  A2V          
M  38107 N/A       07:48:33.70 -52:41:02.8  7.41    3.48     -9.26    17.73  --------  A2V          
M  38407 N/A       07:52:07.32 -64:17:39.1  7.39    6.18     -1.34     2.81  --------  A2V          
M  38615 N/A       07:54:25.52 -28:06:19.2  6.60    4.80    -15.95     7.08  --------  A2V          
M  38689 N/A       07:55:14.54 -42:32:57.7  8.72    4.97    -19.40    25.76  --------  A2V          
M  39122 N/A       08:00:14.69 -48:58:53.4  6.01    8.65    -34.18    43.93  --------  A2V          
M  39277 N/A       08:01:53.60 -20:29:29.6  8.64    4.97    -17.12     6.01  --------  A2V          
M  39441 N/A       08:03:46.40 -34:35:31.9  9.42    0.67     -9.31    -0.56  --------  A2V          
M  39473 N/A       08:04:04.89 -29:10:23.8  7.38    3.88     -3.29     2.82  --------  A2V          
M  39847 N/A       08:08:27.45 +51:30:23.9  4.78   14.96    -60.10    -2.15 08084+5130 A2V          
M  40725 N/A       08:18:44.48 -75:00:52.9  7.81    6.21     -2.69    -0.25  --------  A2V          
M  40728 N/A       08:18:45.90 -72:47:29.3  9.15    3.09     -5.00    16.98  --------  A2Vn...      
M  40996 N/A       08:21:58.87 -15:51:49.6  8.82    3.52     -0.33    -6.29  --------  A1/A2V       
M  41208 N/A       08:24:33.02 +82:25:50.7  6.28    4.80    -19.31   -25.90  --------  A2Vn         
M  41478 N/A       08:27:33.80 -75:21:31.2  6.81    8.42    -33.88    64.60  --------  A2V          
M  41572 N/A       08:28:36.04 -23:04:15.4  6.50    6.28    -30.13     1.96  --------  A1/A2V       
M  42090 N/A       08:34:43.88 +36:25:10.6  5.76   10.17    -26.73   -41.19  --------  A2Vnn        
M  42274 N/A       08:37:10.60 -53:15:33.5  7.83    6.56    -25.43    23.07  --------  A2V          
M  42434 N/A       08:39:10.07 +59:56:20.8  6.47    9.05    -27.41   -48.11  --------  A2Vn         
M  42453 N/A       08:39:18.90 -39:47:57.6  7.28    7.42     -7.67   -25.70  --------  A2Vm...      
M  43427 N/A       08:50:45.12 +18:49:55.8  6.41    4.28    -11.83   -23.47  --------  A2Vs         
M  43486 N/A       08:51:27.81 -42:30:16.2  6.54    9.20    -33.09    22.05  --------  A2Vn         
M  43643 N/A       08:53:22.30 -44:19:59.1  7.42    5.96     -0.08    -8.16  --------  A1/A2V       
M  43926 N/A       08:56:51.33 -27:27:48.0  9.36    1.47     -3.69     3.26  --------  A2V          
M  44042 N/A       08:58:08.20 +01:32:29.7  6.59    9.42    -34.44    -8.05 08581+0132 A2V          
M  44239 N/A       09:00:33.63 -40:31:07.7  9.32    4.03    -10.21     3.49  --------  A2V          
M  44374 N/A       09:02:15.70 -29:49:07.5  9.37    1.54    -11.82     6.57  --------  A2V          
M  44504 N/A       09:04:00.40 +54:17:02.0  5.74    9.69     -1.38     4.12  --------  A2V          
M  44568 N/A       09:04:49.98 -46:48:57.4  6.88    7.08    -41.83    36.53  --------  A2V          
M  44717 N/A       09:06:43.14 +59:20:40.2  6.44    2.88    -15.25   -14.32  --------  A2V          
M  44764 N/A       09:07:24.03 -59:08:59.1  7.72    7.48    -15.70    15.42  --------  A2V          
M  45182 N/A       09:12:25.51 -25:36:03.1  7.14    3.85    -11.85     6.44  --------  A2V          
M  45272 N/A       09:13:37.26 +21:16:59.5  6.48    6.57    -15.48   -10.88  --------  A2V          
M  45331 N/A       09:14:20.39 -26:12:05.6  9.71    2.96    -10.44     4.93  --------  A2V          
M  45744 N/A       09:19:33.90 -11:18:53.8  6.62    7.26    -53.35    13.13  --------  A2Vs         
M  46423 N/A       09:27:57.92 -68:00:52.4  8.38    4.71    -30.28    12.71  --------  A2V          
M  46546 N/A       09:29:33.09 -62:21:39.2  6.54   10.38    -67.84    17.97  --------  A2V          
M  46550 N/A       09:29:35.81 -50:19:20.5  9.16    1.53     -7.38     3.04 09296-5019 A2V          
M  46555 N/A       09:29:37.89 -54:43:21.2  7.99    1.77    -16.28     5.22  --------  A2V          
M  46849 N/A       09:32:49.14 -72:40:34.0  7.70    2.89      7.25    -1.50  --------  A2V          
M  47006 N/A       09:34:49.43 +52:03:05.2  4.47   12.21    -65.07   -37.30  --------  A2V          
M  47115 N/A       09:36:05.18 -64:57:00.9  6.55   12.04    -34.29    42.80  --------  A2V          
M  47279 N/A       09:38:06.72 +56:01:07.2 10.19    0.04    -16.67     3.37  --------  A2V          
M  47347 N/A       09:38:50.57 -72:42:01.4  9.06    3.99     -8.26     6.48  --------  A2V          
M  47454 N/A       09:40:20.07 -10:46:09.1  6.37    3.89     -8.44    -0.66  --------  A2V          
M  47571 N/A       09:42:01.41 -42:16:57.4  7.03    9.57    -44.89    18.66  --------  A2V          
M  47743 N/A       09:43:56.61 -48:06:28.8  8.35    1.95    -17.69     9.45  --------  A2V          
M  47755 N/A       09:44:07.46 -44:36:38.2  8.04    2.42    -19.32    13.75  --------  A2V          
M  47863 N/A       09:45:17.45 -54:14:50.7  6.91    6.38    -28.40    13.25  --------  A2V          
M  47877 N/A       09:45:27.42 -43:43:35.2  9.41    3.30    -21.17     6.76  --------  A1/A2V       
M  47918 N/A       09:45:59.59 -44:42:47.3  8.25    4.30    -57.07    65.64  --------  A1/A2V       
M  47922 N/A       09:45:59.92 -74:06:56.6  7.62    7.38    -24.54    -2.32  --------  A2V          
M  47999 N/A       09:47:03.96 -31:16:05.2  6.97    7.40    -32.75     2.89  --------  A2V          
M  48234 N/A       09:50:01.51 -40:10:08.3  7.60    7.25    -34.67    12.21  --------  A1/A2V       
M  48539 N/A       09:53:58.28 -62:07:10.6  7.86    4.48    -15.97     0.77  --------  A2V          
M  48683 N/A       09:55:43.54 -19:40:37.5  7.43    5.80    -40.13    -0.41  --------  A2V          
M  48764 N/A       09:56:47.13 -29:15:59.2  8.04    5.40    -27.58    10.44  --------  A1/A2V       
M  48775 N/A       09:56:53.79 -81:50:11.6  8.62    3.16    -19.54     6.42  --------  A2V          
M  48807 N/A       09:57:16.58 -32:51:28.1  7.18    3.73      4.63    -3.86  --------  A2V          
M  49043 N/A       10:00:23.10 -40:34:32.7  8.96    3.74    -14.72     0.84  --------  A2V          
M  49647 N/A       10:08:01.89 -32:03:33.7  7.60    8.30    -25.34    -2.00  --------  A2V          
M  49701 N/A       10:08:45.66 -10:53:05.2  6.54    6.14     -4.29    -5.86  --------  A2V          
M  49875 N/A       10:11:02.81 -64:24:14.0  8.37    3.62    -28.60    18.00  --------  A2V          
M  49900 N/A       10:11:17.77 -07:18:59.8  6.23    6.74     13.22   -13.31  --------  A2Vn         
M  50191 N/A       10:14:44.15 -42:07:18.9  3.85   31.72   -150.68    49.84  --------  A2V          
M  50215 N/A       10:15:04.05 -33:23:56.1  8.71    1.63    -13.91     1.34  --------  A2V          
M  50781 N/A       10:22:09.49 -21:16:33.8  8.09    4.52     -0.68     3.42  --------  A1/A2V       
M  50945 N/A       10:24:14.60 -68:07:46.3  7.67    7.29    -15.76    14.44  --------  A2V          
M  51194 N/A       10:27:25.28 -65:42:16.8  6.00   14.22    -81.88    20.57  --------  A2V          
M  51200 N/A       10:27:28.04 +41:36:03.7  6.00   15.09    -47.23   -72.72  --------  A2V          
M  51381 N/A       10:29:38.84 -22:14:49.1  7.41    4.70      3.30    -8.09  --------  A2V          
M  51402 N/A       10:29:55.00 -54:58:41.6  7.36    4.76      6.95   -12.50  --------  A2V          
M  51685 N/A       10:33:30.91 +34:59:19.2  5.57    6.18    -28.70    -3.08  --------  A2Vn         
M  51913 N/A       10:36:21.03 -72:30:29.7  7.95    5.61    -33.99     6.39  --------  A2V          
M  52156 N/A       10:39:19.58 -37:26:25.8  7.86    4.64      5.80    -4.16  --------  A1/A2V       
M  52583 N/A       10:45:08.57 -40:15:36.0  8.60   -9.49     -9.10    -8.56 10452-4016 A2V          
M  52614 N/A       10:45:32.36 -75:00:28.5  7.64    7.19     -5.93   -16.33  --------  A2V          
M  52911 N/A       10:49:15.43 +10:32:42.6  5.32    9.76     -4.37   -24.39  --------  A2V          
M  52960 N/A       10:49:55.32 -35:48:16.0  7.34    2.01     -5.56    -5.83  --------  A1/A2V       
M  53925 N/A       11:02:03.04 -71:44:49.5  7.38    6.55    -44.41    -1.52  --------  A1/A2V       
M  54248 N/A       11:05:52.25 -41:54:25.3  7.84    2.10    -31.37     8.09  --------  A2V          
M  54374 N/A       11:07:28.78 -79:45:25.4  8.89    4.16    -12.87    -1.22  --------  A2V          
M  54747 N/A       11:12:34.30 +40:32:03.4  8.47    3.29    -44.24   -22.17  --------  A2V          
M  54879 N/A       11:14:14.40 +15:25:46.4  3.33   18.36    -59.01   -79.37  --------  A2V          
M  54937 N/A       11:15:02.12 -39:19:52.6  9.00    2.73     -5.86     3.70  --------  A2V          
M  54949 N/A       11:15:08.57 -39:28:37.0  6.87    2.60     -4.01    -8.54 11151-3929 A2V          
M  55045 N/A       11:16:07.64 -41:01:17.8  7.01    2.69     -2.88    -7.02  --------  A2V          
M  55188 N/A       11:17:58.14 -64:02:33.3  7.86    7.71    -27.10    -1.09  --------  A2V          
M  55209 N/A       11:18:21.05 +11:59:04.2  6.66    5.74     10.94   -45.23  --------  A2V          
M  55266 N/A       11:19:07.90 +38:11:08.0  4.76   17.82    -57.15   -68.10  --------  A2V          
M  55773 N/A       11:25:41.35 -55:23:08.2  9.34    1.95    -22.44     6.12  --------  A2V          
M  55829 N/A       11:26:31.80 -55:28:35.6  9.08    2.96     -9.90     9.25 11265-5529 A2V          
M  56792 N/A       11:38:34.91 -51:15:55.1  9.84    2.96     -8.84    -1.20  --------  A2V          
M  57239 N/A       11:44:13.08 +29:53:43.4  7.90    4.34     12.17    -1.23  --------  A2V          
