M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M   9776 N/A       02:05:43.29 -41:10:50.6  8.51    6.64     58.04    -5.55  --------  F8V          
M   9801 N/A       02:06:02.36 -23:24:00.7  9.34    8.03     11.37   -10.34  --------  F8V          
M   9885 N/A       02:07:11.54 -60:58:59.2  7.51   18.83    125.96   112.27  --------  F7/F8V       
M   9902 N/A       02:07:26.13 -59:40:45.9  7.50   22.24     93.05   -18.82 02075-5941 F8V          
M   9969 N/A       02:08:21.90 -18:38:26.6 10.16    4.45    -22.45   -61.73  --------  F7/F8V       
M  10140 N/A       02:10:24.52 +29:48:23.6  8.76   17.66    290.02  -265.76 02104+2948 F8V          
M  10305 N/A       02:12:47.54 -02:23:37.1  5.65   21.71    374.41   -73.08 02128-0223 F8V          
M  10754 N/A       02:18:20.66 -63:14:42.8  8.91   11.65     25.22    60.00  --------  F7/F8V       
M  10940 N/A       02:20:53.89 -52:57:49.6  7.77   18.53    -91.25    -6.09  --------  F8V          
M  10978 N/A       02:21:25.35 -77:38:43.3  9.07   13.25     81.72    67.85  --------  F8V          
M  11184 N/A       02:24:02.46 -51:46:08.5  9.41    4.85     27.20    -3.61  --------  F8V          
M  11374 N/A       02:26:29.90 -16:44:12.7  9.30    7.83     93.05   -24.49  --------  F8V          
M  11530 N/A       02:28:40.99 -51:18:13.9  9.01    5.87     63.91    68.48  --------  F8V          
M  11541 N/A       02:28:45.80 +29:41:13.2  7.50   14.44     83.52    -6.39  --------  F8V          
M  11549 N/A       02:28:48.89 -24:58:54.5  9.03    3.80      8.49    -0.94  --------  F8V          
M  11825 N/A       02:32:36.21 -18:02:37.1  9.90    7.77     30.42    -8.21  --------  F7/F8V       
M  11843 N/A       02:32:54.14 +15:02:04.4  6.00   34.84    -15.48    36.89  --------  F8V          
M  11909 N/A       02:33:43.82 -72:20:56.8  6.84   17.00    125.64   -13.37  --------  F8V          
M  12120 N/A       02:36:08.04 -46:15:16.3  8.78    7.72     -0.63   -11.50  --------  F8V          
M  12200 N/A       02:37:06.57 +32:53:27.9  6.23   18.11     82.80    30.70  --------  F8V          
M  12246 N/A       02:37:40.90 -29:19:25.1  8.69    6.67     79.86    21.61  --------  F8V          
M  12260 N/A       02:37:50.80 -13:07:45.2  7.72    8.78     77.78    85.09  --------  F7/F8V       
M  12462 N/A       02:40:28.38 -52:48:32.2  8.69    4.72    -15.01   -16.74  --------  F8V          
M  12483 N/A       02:40:38.77 -30:08:07.4  8.01   15.67    569.90    75.41  --------  F8V          
M  12639 N/A       02:42:21.24 -28:34:30.6  8.75   10.30     -3.52    -6.39  --------  F7/F8V       
M  12852 N/A       02:45:14.34 -52:42:50.7  8.97    9.43     18.45    -8.32  --------  F8V          
M  12980 N/A       02:46:57.96 -47:00:19.7  9.83    7.97     18.92   -47.96  --------  F8V          
M  13039 N/A       02:47:33.35 -40:27:22.9  9.66    1.49    -12.04   -30.16  --------  F8V          
M  13267 N/A       02:50:41.42 -44:04:52.6  8.16   17.16    -23.65  -272.14  --------  F8V          
M  13562 N/A       02:54:41.64 -78:04:57.6  8.96    7.25    -49.27   -57.60  --------  F8V          
M  13566 N/A       02:54:45.58 -40:06:30.7  9.79    4.18     10.98   -42.63  --------  F7/F8V       
M  13791 N/A       02:57:34.71 +29:42:34.2  8.91   10.52     36.00   -35.21  --------  F8V...       
M  13889 N/A       02:58:51.15 -52:05:45.5  8.44    9.89    102.04    -3.12  --------  F7/F8V       
M  13971 N/A       02:59:57.03 -55:58:32.0  8.95    8.43     14.35     1.58  --------  F8V          
M  14035 N/A       03:00:43.53 -27:38:30.6  7.60   10.71    -36.00  -117.39  --------  F8V          
M  14122 N/A       03:02:06.88 -25:27:12.6  8.85   10.41    111.94   120.51  --------  F8V          
M  14527 N/A       03:07:35.00 -47:02:22.7  8.24   17.86      7.34  -121.70  --------  F8V          
M  14624 N/A       03:08:52.61 -36:02:35.8  9.31    2.96     35.62   -10.74  --------  F8V          
M  14645 N/A       03:09:15.84 -11:43:49.9  8.74    6.80     74.22    24.57  --------  F8V          
M  14687 N/A       03:09:43.69 +60:14:18.7  8.94    7.85      9.11    -8.81  --------  F8V          
M  14782 N/A       03:10:51.69 -37:10:59.7  9.28    5.16     -4.48   -40.53  --------  F8V          
M  14954 N/A       03:12:46.43 -01:11:46.0  5.07   44.69    193.43   -69.23 03128-0112 F8V          
M  15212 N/A       03:16:05.97 -59:00:57.2  9.43    6.91     -4.97   -23.41  --------  F8V          
M  15469 N/A       03:19:27.43 -31:33:39.7  8.76    6.21      4.42    22.30  --------  F8V          
M  15567 N/A       03:20:34.68 +61:15:37.6  8.55    6.44    -12.03   -28.77  --------  F8V          
M  15705 N/A       03:22:18.77 -75:10:50.1  9.30    5.96     73.41    42.91  --------  F7/F8V       
M  15778 N/A       03:23:19.52 +61:17:10.2  7.96    6.79     51.15   -12.45  --------  F8V          
M  15793 N/A       03:23:30.98 -38:22:39.9  8.67    7.43     12.21     8.83  --------  F8V          
M  16546 N/A       03:33:04.82 -18:24:52.7  9.00    8.11     -0.10    -8.60  --------  F8V          
M  17047 N/A       03:39:16.76 -42:45:45.1  8.27   16.58    -51.72  -110.96  --------  F8V          
M  17124 N/A       03:40:02.95 -34:32:59.1  7.84   10.72      6.42  -118.36  --------  F8V          
M  17249 N/A       03:41:37.84 -68:10:10.1  9.32    8.81     90.13   -49.55  --------  F8V          
M  17298 N/A       03:42:09.86 -45:57:28.3  6.50   25.39    -72.55    13.51  --------  F8V          
M  17382 N/A       03:43:22.01 -54:17:35.7  9.45    9.01     -1.40  -108.20  --------  F8V          
M  17632 N/A       03:46:41.32 -59:56:26.7  9.20    6.94    -13.90   -53.19  --------  F8V          
M  17637 N/A       03:46:44.03 -39:52:10.0  9.46    8.96    -29.04   -57.31  --------  F7/F8V       
M  17819 N/A       03:48:46.84 -40:23:57.2  7.24   19.10     90.49    55.71  --------  F8V          
M  17989 N/A       03:50:42.50 +54:47:03.3  8.38   10.10    -34.73     9.24  --------  F8V          
M  18002 N/A       03:50:55.61 +55:20:54.4  8.26   13.20     47.26   -62.46  --------  F8V          
M  18021 N/A       03:51:03.63 -14:42:27.8  8.52    9.64     40.17   -12.23  --------  F8V          
M  18069 N/A       03:51:42.85 -60:21:36.1  7.88   13.01     -9.71   -29.24  --------  F8V          
M  18075 N/A       03:51:50.43 -28:50:14.9  8.38   13.30    -60.72   -61.21  --------  F8V          
M  18191 N/A       03:53:30.37 -21:00:48.3  9.03    5.73     18.61    26.13  --------  F8V          
M  18256 N/A       03:54:18.46 +54:54:15.3  9.79    6.19     40.61   -44.43  --------  F8V          
M  18351 N/A       03:55:23.01 +53:33:27.3  8.50   12.77    -75.79    24.65  --------  F8V          
M  18387 N/A       03:55:49.44 -65:11:11.9  7.77   17.84    143.96    81.06  --------  F8V          
M  18496 N/A       03:57:12.87 -44:13:15.9  9.15   12.51      9.74    19.89 03572-4413 F8V          
M  18739 N/A       04:00:50.72 -67:08:54.4  9.70    3.45     10.70     1.03  --------  F8V          
M  18813 N/A       04:01:52.07 -20:28:30.2  7.83    8.20     23.76     1.82  --------  F8V          
M  18821 N/A       04:02:01.91 -30:28:06.9  8.54    7.06     45.76    43.83  --------  F8V          
M  18853 N/A       04:02:30.67 -19:29:53.9  7.91    6.44     14.63   -20.72  --------  F7/F8V       
M  18966 N/A       04:03:51.18 +53:16:39.1  7.82    9.19     24.44   -79.04  --------  F8V          
M  18984 N/A       04:04:02.11 -31:46:44.2  8.86    6.94     -2.44   -71.89  --------  F8V          
M  19042 N/A       04:04:45.84 -27:44:08.2  9.86    9.53     74.36    37.61  --------  F7/F8V       
M  19237 N/A       04:07:24.02 +75:10:30.1  7.22   18.30    167.84  -307.80  --------  F8V          
M  19273 N/A       04:07:51.47 -62:45:45.0  8.90    6.16     42.32    21.53  --------  F8V          
M  19344 N/A       04:08:39.64 -54:38:16.9  8.95   10.39    -21.06    27.69  --------  F8V          
M  19409 N/A       04:09:26.25 -11:59:38.1  8.65    7.13     15.66   -54.49  --------  F7/F8V       
M  19467 N/A       04:10:07.40 -61:35:56.1  7.16   24.52     11.35   -78.90  --------  F7/F8V       
M  19507 N/A       04:10:44.40 -25:05:45.9  7.35   12.68    -77.12   -57.18  --------  F8V          
M  19796 N/A       04:14:34.34 +10:42:04.9  7.11   21.08    119.81    -5.22  --------  F8V          
M  20387 N/A       04:21:57.41 +28:26:35.6 10.20    7.49      9.08   -23.05  --------  F8Ve-K1Ve(T) 
M  20557 N/A       04:24:14.57 +21:44:10.4  7.13   24.47    119.10   -46.63  --------  F8V          
M  20712 N/A       04:26:18.50 +21:28:13.5  7.36   21.54    105.82   -36.48  --------  F8V          
M  20728 N/A       04:26:31.02 +29:15:45.5  9.64    7.45    -13.32   -66.56  --------  F8V          
M  20781 N/A       04:27:05.98 -46:56:51.0  6.10   30.82     66.47  -275.40  --------  F8V          
M  20815 N/A       04:27:35.89 +15:35:21.0  7.41   21.83    103.54   -25.16  --------  F8V          
M  21031 N/A       04:30:33.64 -20:53:35.3  9.13    7.59     16.89     0.56  --------  F7/F8V       
M  21187 N/A       04:32:30.76 -56:13:33.9  8.54   16.37     42.86    89.30  --------  F8V          
M  21388 N/A       04:35:28.24 -54:53:28.6  7.90   10.13     45.50    55.18  --------  F8V          
M  21701 N/A       04:39:33.90 +45:37:13.5  9.52    5.94     31.27     2.37  --------  F8V          
M  21821 N/A       04:41:19.72 -52:37:32.9  8.15   18.34    -42.44  -216.73  --------  F7/F8V       
M  21897 N/A       04:42:24.45 -71:29:45.2  8.25    8.72    -24.80    -6.01  --------  F8V          
M  22066 N/A       04:44:47.64 -51:16:42.8  8.18   11.12    -60.71   -91.47  --------  F8Vp...      
M  22145 N/A       04:45:55.71 -66:31:06.4  8.82   13.64     60.64   216.62  --------  F8V          
M  22229 N/A       04:46:52.26 -60:36:12.6  7.72   15.34     50.40   132.16  --------  F8V          
M  22325 N/A       04:48:32.53 -16:19:46.1  5.76   24.06      7.09    39.68  --------  F8V          
M  22336 N/A       04:48:36.38 -05:40:26.5  5.77   37.73    312.68  -249.28  --------  F8V          
M  22430 N/A       04:49:36.51 -42:36:29.7  8.49   10.67     52.27   -21.90  --------  F8V          
M  22686 N/A       04:52:43.52 -71:34:21.4  9.21    7.66     67.59   133.51  --------  F8V          
M  22717 N/A       04:53:05.64 -72:24:27.6  6.28   30.74    -46.17   270.71  --------  F8V          
M  23209 N/A       04:59:38.77 +26:14:59.5  8.49   14.10     20.14   -79.50  --------  F8V          
M  23266 N/A       05:00:20.94 +01:00:23.8  9.11   10.79     64.42    16.87  --------  F8V          
M  23399 N/A       05:01:45.32 +42:20:39.0  8.11   14.34     12.40  -137.79  --------  F8V          
M  23555 N/A       05:03:53.96 -41:44:41.8  6.30   31.93     22.82   159.17  --------  F8V          
M  23857 N/A       05:07:38.99 -53:33:26.3  7.93   16.43    -11.82    68.76  --------  F7/F8V       
M  23892 N/A       05:08:03.72 +03:18:30.8 10.82    8.06     13.41   -42.05  --------  F8V          
M  23930 N/A       05:08:33.31 -03:00:34.6  7.24   10.43     27.62    11.50  --------  F8V          
M  24016 N/A       05:09:43.69 +29:47:55.0  6.67   18.79     58.98    -5.42 05097+2948 F8V          
M  24046 N/A       05:10:03.87 +27:33:23.4  6.97   24.88    197.69   -88.54 05101+2734 F8V          
M  24084 N/A       05:10:25.47 -80:24:28.2  7.58   12.47     62.48    80.97  --------  F7/F8V       
M  24156 N/A       05:11:14.50 -08:33:24.6  9.40   -6.68      7.20   -25.73  --------  F8V          
M  24202 N/A       05:11:43.90 -83:10:17.4  8.70   12.65    -33.29   -49.81  --------  F8V          
M  24354 N/A       05:13:32.85 -17:06:23.3  7.41    5.23      0.17    -6.65  --------  F8V          
M  24400 N/A       05:14:03.52 -26:23:23.4  9.03    4.87     -8.74   -39.52  --------  F7/F8V       
M  24524 N/A       05:15:42.59 +16:03:59.4 10.40    5.24     17.74     3.22  --------  F8V          
M  24534 N/A       05:15:49.56 -42:50:56.5  8.68    8.15     16.16     2.24  --------  F8V          
M  24864 N/A       05:19:49.04 +02:30:49.0  7.00   26.68     30.52   -99.17  --------  F8V          
M  24903 N/A       05:20:16.45 -34:29:10.8  9.31    6.24     34.90     0.87  --------  F7/F8V       
M  25113 N/A       05:22:35.16 +14:05:48.7 10.93   -0.28     18.74    -1.19  --------  F8V          
M  25351 N/A       05:25:19.03 -75:41:32.6  7.17   28.14   -104.24  -308.89  --------  F8V          
M  25369 N/A       05:25:38.42 -69:35:43.4  9.14    7.24    -14.34    48.62  --------  F8V          
M  25739 N/A       05:29:44.86 -53:15:56.3  8.02    7.38     10.03   -11.77  --------  F7/F8V       
M  25760 N/A       05:30:03.19 -76:14:55.3  8.23    9.93     34.95     8.37  --------  F8V          
M  25973 N/A       05:32:33.80 +57:13:15.8  6.44   22.79    112.04  -224.63  --------  F8V          
M  26079 N/A       05:33:44.37 -54:54:08.2  6.42   17.80     65.95    10.37 05337-5454 F8V          
M  26317 N/A       05:36:17.16 -55:24:38.5  9.52    1.34    -12.83     8.53  --------  F8V          
M  26383 N/A       05:37:04.04 -83:17:28.9  8.59    6.96      3.82   -92.95  --------  F8V          
M  26465 N/A       05:37:47.78 -41:09:46.9  7.96    7.74      4.29    45.14  --------  F8V          
M  26722 N/A       05:40:42.89 -36:35:05.6  7.84   19.05   -124.73    28.15  --------  F7/F8V       
M  27054 N/A       05:44:13.62 -55:41:43.8  7.55    9.72     -9.33    45.31  --------  F7/F8V       
M  27601 N/A       05:50:38.04 -71:52:17.0  9.26    5.58     12.20    19.97  --------  F8V          
M  27994 N/A       05:55:14.47 -00:59:55.5 10.27   -1.73     -0.18   -11.22  --------  F8V          
M  28363 N/A       05:59:32.11 -82:48:42.4  9.69    6.22     -3.50    36.25  --------  F8V          
M  28465 N/A       06:00:36.30 -62:48:44.0  8.59    4.16      2.91     9.09  --------  F8V          
M  28508 N/A       06:01:05.58 -43:54:11.2  7.69   10.92     37.98    22.39  --------  F7/F8V       
M  28611 N/A       06:02:19.83 -30:00:52.2  8.41    6.11     34.24    -1.02  --------  F8V          
M  29185 N/A       06:09:23.42 -49:33:46.1  6.48   16.63    -10.68    74.96  --------  F8V          
M  29515 N/A       06:13:03.50 -80:18:34.5  9.04   11.76    -25.51    24.91  --------  F8V          
M  29652 N/A       06:14:51.38 -62:17:02.1  8.32   12.72     35.44    77.95  --------  F8V          
M  29659 N/A       06:14:54.72 +42:07:23.9  8.17   15.67    -15.77   -77.58  --------  F8V          
M  29673 N/A       06:15:06.02 -71:42:09.9  6.62   31.95    -15.04    53.61  --------  F8V          
M  29833 N/A       06:16:55.18 +25:29:44.2  8.47   12.68     -7.97    26.75  --------  F8V          
M  30067 N/A       06:19:40.17 +16:00:47.6  6.61   36.32    -17.48   -14.34  --------  F8V          
M  30323 N/A       06:22:39.61 -66:18:44.8  8.67    6.49     18.50   -61.23  --------  F8V          
M  30545 N/A       06:25:16.55 -00:56:45.2  5.88   30.22    238.30  -218.04  --------  F8V          
M  31079 N/A       06:31:18.32 -51:49:33.3  5.58   26.87    102.50   104.60  --------  F8V          
M  31201 N/A       06:32:46.17 -27:24:15.7  6.89   16.30    106.76    90.31 06328-2724 F8V          
M  31202 N/A       06:32:46.27 +29:09:42.6  9.40    4.30    -17.18    -9.07  --------  F8V          
M  31401 N/A       06:34:55.63 -15:19:43.3  8.63   14.21     -4.04    34.17  --------  F8V          
M  31666 N/A       06:37:38.52 -70:36:13.5  7.34   13.44    -14.94   -37.14  --------  F7/F8V       
M  32011 N/A       06:41:15.96 -64:21:34.7  8.29   15.15     24.57   -20.55  --------  F8V          
M  32439 N/A       06:46:14.15 +79:33:53.3  5.44   56.02    -99.03  -603.61  --------  F8V          
M  32718 N/A       06:49:33.58 -41:25:44.4  7.01   15.34    -36.28   110.37  --------  F8V          
M  32996 N/A       06:52:27.91 -45:02:55.8  8.85   12.73     48.23     8.24  --------  F8V          
M  33072 N/A       06:53:16.44 -74:43:30.7  7.64   18.62    -53.82   181.13  --------  F8V+...      
M  33388 N/A       06:56:36.48 -64:34:34.2  8.89   13.85     70.79    -9.09  --------  F8V          
M  33595 N/A       06:58:47.42 +26:04:51.9  6.20   21.10   -162.14    94.10 06588+2605 F8Vbwvar     
M  33645 N/A       06:59:21.13 +25:14:00.1  8.03    5.13    -24.79    -5.95 06594+2514 F8V          
M  33646 N/A       06:59:22.64 +25:14:08.5  9.03  -15.05    -30.46   -16.17 06594+2514 F8V          
M  33699 N/A       07:00:06.92 -31:37:47.5  9.13    4.21     -1.13   -61.08  --------  F8V          
M  34212 N/A       07:05:37.18 -71:16:20.2  7.67   18.57      2.43   262.51  --------  F8V          
M  34757 N/A       07:11:41.44 -29:48:28.8  7.81    2.70     -0.34    12.34  --------  F7/F8V       
M  34833 N/A       07:12:33.43 -42:52:06.1 10.06    2.85    -11.95     2.60  --------  F7/F8V       
M  34967 N/A       07:14:05.75 -86:15:04.2  8.60   11.86    -89.68    57.81  --------  F8V          
M  35445 N/A       07:19:04.68 -76:25:00.8  8.24   14.09    -56.71   142.96  --------  F8V          
M  35509 N/A       07:19:47.65 +07:08:34.5  5.91   16.86     61.20   -59.18  --------  F8V          
M  35513 N/A       07:19:50.31 -49:11:11.7  9.29    7.27    -66.51    97.31  --------  F8V          
M  35684 N/A       07:21:47.68 +46:13:31.1  8.03    4.80      1.82    -4.24 07219+4614 F8V          
M  35734 N/A       07:22:17.09 -38:52:51.6  8.55   11.81     29.99  -129.59  --------  F8V          
M  35961 N/A       07:24:47.17 -48:52:44.8  8.89   10.87     -1.64    63.82  --------  F8V          
M  36399 N/A       07:29:25.64 -07:33:04.2  5.86   35.95     50.78   125.93  --------  F8V          
M  36457 N/A       07:30:05.96 -39:34:58.9  8.48    9.95    -11.82    39.37  --------  F8V          
M  36491 N/A       07:30:29.02 +18:57:40.5  8.48   20.00     29.21  -436.67  --------  F8V          
M  36658 N/A       07:32:25.24 -78:05:09.3  8.14    8.89     -1.36    21.26  --------  F8V          
M  36667 N/A       07:32:37.70 -24:34:22.1  8.49    7.25    -12.71     3.87  --------  F8V          
M  36690 N/A       07:32:50.63 +22:53:15.3  6.54    6.88    -20.77   -15.73 07328+2253 F8V...       
M  37063 N/A       07:36:59.01 -54:04:49.5  8.06   13.29    -50.16    42.23  --------  F8V          
M  37115 N/A       07:37:34.26 -42:53:21.1  9.22    5.01     57.33   -43.69  --------  F8V          
M  37224 N/A       07:38:44.49 -31:43:52.3  8.28   14.88      4.11   -34.39  --------  F8V          
M  37358 N/A       07:40:06.40 -59:13:47.1  8.69   10.01     -6.06    -9.22  --------  F8V          
M  37539 N/A       07:42:15.38 -52:46:16.2  8.86   12.47     46.41  -140.14  --------  F8V          
M  37631 N/A       07:43:19.94 -70:03:50.8  7.85    9.45     29.52   -99.00  --------  F8V          
M  37718 N/A       07:44:12.51 -50:27:24.2  6.64   32.45   -113.83   143.25 07442-5028 F8V          
M  37789 N/A       07:44:56.19 +39:33:22.9  6.74   29.22     27.78  -683.88  --------  F8V          
M  38380 N/A       07:51:46.01 -27:22:00.3  8.54    4.43      3.67     5.59  --------  F8V          
M  38715 N/A       07:55:34.57 -50:42:32.3  9.02    6.86    -66.11     9.02  --------  F8V          
M  38765 N/A       07:56:09.13 -71:59:09.1  7.94   19.73    -21.88   133.29  --------  F8V          
M  39255 N/A       08:01:40.41 -79:40:54.9  9.30    5.48      4.61    -6.74  --------  F7/F8V       
