M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  34669 N/A       07:10:46.96 -09:20:09.5  7.41    2.36     -3.06     3.64  --------  B4V          
M  34719 N/A       07:11:20.85 -10:25:43.7  7.34    1.36     -4.85     3.07  --------  B4Vne        
M  34786 N/A       07:12:05.40 -27:20:05.7  6.92    2.61     -8.67     4.23 07121-2720 B4V          
M  35202 N/A       07:16:31.85 -38:19:08.1  5.81    4.80     -7.91     4.93  --------  B4V          
M  35683 N/A       07:21:47.42 -48:19:44.2  8.43    2.52     -6.57     6.84  --------  B4V          
M  36143 N/A       07:26:42.47 -34:08:26.4  5.90    3.35     -8.10     6.36  --------  B4V          
M  37044 N/A       07:36:45.48 -12:51:10.0  8.46    3.28     -6.90     2.03  --------  B4V          
M  37304 N/A       07:39:29.85 -26:55:08.4  6.78    5.09     -4.98    -1.13 07395-2655 B4V          
M  37385 N/A       07:40:26.26 -30:04:46.9  6.95    4.65    -18.43    18.53  --------  B4V:         
M  37524 N/A       07:42:06.67 -30:11:10.7  6.95    1.27     -6.66     5.07 07421-3012 B4V          
M  37668 N/A       07:43:43.39 -41:23:09.3  8.73    1.46     -3.84     8.15  --------  B4V          
M  38942 N/A       07:58:04.83 -37:34:48.2  7.48    2.94    -10.29     7.05  --------  B4V          
M  39014 N/A       07:59:01.80 -45:12:57.0  5.98    3.03    -11.58     7.92  --------  B4V          
M  39238 N/A       08:01:31.56 -55:27:16.7  6.28    4.88    -15.41     7.45  --------  B4V          
M  39446 N/A       08:03:50.33 -22:41:53.8  8.57    2.74     -2.45    -1.46  --------  B4V          
M  39613 N/A       08:05:43.07 -45:10:16.3  7.05    2.03     -5.89     6.92 08057-4510 B4V          
M  39880 N/A       08:08:45.92 -50:29:30.2  8.15    2.00     -3.66     4.96  --------  B4V          
M  39943 N/A       08:09:28.53 -16:14:56.1  5.66    3.54     -8.83    -6.19 08095-1615 B4V          
M  39992 N/A       08:10:01.79 -47:49:05.8  8.09    1.06     -3.35     6.07  --------  B4V          
M  40366 N/A       08:14:29.65 -40:49:33.1  6.62    3.40    -13.36     3.30  --------  B4V          
M  40443 N/A       08:15:28.07 -37:22:19.3  7.42    3.78    -12.15     5.74 08155-3722 B4V          
M  41640 N/A       08:29:27.56 -27:19:55.7  6.69    2.18     -7.52    -3.67  --------  B4V          
M  41680 N/A       08:29:49.73 -57:17:00.0  9.12    1.14     -6.18     5.87  --------  B4V          
M  42357 N/A       08:38:09.39 -45:20:18.2  8.66   -0.29     -8.71     8.60  --------  B4V          
M  42868 N/A       08:44:09.71 -47:06:58.0  7.23    1.19     -9.38     9.47  --------  B4V          
M  43699 N/A       08:54:00.00 -52:37:07.0  8.23    2.86    -12.62     9.21  --------  B4V          
M  44509 N/A       09:04:05.78 -47:26:29.2  6.46    2.85    -11.10     5.72  --------  B4V          
M  44996 N/A       09:09:52.83 -47:28:34.3  6.83    2.74    -14.04     6.73  --------  B4V          
M  45044 N/A       09:10:28.56 -26:17:12.8  7.48    2.41     -8.11    -1.47  --------  B3/B4V       
M  45063 N/A       09:10:42.02 -53:02:44.9  7.76    0.55     -9.25     9.02  --------  B3/B4V:ne    
M  45094 N/A       09:11:08.31 -58:19:53.3  8.41    1.64     -3.76     3.11  --------  B4V          
M  45344 N/A       09:14:24.48 -43:13:38.9  5.24    5.86    -25.01    12.02 09144-4314 B4V+...      
M  46224 N/A       09:25:27.14 -57:21:44.2  8.08    2.53    -12.56     8.58  --------  B4V          
M  47559 N/A       09:41:47.93 -55:12:49.5  5.99    1.21    -12.34     3.26  --------  B4V          
M  49695 N/A       10:08:41.82 -65:30:39.9  7.39    1.36    -11.85     4.81  --------  B4V          
M  50044 N/A       10:13:01.14 -59:55:05.0  6.07    1.65    -15.31     2.60  --------  B4Ve         
M  50135 N/A       10:14:06.11 -54:59:37.3  7.49    2.20    -13.28     3.14  --------  B4V          
M  51576 N/A       10:32:01.46 -61:41:07.2  3.30    6.56    -16.59    11.42  --------  B4Vne        
M  53018 N/A       10:50:49.76 -52:28:16.9  7.78    2.53     -8.24     5.31  --------  B4V          
M  53024 N/A       10:50:55.94 -77:07:28.6  8.00    4.35    -20.93    -1.64  --------  B4V          
M  53057 N/A       10:51:21.00 -66:48:53.5  7.45    4.45    -18.76     5.00  --------  B4V          
M  54616 N/A       11:10:39.08 -49:39:11.5  7.51    0.98     -9.33     1.83  --------  B4V          
M  54970 N/A       11:15:21.53 -29:30:57.8  8.77    2.06     -4.98    -0.82  --------  B4V          
M  55350 N/A       11:20:04.11 -71:59:39.6  6.41    4.30    -24.93    -1.62  --------  B4V          
M  63007 N/A       12:54:39.18 -59:08:48.1  4.62    9.06    -33.35   -14.75  --------  B4Vn         
M  64622 N/A       13:14:40.68 -38:39:05.6  7.16    1.07    -11.71     8.52  --------  B4V:ne       
M  64719 N/A       13:15:54.88 -56:19:31.3  9.64   -0.69     -5.45     0.65  --------  B4V          
M  67042 N/A       13:44:21.83 -73:38:12.5  7.46    2.54     -2.07    -4.47  --------  B4V          
M  69618 N/A       14:14:57.13 -57:05:10.0  5.03    6.71    -23.97   -20.97 14149-5705 B4Vne        
M  70248 N/A       14:22:23.16 -80:06:32.2  5.06    5.92    -10.89   -14.13  --------  B4V          
M  70477 N/A       14:24:56.85 -54:33:27.1  8.57   -0.16     -3.71    -2.49 14249-5433 B4V          
M  71763 N/A       14:40:44.20 -63:34:44.7 10.09    1.53     -2.59     0.46  --------  B4V          
M  73129 N/A       14:56:43.98 -62:46:51.7  5.08    3.91    -12.41   -11.78 14567-6247 B4Vnp        
M  75304 N/A       15:23:09.35 -36:51:30.5  4.54    5.38    -18.05   -21.53  --------  B4V          
M  78004 N/A       15:55:43.09 -44:31:56.6  6.83    2.61     -7.07   -14.70  --------  B3/B4V       
M  80405 N/A       16:24:43.72 -34:53:37.5  7.01    1.69     -1.69   -18.46  --------  B4V          
M  80582 N/A       16:27:11.04 -47:33:17.1  4.46    8.16    -13.72   -20.63 16272-4733 B4V          
M  82254 N/A       16:48:24.66 -31:12:13.1  6.82    3.43     -3.38   -17.87  --------  B4V          
M  84435 N/A       17:15:45.71 -33:40:25.1  8.69   -0.01     -0.06    -1.96  --------  B4V          
M  86508 N/A       17:40:43.36 -32:09:20.3  7.26    2.17     -1.59    -6.41  --------  B4V          
M  86954 N/A       17:46:07.33 +05:31:48.7  6.85    2.42      0.36    -7.16  --------  B4V          
M  90970 N/A       18:33:23.04 +30:53:31.5  6.55    2.20     -1.28    -7.02  --------  B4V          
M  92729 N/A       18:53:44.69 +60:01:04.3  7.05    1.31      1.76    -2.26  --------  B4Ve         
M  93581 N/A       19:03:33.13 -20:07:42.9  7.77    1.34     -1.59    -8.76  --------  B4Vn         
M  98609 N/A       20:01:44.71 +24:48:01.4  5.88    4.85      6.72    -0.78  --------  B4V          
M 102827 N/A       20:49:54.64 +46:39:40.8  6.33    3.55      4.53     3.85 20499+4640 B4V          
M 118214 N/A       23:58:46.45 +46:24:47.4  6.55    2.40     15.47     0.89  --------  B4Vne        
