M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  40323 N/A       08:13:58.71 -04:39:18.5  8.86    6.70     13.12    -6.52  --------  F4V          
M  40875 N/A       08:20:26.06 +57:44:35.8  5.89   31.57     57.08    13.92  --------  F4V          
M  41610 N/A       08:28:56.66 +33:43:43.2  8.45    6.88    -19.74   -31.33  --------  F4V          
M  42959 N/A       08:45:23.94 +46:10:15.8  7.98   11.68      8.45   -77.13  --------  F4V          
M  44475 N/A       09:03:41.64 +09:53:33.9  8.28    9.14    -48.68   -18.63  --------  F4V          
M  49329 N/A       10:04:08.44 +03:12:03.7  6.43   18.20    -73.63   -93.76  --------  F4V          
M  49658 N/A       10:08:15.88 +31:36:14.6  6.23   15.80    -79.91   -91.81 10083+3136 F4V          
M  53070 N/A       10:51:28.12 +20:16:39.0  8.21   19.23   -261.86  -456.33  --------  F4V          
M  53514 N/A       10:56:50.63 +70:00:38.5  8.61    7.68    -14.18   -24.26  --------  F4V          
M  56148 N/A       11:30:31.13 +43:10:23.7  5.94   17.82    -49.20    81.81  --------  F4V          
M  57029 N/A       11:41:34.26 +31:44:45.7  5.73   24.42   -351.85    30.63 11416+3145 F4V          
M  57232 N/A       11:44:04.09 -04:48:26.1  7.54    8.34    -49.49   -35.23 11441-0448 F4V          
M  59651 N/A       12:14:01.01 +42:09:17.7  8.28    9.58     -9.95   -50.01  --------  F4V          
M  59879 N/A       12:16:51.34 +86:26:08.9  6.33   25.24    211.86   -10.06  --------  F4V          
M  62017 N/A       12:42:39.02 +28:21:35.1  7.48   13.63    -22.63   -54.19  --------  F4V          
M  63153 N/A       12:56:26.49 +57:36:00.9  8.69    5.67      7.10     3.00  --------  F4V          
M  63405 N/A       12:59:32.95 +28:03:56.3  7.16   12.30     18.77    -5.39  --------  F4V          
M  64081 N/A       13:07:54.87 +19:55:58.0  7.87    6.83      0.25   -66.81  --------  F4V          
M  64518 N/A       13:13:25.26 +28:19:30.5  9.55    3.91     -1.78     0.94  --------  F4V          
M  66502 N/A       13:37:56.82 +77:53:26.8  8.01    7.07     -3.40     0.39  --------  F4V          
M  68707 N/A       14:03:55.75 +04:54:03.4  6.24   15.91     -9.97    -2.75  --------  F4V          
M  71861 N/A       14:41:55.98 -58:36:56.9  6.21   22.58     41.91   -39.05  --------  F4V          
M  72303 N/A       14:47:07.15 +18:20:25.9  8.34    4.26     17.11    -7.46  --------  F4V          
M  75971 N/A       15:30:55.44 +08:34:44.7  6.57   19.73     30.55    -3.33  --------  F4Vw         
M  78897 N/A       16:06:22.36 -04:45:15.2  7.94   13.54     66.36   -11.19  --------  F4V          
M  86430 N/A       17:39:36.81 +32:56:46.7  9.87    4.62      5.65    21.31  --------  F4V          
M  86538 N/A       17:41:05.64 +24:31:03.8  9.21    2.06      1.21    54.17 17411+2430 F4V          
M  87860 N/A       17:56:52.41 +04:59:15.3  7.59   13.98     54.04    73.92  --------  F4Vvar       
M  88274 N/A       18:01:34.18 -85:12:53.3  6.45   14.91     -4.48  -144.72  --------  F4V          
M  88474 N/A       18:03:54.13 +26:39:04.5  6.93   16.73     31.74   -56.92 18039+2639 F4V          
M  89774 N/A       18:19:12.12 +34:07:33.7  8.68    5.37    -10.33    -8.35  --------  F4V          
M  92757 N/A       18:54:07.61 +15:00:22.7  7.24   16.38    -21.37   -32.12  --------  F4V          
M  96441 N/A       19:36:26.54 +50:13:16.0  4.49   53.78     -8.15   262.98 19364+5013 F4V          
M  97720 N/A       19:51:32.93 +50:39:15.5  7.84   13.49     40.92    59.31  --------  F4V          
M  98946 N/A       20:05:21.50 +56:20:29.1  6.19   19.14     -0.37    80.22  --------  F4V          
M  99116 N/A       20:07:19.85 +32:47:54.1  8.83    1.83      9.30     9.85  --------  F4V          
M  99440 N/A       20:11:00.43 +32:50:44.3  9.31    4.86     -7.90     5.76  --------  F4V          
M 102221 N/A       20:42:45.10 +02:59:43.1  8.17   12.07     -9.26    -5.63  --------  F4V          
M 104220 N/A       21:06:52.49 +45:40:32.0  7.23    2.80     -2.38   -11.22  --------  F4V          
M 107167 N/A       21:42:28.21 -08:27:54.4  8.13    7.63    -31.16   -13.01  --------  F4V          
M 109153 N/A       22:06:35.57 +54:31:06.1  9.16    4.09    -19.09   -11.91  --------  F4Vws        
M 109920 N/A       22:15:49.38 +15:26:25.5  8.46    8.47     14.06    -6.67  --------  F4V          
M 115131 N/A       23:19:12.49 +61:31:03.0  8.57    3.01    -17.31   -14.72 23192+6131 F4V          
M 115713 N/A       23:26:36.58 -52:43:17.7  5.53   31.28     33.16   130.07  --------  F4V          
