M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  10585 N/A       02:16:17.60 +60:43:09.2  8.53    6.31     18.21   -18.28  --------  B9V          
M  10794 N/A       02:18:57.24 +61:08:45.2  9.40    2.58     -0.76    -2.14  --------  B9V          
M  11361 N/A       02:26:16.25 +57:04:06.9  8.86    1.66      2.53    -4.52 02263+5704 B9V          
M  11900 N/A       02:33:33.59 -62:35:12.1  6.79    3.12     21.31    19.76  --------  B9V          
M  12127 N/A       02:36:13.59 +57:43:41.0  8.88    2.42      9.12    -2.53  --------  B9V          
M  12396 N/A       02:39:36.65 -61:31:59.2  8.34    2.84     13.01    -0.55  --------  B9V          
M  12453 N/A       02:40:20.94 +49:33:36.9  6.60    2.10     10.53    -9.67  --------  B9V          
M  12477 N/A       02:40:36.94 +56:50:38.0  9.02    4.21     15.81   -13.10  --------  B9V          
M  12559 N/A       02:41:31.92 +42:35:39.1  8.49    2.84      1.20     0.94  --------  B9V          
M  12803 N/A       02:44:32.97 +15:18:42.6  5.78    6.76      4.29   -15.63  --------  B9Vn         
M  13330 N/A       02:51:32.77 +67:48:54.1  8.74    2.93     11.79    -8.94  --------  B9V          
M  14047 N/A       03:00:53.52 +52:21:07.3  6.64    4.82     31.99   -21.27 03009+5221 B9V          
M  14450 N/A       03:06:32.20 +33:37:30.9  7.84    4.81     12.32    -5.86  --------  B9V          
M  14502 N/A       03:07:19.00 +64:03:27.3  5.89    5.85    -13.65    -3.18  --------  B9V          
M  14660 N/A       03:09:23.66 -35:57:56.1  9.75    1.35     -1.91    -0.92  --------  B9V          
M  15040 N/A       03:13:50.33 +49:34:07.9  7.16    5.83     24.76   -25.17  --------  B9V          
M  15218 N/A       03:16:11.31 -30:49:38.9  6.64    5.18     24.26    10.25  --------  B9V          
M  15531 N/A       03:20:06.26 +50:58:07.5  7.07    6.11     23.08   -25.60  --------  B9V          
M  15819 N/A       03:23:47.33 +48:36:15.8  7.00    5.90     25.02   -25.53  --------  B9V          
M  16118 N/A       03:27:38.97 +49:35:59.6  6.93    5.83     21.63   -26.15  --------  B9V          
M  16341 N/A       03:30:37.06 -05:04:30.5  4.74    8.57     13.31     7.34  --------  B9Vs         
M  16510 N/A       03:32:35.44 -23:37:43.6  9.96   -0.05      6.29     1.02  --------  B8/B9V       
M  16611 N/A       03:33:47.28 -21:37:58.3  4.26   11.02     44.91   -27.47  --------  B9V          
M  16649 N/A       03:34:12.97 +48:37:02.8  7.35    3.59     18.71   -31.81 03342+4837 B9V          
M  17280 N/A       03:42:00.55 -23:38:40.5  8.61    3.81     25.89     9.05  --------  B9V          
M  17309 N/A       03:42:18.94 +19:42:00.8  5.68    7.97      5.82   -13.24  --------  B9Vn         
M  17707 N/A       03:47:32.15 +55:55:19.0  6.09    7.56     27.11   -36.61  --------  B9Vnn        
M  18215 N/A       03:53:42.22 +50:56:46.0  8.55    2.42      7.05    -9.41  --------  B9V          
M  18900 N/A       04:03:04.56 +52:37:44.5  8.84    0.82      8.74   -13.74  --------  B9V          
M  19268 N/A       04:07:47.16 -23:06:17.5  9.46    2.01      4.82     4.09  --------  B9V          
M  19799 N/A       04:14:36.23 +10:00:41.0  5.22    6.88     -6.57   -13.44  --------  B9Vn         
M  20042 N/A       04:17:53.66 -33:47:54.0  3.55   18.27     62.31    -6.75 04179-3348 B9V          
M  20063 N/A       04:18:08.11 +42:08:28.1  6.22    8.39     23.04   -35.77  --------  B9V          
M  20214 N/A       04:19:54.70 -16:56:07.5  9.46    1.56    103.04    38.78  --------  B9V          
M  20229 N/A       04:20:09.07 -16:26:14.2  6.80    5.78     21.03   -11.82 04202-1626 B9V          
M  20430 N/A       04:22:34.94 +25:37:45.5  5.38   12.19     20.37   -17.88 04226+2538 B9V          
M  20857 N/A       04:28:10.80 -12:15:54.8  8.02    2.50      3.32    -4.31  --------  B9V          
M  21115 N/A       04:31:31.05 +22:13:15.0 11.47    2.82      6.97    -1.07  --------  B9V          
M  21599 N/A       04:38:13.21 -68:48:42.0  8.10    3.35      8.32     7.48  --------  B8/B9V       
M  21790 N/A       04:40:49.54 +57:52:46.6  7.26    3.22      6.31    -9.32  --------  B9V          
M  22415 N/A       04:49:26.53 +44:14:22.6  8.33    4.73      9.51   -19.83  --------  B9V          
M  22501 N/A       04:50:28.86 -39:30:05.2  8.38    2.33      5.34     9.49  --------  B9V          
M  22539 N/A       04:51:04.44 +44:58:17.3  9.99    4.09     -0.25     1.03 04511+4458 B9V          
M  22540 N/A       04:51:04.84 +44:58:07.7  8.59    1.48     -1.67    -1.12 04511+4458 B9V...       
M  22726 N/A       04:53:19.53 +42:06:44.6  8.86    4.44     -1.22    -2.14  --------  B9V          
M  22913 N/A       04:55:50.16 +15:02:25.0  5.79    7.71     -4.54   -11.54  --------  B9V          
M  23146 N/A       04:58:48.78 -45:17:25.3  8.01    4.95      0.55    24.06  --------  B9V          
M  23279 N/A       05:00:32.54 +03:36:53.2  7.03    8.30     18.04   -14.65 05006+0337 B9Vn         
M  23287 N/A       05:00:33.94 +03:36:56.6  6.65   23.33     10.35   -27.39 05006+0337 B9Vn         
M  23362 N/A       05:01:25.58 -20:03:06.9  4.91   15.60     36.68   -15.47  --------  B9V          
M  23837 N/A       05:07:29.39 -03:18:40.9  8.87    1.52      3.45    -1.10  --------  B9V          
M  23934 N/A       05:08:37.47 +01:16:34.8  8.71    4.65     -3.98    -6.04  --------  B9V          
M  23987 N/A       05:09:23.30 -51:03:44.7  8.90    2.99      0.19    12.22  --------  B9V          
M  24048 N/A       05:10:04.92 +02:56:09.3  8.32    2.54     -2.96    -1.60  --------  B9V          
M  24058 N/A       05:10:09.75 -03:51:08.8  7.81    3.11     -0.37    -5.70  --------  B9V          
M  24112 N/A       05:10:43.49 -20:44:54.3  7.64    6.99     -6.31     0.53 05107-2045 B9V          
M  24196 N/A       05:11:41.35 +00:30:52.5  6.68    2.03      6.93     1.69 05117+0031 B9Vn         
M  24222 N/A       05:12:03.29 -49:03:36.9  7.84    2.49     -0.48    11.55  --------  B9Vp...      
M  24475 N/A       05:15:09.04 +15:03:45.1  7.47    0.80      0.56    -3.00  --------  B9V          
M  24505 N/A       05:15:24.38 -26:56:36.6  5.06   11.98     10.88   -29.41  --------  B9V          
M  24596 N/A       05:16:34.31 -05:03:41.1  8.91    2.20      1.08    -0.92  --------  B9V          
M  24611 N/A       05:16:43.84 -00:53:20.0  8.63    3.15     -3.06    -2.08  --------  B9V          
M  24670 N/A       05:17:35.50 -15:13:10.4  6.98    2.52      1.80     3.10 05176-1513 B9V          
M  24701 N/A       05:17:54.84 -04:29:23.7  9.55    2.00      1.79    -1.04  --------  B9V          
M  24758 N/A       05:18:29.97 -01:08:17.6  9.34    4.43      1.93     0.66  --------  B9V          
M  24789 N/A       05:18:52.92 +13:34:01.8  7.45    7.97     -7.63    -8.36  --------  B9V          
M  24803 N/A       05:19:03.49 +00:26:18.6  9.42    4.76     -1.48     1.69  --------  B9V          
M  24809 N/A       05:19:07.20 -04:57:34.7  8.78    8.03      1.06    -1.18  --------  B9V          
M  24851 N/A       05:19:40.10 -01:21:22.3  9.17    4.88      1.96     0.13  --------  B9V          
M  24942 N/A       05:20:35.75 +15:03:33.5  8.14    5.84      1.09    -6.49  --------  B9V          
M  25098 N/A       05:22:22.14 -56:08:03.8  6.10    4.35     -5.02    21.84  --------  B8/B9V       
M  25192 N/A       05:23:22.87 +28:56:12.3  6.45    5.50     14.50   -31.92  --------  B9Vs         
M  25213 N/A       05:23:37.00 -45:01:51.3  8.43    1.87      3.46    13.47  --------  B9V          
M  25287 N/A       05:24:34.75 +15:58:30.9  8.53    2.19     -8.49    -4.32  --------  B9V          
M  25392 N/A       05:25:54.36 +15:27:13.9  7.53    2.56      1.02    -4.71  --------  B9V          
M  25402 N/A       05:26:02.69 +15:40:18.4  7.54    4.14      0.98    -6.49  --------  B9V          
M  25465 N/A       05:26:44.84 -36:35:05.4  7.21    5.51     -6.42    14.80  --------  B9V          
M  25931 N/A       05:32:01.24 -09:59:49.3  8.63    2.44      0.92    -1.92  --------  B9V          
M  25935 N/A       05:32:05.78 -40:02:58.5  9.74    0.68      4.09    -2.97  --------  B9V          
M  25968 N/A       05:32:24.07 -47:57:26.2  8.78    2.21     -6.58    14.25  --------  B9V          
M  26012 N/A       05:33:03.66 -01:14:27.7  7.97    3.94     -3.47     0.75  --------  B9V          
M  26021 N/A       05:33:07.48 -05:20:26.1  8.60    1.48      1.61    -0.31  --------  B9V          
M  26185 N/A       05:34:55.48 -31:41:40.1  7.38    3.35     -8.75    -0.34  --------  B9V          
M  26565 N/A       05:38:53.87 -12:46:33.7  9.07    0.93     -4.42     0.57  --------  B8/B9V       
M  26725 N/A       05:40:44.96 -25:40:21.5  8.83    1.30      0.10     6.97  --------  B9Vn         
M  27102 N/A       05:44:50.33 -22:30:21.7  8.31    1.56     -4.23     7.34  --------  B9V          
M  27335 N/A       05:47:24.54 -53:59:47.7  8.46    2.20     -8.24    14.05 05474-5400 B9V          
M  27342 N/A       05:47:27.40 -15:15:07.9  7.27    4.81     -6.53     6.69  --------  B8/B9V       
M  27608 N/A       05:50:44.81 +43:41:21.8  8.39    1.27      0.68    -0.56  --------  B9V          
M  27665 N/A       05:51:27.55 -17:54:06.3  8.18    4.96     -6.33     6.54  --------  B9V          
M  27829 N/A       05:53:19.02 +20:17:56.8  6.70    3.48     -2.88   -10.14  --------  B9V          
M  27960 N/A       05:54:54.53 -00:13:06.0  9.22    0.83     -3.05    -3.15  --------  B9V          
M  28060 N/A       05:55:58.89 -31:31:55.2  6.73    5.71     -8.55    17.44  --------  B8/B9V       
M  28207 N/A       05:57:35.97 -41:06:17.3  7.87    1.28     -4.13    16.91  --------  B9V          
M  28421 N/A       06:00:07.84 -00:30:06.4  7.87    2.95     -1.91    -0.51 06001-0030 B9V          
M  28486 N/A       06:00:49.73 -21:08:53.8  8.46    0.91     -7.51     0.23  --------  B9V          
M  28613 N/A       06:02:22.52 +01:05:21.3  8.56    4.11     -2.23    -1.05  --------  B9V          
M  28794 N/A       06:04:46.35 -17:57:22.5  7.81    2.05     -6.77     7.79  --------  B8/B9V       
M  28920 N/A       06:06:15.63 +27:56:04.9  8.66    2.85     -7.21    -3.45  --------  B9V          
M  28923 N/A       06:06:18.19 -31:40:14.5  8.86    2.28     -2.07     5.32  --------  B8/B9V       
M  28944 N/A       06:06:34.34 -22:08:41.3  8.03    3.70     -7.00     7.90  --------  B9V          
M  29138 N/A       06:08:47.03 +08:40:09.9  6.55    1.83      0.92   -10.79  --------  B9V          
M  29178 N/A       06:09:20.20 -18:07:34.9  6.36    7.96      3.51   -21.33 06093-1808 B9Vn...      
M  29520 N/A       06:13:07.39 -15:29:36.2  8.67    2.05    -10.24    -0.35  --------  B9V          
M  29717 N/A       06:15:35.03 -19:29:40.0  7.97    1.93     -3.35    -2.30  --------  B9V          
M  29735 N/A       06:15:44.89 -13:43:06.3  5.00    8.70     12.26   -11.08  --------  B9V          
M  29785 N/A       06:16:16.28 -17:56:21.6  8.79    2.04     -6.19     3.17  --------  B9V          
M  29832 N/A       06:16:54.70 +14:10:19.4  8.61   -0.46     -4.40    -5.68  --------  B9V          
M  29907 N/A       06:17:49.79 -64:01:48.7  7.53    5.03      1.27    14.92  --------  B9V          
M  29928 N/A       06:18:02.96 -17:16:43.5  8.69    3.80     -7.33     6.71  --------  B9V          
M  29973 N/A       06:18:35.78 -14:21:35.3  8.64    3.85     -5.38     5.87  --------  B9V          
M  30028 N/A       06:19:07.93 -08:35:09.6  6.22    8.17    -19.59     2.21  --------  B9V          
M  30069 N/A       06:19:40.95 -34:23:47.6  5.76    8.24      4.39     1.84  --------  B9V          
M  30088 N/A       06:19:57.36 -13:59:34.8  6.67    7.73    -10.16     5.62  --------  B9V          
M  30406 N/A       06:23:35.84 -20:10:39.4  8.05    3.07    -15.43    -1.03  --------  B9V          
M  30505 N/A       06:24:44.50 -40:17:02.3  6.30    6.24     -2.61    -3.67  --------  B9V          
M  30639 N/A       06:26:20.38 +29:37:50.3  8.92    1.10      0.30    -4.74  --------  B9V          
M  30798 N/A       06:28:16.77 +01:54:45.6  6.48    6.67     -6.72   -15.28  --------  B9V          
M  30853 N/A       06:28:43.18 -49:17:06.9  8.02    2.23     -0.09     6.04  --------  B9V          
M  31012 N/A       06:30:27.72 -68:56:51.6  7.93    3.85     -3.87    16.01  --------  B9V          
M  31055 N/A       06:30:59.82 -14:29:20.2  8.69    3.66     -4.59     4.21  --------  B9V          
M  31091 N/A       06:31:28.52 -22:02:15.9  8.45    0.11     -4.11     1.84  --------  B8/B9V       
M  31093 N/A       06:31:30.01 -16:23:53.7  8.80    2.46     -3.01     1.57  --------  B9V          
M  31253 N/A       06:33:18.10 -14:48:51.2  7.72    5.94     -4.41   -20.27  --------  B9V          
M  31335 N/A       06:34:14.44 -63:55:05.2  8.53    3.58     -4.57     9.86  --------  B9V          
M  31362 N/A       06:34:35.33 -32:42:58.4  5.62    6.70      3.18     2.70  --------  B9V          
M  31395 N/A       06:34:52.73 -18:01:38.4  9.20    6.32      1.02    -1.19  --------  B9V          
M  31445 N/A       06:35:15.64 -20:23:32.2  8.01    1.64     -4.13    -1.30  --------  B8/B9V       
M  31523 N/A       06:36:00.11 +04:29:52.9  6.55    2.29     -0.86    -6.58  --------  B9V          
M  31633 N/A       06:37:09.58 -70:55:03.7  8.27    1.63     -9.21    14.10  --------  B8/B9V       
M  31645 N/A       06:37:24.02 -20:35:13.0  9.64    1.36      2.53     5.84  --------  B9V          
M  31788 N/A       06:38:48.08 -43:49:29.1  7.58    2.44     -1.59    17.81  --------  B9V          
M  31866 N/A       06:39:41.61 -65:16:27.8  8.24    2.88      0.69    15.29  --------  B9V          
M  31881 N/A       06:39:53.19 +06:03:25.0  8.01    2.12     -3.95    -0.10  --------  B9V          
M  31890 N/A       06:39:58.79 -32:53:30.1  7.88    4.52     -9.30     2.67  --------  B9Vn         
M  31993 N/A       06:41:07.80 -30:38:44.1  7.23    5.34    -14.26     9.99  --------  B9V          
M  32034 N/A       06:41:29.83 +06:06:39.0  7.00    0.11     -2.10    -0.44  --------  B9V          
M  32036 N/A       06:41:30.30 -12:55:49.1  8.72   -0.06     -8.04     2.79  --------  B9V          
M  32059 N/A       06:41:53.87 -39:47:15.5  7.75    3.61    -14.68     4.19  --------  B9V          
M  32096 N/A       06:42:19.07 -31:39:57.5  7.79    2.98     -4.00    16.26  --------  B8/B9V       
M  32147 N/A       06:42:48.15 -19:21:16.3  8.98    4.58     -5.10     5.92  --------  B9Vn...      
M  32149 N/A       06:42:50.74 -56:00:57.9  8.29    3.76     -4.74    10.05  --------  B9V          
M  32178 N/A       06:43:06.65 -69:17:51.9  8.90    3.11     -3.56    12.48  --------  B8/B9Vn      
M  32216 N/A       06:43:32.86 -13:11:45.5  8.20    3.03    -10.43     1.42  --------  B9V          
M  32256 N/A       06:44:09.80 -54:43:50.5  6.68    4.19     -8.59    13.76 06442-5443 B8/B9V       
M  32330 N/A       06:44:55.60 -50:34:20.0  9.09    1.94     -7.26    10.08  --------  B8/B9V       
M  32334 N/A       06:44:57.88 -35:07:18.0  8.04    3.55     -2.34    10.74  --------  B9V          
M  32390 N/A       06:45:35.52 -20:40:51.4  8.39    0.38     -5.36    -0.38  --------  B9V          
M  32429 N/A       06:46:09.52 -49:59:13.5  9.08    2.53     -5.71    18.28  --------  B9V          
M  32537 N/A       06:47:21.40 -37:55:46.8  5.27    9.85     -9.92   -10.57 06473-3756 B8/B9V       
M  32557 N/A       06:47:36.32 -17:30:30.8  7.05    3.61     -4.91     6.56  --------  B8/B9V       
M  32668 N/A       06:48:49.23 -34:56:12.5  6.91    5.09    -11.49    10.56  --------  B9V          
M  32683 N/A       06:49:05.47 -49:11:20.8  8.06    4.42     -1.15    10.15  --------  B9V          
M  32703 N/A       06:49:21.48 -13:42:07.0  8.62    1.80     -3.86     0.17  --------  B9V          
M  32716 N/A       06:49:31.80 -32:32:31.9  6.85    4.32     -3.07    -6.48  --------  B9V          
M  32731 N/A       06:49:40.11 -15:02:40.4  7.56    8.58      1.60    -6.33  --------  B9V          
M  32820 N/A       06:50:30.61 -55:44:33.8  8.73    2.51     -2.75    11.63  --------  B9V          
M  32861 N/A       06:50:55.92 -24:44:16.4  9.05    0.22     -1.41    -4.11  --------  B8/B9V       
M  32910 N/A       06:51:25.98 -40:33:01.0  7.45    4.69     -7.46    -7.54  --------  B9V          
M  32963 N/A       06:51:56.54 -17:14:43.4  8.30    3.22    -11.48     0.23  --------  B8/B9V       
M  32977 N/A       06:52:10.36 -00:17:43.9  8.33    1.38     -0.36    -1.21  --------  B9Ve         
M  33087 N/A       06:53:27.58 -24:06:42.5  8.79    1.68     -5.92    -1.15  --------  B9V          
M  33091 N/A       06:53:32.51 -54:28:03.8  8.52    2.87     -2.99    11.16 06535-5428 B9V          
M  33198 N/A       06:54:34.75 -51:41:18.4  8.81    2.64     -1.88    10.63  --------  B9V          
M  33319 N/A       06:55:49.28 -27:07:49.8  8.49    1.27     -4.94     6.56  --------  B8/B9V       
M  33370 N/A       06:56:22.93 -28:02:18.2  9.97    2.48     -5.09     5.15  --------  B9V          
M  33425 N/A       06:57:02.21 -50:04:29.0  8.17    3.21    -10.57    13.54  --------  B9V          
M  33596 N/A       06:58:47.76 -17:37:55.7  8.23    2.78     -7.16     0.12  --------  B8/B9V       
M  33883 N/A       07:01:58.79 -26:30:13.6  8.21    4.30     -1.91     1.69  --------  B8/B9V       
M  33888 N/A       07:02:03.50 -26:34:04.3  9.18    1.35     -3.74     2.43  --------  B9V+...      
M  33892 N/A       07:02:06.94 -50:25:47.7  7.59    6.23     -4.97     2.11 07021-5026 B9V          
M  33918 N/A       07:02:18.40 -14:23:12.7  8.63    5.56      0.68    -1.22  --------  B9V          
M  33970 N/A       07:02:54.56 -24:34:59.1  7.14    3.04     -4.77    12.69  --------  B9V          
M  33998 N/A       07:03:14.21 -11:08:14.6  8.01    3.56     -2.01     3.39  --------  B9V          
M  34093 N/A       07:04:09.29 -31:48:14.6  9.62    3.06     -7.58     4.74  --------  B8/B9V       
M  34099 N/A       07:04:13.57 -21:15:57.7  7.64    2.59      0.16    -4.12  --------  B9V          
M  34108 N/A       07:04:20.49 -30:46:29.6  7.92    3.61    -10.05     5.78  --------  B8/B9V       
M  34113 N/A       07:04:25.02 -43:44:10.5  8.07    4.90    -12.51     6.95  --------  B9V          
M  34367 N/A       07:07:24.87 +28:10:36.1  6.47    5.94     -7.19    -0.38  --------  B9V          
M  34371 N/A       07:07:27.88 -25:36:12.6  8.23    1.84     -1.58     4.63  --------  B8/B9V       
M  34458 N/A       07:08:34.43 -18:00:19.1  8.62    2.31     -5.51    -3.34  --------  B9V          
M  34699 N/A       07:11:14.43 -48:02:00.5  9.37    1.82     -5.37     2.45  --------  B9V          
M  34766 N/A       07:11:50.19 -58:51:02.4  8.73    1.75     -5.44    11.14  --------  B9V          
M  34901 N/A       07:13:15.86 -64:52:24.5  7.35    3.40     -6.63    12.57  --------  B9V          
M  34941 N/A       07:13:48.89 -20:26:02.8  9.86    4.97      1.20    10.70  --------  B9V          
M  34953 N/A       07:13:56.15 -09:27:20.2  7.83    4.77     -1.24    -2.65  --------  B9V          
M  34955 N/A       07:13:57.94 -50:28:17.5  6.79    6.26    -16.53    24.52  --------  B9V          
M  35020 N/A       07:14:38.14 -48:16:18.8  4.75    9.20     -4.18     0.63 07146-4816 B8/B9V       
M  35053 N/A       07:14:56.69 +14:00:10.5  8.81    1.79     -4.67    -3.43  --------  B9V          
M  35090 N/A       07:15:23.99 -42:05:16.8  7.00    3.97    -10.65     6.39 07154-4205 B9V          
M  35117 N/A       07:15:38.32 -26:51:24.3  8.97    3.14     -4.99     6.45  --------  B9V          
M  35147 N/A       07:15:55.03 -42:08:24.7  7.60    5.68    -12.80     8.34  --------  B9V          
M  35174 N/A       07:16:11.50 -31:16:20.9  8.85    2.15     -5.94     9.00  --------  B9V          
M  35249 N/A       07:17:00.64 -33:02:46.2  7.81    3.73    -11.29     4.48  --------  B9V          
M  35348 N/A       07:18:04.44 -30:27:11.7  8.28    0.98      0.92     0.16  --------  B9V          
M  35408 N/A       07:18:38.84 -63:23:12.0  7.37    5.71    -15.60    12.93  --------  B9V          
M  35418 N/A       07:18:45.73 -55:16:50.0  7.78    3.69     -6.32    32.01  --------  B9V          
M  35432 N/A       07:18:53.51 -32:00:30.4  9.35    0.91     -9.41     6.13  --------  B9V          
M  35483 N/A       07:19:27.13 -37:30:23.8  7.82    3.77    -10.58     5.42  --------  B9V          
M  35518 N/A       07:19:53.02 -27:57:16.4  8.59    1.50     -0.45     0.02  --------  B9V          
M  35544 N/A       07:20:04.81 -20:42:14.7  6.99    5.13     -5.76   -11.86  --------  B9V          
M  35589 N/A       07:20:38.80 -52:05:09.3  5.38    6.61     -8.17     0.46  --------  B9V          
M  35648 N/A       07:21:22.16 -48:31:37.4  6.83    5.02    -13.20    22.25 07214-4832 B9V          
M  35653 N/A       07:21:23.15 -45:30:12.5  8.41    3.06      2.73     4.27  --------  B9V          
M  35700 N/A       07:21:57.41 -32:11:27.9  8.85    0.44     -8.72     4.23  --------  B9V          
M  35781 N/A       07:22:49.30 -66:32:19.8  8.01    2.71     -5.95    13.32  --------  B9Vn         
M  35783 N/A       07:22:50.84 +55:17:03.5  6.86    8.94    -13.47   -30.22 07228+5518 B9V          
M  35832 N/A       07:23:22.21 -48:11:54.5  8.73    2.03     -4.73     8.57  --------  B9V          
M  35861 N/A       07:23:35.21 -88:51:06.9  8.52    4.07    -18.88    23.10  --------  B9V          
M  35869 N/A       07:23:42.10 -53:40:09.6  7.22    3.71    -12.97    36.87  --------  B9V          
M  35882 N/A       07:23:51.95 -70:46:21.3  8.43    4.20     -2.78    14.20  --------  B9V          
M  35920 N/A       07:24:17.24 -22:54:45.9  6.20    5.00     -4.42     2.79  --------  B8/B9V       
M  36038 N/A       07:25:36.86 -32:30:33.3  8.59    3.31     -8.14     3.79  --------  B8/B9V       
M  36124 N/A       07:26:27.90 -42:00:16.9  8.35    5.56    -11.13     1.58  --------  B9V          
M  36184 N/A       07:27:07.74 -52:36:25.4  9.08    2.25     -5.86     7.51  --------  B8/B9V       
M  36219 N/A       07:27:31.36 -44:17:04.5  8.80    2.31     -4.53     6.72  --------  B9V          
M  36228 N/A       07:27:37.29 -51:21:34.7  8.70    1.27     -7.15     3.84  --------  B9V          
M  36252 N/A       07:27:53.48 -52:04:55.7  8.27    3.83     -3.59     8.84  --------  B9V          
M  36258 N/A       07:27:59.16 -29:09:21.1  5.55    4.84    -10.12     2.32  --------  B9Vsp...     
M  36298 N/A       07:28:17.58 -43:57:47.2  7.58    4.36     -7.17    -2.84  --------  B9V          
M  36420 N/A       07:29:37.54 -54:54:29.2  8.66    2.30     -3.84     9.87  --------  B8/B9V       
M  36561 N/A       07:31:14.00 -46:11:01.5  8.58    2.42     -4.44     4.17  --------  B9V          
M  36924 N/A       07:35:26.08 -41:57:12.1  8.81    2.83     -7.02     6.37  --------  B9V          
M  36932 N/A       07:35:32.57 -26:09:13.6  7.74    2.38     -6.22     2.06  --------  B8/B9V       
M  36963 N/A       07:35:55.55 -37:26:44.6  7.25    4.04     -8.41     7.13  --------  B9V          
M  37043 N/A       07:36:43.92 -48:49:48.5  5.69    6.56     -7.55     0.87  --------  B9V          
M  37094 N/A       07:37:20.03 -30:47:31.9  7.55    4.70     -6.10     1.06  --------  B8/B9V       
M  37161 N/A       07:38:11.88 -51:38:41.4  7.76    2.60     -7.89     6.28  --------  B9V          
M  37184 N/A       07:38:24.01 -39:59:31.0  6.61    5.47    -12.21     1.58  --------  B9V          
M  37268 N/A       07:39:10.89 -29:28:30.6  7.97    2.36     -6.38     3.90  --------  B9V          
