M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M   1750 N/A       00:22:09.28 -27:23:59.0  9.59    8.53     83.91    22.20  --------  F6V          
M   1883 N/A       00:23:45.96 -49:56:20.6  9.85    2.67     15.60    -6.27  --------  F6V          
M   1899 N/A       00:23:59.57 -17:48:37.2  7.42   15.90    108.92    36.35  --------  F6V          
M   1920 N/A       00:24:15.26 -48:35:19.7 10.35   -0.37    -14.71   -24.11  --------  F5/F6V       
M   1985 N/A       00:25:06.55 -65:23:56.3  8.60    6.59     43.76   -28.27  --------  F6V          
M   2069 N/A       00:26:11.42 -21:32:54.8  9.68    9.53     11.47   -10.65  --------  F6V          
M   2111 N/A       00:26:48.87 -67:43:17.0  8.10   11.96    112.50     7.12 00268-6743 F6V          
M   2157 N/A       00:27:14.65 -31:02:14.0  8.68    9.94     23.07   -58.90  --------  F6V          
M   2175 N/A       00:27:27.68 -34:17:39.3  9.39    7.34    -78.61   -35.93  --------  F6V          
M   2190 N/A       00:27:40.41 -16:24:34.0  7.20   13.54    199.44    33.27 00277-1625 F5/F6V       
M   2214 N/A       00:28:00.46 -69:32:32.2  9.88    6.97     29.52   -12.17  --------  F6V          
M   2235 N/A       00:28:20.05 +10:11:23.4  6.05   27.51     32.79  -203.14  --------  F6Vawvar     
M   2295 N/A       00:29:17.62 -31:16:38.5 10.22    4.13     59.13   -10.59  --------  F6V          
M   2506 N/A       00:31:46.94 -30:24:39.7  9.37    6.86     76.77   -41.10  --------  F6V          
M   2538 N/A       00:32:14.03 -26:47:46.1  9.74    6.25     15.07   -29.83  --------  F6V          
M   2748 N/A       00:35:03.60 -66:47:55.0  9.62    5.84     21.29    23.63  --------  F6V          
M   2802 N/A       00:35:41.17 -48:00:03.2  5.51   27.61     47.14  -101.40  --------  F6V          
M   2840 N/A       00:36:00.54 -28:16:04.6  9.80    5.90     -1.47    14.44  --------  F6V          
M   2984 N/A       00:37:57.45 -40:53:22.6  8.80    5.85     49.65     2.05  --------  F6V          
M   3007 N/A       00:38:14.66 -62:28:54.4  9.43    6.64    -16.74   -31.75  --------  F6V          
M   3020 N/A       00:38:27.36 -45:54:04.6  7.41   12.46    -30.70    60.03  --------  F6V          
M   3027 N/A       00:38:32.31 -37:59:56.0  8.87    5.60     -9.52     0.57  --------  F6V          
M   3132 N/A       00:39:47.24 +82:29:37.5  6.38   30.95   -113.67    77.23  --------  F6V:         
M   3164 N/A       00:40:19.37 +26:39:58.3  8.16   16.01    173.58   -21.20  --------  F6V          
M   3330 N/A       00:42:28.38 -65:28:04.9  5.38   24.59     54.11    41.12  --------  F6V          
M   3404 N/A       00:43:21.14 -47:59:22.0  8.23    6.14     64.32   -23.91  --------  F6V          
M   3411 N/A       00:43:25.28 -25:55:20.5  8.94    8.68      7.70    24.52  --------  F6V          
M   3483 N/A       00:44:27.68 -13:24:56.9  7.58   13.76     74.10   -28.91  --------  F6V          
M   3514 N/A       00:44:50.83 -32:16:07.2  9.95    4.01     10.16    29.13  --------  F6V          
M   3543 N/A       00:45:15.80 -45:01:13.4  8.99    6.99     20.14    -6.22  --------  F6V          
M   3644 N/A       00:46:40.45 -50:48:05.1  9.49    7.26    130.10    86.77  --------  F6V          
M   3780 N/A       00:48:34.85 -67:31:54.0  8.10    8.06    112.75   -19.52  --------  F6V          
M   3785 N/A       00:48:39.74 -58:53:44.8  9.52    5.50     73.27    26.06  --------  F5/F6V       
M   3980 N/A       00:51:11.01 -35:23:46.4  8.99    3.94     79.38     5.05  --------  F6V          
M   4073 N/A       00:52:13.15 -21:06:28.8  7.64   11.63    -42.96   -52.48  --------  F6V          
M   4311 N/A       00:55:11.89 -47:24:21.4  6.73   18.77    -80.48  -177.97  --------  F6V          
M   4361 N/A       00:55:53.19 -20:51:23.4  9.95    6.12     11.68    -1.92  --------  F5/F6V       
M   4450 N/A       00:56:55.95 -54:08:25.6  9.65    9.88     26.21    -0.27  --------  F6V          
M   4462 N/A       00:57:11.82 -36:26:06.5  8.84    8.87    -59.29   -33.20  --------  F6V          
M   4610 N/A       00:59:04.65 -23:41:28.9  9.50    3.01     72.14   -56.87  --------  F5/F6V       
M   4622 N/A       00:59:22.11 -73:44:56.0  9.33    5.13    -25.67   -12.08  --------  F6V          
M   4625 N/A       00:59:23.57 -40:59:56.2  9.52    3.09     10.79   -11.29  --------  F5/F6V       
M   4662 N/A       00:59:53.96 -24:26:12.5  9.06    4.63     53.53     3.15  --------  F6V          
M   4814 N/A       01:01:46.95 -14:57:53.4 10.14    2.50    -12.03   -38.47  --------  F5/F6V       
M   4825 N/A       01:01:59.68 +02:31:33.5  7.60    9.44    105.84    23.65  --------  F6V          
M   4836 N/A       01:02:11.10 -49:43:44.0  9.07    6.72     61.22    23.05  --------  F6V          
M   4876 N/A       01:02:42.05 -35:41:35.7  9.64    5.79    111.99    41.60  --------  F6V          
M   5021 N/A       01:04:19.45 +61:34:48.6  5.83   12.47    -79.86   -24.77  --------  F6V          
M   5046 N/A       01:04:37.33 -30:29:17.9  8.24   11.53     86.81    30.26  --------  F6V          
M   5068 N/A       01:04:49.44 -20:43:56.8  7.50    8.63    -28.90     1.93  --------  F5/F6V       
M   5109 N/A       01:05:29.74 -43:28:40.2  9.57    3.59     -9.09   -26.30  --------  F6V          
M   5116 N/A       01:05:33.93 -42:51:57.2  9.21    3.97    -31.17    -9.19  --------  F6V          
M   5144 N/A       01:05:51.44 +04:54:33.8  7.26   22.69     35.56  -126.70 01058+0455 F6V          
M   5202 N/A       01:06:32.93 -56:06:07.8  9.40    8.99     85.68   -39.65  --------  F6V          
M   5207 N/A       01:06:36.52 +13:53:04.5  7.22   17.23     51.59   -38.73  --------  F6V          
M   5331 N/A       01:08:11.12 -13:15:17.8  8.90    4.81     -8.03   -10.24  --------  F6V          
M   5499 N/A       01:10:24.32 -27:20:58.2  9.62    5.34     30.94    13.31  --------  F6V          
M   5540 N/A       01:11:02.57 -15:42:13.3  9.06    9.25    131.55    -8.41  --------  F6V          
M   5565 N/A       01:11:23.20 -70:20:49.6  9.40    7.39     57.41    -8.24  --------  F6V          
M   5840 N/A       01:14:54.32 -15:49:07.7  7.34   19.39    118.08   -24.81  --------  F6V          
M   5977 N/A       01:16:50.38 +21:03:06.7  7.03   16.53     73.08   -77.23  --------  F6V          
M   6031 N/A       01:17:29.11 +16:21:14.7  8.83    7.54     -3.95   -14.58  --------  F6V          
M   6042 N/A       01:17:35.99 -33:12:13.7  9.40    6.64     72.17    13.72  --------  F6V          
M   6165 N/A       01:19:05.61 -53:51:01.9  8.88   11.60     50.24   -16.42  --------  F6V          
M   6221 N/A       01:19:45.32 -68:53:53.5  7.07   18.84     12.11   119.69  --------  F6V          
M   6244 N/A       01:20:05.80 -24:10:38.2  9.48    4.50     66.84    33.55  --------  F6V          
M   6262 N/A       01:20:19.92 -48:40:35.1  7.68   11.21     86.17    50.08 01203-4841 F6V          
M   6566 N/A       01:24:22.40 -28:02:59.1  9.41    8.73    -16.47   -14.64  --------  F6V          
M   6766 N/A       01:27:02.30 -23:18:20.9  9.60    1.52     -4.99     8.29  --------  F5/F6V       
M   6768 N/A       01:27:02.38 -55:04:54.5  8.19   10.14    -78.96   -43.72  --------  F6V          
M   6781 N/A       01:27:13.31 -41:14:54.7  8.75   12.49     34.70     6.53  --------  F6V          
M   6786 N/A       01:27:20.51 +29:46:15.4  7.27   15.44    100.19   -51.84  --------  F6V          
M   6959 N/A       01:29:34.99 -19:49:11.5  9.15   10.22    -25.52   -62.10  --------  F6V          
M   7078 N/A       01:31:13.76 +70:15:52.5  5.82   34.19    137.53   -76.00  --------  F6V          
M   7165 N/A       01:32:21.53 -19:36:24.5  9.21    2.88    -21.09    17.44  --------  F6V          
M   7322 N/A       01:34:18.18 -68:55:58.4  9.28    9.19     64.76    44.37  --------  F6V          
M   7469 N/A       01:36:10.98 -16:32:48.9  9.90    5.53     50.96     2.02  --------  F6V          
M   7537 N/A       01:37:07.47 -48:17:27.8  7.92   12.64    -49.17   -92.90  --------  F6V          
M   7583 N/A       01:37:38.72 +22:33:25.7  7.80    3.77     66.78     9.19 01376+2234 F6V...       
M   7731 N/A       01:39:32.26 -36:02:59.8  9.46    7.63    -23.51   -62.93  --------  F6V          
M   8192 N/A       01:45:19.91 -45:04:52.8  8.32    7.95     28.23   -42.77  --------  F6V          
M   8222 N/A       01:45:52.84 -42:49:39.9  9.27    5.50    -15.89   -15.17  --------  F6V          
M   8249 N/A       01:46:11.61 -40:14:52.6  9.16    6.17     28.06    43.43  --------  F5/F6V       
M   8326 N/A       01:47:21.63 -48:13:29.2  9.17    5.45     79.14    -4.11  --------  F6V          
M   8330 N/A       01:47:22.89 -28:47:42.8  9.44    9.74    -10.09   -58.33  --------  F6V          
M   8370 N/A       01:47:48.01 +46:13:47.1  6.33   17.15     12.84   -55.52  --------  F6V          
M   8427 N/A       01:48:39.45 -34:14:11.0  9.60    3.57    -27.25   -27.48  --------  F6V          
M   8444 N/A       01:48:51.77 -26:09:03.7  8.76   12.01     -3.91     3.80  --------  F6V          
M   8463 N/A       01:49:08.68 -17:59:38.6  8.78    2.90     35.37     9.12  --------  F6V          
M   8514 N/A       01:49:48.86 -38:24:10.0  6.37   36.89      2.10   282.37 01498-3824 F6V          
M   8518 N/A       01:49:52.60 -16:46:20.3  9.70    2.43     62.55    12.94  --------  F6V          
M   8564 N/A       01:50:28.84 -12:20:33.3  7.57   18.03     16.24   -14.24  --------  F6V          
M   8627 N/A       01:51:17.72 -49:58:26.2  8.78    3.50    -10.83   -22.21  --------  F6V          
M   8694 N/A       01:51:52.21 -37:02:31.0  7.43   10.61     20.41    41.82  --------  F6V          
M   8897 N/A       01:54:35.19 -46:40:50.3 10.03    3.85     24.17    -5.77  --------  F5/F6V       
M   9050 N/A       01:56:35.91 -44:49:11.5  8.80    8.76     55.17    29.42  --------  F6V          
M   9249 N/A       01:58:54.57 -21:07:57.7  7.31   14.28     60.57    67.73  --------  F6V          
M   9412 N/A       02:00:55.03 -35:39:24.7  9.13    7.15     56.18    28.17  --------  F6V          
M   9495 N/A       02:02:10.73 -45:50:07.9  7.71   14.85     54.15    -2.61  --------  F5/F6V       
M   9524 N/A       02:02:30.36 -40:31:12.9  7.86   13.73    -34.64    -6.61  --------  F6V          
M   9768 N/A       02:05:35.43 -51:59:28.1  7.47   11.36     36.63    26.62  --------  F5/F6V       
M   9931 N/A       02:07:51.29 -24:33:10.5  8.96    8.71     24.12   -51.48  --------  F5/F6V       
M   9943 N/A       02:08:00.00 -21:20:51.1  7.99   14.07    103.93    11.64  --------  F5/F6V       
M  10225 N/A       02:11:28.78 -45:21:03.5  8.52    8.37    218.62    26.95  --------  F6V          
M  10235 N/A       02:11:35.92 -41:52:10.4  9.33    7.05    -20.43    -0.59  --------  F6V          
M  10308 N/A       02:12:49.93 -59:17:21.8  8.54    9.56    -15.34     1.21  --------  F6V          
M  10368 N/A       02:13:36.41 -48:25:00.6  9.77    4.68     40.18    17.60  --------  F6V          
M  10567 N/A       02:16:01.73 -36:28:18.4  7.50   20.84     81.20  -118.48  --------  F6V          
M  10859 N/A       02:19:45.67 -56:06:54.9  8.50   12.54      0.06    44.35  --------  F6V          
M  10976 N/A       02:21:22.84 -37:00:28.5  8.64    9.56    113.66   -25.14  --------  F6V          
M  11107 N/A       02:22:56.93 -13:45:21.8  9.72    4.60    122.15    30.71  --------  F6V          
M  11244 N/A       02:24:45.61 -28:39:05.4  7.91   11.83    118.99   -35.08  --------  F6V          
M  11287 N/A       02:25:24.27 -21:48:36.0  7.67   11.92    -18.24   -67.85  --------  F6V          
M  11308 N/A       02:25:33.75 -58:10:46.2  9.35    5.36     11.07    27.43  --------  F6V          
M  11382 N/A       02:26:37.96 -51:42:15.0  7.49    7.56     -8.94   -41.36  --------  F5/F6V       
M  11392 N/A       02:26:46.12 -22:58:10.5  8.72   10.18     56.38    54.56  --------  F6V          
M  11454 N/A       02:27:46.34 -41:10:53.5  9.10    7.25     10.21    -5.96  --------  F6V          
M  11561 N/A       02:28:56.49 -35:41:09.7  9.43    4.29      1.69   -31.28  --------  F5/F6V       
M  11594 N/A       02:29:26.13 -22:18:10.5  9.40    4.81      9.10     1.30  --------  F6V          
M  11654 N/A       02:30:18.33 -13:17:41.3  9.63   10.68    -18.74   -94.88  --------  F6Vw...      
M  11681 N/A       02:30:40.18 -14:57:29.2 10.09    7.60     -5.02   -31.74  --------  F6V          
M  11694 N/A       02:30:49.43 -12:13:24.3  8.35   11.28    -15.31    -7.67  --------  F6V          
M  11753 N/A       02:31:37.96 -58:52:14.4  8.07    7.44     62.64    26.29  --------  F6V          
M  11774 N/A       02:31:56.65 -40:19:14.8  9.78    3.06     32.33    -0.17  --------  F6V          
M  11859 N/A       02:33:03.61 -39:20:30.8  8.90   13.82     80.57    57.92  --------  F6V          
M  11925 N/A       02:33:54.61 -51:05:36.7  6.24   18.72     -8.66   -20.61  --------  F6V          
M  11948 N/A       02:34:08.89 -14:37:19.7  8.62   10.98      8.43   -14.47  --------  F6V          
M  11979 N/A       02:34:32.31 -29:56:58.8  8.16   10.17     45.56    -1.23  --------  F6V          
M  12275 N/A       02:38:06.90 -17:31:48.3  9.34    2.91     16.23     0.57  --------  F6V          
M  12300 N/A       02:38:24.83 -37:59:25.9  6.48   18.71    114.20   -62.30  --------  F6V          
M  12341 N/A       02:38:54.83 -13:00:09.3  8.59    9.09     -7.34    -6.12  --------  F6V          
M  12356 N/A       02:39:04.30 -65:19:54.6  9.46    4.11      3.52    13.83  --------  F6V          
M  12444 N/A       02:40:12.42 -09:27:10.3  5.79   46.42   -138.45   -78.69  --------  F6V          
M  12563 N/A       02:41:34.35 -33:06:12.1  8.84   10.20     39.54    28.72  --------  F6V          
M  12572 N/A       02:41:40.86 +58:58:38.7  7.09   12.96     37.80    -6.03  --------  F6V          
M  12697 N/A       02:43:05.98 -16:56:12.9  9.38    9.84     26.13   -23.33  --------  F6V          
M  12843 N/A       02:45:06.18 -18:34:21.1  4.47   71.56    330.93    36.28  --------  F5/F6V       
M  12903 N/A       02:45:52.72 -45:36:27.1  8.52    8.42     42.96   -23.75  --------  F5/F6V       
M  13107 N/A       02:48:31.14 -51:34:03.9  8.59    7.47    -10.99    15.85  --------  F6V          
M  13129 N/A       02:48:52.37 -46:20:48.9  7.74   15.17     27.24    16.33  --------  F6V          
M  13305 N/A       02:51:13.30 -36:44:07.7  9.09    6.41     43.04   -15.65  --------  F6V          
M  13317 N/A       02:51:22.60 -30:26:14.9  7.57   14.01     78.87   -49.05  --------  F5/F6V       
M  13318 N/A       02:51:23.64 -42:49:53.0  8.92    8.06     -0.90    34.78  --------  F6V          
M  13363 N/A       02:51:56.24 -30:48:52.2  6.38   31.18    122.99   104.95  --------  F6V          
M  13470 N/A       02:53:28.92 -14:15:38.2  9.68    6.27    -43.49   -38.59  --------  F6V          
M  13485 N/A       02:53:40.07 -51:30:27.0  7.98   10.95    -74.26     2.36  --------  F5/F6V       
M  13702 N/A       02:56:26.15 +18:01:23.1  5.58   28.24    281.23  -218.84  --------  F6V          
M  13761 N/A       02:57:08.22 -33:50:51.5  9.34    6.31     52.78    26.37  --------  F6V          
M  13844 N/A       02:58:13.04 -87:19:14.3  8.28   12.49     24.35   -37.67  --------  F6V          
M  13960 N/A       02:59:47.65 -30:10:21.6  8.25    8.92    -18.62   -57.30  --------  F6V          
M  14056 N/A       03:01:04.31 -33:06:35.8  7.22   14.42    100.56    -1.30  --------  F6V          
M  14136 N/A       03:02:16.96 -12:37:44.5  8.84   10.68     47.07   -64.24  --------  F6V          
M  14405 N/A       03:05:47.98 +27:41:11.1  8.50    6.39     59.29   -59.62  --------  F6V          
M  14407 N/A       03:05:51.02 -49:30:31.4  9.44    6.92     50.67    73.81  --------  F5/F6V       
M  14525 N/A       03:07:34.56 -45:59:30.1  9.77    3.62     -2.36     9.08  --------  F6V          
M  14565 N/A       03:08:01.67 -80:59:54.5  9.56    9.12    -20.99   -53.56  --------  F6V          
M  14978 N/A       03:13:04.35 -77:01:42.6  8.97    9.39     30.23    76.44  --------  F6V          
M  15013 N/A       03:13:32.87 -45:54:56.8  8.36    7.29     63.17    17.53  --------  F6V          
M  15085 N/A       03:14:33.44 -14:50:17.2  9.16    9.79     14.50   -44.73  --------  F5/F6V       
M  15248 N/A       03:16:41.39 -71:19:06.2  9.14    4.81    -41.59   -57.88  --------  F6V          
M  15287 N/A       03:17:14.86 -16:03:47.1  9.41    7.75     22.92    29.63  --------  F6V          
M  15318 N/A       03:17:38.04 -33:14:45.8  9.92    4.79    -17.26  -103.01  --------  F6V          
M  15363 N/A       03:18:05.26 +49:54:21.7  9.94    7.04     20.34   -23.46  --------  F6V          
M  15644 N/A       03:21:24.28 -61:29:17.1  7.86   18.45    -35.66   -49.51  --------  F5/F6V       
M  15669 N/A       03:21:52.53 +49:04:15.2  5.94   21.86    180.91   -63.45 03218+4905 F6V          
M  15729 N/A       03:22:38.19 -44:07:54.6  8.51    4.93     28.00   -25.44  --------  F6V          
M  15762 N/A       03:23:05.26 -54:00:56.1  9.21    7.27     64.12    42.47  --------  F6V          
M  15813 N/A       03:23:42.09 -41:45:44.0  9.38    4.76     51.48    33.52  --------  F6V          
M  15834 N/A       03:23:58.82 -26:12:59.8  8.86   12.01    -44.54    14.72 03240-2613 F5/F6V       
M  15860 N/A       03:24:17.24 -45:05:48.2  7.83    7.53     83.85    24.09  --------  F6V          
M  15920 N/A       03:25:00.62 -14:06:57.8  7.86    7.04     56.28    18.40  --------  F6V          
M  16202 N/A       03:28:43.33 -33:12:27.0  9.11    1.61    -25.97   -33.77  --------  F6V          
M  16392 N/A       03:31:05.34 -72:22:24.4  8.10   12.74    -13.18   -66.36  --------  F6V          
M  16422 N/A       03:31:25.54 -16:46:44.3  7.61    6.85     83.74    21.62  --------  F6V          
M  16540 N/A       03:32:59.61 -67:25:10.1  7.48   20.44    -65.84   -75.21  --------  F6V          
M  16837 N/A       03:36:42.33 -39:23:01.2  9.37    4.87     22.43     0.00  --------  F5/F6V       
M  17175 N/A       03:40:41.44 -31:14:29.5  8.63   11.98   -105.04   -95.41  --------  F6V          
M  17276 N/A       03:41:59.20 -24:39:07.9  6.77   24.61    163.15   -32.46  --------  F6V          
M  17446 N/A       03:44:18.46 -66:41:47.9  8.25    8.17     39.69    63.82  --------  F6V          
M  17452 N/A       03:44:27.98 -44:46:21.0  9.24    7.09    -13.20    28.96  --------  F6V          
M  17488 N/A       03:44:47.40 -71:42:12.5  8.95    8.79    -32.47   -18.33  --------  F6Vw...      
M  17574 N/A       03:45:49.53 -44:37:05.7  9.83    4.28      0.05     6.49  --------  F6V          
M  17827 N/A       03:48:54.20 +50:50:24.9  7.36   14.04     25.88   -89.45  --------  F6Vp         
M  17842 N/A       03:49:03.49 -33:05:06.0  8.72    8.33     92.03    38.32  --------  F6V          
M  17843 N/A       03:49:04.54 -35:59:24.9  9.06    4.35     -3.74     3.04  --------  F6V          
M  17857 N/A       03:49:19.71 -44:46:47.2  9.30    5.80     57.73    68.14  --------  F6V          
M  17958 N/A       03:50:20.47 -24:02:38.6  9.34    6.21      3.08   -38.60  --------  F6V          
M  17977 N/A       03:50:35.14 -11:59:44.0  7.74   13.48    -29.65    14.57  --------  F6V          
M  18041 N/A       03:51:22.32 -59:15:02.8  9.57    7.12    -73.02   -81.35  --------  F6V          
M  18121 N/A       03:52:28.94 -65:55:32.7  9.47    3.93     42.20    53.20  --------  F6V          
M  18187 N/A       03:53:27.21 -41:13:21.7  7.22   24.16     28.48    65.79  --------  F6V          
M  18207 N/A       03:53:37.51 +52:33:45.8  8.44   10.08    115.48  -113.89  --------  F6V          
M  18269 N/A       03:54:29.48 -18:04:16.4  8.79   10.81    108.48     0.80  --------  F6V          
M  18305 N/A       03:54:49.02 -35:42:11.1  7.70   16.46    109.08   218.50  --------  F6V          
M  18389 N/A       03:55:50.46 -41:04:48.0  8.81    8.69     51.79    58.07 03558-4105 F5/F6V       
M  18420 N/A       03:56:17.71 -43:37:05.2  8.13   12.00     -2.73    17.28  --------  F5/F6V       
M  18728 N/A       04:00:43.12 -48:59:12.2  9.20    6.33    -20.01   -34.63  --------  F5/F6V       
M  18949 N/A       04:03:39.43 -77:54:56.2  8.78    4.99     -0.61    -1.16  --------  F6V          
M  19091 N/A       04:05:36.66 -31:03:03.4  6.94   14.50     38.30   -21.49  --------  F6V          
M  19330 N/A       04:08:33.52 -71:38:23.4  8.64   10.38     38.97   106.68  --------  F6V          
M  19437 N/A       04:09:43.82 -82:35:27.7  9.31    7.09     -2.25    10.73  --------  F6V          
M  19504 N/A       04:10:42.37 +18:25:23.7  6.61   23.22    123.92   -31.41  --------  F6V          
M  19528 N/A       04:11:03.09 -46:56:29.0  7.37    9.03    -26.26  -108.16  --------  F6V          
M  19593 N/A       04:11:56.34 -52:25:26.1  8.29   14.32    -43.02     1.58  --------  F6V          
M  19984 N/A       04:17:09.66 -17:26:56.7  8.88   11.00     37.84   -29.62  --------  F6V          
M  20167 N/A       04:19:19.88 -44:46:47.8  9.74    3.83     -2.43   -15.98  --------  F6V          
M  20284 N/A       04:20:52.72 +13:51:51.9  6.15   21.80    105.29   -17.97  --------  F6V...       
M  20350 N/A       04:21:32.27 +18:25:03.3  6.80   19.83    111.05   -31.69  --------  F6V          
M  20385 N/A       04:21:54.61 -41:13:12.6  7.95   13.67     49.88   -70.82 04219-4113 F5/F6V       
M  20442 N/A       04:22:44.78 -78:42:52.0  8.70    7.78    -47.58     2.17  --------  F6V          
M  20567 N/A       04:24:22.27 +17:04:44.2  6.96   18.74     99.08   -27.93  --------  F6V          
M  20583 N/A       04:24:32.11 -29:12:49.8  8.47    6.85     61.37    16.70  --------  F6V          
M  20630 N/A       04:25:19.12 -44:09:39.2  6.38   27.00     27.33    65.64  --------  F6V          
M  20697 N/A       04:26:01.11 -13:16:48.9  8.37   11.46     63.46    33.13  --------  F6V          
M  20739 N/A       04:26:38.91 -53:42:15.2  8.29   10.77    -29.39    50.15  --------  F6V          
M  20869 N/A       04:28:21.28 -65:42:42.7  8.25   12.72     24.44   129.59 04284-6543 F5/F6V       
M  20870 N/A       04:28:22.05 -31:27:21.9  8.34    7.52      4.97   -37.29  --------  F6V          
M  20946 N/A       04:29:27.55 -35:17:13.6  9.13    6.10    -13.60    19.38  --------  F6V          
M  20948 N/A       04:29:30.35 +17:51:47.4  6.90   21.59    105.72   -32.56 04295+1752 F6V          
M  20981 N/A       04:29:58.65 -72:16:31.8  8.37   12.48      4.37    10.09  --------  F6V          
M  21008 N/A       04:30:17.97 +19:50:26.0  7.09   19.94     94.90   -28.30  --------  F6V          
M  21143 N/A       04:31:56.98 -12:37:57.4  7.16   17.95    109.29     4.68  --------  F6V          
M  21497 N/A       04:37:01.89 -28:57:10.2  8.63   10.19    -30.96   -15.40  --------  F6V          
M  21711 N/A       04:39:42.83 -45:02:43.5  8.44    9.26     41.51    49.89 04397-4503 F6V          
M  21939 N/A       04:42:58.59 -33:25:58.5  8.44    6.49    -15.18   -94.41  --------  F6V          
M  22218 N/A       04:46:43.59 -42:37:01.5  8.74    8.10     27.56    15.16  --------  F6V          
M  22227 N/A       04:46:50.29 -18:23:57.6  7.89    7.86      4.17   -16.63  --------  F6V          
M  22387 N/A       04:49:09.45 -35:05:00.0  7.74   19.42     63.24   144.07  --------  F6V          
M  22449 N/A       04:49:50.41 +06:57:40.6  3.19  124.60    463.44    11.62 04499+0657 F6V          
M  22500 N/A       04:50:28.36 -38:33:35.8  7.18   17.42     23.40   118.08 04505-3834 F6V          
M  22514 N/A       04:50:40.44 -45:40:06.1  7.89    6.83     22.30    19.44 04507-4540 F6V          
M  22581 N/A       04:51:33.54 -22:19:16.2  9.49    1.98    -10.13    -7.15  --------  F6V          
M  22657 N/A       04:52:24.53 -13:16:14.0  7.79   14.92     -0.44     8.88  --------  F6V          
M  22784 N/A       04:54:03.38 -42:23:36.7  9.15    4.13      7.96    46.25  --------  F6V          
M  22816 N/A       04:54:33.07 -51:05:56.7  8.96   12.63    -37.83    -1.07  --------  F6V          
M  23046 N/A       04:57:29.32 -61:17:17.5  8.36   13.91    -91.81   140.92  --------  F6Vw...      
M  23158 N/A       04:58:56.05 -43:41:38.4  8.35   13.75     40.29    49.41  --------  F6V          
M  23306 N/A       05:00:43.89 -17:35:06.4  8.60   10.01     -2.97   -15.57  --------  F6V          
M  23314 N/A       05:00:49.57 -35:00:01.3  8.11   15.93    -34.50    32.07  --------  F6V          
M  23484 N/A       05:02:50.44 +66:49:22.6  6.20   35.78     67.57  -335.17  --------  F6V:         
M  23851 N/A       05:07:38.11 -33:59:37.5  9.13   10.19     34.91    17.25  --------  F6V          
M  23931 N/A       05:08:34.37 -17:19:41.4  8.55    3.57     -4.42     4.82  --------  F5/F6V       
M  24236 N/A       05:12:13.14 +00:21:42.4  9.77    5.71      2.61    12.29  --------  F6V          
M  24418 N/A       05:14:19.92 -33:20:55.4  8.17    8.98    -14.76   -44.78  --------  F6V          
M  24551 N/A       05:15:59.78 -16:21:10.5  8.96    6.02      3.31   -17.80  --------  F6V          
