M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  10889 N/A       02:20:07.63 -14:25:07.6  8.07    5.49    -59.57   -60.01  --------  A9V          
M  10980 N/A       02:21:25.67 -37:19:10.2 10.61    3.94     -2.43    -7.65  --------  A9V          
M  11678 N/A       02:30:38.42 +19:51:19.0  6.14   14.44     81.00   -36.06  --------  A9V          
M  12229 N/A       02:37:27.28 -46:38:46.4  7.81    9.60     38.83     1.91  --------  A9V          
M  12333 N/A       02:38:49.14 -25:21:56.7  8.40    8.97     36.90    -6.88  --------  A9V          
M  12849 N/A       02:45:11.63 -12:09:38.0  8.44    3.58     -6.96   -10.35  --------  A9V          
M  13073 N/A       02:48:00.95 -32:17:10.5  8.46    8.17     -0.72    30.27  --------  A9V          
M  13089 N/A       02:48:15.09 -57:39:42.4  8.60    6.37     51.95    48.53  --------  A9V          
M  13826 N/A       02:57:55.91 -42:49:29.8  9.08    3.18     13.54     8.93  --------  A9V          
M  15007 N/A       03:13:25.70 -43:21:55.5  9.34    3.12     24.65    14.51  --------  A9V          
M  15130 N/A       03:15:06.41 -39:03:06.0  8.21    8.78     -1.11    18.62  --------  A8/A9V       
M  15275 N/A       03:17:03.67 -13:22:12.2  9.18    5.78      6.14    -7.35  --------  A9V          
M  15392 N/A       03:18:25.73 -24:06:06.4  8.54    7.78    -12.64     4.56  --------  A9V          
M  16265 N/A       03:29:38.68 -21:25:15.0  8.45    3.88     -3.76    -0.78  --------  A9V          
M  16726 N/A       03:35:12.66 -39:56:44.0  8.50    4.42      1.67    11.66  --------  A9V          
M  16745 N/A       03:35:24.72 -28:20:11.7  8.82    6.06    128.43  -136.18  --------  A9V          
M  16940 N/A       03:38:00.70 -38:46:26.7  8.61    3.88    -16.91   -20.24  --------  A9V          
M  17081 N/A       03:39:36.17 -35:56:24.2  8.41    6.91      9.01     4.21  --------  A9V          
M  17267 N/A       03:41:53.55 -43:16:22.6  8.63    3.75     17.36     9.65  --------  A9V          
M  17401 N/A       03:43:41.53 +23:38:56.9  7.93    9.48     20.36   -45.10  --------  A9V...       
M  18153 N/A       03:52:49.74 -22:16:34.5  7.09   10.91    -24.41    35.89  --------  A9V          
M  18760 N/A       04:01:06.28 -32:35:22.0  9.07    7.23     21.04    17.65  --------  A9V          
M  19047 N/A       04:04:52.36 -30:13:19.2  7.86    6.57     -6.07     9.27  --------  A8/A9V+...   
M  19489 N/A       04:10:28.76 -15:01:44.0  7.66   11.78    -32.48    26.59  --------  A9V          
M  19728 N/A       04:13:42.85 -17:28:22.7  8.57    4.63     20.11    25.37  --------  A9V          
M  19760 N/A       04:14:11.87 -24:12:18.6  8.14    6.87     16.29     9.54  --------  A9V          
M  20289 N/A       04:20:54.21 -34:43:56.9  7.92    6.81      3.88   -51.30  --------  A9V          
M  21054 N/A       04:30:47.62 -21:22:27.4  7.71    3.21    -14.77     4.00  --------  A9V          
M  21104 N/A       04:31:20.36 -28:52:54.9  7.47    5.21    -15.10    -0.89  --------  A8/A9V       
M  21330 N/A       04:34:40.45 -41:13:47.0  8.58    8.42      0.24    21.44  --------  A9V          
M  21775 N/A       04:40:37.85 -25:46:18.7  8.48    8.31     33.04    55.03  --------  A9V          
M  22344 N/A       04:48:40.38 -15:13:39.6  8.24    4.72     -7.86    -4.51  --------  A9V          
M  24152 N/A       05:11:12.14 -29:35:45.3  8.28    7.97     -1.04   -28.39  --------  A9V          
M  24432 N/A       05:14:31.41 -45:47:28.5  8.72    4.37      6.21    -2.20  --------  A9V          
M  24946 N/A       05:20:37.98 -29:55:05.1  8.74    7.04     -7.81    -3.00  --------  A9V          
M  25010 N/A       05:21:18.25 -15:09:03.3  7.51    8.41     19.78    18.65  --------  A9V          
M  25520 N/A       05:27:26.78 -22:54:09.5  9.93    2.04    -11.90    -7.21  --------  A9V          
M  26146 N/A       05:34:27.37 -35:51:16.8  8.18    8.35     -6.81   -26.43  --------  A9V          
M  26376 N/A       05:37:00.20 -19:51:29.9  8.49    4.01     -6.46    17.07  --------  A9V          
M  26559 N/A       05:38:51.14 -13:32:54.7  8.40    3.13     -0.95    -3.45  --------  A9V          
M  26564 N/A       05:38:53.77 -51:38:16.8  9.25    4.44    -19.81    20.67  --------  A9V          
M  27400 N/A       05:48:10.26 -20:01:25.0  8.25    6.27     -0.44    22.19  --------  A9V          
M  27792 N/A       05:52:52.81 -45:18:07.1  7.70    7.71    -12.72   -37.03  --------  A8/A9V       
M  27908 N/A       05:54:19.16 -25:31:37.1  8.50    3.64     -5.26    -2.62 05543-2532 A9V          
M  27916 N/A       05:54:26.87 -46:38:35.1  9.12    6.00     16.11     8.89  --------  A9V          
M  28114 N/A       05:56:32.91 -26:31:26.2  8.58    4.85     -0.21    -0.55 05566-2631 A9V          
M  28266 N/A       05:58:20.99 -35:39:52.5  9.67    3.20     -7.44    18.46  --------  A8/A9V       
M  28778 N/A       06:04:35.07 -14:01:57.3  7.60   10.74    -18.69    -5.84  --------  A9V          
M  29634 N/A       06:14:41.88 -12:53:18.6  8.56    3.97      6.29    27.13  --------  A9V          
M  29848 N/A       06:17:05.89 -35:58:02.9  7.89    7.93    -11.94    30.36  --------  A8/A9V       
M  30103 N/A       06:20:05.45 -23:06:19.2  7.92    5.80     -4.40    -0.44  --------  A9V          
M  30194 N/A       06:21:09.48 -35:07:28.6  8.51    8.10      6.12   -28.34  --------  A9V          
M  30469 N/A       06:24:21.15 -16:13:28.4  6.95    3.65    -18.13    -6.73 06244-1613 A9V          
M  30727 N/A       06:27:19.90 -53:33:58.4  8.15    6.48     -7.15    29.57  --------  A9V          
M  30797 N/A       06:28:16.38 -45:41:29.1  8.65    6.35    -14.82   -16.14  --------  A9V          
M  31472 N/A       06:35:33.32 -16:00:28.0  7.87   10.99    -11.21   -10.14  --------  A9V          
M  34589 N/A       07:09:52.17 -16:14:05.0  6.62   15.76    -39.52    -0.41  --------  A9V          
M  34621 N/A       07:10:12.39 -19:11:54.1  7.37    8.99    -22.40    36.73  --------  A9V          
M  36674 N/A       07:32:43.01 -63:19:29.4  8.36    4.39    -29.10    46.67  --------  A9V          
M  36929 N/A       07:35:29.61 -25:23:40.3  8.06    1.52     -3.46     3.69  --------  A9V          
M  38235 N/A       07:49:59.08 -23:47:53.7  6.73   15.67    -73.25    -3.98  --------  A9V          
M  38665 N/A       07:54:59.24 -35:19:31.2  9.08    2.22     -8.42     6.64  --------  A9V          
M  39520 N/A       08:04:38.44 -24:21:49.6  7.85    9.31    -24.48    24.80  --------  A9V          
M  39574 N/A       08:05:11.84 -28:07:42.5  9.62    0.77     -6.24     9.31  --------  A9V          
M  41117 N/A       08:23:21.84 +18:19:55.9  5.94    8.26    -53.59   -33.05  --------  A9V          
M  41577 N/A       08:28:37.11 -68:37:00.5  8.00    7.37    -28.34    -1.69  --------  A9V          
M  41754 N/A       08:30:50.71 -33:38:41.1  7.09   11.93    -44.44    -1.57  --------  A9V          
M  41959 N/A       08:33:10.13 -26:02:19.4  9.42   -0.74      3.06     1.04  --------  A9V          
M  42027 N/A       08:34:00.77 -35:20:33.2  9.17    4.63    -12.07     6.15  --------  A9V          
M  42300 N/A       08:37:28.19 -35:19:19.8  8.40    6.97    -16.68    -0.03  --------  A9V          
M  42542 N/A       08:40:20.15 +19:20:56.3  6.76    6.75    -34.60   -15.21  --------  A9V          
M  42749 N/A       08:42:44.94 -57:12:09.5  8.88    5.87     -0.50   -23.19  --------  A9V          
M  42895 N/A       08:44:29.96 -65:49:31.5  6.03   16.49    -63.56   104.15  --------  A9V          
M  44979 N/A       09:09:45.00 -49:25:27.7  6.48    6.35     -0.21   -28.74  --------  A9Vn         
M  46070 N/A       09:23:41.07 -52:25:37.0  7.59    4.91    -17.36    30.19  --------  A9V          
M  46071 N/A       09:23:41.43 -57:13:52.5  8.94    6.71     15.19   -80.22  --------  A9V          
M  46219 N/A       09:25:23.70 -14:37:59.0  9.65   -0.67     -9.72     5.32  --------  A9V          
M  46489 N/A       09:28:54.27 -47:25:09.5  9.61    1.73    -17.51     8.31  --------  A9V          
M  46498 N/A       09:28:59.58 -20:26:05.9  8.35    6.82    -31.93   -10.36 09290-2026 A9V          
M  46667 N/A       09:30:54.19 -68:10:58.6  8.70    3.20      0.31    -2.84  --------  A9V          
M  46856 N/A       09:32:55.31 -27:40:34.1  8.01    9.76      4.78   -22.94  --------  A9V          
M  47563 N/A       09:41:51.55 -54:13:00.9  7.81    4.00    -33.64    16.19 09419-5413 A9V          
M  48266 N/A       09:50:23.59 +65:35:35.6  6.27   10.65    -58.50   -28.38  --------  A9Vn         
M  48416 N/A       09:52:14.41 -54:35:47.6  9.09    4.04    -29.15    13.28  --------  A9V          
M  48793 N/A       09:57:05.10 -56:20:06.5  9.42    2.70    -16.10    -0.34  --------  A9V          
M  48960 N/A       09:59:16.06 -46:17:39.2  7.99    7.76    -14.08    14.46  --------  A9V          
M  49726 N/A       10:09:08.25 -65:47:53.7  9.11    6.82    -14.47    15.13  --------  A9V          
M  49780 N/A       10:09:41.27 -23:53:16.7  9.17    2.11    -22.89    -5.23  --------  A9V          
M  50577 N/A       10:19:53.04 -57:03:01.2  8.87    4.68    -27.74     5.74  --------  A9V          
M  51446 N/A       10:30:25.15 -63:33:23.9  9.07    3.29    -27.31     4.44  --------  A9V          
M  51830 N/A       10:35:19.81 -17:11:47.4  8.35    4.37    -30.81     5.77  --------  A9V          
M  51918 N/A       10:36:22.63 -54:50:39.6  9.50    1.08    -53.70    18.00  --------  A9V          
M  52866 N/A       10:48:41.66 -45:18:12.9  8.33    3.28    -19.01     2.19  --------  A9V          
M  52920 N/A       10:49:23.46 -30:33:09.0  8.16   10.21    -33.77   -20.26  --------  A9V          
M  53129 N/A       10:52:06.36 -58:41:59.7  8.72    1.08     -9.98     5.14 10521-5842 A9V          
M  53249 N/A       10:53:26.88 -56:06:39.6  9.04    5.21    -20.50     3.86  --------  A9V          
M  53395 N/A       10:55:18.23 -52:39:11.7  7.59    8.55     14.03    -7.18 10553-5239 A9V          
M  53409 N/A       10:55:26.86 -13:25:59.6  9.03    7.31    -32.68     2.25  --------  A9V+...      
M  53741 N/A       10:59:46.97 -35:08:35.2  7.52    6.67    -54.33     4.97  --------  A8/A9V       
M  54329 N/A       11:06:51.49 -23:33:20.8  7.73    8.56    -10.06    -4.57  --------  A9V          
M  54649 N/A       11:11:08.50 -17:07:56.6  8.06    4.55    -25.16    -6.83  --------  A9V          
M  55112 N/A       11:17:02.74 -26:07:51.5  8.87    5.70    -38.04     7.58  --------  A9V          
M  55286 N/A       11:19:21.70 -41:58:47.9  8.69    6.21    -55.92    25.44  --------  A9V          
M  55705 N/A       11:24:52.92 -17:41:02.4  4.06   38.90    -97.01     3.22 11249-1741 A9V          
M  55731 N/A       11:25:06.71 -28:40:01.7  9.05    2.20     -3.67   -22.06  --------  A9V          
M  55740 N/A       11:25:15.12 -18:36:25.5  7.03   10.02    -20.45    -9.22  --------  A9V          
M  55760 N/A       11:25:31.42 -41:23:52.4  7.98    5.00    -47.90    -6.26  --------  A9V          
M  56354 N/A       11:33:05.57 -54:19:28.5  7.80    8.97    -36.95    -4.72  --------  A9V          
M  56629 N/A       11:36:40.20 -55:09:05.9  8.89    5.25    -44.51     6.38  --------  A9V          
M  57196 N/A       11:43:43.95 -25:39:50.0  9.10    3.89    -37.79    -2.16  --------  A9V          
M  57875 N/A       11:52:12.20 -19:12:22.3  7.42    7.18    -65.30    -0.17  --------  A9V          
M  57938 N/A       11:52:54.89 -51:05:23.4  8.95    5.87     -6.65   -14.15  --------  A8/A9V       
M  58369 N/A       11:58:07.18 +32:16:26.0  6.42   21.09   -108.43   -62.38 11582+3217 A9V          
M  58857 N/A       12:04:16.02 -32:06:21.4  8.10    5.77    -43.81     1.33  --------  A9V          
M  59505 N/A       12:12:12.01 -54:13:49.6  8.60    9.21    -27.34    -7.00  --------  A9V          
M  59782 N/A       12:15:28.63 -27:37:49.8  8.91    3.98     -8.47    -7.10 12155-2738 A8/A9V       
M  60002 N/A       12:18:22.13 -15:35:39.3  8.02    4.58    -21.61   -10.95  --------  A9V          
M  60577 N/A       12:24:59.64 -50:11:30.6  8.19    9.05    -33.37   -10.67 12250-5012 A8/A9V       
M  60805 N/A       12:27:46.30 +27:25:21.9  7.70    6.90    -36.72   -19.69  --------  A9V          
M  60807 N/A       12:27:46.65 -18:14:06.8  7.87    3.31      6.26    -7.91  --------  A8/A9V       
M  60899 N/A       12:28:50.95 -52:18:32.0  9.47    3.24    -22.62    -5.98  --------  A9V          
M  61197 N/A       12:32:25.21 -22:10:15.9  8.01    9.77      8.78    -9.18  --------  A9V          
M  61268 N/A       12:33:21.38 -68:50:09.2  9.37    9.07    -47.00   -14.58 12334-6850 A9V          
M  61684 N/A       12:38:42.78 -68:45:49.1  8.08    9.44    -35.91   -11.35  --------  A9V          
M  61814 N/A       12:40:06.02 -18:31:58.1  8.76    7.83    -37.14     3.20  --------  A9V          
M  62300 N/A       12:45:58.53 -20:04:30.9  8.22    5.34    -42.58     0.42  --------  A9V          
M  62402 N/A       12:47:18.96 +62:46:52.1  5.88   15.85     20.02     6.54  --------  A9V          
M  62941 N/A       12:53:54.34 -45:06:33.0  9.23    4.19    -12.13   -10.45  --------  A9V          
M  63491 N/A       13:00:33.53 -33:03:04.8  6.58   18.23   -118.89   -59.50  --------  A9V          
M  63686 N/A       13:03:04.10 -59:36:34.2  8.53    4.36    -61.80    -8.89  --------  A9V          
M  64506 N/A       13:13:16.57 -63:18:00.8  9.21    0.37    -35.13   -16.74  --------  A9V          
M  65680 N/A       13:28:00.26 -13:34:30.1  9.11    3.55    -49.93     4.96  --------  A9V          
M  65715 N/A       13:28:22.12 -51:17:32.1  8.72    5.32      2.68   -41.19  --------  A9V          
M  65724 N/A       13:28:26.25 -12:37:43.4  9.12    0.83    -27.20     2.68  --------  A9V          
M  66160 N/A       13:33:41.34 -33:30:47.0  9.34    6.23    -16.45    -9.21  --------  A9V          
M  66424 N/A       13:37:03.31 -21:51:14.6  8.19    6.48    -52.82     6.69  --------  A9V          
M  66433 N/A       13:37:10.55 -23:36:57.6  7.14   11.41    -54.61   -47.13  --------  A9V          
M  66522 N/A       13:38:07.89 +14:18:06.9  6.49   13.95     41.01   -14.98  --------  A9Vs         
M  67835 N/A       13:53:42.81 -28:09:06.6  8.71    4.31     -3.88    27.85  --------  A9V          
M  67919 N/A       13:54:38.30 -55:44:17.9  7.27   10.95    -34.57   -18.63  --------  A9V          
M  68454 N/A       14:00:51.95 -49:31:33.9  8.26    7.32    -29.40   -11.55  --------  A9V          
M  68648 N/A       14:03:07.21 -58:56:54.3  8.97    2.70      4.38    -5.44  --------  A9V          
M  68824 N/A       14:05:30.34 -36:32:42.9  8.18    4.84    -15.53   -12.74 14055-3633 A9V          
M  68981 N/A       14:07:20.40 -23:53:34.4  9.33    7.54    -25.07    -4.28  --------  A9V          
M  68989 N/A       14:07:27.10 -18:46:15.4  9.10    6.92     11.09     7.09  --------  A9V          
M  69073 N/A       14:08:21.31 -16:34:20.9  9.32    1.68      3.50   -21.26  --------  A9V          
M  69455 N/A       14:13:12.66 -15:37:28.4  8.92    8.08    -30.60    -2.93  --------  A9V          
M  69605 N/A       14:14:45.49 -38:22:52.3  8.69    5.01    -20.40   -17.27  --------  A9V          
M  69713 N/A       14:16:09.93 +51:22:02.0  4.75   33.54   -149.98    89.42 14162+5122 A9V          
M  69835 N/A       14:17:32.37 -42:10:19.5  9.69    4.58    -31.91   -25.12  --------  A9V          
M  69935 N/A       14:18:42.09 -52:14:15.0  8.10    6.22    -47.71   -23.59  --------  A9V          
M  70149 N/A       14:21:11.53 -41:42:24.8  8.87    8.72    -20.49   -19.20  --------  A9V          
M  70362 N/A       14:23:48.55 -45:39:50.4  8.10    5.35    -51.16   -24.75  --------  A8/A9V:      
M  70822 N/A       14:28:59.78 -48:41:49.0  8.75    6.38    -16.68   -23.13  --------  A9V          
M  71321 N/A       14:35:05.35 -43:33:16.2  7.84    8.53    -23.38   -20.51  --------  A9V          
M  71614 N/A       14:38:46.90 -19:56:29.3  8.68    7.88     21.24     1.22  --------  A9V          
M  71750 N/A       14:40:34.44 -33:39:09.3  9.74    2.42    -13.39     7.23  --------  A9V          
M  72350 N/A       14:47:40.65 -34:44:00.7  7.84    7.37     52.76   -21.47  --------  A9V          
M  72439 N/A       14:48:46.46 -32:47:21.2  9.84    5.71    -18.59    -2.96  --------  A9V          
M  72802 N/A       14:52:51.32 -33:37:38.2  8.05    6.90      9.77    -4.37  --------  A9V          
M  73035 N/A       14:55:34.67 -44:23:32.1  9.12    4.43    -21.96    -6.88  --------  A8/A9V       
M  73416 N/A       15:00:13.35 -14:43:42.6  9.04    1.92    -19.64    -9.01  --------  A9V          
M  73981 N/A       15:07:08.22 -27:28:38.4  7.86    5.83    -34.93   -14.47  --------  A9V          
M  73990 N/A       15:07:14.94 -29:30:16.1  8.14   10.29    -28.36   -27.68  --------  A9V          
M  74149 N/A       15:09:04.67 -28:21:45.4  7.67   10.59     32.21   -10.82  --------  A9V          
M  74209 N/A       15:09:52.89 -15:42:23.3  8.57    5.47    -46.06   -14.09  --------  A9V          
M  74963 N/A       15:19:07.83 -63:57:31.5  9.80    4.87      3.21    -0.19  --------  A9V          
M  75935 N/A       15:30:35.14 -12:44:25.9  8.73    5.45     -4.13   -14.55  --------  A9V          
M  76797 N/A       15:40:47.17 -35:25:39.6  7.58   10.08    -86.72   -83.90  --------  A9V          
M  77270 N/A       15:46:33.89 -13:59:58.4 10.10    1.15     -1.45     0.38  --------  A9V          
M  77614 N/A       15:50:41.45 -46:18:49.0  8.52    5.35    -21.66   -27.72  --------  A9V          
M  78314 N/A       15:59:26.40 -18:15:09.4  9.99    7.85      7.84   -26.03  --------  A9V          
M  78963 N/A       16:07:12.67 -27:05:58.0  8.53    5.91    -13.01   -16.35  --------  A9V          
M  78996 N/A       16:07:29.92 -23:57:02.4  8.34    9.76     -9.68   -25.27  --------  A9V          
M  79779 N/A       16:16:53.38 -23:06:37.7  8.68   10.06     -6.82   -23.64  --------  A9V          
M  79781 N/A       16:16:55.30 -03:57:12.0  6.18   21.00     38.91     6.67  --------  A9Vn         
M  80027 N/A       16:20:09.82 -25:51:26.3  9.54    4.40    -35.49   -22.28  --------  A8/A9V       
M  80088 N/A       16:20:50.23 -22:35:38.7  9.00    6.09     -9.50   -18.98  --------  A9V          
M  80130 N/A       16:21:21.15 -22:06:32.2  8.62    7.34    -14.64   -19.72  --------  A9V          
M  80537 N/A       16:26:31.64 -12:36:16.9 10.07    5.36    -22.85   -20.00  --------  A8/A9V       
M  80699 N/A       16:28:35.64 -32:38:51.5  9.50    3.98     -2.45   -15.08  --------  A9V          
M  80813 N/A       16:30:08.83 -34:07:17.4  8.44    3.14     -8.59   -20.01  --------  A9V          
M  80832 N/A       16:30:26.99 -48:09:23.5  9.41    6.72     -7.95    -8.75  --------  A9V          
M  81163 N/A       16:34:37.90 -31:18:05.0  9.55    0.76    -10.14   -16.67  --------  A9V          
M  81325 N/A       16:36:35.03 -20:08:59.7  9.81    5.88      5.54   -10.62  --------  A9V          
M  81545 N/A       16:39:17.98 -34:52:41.5  9.23    4.02      9.11   -14.92  --------  A9V          
M  81650 N/A       16:40:44.41 -51:28:41.7  6.30   20.48     12.43   130.10  --------  A9V          
M  81751 N/A       16:41:52.00 -40:27:58.4  9.48    8.33    -10.89   -21.61  --------  A9V          
M  81797 N/A       16:42:25.19 -55:09:33.9  8.17    5.88     -8.50    -7.18  --------  A9V          
M  82035 N/A       16:45:28.02 -18:29:20.7  9.48    2.26      3.71    -6.78  --------  A9V          
M  82546 N/A       16:52:20.25 -31:49:14.0  8.64    2.84    -14.12   -16.15  --------  A9V          
M  82551 N/A       16:52:24.93 -37:36:26.8  8.99    3.72    -11.60   -24.22  --------  A9V          
M  83097 N/A       16:58:47.13 -23:59:12.1  8.21    7.98     12.06   -17.18  --------  A8/A9V       
M  83335 N/A       17:01:52.28 -13:22:20.2  9.38    8.77     19.17   -17.13  --------  A9V          
M  83738 N/A       17:06:52.96 -01:39:22.2  6.34   11.38     34.88   -28.15 17069-0139 A9V          
M  84058 N/A       17:11:06.16 -15:13:04.9  9.14    7.59    -11.40    -5.99  --------  A9V          
M  84670 N/A       17:18:36.45 +41:53:17.0  8.11    5.55     -8.20    -1.20  --------  A9V          
M  84685 N/A       17:18:43.89 -33:26:29.9  7.69    6.23    -31.53   -29.82  --------  A9V          
M  84725 N/A       17:19:08.25 -35:50:25.7  9.09    6.84     16.61    -4.73  --------  A9V          
M  84836 N/A       17:20:21.53 -39:16:10.3  8.74    2.13      7.19    -6.80  --------  A8/A9V       
M  84895 N/A       17:21:00.35 -13:05:07.6  7.67   12.18      3.30   -45.32  --------  A9V          
M  84930 N/A       17:21:24.68 -26:26:05.7  8.02    6.12      4.22    -1.14  --------  A9V          
M  85168 N/A       17:24:18.36 -43:59:38.9  8.33    2.76     -0.60    -9.84  --------  A8/A9V       
M  85208 N/A       17:24:42.44 -13:17:39.5  8.38    5.95      1.61     7.05  --------  A9V          
M  85441 N/A       17:27:37.38 -15:58:02.2 10.02    3.14      1.86   -15.30  --------  A9V          
M  85914 N/A       17:33:24.57 -16:32:32.2  9.76    4.63      2.88   -18.21  --------  A9V          
M  86012 N/A       17:34:42.98 -81:04:06.0  7.70    7.85     12.24     4.82  --------  A9V          
M  86519 N/A       17:40:51.20 -20:51:51.6  8.84    4.49     -2.33    -4.22  --------  A9V          
M  86650 N/A       17:42:16.80 -32:31:23.6  7.85    3.91      3.59    16.69  --------  A9V          
M  87227 N/A       17:49:20.64 -23:22:09.1  7.80    7.46    -12.77   -29.46  --------  A9V          
M  87233 N/A       17:49:26.20 -29:26:19.1  8.32    6.58      6.73   -30.43  --------  A9V          
M  87341 N/A       17:50:48.38 +22:18:58.8  6.14   10.25     16.75   -20.73  --------  A9V          
M  87386 N/A       17:51:25.75 -53:50:19.6  6.61   16.64    -15.29   -76.41  --------  A9V          
M  87410 N/A       17:51:48.52 -19:31:30.6  6.80   12.60      8.46   -74.44  --------  A9V          
M  87476 N/A       17:52:23.45 -18:05:24.3  7.57    8.40    -10.44     6.68  --------  A9V          
M  87729 N/A       17:55:11.37 -12:04:07.4  9.46    7.69      7.36    -0.90  --------  A8/A9V       
M  87885 N/A       17:57:09.99 -34:15:03.1  8.77    1.64     -0.27   -29.78  --------  A9V          
M  87981 N/A       17:58:19.59 -23:42:07.6  8.58    3.26     18.40   -13.93  --------  A9V          
M  88002 N/A       17:58:32.60 -50:35:54.4  8.85    3.07      0.59    -7.80  --------  A9Vp...      
M  88019 N/A       17:58:42.16 -16:51:27.1  7.32   10.69     11.82   -23.82  --------  A8/A9V       
M  88090 N/A       17:59:28.40 -13:01:53.4  8.48    3.82      4.53    -3.56  --------  A9V          
M  88117 N/A       17:59:48.23 -12:09:03.0  8.88    5.93     -1.51   -20.39  --------  A8/A9V       
M  89880 N/A       18:20:26.61 -31:18:58.4  7.48    8.41      4.30    23.16  --------  A9V          
M  90933 N/A       18:32:58.04 -50:52:47.6  9.52    4.56      0.64    -9.56  --------  A9V          
M  91018 N/A       18:34:02.07 -17:32:24.0  8.48    8.09     -5.37   -75.43  --------  A9V          
M  91646 N/A       18:41:20.81 -34:22:46.5  9.41    6.57     12.57   -29.83  --------  A9V          
M  92205 N/A       18:47:30.87 -15:59:01.5  7.99   10.90     49.76  -105.34  --------  A9V          
M  92240 N/A       18:47:55.44 -23:15:25.6  9.10    6.29      2.78     4.09  --------  A9V          
M  92294 N/A       18:48:37.91 -65:04:39.6  5.71   14.45    -38.07   -78.20  --------  A9V          
M  92323 N/A       18:48:59.40 -13:54:18.1  7.79    4.16     13.91   -23.99  --------  A9V          
M  92355 N/A       18:49:21.79 -14:23:40.6  8.05    2.02     -3.73    -0.68  --------  A9V          
M  92544 N/A       18:51:31.29 -38:51:01.8  8.32    8.68      1.28    -5.38 18515-3851 A9V          
M  93472 N/A       19:02:09.64 -35:19:42.9  9.02   -0.27     -7.08   -32.07  --------  A9V          
M  94002 N/A       19:08:20.07 -86:00:50.8  8.16    4.55      3.19     6.24  --------  A8/A9V       
