M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M   7109 N/A       01:31:34.99 -13:41:24.3  8.90   12.93     25.51  -189.40  --------  G5V          
M   7142 N/A       01:32:02.95 -71:25:18.6  9.49   16.32    133.47    63.39  --------  G5V          
M   7180 N/A       01:32:31.62 -28:22:06.9  9.97    8.30     60.59   -34.32  --------  G5V          
M   7211 N/A       01:32:53.34 -52:36:56.0  8.94   16.98    190.77   101.42  --------  G5V          
M   7245 N/A       01:33:20.19 +29:15:54.5  8.35   18.92    190.10   -54.62  --------  G5V          
M   7585 N/A       01:37:40.88 +12:04:42.1  6.77   38.86    123.20     6.59  --------  G5V          
M   7693 N/A       01:39:01.96 -33:28:05.2  8.94    7.97     22.54  -102.03  --------  G5VCN...     
M   7694 N/A       01:39:02.11 -13:55:18.5  9.29    7.89    -58.99   -47.21  --------  G5V          
M   7822 N/A       01:40:36.42 -36:29:01.0  7.92   28.29     90.53  -155.29  --------  G5V          
M   7885 N/A       01:41:27.30 -31:48:30.6  8.67   14.68    137.55  -131.16  --------  G5V          
M   7896 N/A       01:41:34.09 -45:25:10.1  9.31   12.38    245.08    -9.53  --------  G5V          
M   7902 N/A       01:41:37.73 +66:54:35.7  7.70   27.28    692.05  -264.55  --------  G5V          
M   8197 N/A       01:45:22.00 -12:15:24.1  9.65    8.98    128.25   -53.64  --------  G3/G5V       
M   8213 N/A       01:45:45.48 +46:42:04.1  7.99    3.49     -4.45    -9.95  --------  G5V          
M   8286 N/A       01:46:45.99 -50:05:23.8  9.25   10.03    -22.90   -71.08  --------  G5V          
M   8498 N/A       01:49:35.54 -46:46:07.1  7.93   20.46     22.00   106.90  --------  G5V          
M   8507 N/A       01:49:42.92 -18:56:09.9  8.89   15.89     32.69    11.88  --------  G5V          
M   8562 N/A       01:50:26.04 -50:17:10.6  9.48    5.55     42.39   -57.64  --------  G5V          
M   8799 N/A       01:53:07.68 -59:24:45.2  8.76   16.32     98.91    89.98  --------  G5V          
M   8974 N/A       01:55:41.49 -26:29:46.1  9.27    7.71    111.79  -148.98  --------  G5V          
M   9019 N/A       01:56:07.87 -29:49:26.7  9.80    4.40    -15.93    56.83  --------  G3/G5V       
M   9056 N/A       01:56:37.95 -14:10:31.0  9.67   13.71    223.83   221.62  --------  G5V          
M   9141 N/A       01:57:48.98 -21:54:05.3  8.07   23.61    103.86   -50.89  --------  G3/G5V       
M   9175 N/A       01:58:06.96 -32:24:02.2  9.83   10.07    122.53   -22.28  --------  G5V          
M   9252 N/A       01:58:55.77 -26:30:34.5  9.13   12.93    136.02   -49.90  --------  G5V          
M   9303 N/A       01:59:33.20 -33:05:44.6  9.12    9.92      8.34   -12.31  --------  G5V          
M   9349 N/A       02:00:05.34 -13:32:45.9  7.99   22.80     48.68   -20.91  --------  G5V          
M   9471 N/A       02:01:51.40 -65:23:46.0  9.08   11.08     45.92    12.58  --------  G5V          
M   9631 N/A       02:03:48.17 -00:20:24.8  5.96    9.89     82.76   -43.09 02038-0020 G5V...       
M   9660 N/A       02:04:16.73 -32:29:28.0  9.47   12.60      0.92   -27.53  --------  G5V          
M   9742 N/A       02:05:19.13 +00:19:22.2  8.68   20.85      1.40   -26.91  --------  G5V          
M   9784 N/A       02:05:48.36 -62:41:20.5  9.79    9.47    111.93   110.21  --------  G5V          
M   9892 N/A       02:07:18.06 -53:11:56.5  8.64   19.93     85.21   -22.47  --------  G5V          
M   9957 N/A       02:08:10.90 -32:02:46.7  9.37   10.37    248.83    34.74  --------  G5V          
M   9985 N/A       02:08:36.34 -26:17:57.1  9.55   10.79    -20.76   -27.48  --------  G3/G5V       
M  10083 N/A       02:09:39.97 -31:35:39.4  9.97    7.73     56.43    34.30  --------  G3/G5V:      
M  10218 N/A       02:11:23.15 +21:22:38.4  7.33   30.76    274.60   -12.41  --------  G5V          
M  10278 N/A       02:12:20.67 -46:48:58.9  7.89   23.02    -30.60   -67.25  --------  G3/G5V       
M  10587 N/A       02:16:19.20 -68:46:08.7  9.17   15.54     31.04  -188.89  --------  G5V          
M  10611 N/A       02:16:36.08 -50:25:42.9  9.04   16.20    -71.84  -137.72  --------  G5V          
M  10842 N/A       02:19:33.74 -67:41:54.5  8.12   26.00    101.02  -310.31  --------  G5V          
M  10973 N/A       02:21:21.11 -30:32:52.1  9.28   13.91    153.76  -303.43  --------  G5V          
M  11053 N/A       02:22:16.79 +26:16:09.1  8.46   13.69     29.12   -67.63  --------  G5V          
M  11068 N/A       02:22:28.68 -49:41:00.6  9.29    8.40     54.85   -71.39  --------  G5V          
M  11205 N/A       02:24:15.96 -36:54:27.8  8.82   17.39   -102.31    86.90  --------  G5V          
M  11245 N/A       02:24:46.56 -33:29:27.8  9.12   11.74   -137.71  -133.00  --------  G3/G5V       
M  11267 N/A       02:25:05.38 -34:34:10.2  9.03    6.21     94.08     5.70  --------  G3/G5V       
M  11359 N/A       02:26:15.37 -23:53:17.2  8.65   20.91    -62.21  -194.94  --------  G5V          
M  11378 N/A       02:26:30.92 -19:05:28.4  9.68   11.01    165.28   -75.15  --------  G5V          
M  11489 N/A       02:28:11.11 -46:06:48.3  9.75   11.10    137.19    56.26  --------  G5V          
M  11537 N/A       02:28:43.91 -31:13:37.8  9.25   17.18     97.18   -26.24  --------  G3/G5V       
M  11576 N/A       02:29:12.53 -49:31:07.5  9.79    2.21     21.74   -30.93  --------  G5V          
M  11915 N/A       02:33:49.03 -19:36:42.5  8.61   17.58    218.44    34.75  --------  G5V          
M  12059 N/A       02:35:30.72 +63:14:35.7  7.31    4.38     -3.66     2.50  --------  G5V          
M  12062 N/A       02:35:32.80 +59:47:32.3  8.95   16.26    230.69   -83.08  --------  G5V          
M  12174 N/A       02:36:52.34 -17:23:37.2  9.28    8.85    165.73    65.79  --------  G5V          
M  12254 N/A       02:37:47.88 +59:14:31.5  9.07    1.65     -0.73     2.96  --------  G5V          
M  12411 N/A       02:39:47.63 -33:54:00.1  8.30   24.97     77.67  -396.02  --------  G5V          
M  12581 N/A       02:41:46.74 -34:12:10.7  9.13   15.32     51.89    29.07  --------  G5V          
M  12766 N/A       02:44:04.08 -68:08:54.2  8.63   18.00    -15.23   -69.25  --------  G5V          
M  12778 N/A       02:44:12.98 -36:18:26.7  7.13    9.27     33.95    -5.02  --------  G5V          
M  12875 N/A       02:45:32.46 -40:44:30.7  9.61    8.86     41.40     9.04  --------  G5V          
M  13551 N/A       02:54:32.51 -16:47:29.7  9.38    7.72     18.22    -1.34  --------  G5Vw...      
M  13588 N/A       02:55:03.28 +61:54:37.5  8.75   20.07    -21.57   -13.96  --------  G5V          
M  13698 N/A       02:56:23.91 -18:42:13.1  9.23    6.11    -20.00   -36.65  --------  G5V          
M  13724 N/A       02:56:46.77 -13:14:19.1  8.21   13.47     44.33    41.35  --------  G5V          
M  13763 N/A       02:57:09.54 -16:37:17.6  9.66    8.42    -41.37   -41.06  --------  G5V          
M  13931 N/A       02:59:30.14 -69:41:49.0  9.26    7.01     46.54    10.79  --------  G5V          
M  14033 N/A       03:00:42.26 -00:07:03.7  8.12    4.44     41.61     9.52  --------  G5V          
M  14171 N/A       03:02:44.19 -28:01:32.6  9.79    7.65      8.78     8.03  --------  G5V          
M  14610 N/A       03:08:40.70 +25:35:30.5  8.21   12.90     14.91   -28.13  --------  G5V...       
M  14611 N/A       03:08:41.14 -53:55:07.9  9.07   15.53    -63.20  -168.17  --------  G5V          
M  14623 N/A       03:08:52.45 -24:53:15.5  7.29   33.14    225.91   136.32  --------  G3/G5V       
M  15262 N/A       03:16:52.32 -35:42:46.4  8.81    6.39     46.56    17.78  --------  G5V          
M  15457 N/A       03:19:21.70 +03:22:12.7  4.84  109.18    268.88    93.53 03194+0321 G5Vvar       
M  15579 N/A       03:20:42.88 -23:18:22.2  8.73    7.08     96.40   129.28  --------  G5V          
M  15742 N/A       03:22:49.58 +60:01:51.1  8.40    4.26    -16.20    33.84  --------  G5V          
M  16391 N/A       03:31:05.00 -46:36:52.4  8.83   11.69     54.83   -63.74  --------  G5V          
M  16460 N/A       03:32:01.85 -52:28:25.9  7.78   19.68    162.50   -59.91  --------  G3/G5V       
M  16526 N/A       03:32:46.26 -59:48:41.4  9.24    9.01     -1.34    24.83  --------  G5V          
M  16794 N/A       03:36:10.10 -51:12:57.6  8.60   16.93    -26.69  -194.00 03362-5113 G5V          
M  16855 N/A       03:36:54.85 -36:04:53.6  9.39   12.02    199.36    24.29  --------  G5V          
M  16861 N/A       03:37:00.02 -38:17:08.1  9.62    7.88    149.23    23.18  --------  G5V          
M  16882 N/A       03:37:16.04 -70:32:40.2  9.73   11.48   -110.40  -186.44  --------  G5V          
M  16993 N/A       03:38:33.19 -32:22:50.2  9.57   10.52   -104.24  -242.59  --------  G5V          
M  17221 N/A       03:41:20.26 -27:55:20.6  9.69    9.60     72.54   -60.05  --------  G5V          
M  17400 N/A       03:43:41.21 -36:53:21.4  9.43   10.39     86.16   -21.30  --------  G5V          
M  17790 N/A       03:48:30.00 +57:46:03.4  8.50   20.32     75.21     1.61  --------  G5V          
M  17800 N/A       03:48:37.46 +51:49:23.7  7.70   16.24    -74.37   -40.97  --------  G5V          
M  17879 N/A       03:49:28.95 -33:00:38.7  9.17   12.57    -22.60    53.72  --------  G5V          
M  18079 N/A       03:51:51.37 -37:43:39.2  9.11    8.48    -63.40    12.55  --------  G5V          
M  18745 N/A       04:00:53.98 -20:20:05.6  8.64   14.90    143.67   -34.59  --------  G5V          
M  18944 N/A       04:03:37.92 -51:55:51.0  8.20   19.98    -68.46  -153.62  --------  G3/G5V       
M  19010 N/A       04:04:22.66 -27:39:17.5  8.92   10.49     -0.82   -55.72  --------  G5V          
M  19035 N/A       04:04:39.46 -41:16:53.1  8.85    6.01     -9.85    27.46  --------  G5V          
M  19076 N/A       04:05:20.26 +22:00:32.0  5.90   59.79    172.61  -130.08 04053+2201 G5V          
M  19432 N/A       04:09:41.73 -49:26:20.9  9.65   11.38     59.69    17.93  --------  G5V          
M  19479 N/A       04:10:20.15 -71:20:38.5  9.42   11.82    -45.87  -101.02  --------  G5V          
M  19568 N/A       04:11:31.19 -26:45:51.1  9.31    9.62     86.30   -90.34  --------  G5V          
M  19775 N/A       04:14:22.57 -38:19:01.5  9.15   12.10     40.84     1.46  --------  G5V          
M  19781 N/A       04:14:25.65 +14:37:30.1  8.45   21.91    105.61   -19.86  --------  G5V          
M  19926 N/A       04:16:31.60 -28:24:37.4  9.26   17.18     62.03    61.33  --------  G5V          
M  19941 N/A       04:16:37.26 -48:47:08.8  9.49   10.00    -63.29  -130.48  --------  G5V          
M  20056 N/A       04:18:01.84 +18:15:24.5  7.53   21.84    115.65   -31.23  --------  G5V          
M  20152 N/A       04:19:11.16 -33:10:53.3  9.75    6.40    -24.41    -6.35  --------  G5V          
M  20368 N/A       04:21:42.47 -30:12:31.0  9.89    5.16     32.18     3.75  --------  G3/G5V       
M  20489 N/A       04:23:28.84 -27:39:28.5  8.59   14.02      6.77   -33.81  --------  G3/G5V       
M  20524 N/A       04:23:53.35 -34:45:24.3  8.38   21.22    -76.28  -344.01  --------  G5V          
M  20606 N/A       04:24:50.71 -50:37:19.8  7.69   17.80    -66.98  -144.01 04248-5037 G5V          
M  20625 N/A       04:25:09.15 -64:04:48.2  7.89   23.13    -61.28   321.60 04252-6405 G5V...       
M  20736 N/A       04:26:37.92 -27:15:49.7  9.11   10.19     -9.59    31.60  --------  G5V          
M  20925 N/A       04:29:11.40 -40:58:59.5  9.32    9.17    -55.85  -105.15  --------  G5V          
M  20998 N/A       04:30:11.22 -67:52:39.2  7.68   19.33    212.57   421.22  --------  G5V          
M  21048 N/A       04:30:44.92 -58:37:34.7  9.69    5.53     27.80   106.39 04308-5838 G5V          
M  21079 N/A       04:31:04.79 -45:21:37.5  8.26   19.87    -48.72    19.00  --------  G5V          
M  21129 N/A       04:31:43.38 -21:00:29.6  9.15   10.20     70.95   -43.01  --------  G5V          
M  21232 N/A       04:33:16.19 -21:08:07.1  9.80   12.90    -30.55  -186.79 04332-2109 G5V          
M  21373 N/A       04:35:12.12 +29:51:16.6  9.41    6.80    -55.69  -139.29  --------  G5V          
M  21409 N/A       04:35:43.48 -19:13:24.5  9.60   10.27      9.08   -12.06  --------  G5V          
M  21438 N/A       04:36:15.26 -39:24:52.1  9.02   17.69     99.80    16.15  --------  G3/G5V       
M  21495 N/A       04:37:00.41 -51:50:26.7  8.39    6.89      2.35   -22.32  --------  G5V          
M  22064 N/A       04:44:46.36 -20:00:50.4  8.62   15.11     50.39    46.37  --------  G5V          
M  22278 N/A       04:47:48.76 -58:21:40.8  8.52   14.25      2.78    58.54  --------  G5V          
M  22332 N/A       04:48:34.88 -47:29:22.6  9.48    6.00     30.39    47.31  --------  G5V          
M  22604 N/A       04:51:47.95 -34:13:17.2  8.83   16.18     73.75     7.86  --------  G5V          
M  22668 N/A       04:52:34.80 -25:59:40.9  9.18    9.69      3.06   -69.11  --------  G5V          
M  23027 N/A       04:57:06.42 +24:45:07.9  8.60   22.09    -23.64    -7.62  --------  G5V          
M  23036 N/A       04:57:15.16 -31:53:06.7  9.76   10.51    -73.88   -33.90  --------  G5V          
M  23157 N/A       04:58:54.89 -61:06:24.5  8.75   16.17    -70.28  -186.18 04589-6106 G5V          
M  23188 N/A       04:59:23.37 -39:52:27.1  9.86    3.73      2.25     7.25  --------  G5V          
M  23193 N/A       04:59:29.12 -33:35:12.8  9.87    5.72     -8.81   -38.21  --------  G5V          
M  23242 N/A       05:00:02.68 -32:23:50.4  9.70    8.72     54.60    43.34  --------  G5V          
M  23243 N/A       05:00:02.74 -27:49:56.9  9.24   14.28    -69.15    55.66  --------  G3/G5V       
M  23286 N/A       05:00:33.79 +14:23:01.7  6.75   28.49     40.45    52.03  --------  G5V          
M  23437 N/A       05:02:17.06 -56:04:49.9  7.02   44.94    -45.45   731.80 05023-5605 G5V          
M  23439 N/A       05:02:18.28 -31:41:44.2  9.48    2.10    -10.31    15.81  --------  G5V:         
M  23776 N/A       05:06:35.69 -77:34:02.8  7.32   27.38    142.42  -418.36  --------  G5V          
M  23873 N/A       05:07:49.57 +30:24:05.2 10.20   14.18      9.69   -21.92 05078+3024 G5Ve(T)      
M  23889 N/A       05:08:01.02 -26:47:50.9  8.05   11.51     55.61   -46.25  --------  G3/G5V       
M  24176 N/A       05:11:29.52 -33:52:50.3  8.12   18.02    -27.25   -33.30  --------  G5V          
M  24228 N/A       05:12:07.14 -33:16:59.6  9.17   12.19    130.76    52.65  --------  G3/G5V       
M  24320 N/A       05:13:08.30 -59:58:58.7  8.59   17.45     17.91   145.25 05131-5959 G5V          
M  24405 N/A       05:14:07.87 -35:49:23.3  9.55   11.68     42.19   -99.90  --------  G5V          
M  24585 N/A       05:16:28.66 -29:51:58.5  9.23   11.37    109.86   -33.13  --------  G5V          
M  24722 N/A       05:18:08.70 -76:54:14.4  9.05   16.00    244.09   137.81  --------  G5V          
M  24968 N/A       05:20:52.40 -57:21:14.2  9.18   11.13     27.02    39.55  --------  G3/G5V       
M  25148 N/A       05:22:53.61 -42:19:13.7  8.70   14.80    -45.55   201.00  --------  G5V          
M  25359 N/A       05:25:23.80 -44:25:50.9  9.36   13.91    -42.06  -109.21  --------  G5V          
M  25540 N/A       05:27:38.33 +11:25:38.8 10.64   -1.82      5.24    -1.04  --------  G5Vpe        
M  25544 N/A       05:27:39.36 -60:24:57.6  6.99   51.10   -148.89   -92.83  --------  G5V          
M  25670 N/A       05:28:59.13 -17:25:45.2  8.27   21.35    -84.60   -74.53  --------  G5V          
M  25778 N/A       05:30:15.28 -50:32:01.2  8.89    8.27     40.68    48.13  --------  G5V          
M  25860 N/A       05:31:13.77 +15:46:24.4  8.64   18.66    -43.48  -373.23  --------  G5V          
M  25905 N/A       05:31:44.35 +00:05:55.4  8.36   26.21    171.06  -463.72  --------  G5V          
M  25963 N/A       05:32:20.57 -47:28:30.8  7.37   17.54     -0.31    41.87  --------  G3/G5V       
M  26273 N/A       05:35:41.09 -27:37:15.0  8.22   11.90     23.52  -217.85  --------  G5V          
M  26737 N/A       05:40:51.97 -31:21:04.0  7.84   27.15    -58.03  -365.31  --------  G5V          
M  26963 N/A       05:43:18.40 -44:32:43.4  9.83   10.76    -47.61  -142.04  --------  G3/G5V       
M  27014 N/A       05:43:48.07 -19:39:06.6  7.36   12.52    -48.72    14.11  --------  G5V          
M  27085 N/A       05:44:33.84 -41:19:27.1  9.84    5.97     -9.96   -11.01  --------  G3/G5V:      
M  27090 N/A       05:44:39.36 -29:54:59.9  8.27   13.78    -18.74  -179.22  --------  G3/G5V       
M  27311 N/A       05:47:09.26 -43:07:15.0  9.40   12.28     21.08    26.92  --------  G3/G5V       
M  27823 N/A       05:53:15.17 -36:15:49.2  8.59   21.06    -92.01   -42.71  --------  G5V          
M  28277 N/A       05:58:30.62 -40:21:45.9  9.67    1.27     21.80   -22.80  --------  G5V          
M  28403 N/A       05:59:55.79 -37:03:24.2  8.61   19.41    223.74   182.03 05599-3703 G5V          
M  28604 N/A       06:02:14.67 -44:00:33.5  8.72   19.80    -86.42   314.04  --------  G3/G5V       
M  29181 N/A       06:09:22.67 -46:16:48.7  9.10   10.17    -32.86    77.33  --------  G5V          
M  29271 N/A       06:10:14.47 -74:45:10.9  5.08   98.54    121.84  -212.82  --------  G5V          
M  29542 N/A       06:13:30.99 -56:04:27.5  9.50    7.70     15.37    -7.82 06135-5604 G5V          
M  29568 N/A       06:13:45.30 -23:51:42.9  6.37   59.90    -47.06   110.90  --------  G5V          
M  29649 N/A       06:14:50.44 -70:35:53.2  9.35    8.94     54.03  -106.02  --------  G5V          
M  30037 N/A       06:19:14.93 -68:49:53.0  9.16   14.07    -42.97    79.01  --------  G5V          
M  30232 N/A       06:21:37.35 -18:10:00.0  7.73   22.64    -45.96   -98.94  --------  G3/G5V       
M  30377 N/A       06:23:14.67 -46:49:24.1  8.41   15.43    110.60   -37.95  --------  G5V          
M  30476 N/A       06:24:24.35 -42:50:51.1  6.67   35.85    -77.38   777.64  --------  G5V          
M  30502 N/A       06:24:43.76 -43:24:20.4  8.66   16.11      3.55    83.84  --------  G5V          
M  30544 N/A       06:25:16.29 -34:22:42.3  8.81   20.25    -66.95   -21.89  --------  G5V          
M  30729 N/A       06:27:20.66 -33:06:50.5  8.41   22.18    -14.56   -69.99  --------  G5V          
M  30995 N/A       06:30:19.21 -52:52:16.6  8.64   14.04    -37.81   111.11 06304-5253 G3/G5V       
M  31419 N/A       06:35:04.27 -33:00:11.2  8.94   13.50    137.60   -47.72  --------  G5V          
M  31451 N/A       06:35:21.32 +44:38:55.3 10.17   22.98    -68.99  -186.84  --------  G5V:         
M  31540 N/A       06:36:08.78 -27:37:20.3  7.63   26.43     21.75  -262.86  --------  G5V          
M  31543 N/A       06:36:10.07 -29:23:52.4  9.62    4.52     14.97   -28.31  --------  G5V          
M  31623 N/A       06:37:03.98 -32:13:30.6  7.65   28.45    352.06   -55.21  --------  G5V          
M  32015 N/A       06:41:19.07 +82:16:02.4  9.30   11.77     41.58  -152.91  --------  G5V          
M  32251 N/A       06:44:01.38 -42:42:52.3  8.53   20.04    -81.42   215.12  --------  G5V          
M  32666 N/A       06:48:49.17 -27:21:56.9  9.22    3.96    -15.00     5.03  --------  G5V          
M  32795 N/A       06:50:12.99 -27:35:37.1 10.12    0.79      1.96     8.70  --------  G5V          
M  32994 N/A       06:52:25.08 -37:51:02.2  8.65   13.17     12.13    20.68  --------  G5V          
M  33094 N/A       06:53:33.95 -28:32:23.2  6.05   38.77    282.83  -441.94  --------  G3/G5V       
M  33366 N/A       06:56:21.15 -51:37:37.3  9.38   11.58     -0.33    82.46  --------  G5V          
M  33537 N/A       06:58:11.75 +22:28:33.1  6.94   41.25     47.91    98.53  --------  G5V          
M  33839 N/A       07:01:29.45 -37:09:35.5  9.70   12.42    -23.11    13.17  --------  G5V          
M  33879 N/A       07:01:56.79 -40:23:51.1  9.33    8.22    -28.11    14.11  --------  G3/G5V       
