M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  40446 N/A       08:15:30.22 -49:03:00.5  8.39    1.08     -5.10     9.11  --------  B7V          
M  40948 N/A       08:21:25.52 -44:59:23.8  7.75    2.51    -12.18     3.43 08214-4459 B7V          
M  42060 N/A       08:34:23.95 -36:41:37.0  8.22    2.95     -5.95    -5.43  --------  B7V          
M  42121 N/A       08:35:10.12 -54:12:22.2  7.06    3.79    -15.40    14.86  --------  B7V          
M  42535 N/A       08:40:17.46 -53:00:55.4  5.56    6.91    -25.47    23.17  --------  B7Vn         
M  44099 N/A       08:58:55.80 -68:08:21.3  6.93    2.46     -4.23    10.35  --------  B7V          
M  44462 N/A       09:03:29.87 -47:24:15.0  8.11    1.57    -11.95     9.32  --------  B7V          
M  44650 N/A       09:05:52.60 -69:34:30.7  8.30    0.94    -18.47     7.04  --------  B7Vn         
M  44786 N/A       09:07:39.61 -68:45:17.3  7.53    2.10     -7.43     9.11  --------  B7V          
M  45338 N/A       09:14:22.09 -47:25:08.0  8.68    1.51     -9.34     0.16  --------  B7V          
M  45451 N/A       09:15:47.94 -54:31:24.5  8.82    1.47    -11.18     7.55  --------  B7V          
M  46251 N/A       09:25:45.45 -55:17:16.5  8.95   -0.43     -6.98     6.59  --------  B7V          
M  46333 N/A       09:26:47.05 -59:34:43.5  6.52    6.14    -10.95    12.33  --------  B7V          
M  46848 N/A       09:32:48.00 -50:00:15.7  8.32    2.20     -6.77     2.79  --------  B7V          
M  47793 N/A       09:44:37.34 -48:32:55.9  6.70    2.79    -21.53     8.83  --------  B6/B7V       
M  48705 N/A       09:56:04.27 -68:49:44.7  8.97    2.82     -8.62     4.81  --------  B7V          
M  48720 N/A       09:56:13.83 -53:37:09.1  6.80    4.18    -18.69     9.21  --------  B7V          
M  49669 N/A       10:08:22.31 +11:58:01.9  1.36   42.09   -249.40     4.91 10083+1159 B7V          
M  51374 N/A       10:29:33.81 -66:27:37.7  8.92    1.03     -5.34     2.35  --------  B7V          
M  51498 N/A       10:31:02.92 -58:42:28.0  8.46    1.94    -12.75     0.44  --------  B7V          
M  51514 N/A       10:31:15.10 -68:58:08.0  7.94    2.29    -16.96     2.36  --------  B7V          
M  55949 N/A       11:27:56.87 -62:48:18.5  8.59    1.97     -6.25    -1.92  --------  B7Vn         
M  59008 N/A       12:05:56.66 -35:41:38.1  6.23    4.48    -34.61     2.77 12059-3542 B7V          
M  60578 N/A       12:25:00.39 +49:08:30.6 10.65    1.52    -11.25     2.24  --------  B7V          
M  63465 N/A       13:00:17.13 -66:50:51.9  8.51    3.30    -12.15    -2.94  --------  B7V          
M  64327 N/A       13:11:06.73 -54:09:59.8  8.61    1.67     -6.62    -2.86  --------  B7V          
M  68649 N/A       14:03:07.33 -71:08:31.5  8.73    1.37     -6.06    -4.31  --------  B7Vn         
M  69080 N/A       14:08:23.80 -62:51:48.5  8.38    0.93     -4.03    -2.17  --------  B7V          
M  69101 N/A       14:08:42.58 -64:22:29.9  9.80    2.44     -2.17     0.10  --------  B7V          
M  72820 N/A       14:53:04.65 -56:17:56.9  8.60   -0.50     -4.59    -8.36  --------  B7V          
M  73647 N/A       15:03:14.95 -56:45:25.7  8.67    2.25     -6.39    -7.37  --------  B7V          
M  73865 N/A       15:05:47.73 -25:47:22.1  6.65    5.78     -1.10   -20.01  --------  B7Vn...      
M  73969 N/A       15:06:58.93 -31:38:39.0  9.15    1.64    -10.94    -0.40  --------  B6/B7V       
M  74100 N/A       15:08:39.19 -42:52:04.4  5.85    7.34    -20.52   -21.29  --------  B7V          
M  75020 N/A       15:19:46.03 -67:11:26.8  8.51   -1.65     -1.93    -7.20 15198-6711 B6/B7V       
M  76048 N/A       15:31:50.23 -32:52:51.9  6.49    7.19    -18.86   -21.18  --------  B6/B7V       
M  77900 N/A       15:54:30.11 -27:20:19.1  6.15    6.14    -13.48   -26.41  --------  B7V          
M  78229 N/A       15:58:26.56 -73:08:52.6  7.96    2.42     -6.79    -9.09  --------  B7Vn         
M  80126 N/A       16:21:19.20 -23:42:28.7  7.04    6.61    -10.96   -24.23  --------  B6/B7Vn      
M  80142 N/A       16:21:27.03 -48:11:19.0  6.51    7.38    -13.24   -22.98  --------  B7V          
M  80983 N/A       16:32:17.56 -50:32:30.9  8.67    0.15     -1.46    -5.36  --------  B7V          
M  81258 N/A       16:35:49.10 -45:39:07.8 11.30    0.09     -1.29     0.57  --------  B7V          
M  81914 N/A       16:43:54.09 -41:06:48.0  6.14    6.72    -10.75   -20.67 16438-4107 B6/B7V       
M  84475 N/A       17:16:10.89 -38:20:12.0  8.27    3.25     -0.69    -5.41  --------  B7V          
M  86468 N/A       17:40:01.04 -32:12:03.8  6.74    1.88     -2.28    -6.55  --------  B7Ve         
M  86993 N/A       17:46:36.42 +06:07:14.2  7.76    1.40     -1.42    -8.19  --------  B7V          
M  88903 N/A       18:08:53.54 -42:39:25.3  7.11    1.28      4.63    -5.77  --------  B7V          
M  90707 N/A       18:30:24.87 +01:13:23.6  9.85    3.90      3.50    -5.40  --------  B7V          
M  95834 N/A       19:29:30.07 +03:05:23.5  8.07   -0.53      4.46    -0.93 19295+0305 B7V          
M  97966 N/A       19:54:37.66 -08:13:38.2  5.70    9.74      8.11   -25.71 19546-0814 B7Vn         
M  98508 N/A       20:00:44.54 +11:01:54.7  8.59    1.87     -4.06   -11.58  --------  B7V          
M  98525 N/A       20:00:58.74 +31:13:49.6  6.93    2.63      4.13    -1.49  --------  B7V          
M  98630 N/A       20:01:55.54 +31:07:03.2  6.61    1.53      4.39     3.76  --------  B7V          
M  98706 N/A       20:02:52.38 +32:34:38.6  8.53    2.57      1.77    -1.26  --------  B7V          
M  98796 N/A       20:03:56.29 +31:07:25.5  7.84    2.16      7.05    -1.24  --------  B7V          
M  98869 N/A       20:04:39.33 +30:43:52.8  8.63    3.81      4.30    -1.17  --------  B7V          
M  99531 N/A       20:12:00.70 +26:28:43.7  5.91    2.86      4.48   -10.08  --------  B7Ve...      
M  99539 N/A       20:12:03.75 +47:44:13.3  6.92    3.92      5.06     1.28  --------  B7V          
M 104671 N/A       21:12:06.94 +45:42:12.5  7.83    3.02      5.62    -0.65 21121+4542 B7V          
M 105101 N/A       21:17:23.19 +42:41:00.8  6.17    2.83      9.72     2.24  --------  B7Vn         
M 105972 N/A       21:27:46.15 +66:48:32.7  5.42    4.23    -10.22   -20.72  --------  B7V          
M 109240 N/A       22:07:50.30 +21:42:10.5  5.79    4.67    -45.18   -68.26  --------  B7Vn         
M 109789 N/A       22:14:18.75 -27:46:00.8  5.45    6.42     22.88     1.90  --------  B7V          
M 111458 N/A       22:34:50.47 +40:43:57.1  8.52    5.13     -0.71    -1.75  --------  B7V          
M 113851 N/A       23:03:21.13 +62:38:32.7  8.19    2.48      7.31    -2.26  --------  B7V          
M 116944 N/A       23:42:16.80 +61:29:28.0  8.80    1.58     -1.97    -0.03  --------  B7V          
