M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  16938 N/A       03:38:00.18 +42:34:58.1  6.41    3.93     19.10   -24.59  --------  B8Vn         
M  17197 N/A       03:40:56.48 +49:30:22.1  9.77   -1.15      2.21    -4.23  --------  B8V          
M  17527 N/A       03:45:09.74 +24:50:21.2  5.66    8.87     19.03   -46.64  --------  B8V          
M  17543 N/A       03:45:23.74 -71:39:29.3  6.26    7.04     21.15    42.99  --------  B8V          
M  17579 N/A       03:45:54.47 +24:33:16.2  5.76    8.43     19.44   -45.36  --------  B8V          
M  17734 N/A       03:47:49.61 -36:06:20.8  6.21    6.16     12.52    18.34  --------  B8V          
M  17772 N/A       03:48:18.07 +50:44:12.3  6.18    5.49     -7.58    -1.99 03483+5044 B8Vn         
M  17776 N/A       03:48:20.81 +23:25:16.4  5.44    9.64     19.14   -46.80  --------  B8V          
M  17900 N/A       03:49:43.53 +23:42:42.7  6.17    8.58     16.50   -44.53  --------  B8V          
M  18662 N/A       03:59:44.68 +48:09:04.4  7.73    2.99     16.77   -14.95 03597+4809 B8Vp:        
M  19720 N/A       04:13:34.56 +10:12:44.8  6.24    6.49     26.34   -25.19  --------  B8Vn         
M  20570 N/A       04:24:24.85 +34:18:53.1  7.30   -6.73     18.19   -27.96 04244+3418 B8V          
M  20579 N/A       04:24:29.15 +34:07:50.7  5.73    5.34     20.50   -34.17  --------  B8V          
M  20600 N/A       04:24:42.96 +18:54:47.0  7.35    2.49     13.28   -16.84  --------  B8V          
M  21522 N/A       04:37:17.07 -23:02:54.8  7.67    2.42      7.54    18.02  --------  B8V          
M  21604 N/A       04:38:15.83 +20:41:05.0  5.85    9.03    -13.89    -8.23  --------  B8V          
M  21774 N/A       04:40:36.15 +44:05:49.4  7.47    2.69      5.09   -10.80  --------  B8V          
M  23419 N/A       05:02:00.03 +01:36:31.8  6.45    6.42     -5.37     9.84 05021+0137 B8V          
M  23603 N/A       05:04:32.73 +43:43:39.5  7.64    5.68     10.38   -19.54  --------  B8V          
M  23714 N/A       05:05:54.61 +01:51:08.0  8.16    5.10     -1.26     1.20  --------  B8V          
M  23745 N/A       05:06:13.09 -03:29:05.8  7.64    4.04     13.07   -13.07  --------  B8V          
M  23757 N/A       05:06:22.91 +02:40:23.7  7.49    6.81      2.13    -4.54  --------  B8V          
M  23843 N/A       05:07:34.87 +02:28:08.8  7.61    5.35     -1.22    -8.32  --------  B8V          
M  23916 N/A       05:08:20.19 -08:39:55.1  5.80    4.29      3.68   -20.78 05083-0839 B8V          
M  23919 N/A       05:08:21.42 -02:17:22.5  8.26    3.94      1.11     1.80  --------  B8V          
M  23921 N/A       05:08:26.46 -40:54:44.6  8.04    1.73      0.18    12.96  --------  B8Vn         
M  24053 N/A       05:10:07.84 -00:16:58.5 10.01   -0.75      2.30    -0.37  --------  B8V          
M  24117 N/A       05:10:47.56 -05:10:11.1  8.43    2.39      2.74    -0.55  --------  B8V          
M  24244 N/A       05:12:17.90 -11:52:09.1  4.45   13.53     24.95   -31.22 05123-1152 B8V          
M  24337 N/A       05:13:25.13 -65:14:09.9  8.38    1.79     -4.85    16.14  --------  B8V          
M  24367 N/A       05:13:39.06 -03:37:19.3  7.09    2.94      0.24    -1.53  --------  B8V          
M  24458 N/A       05:14:52.80 -04:37:35.9  9.45    3.16     -0.70     3.86  --------  B8V          
M  24498 N/A       05:15:21.70 +00:03:37.1  8.04   -0.01     -1.95    -2.44  --------  B8V          
M  24635 N/A       05:17:09.83 -02:34:47.6  9.11    3.94     -1.36     1.61  --------  B8V          
M  24811 N/A       05:19:07.47 -01:05:55.7  8.52    1.54      0.43    -0.73  --------  B8V          
M  24873 N/A       05:19:59.02 -12:18:56.1  5.29    9.83    -12.12     7.97  --------  B7/B8V       
M  24922 N/A       05:20:24.68 -03:30:35.5  9.15    3.06      2.47    -0.07  --------  B8V          
M  24974 N/A       05:20:55.16 -21:02:23.5  7.64    3.38    -11.12     2.53  --------  B8V          
M  25025 N/A       05:21:28.43 -01:32:46.4  7.11    4.20     -2.58     0.13  --------  B8V          
M  25152 N/A       05:22:57.80 -02:08:58.8  9.13    2.28      1.08    -1.32  --------  B8V          
M  25193 N/A       05:23:22.94 -01:26:27.4  8.33    1.24      0.96     0.47  --------  B8V          
M  25199 N/A       05:23:28.15 -01:00:08.8  7.86    2.87      2.29     0.41  --------  B8V          
M  25567 N/A       05:27:54.23 +01:06:18.2  7.80    5.29      2.03    -0.20  --------  B8V          
M  25889 N/A       05:31:36.09 -61:32:28.0  7.19    3.33     -2.02    10.49  --------  B8V          
M  25937 N/A       05:32:07.03 -06:42:29.8  7.67    1.74      1.70     0.90  --------  B8V          
M  25938 N/A       05:32:07.40 +06:02:49.2  8.69    2.96      5.28    -2.92  --------  B8V          
M  26304 N/A       05:36:06.24 -07:23:47.3  7.39    4.15     -4.04     5.23  --------  B8V          
M  26319 N/A       05:36:17.83 -01:38:07.2  8.01    2.43      0.04    -0.72  --------  B8V          
M  26545 N/A       05:38:43.53 -40:42:26.3  5.81    6.65     -2.31    21.19  --------  B8V          
M  26621 N/A       05:39:30.47 -40:41:02.5  8.05    9.85     19.17    11.38  --------  B8V          
M  26642 N/A       05:39:44.71 -20:26:06.6  6.89    4.17     -5.73     8.70 05397-2026 B8V+...      
M  26648 N/A       05:39:49.08 +01:29:30.2  6.90    4.24      3.58    -5.04  --------  B8V          
M  26755 N/A       05:41:02.50 -25:30:26.4  8.24    3.12      1.18     5.30  --------  B8V          
M  27160 N/A       05:45:28.33 -60:43:18.7  8.43    2.17     -5.37    16.73  --------  B8V          
M  27250 N/A       05:46:30.89 -12:43:43.6  7.99    4.24     -3.58     5.75  --------  B8V          
M  28561 N/A       06:01:41.63 +22:24:03.6  6.36    5.58     -6.19   -17.40  --------  B8V          
M  28691 N/A       06:03:27.37 +19:41:26.0  5.14    3.05      9.81   -20.29  --------  B8V          
M  28939 N/A       06:06:28.91 +27:03:20.0  8.62    1.71     -1.74    -3.57  --------  B8V          
M  29134 N/A       06:08:44.26 -68:50:36.2  5.06   11.78    -50.90    19.68  --------  B8V          
M  29165 N/A       06:09:07.19 -15:42:05.8  7.68    2.79     -5.34     6.50  --------  B8V          
M  29275 N/A       06:10:16.63 -15:03:33.8  6.90    3.99     -8.52     4.88  --------  B8V          
M  29545 N/A       06:13:33.26 +18:40:49.2  6.58    3.55      9.57   -16.25  --------  B8Vnn        
M  29635 N/A       06:14:41.94 -73:37:35.4  6.61    4.39      0.95    22.22  --------  B8V          
M  29809 N/A       06:16:38.30 -20:38:26.0  8.51    1.13      3.46     5.65  --------  B8V          
M  30151 N/A       06:20:41.10 -35:38:52.9  8.59    3.37     -2.16     6.48  --------  B8V          
M  30159 N/A       06:20:46.85 -24:18:00.5  7.44    2.46      1.77     2.47  --------  B8V          
M  30448 N/A       06:24:02.28 +08:53:06.0  6.24    3.87    -10.76    -9.00  --------  B8Vn         
M  30576 N/A       06:25:35.32 -14:07:35.3  8.23    2.08     -6.43     4.18  --------  B8V          
M  30693 N/A       06:26:58.86 -16:59:57.9  8.16    1.83     -6.97     5.17  --------  B8V          
M  30707 N/A       06:27:08.57 -21:33:09.0  7.86    0.08      2.32     2.33  --------  B8V          
M  30716 N/A       06:27:13.64 -73:13:42.0  9.36    0.85     -0.45    25.03  --------  B8V          
M  30730 N/A       06:27:21.61 -15:18:57.4  7.81    2.18     -6.35     4.61  --------  B8V          
M  30910 N/A       06:29:15.98 -14:12:56.3  8.31    1.80     -7.18     4.10  --------  B8V          
M  31011 N/A       06:30:27.47 -04:41:48.5  7.47    4.42     -8.49    -1.23  --------  B8V          
M  31017 N/A       06:30:29.79 -14:57:15.7  6.75    4.51     -5.07     0.50 06305-1457 B8V          
M  31166 N/A       06:32:22.95 -20:03:00.2  8.62    0.10     -4.23    -5.14  --------  B8V          
M  31383 N/A       06:34:45.88 +08:49:32.1  9.31    4.35     -8.57    -5.61  --------  B8V          
M  31583 N/A       06:36:35.33 -05:12:40.1  5.52    3.91      2.99   -14.33  --------  B8V          
M  31647 N/A       06:37:25.00 -44:58:33.7  8.08    1.78     -6.53     9.08  --------  B8V          
M  31773 N/A       06:38:39.63 -37:59:45.6  7.15    3.53     12.91   -23.98  --------  B7/B8V       
M  31793 N/A       06:38:51.49 +05:41:08.6  8.49   -0.33     -2.67    -4.26  --------  B8V          
M  32033 N/A       06:41:29.18 -13:56:45.4  8.06    2.03     -8.33     1.38  --------  B8V          
M  32348 N/A       06:45:07.23 -31:39:15.5  7.61    1.67     -7.30     5.13  --------  B8V          
M  32417 N/A       06:46:03.18 -20:43:18.6  8.92    3.23     -5.63     0.55  --------  B8V          
M  32425 N/A       06:46:07.09 -15:35:28.9  8.54    3.84     -2.77     5.06  --------  B8V          
M  32616 N/A       06:48:18.89 -20:00:46.7  8.38    3.44     -7.80     4.53  --------  B8V          
M  32657 N/A       06:48:43.12 -43:48:05.3  7.36    3.81     -7.91     9.97  --------  B8V          
M  32796 N/A       06:50:13.91 -52:48:00.0  7.62    4.00     -6.44    13.77  --------  B8V          
M  33015 N/A       06:52:47.14 -43:58:32.1  6.47    7.69      2.36     5.37 06528-4359 B8V          
M  33019 N/A       06:52:47.60 -23:02:49.3  7.85    2.06     -2.28     6.78  --------  B8V          
M  33285 N/A       06:55:25.86 -09:38:57.5  8.55    1.58     -2.31     1.33  --------  B8V          
M  33336 N/A       06:55:59.72 -11:32:21.3  8.95    1.92     -2.33     1.01  --------  B8V          
M  33446 N/A       06:57:14.29 -48:49:38.5  8.59    2.09     -2.28     8.32  --------  B8V          
M  33594 N/A       06:58:47.23 -09:20:24.8  8.76    3.08     -4.88     0.41  --------  B8V          
M  33759 N/A       07:00:42.18 -25:15:58.1 10.03    2.91     -1.90     3.01  --------  B8V          
M  33775 N/A       07:00:50.69 -26:57:34.6  8.65    2.29     -2.16     1.48  --------  B7/B8V       
M  33828 N/A       07:01:21.62 -25:12:21.7  9.33    0.77     -4.13     6.91  --------  B7/B8V       
M  33850 N/A       07:01:36.29 -18:07:53.6  9.41    0.84     -3.27     1.62  --------  B8V          
M  33963 N/A       07:02:49.87 -08:18:48.6  9.11   -2.68      0.43    -0.02  --------  B8V          
M  33972 N/A       07:02:54.91 -08:17:56.7  9.30   -1.56     -1.23    -2.15  --------  B8V          
M  34044 N/A       07:03:44.92 -24:18:39.0  8.30    1.06     -5.54     3.05  --------  B8V          
M  34153 N/A       07:04:54.18 -26:36:38.8  9.07    2.55     -2.98     4.22  --------  B8V          
M  34182 N/A       07:05:18.37 +22:38:14.8  6.00    6.82     -0.95    -9.30  --------  B8Vn         
M  34347 N/A       07:07:11.47 -09:06:39.8  9.35   -1.72     -3.62     1.66  --------  B8V          
M  34397 N/A       07:07:53.32 -40:27:18.5  8.85    1.38     -6.05     7.00  --------  B8V          
M  34506 N/A       07:08:58.13 -45:19:52.7  7.01    3.36     -9.48     9.76  --------  B8V          
M  34538 N/A       07:09:21.15 -53:32:41.7  8.90    2.03     -2.52     7.91  --------  B8V          
M  34585 N/A       07:09:48.46 -09:10:37.2  9.15    1.00     -2.09     3.44  --------  B8V          
M  34634 N/A       07:10:26.51 -44:33:39.7  8.96    2.51     -8.16    13.22  --------  B8V          
M  34637 N/A       07:10:26.54 -24:20:46.5  8.55    0.81     -4.22     3.08  --------  B8V          
M  34702 N/A       07:11:15.14 -10:32:29.6  7.89    0.57     -7.45     3.03 07113-1033 B8V          
M  34707 N/A       07:11:16.98 -09:17:59.4  8.84   14.57      2.64     5.08  --------  B8V          
M  34968 N/A       07:14:08.61 -29:55:45.9  8.98    2.10     -2.80     3.93  --------  B8V          
M  35023 N/A       07:14:40.13 -10:12:48.5  9.15    0.77     -2.94     0.32  --------  B8V          
M  35050 N/A       07:14:54.57 -09:03:55.3  9.47   -2.13     -2.95     1.37  --------  B8V          
M  35110 N/A       07:15:34.87 -20:07:43.3  8.03    2.58     -3.52     4.45  --------  B8V          
M  35287 N/A       07:17:25.73 -39:01:29.1  7.38    2.52    -11.61     6.72  --------  B7/B8V       
M  35352 N/A       07:18:08.22 -10:39:33.1  8.28    2.87     -3.74    -5.90  --------  B8V          
M  35785 N/A       07:22:52.05 +55:16:53.0  5.80    6.96    -11.23   -32.04 07228+5518 B8V          
M  35822 N/A       07:23:15.36 -32:02:48.1  8.26    3.77     -7.62     4.32  --------  B8V          
M  35864 N/A       07:23:37.75 -14:06:00.6  7.64    0.72     -5.83     5.10  --------  B8V          
M  36092 N/A       07:26:09.27 -30:16:32.9  8.62    1.02     -5.12     4.70  --------  B8V          
M  36179 N/A       07:27:03.78 -12:13:26.1  7.92    1.91     -5.99    -1.51  --------  B8V          
M  36188 N/A       07:27:09.04 +08:17:21.5  2.89   19.16    -50.28   -38.45 07272+0818 B8Vvar       
M  36473 N/A       07:30:18.40 -18:25:55.7  8.36    3.61      0.95     5.90  --------  B8V          
M  36657 N/A       07:32:22.27 -35:57:40.2  6.35    4.41    -13.83     4.24 07324-3558 B8V          
M  36678 N/A       07:32:45.02 -49:12:30.1 10.05    1.56     -6.77     5.48 07328-4913 B8V          
M  36917 N/A       07:35:22.90 -28:22:09.5  4.65   14.50    -66.90   -18.71 07354-2823 B8V          
M  37007 N/A       07:36:19.26 -69:03:23.5  6.88    2.76     -5.03    14.68  --------  B8V          
M  37222 N/A       07:38:43.54 -43:35:40.8  8.98    3.14     -5.20     5.90  --------  B7/B8V       
M  37324 N/A       07:39:44.97 -47:03:27.9  8.36    2.84     -0.08    -8.38  --------  B8V          
M  37336 N/A       07:39:52.70 -38:32:53.8  7.95    2.13     -7.39     5.32  --------  B8V          
M  37514 N/A       07:41:58.03 -38:31:42.0  6.54    5.01    -17.80    16.15  --------  B8V          
M  37562 N/A       07:42:34.63 -36:22:29.3  7.59    3.20    -10.30     4.11  --------  B8V          
M  37572 N/A       07:42:39.10 -40:37:35.3  8.96    2.05     -6.48     7.40  --------  B8V          
M  37653 N/A       07:43:36.00 -37:05:20.8  8.55    3.47     -8.38     4.05  --------  B8V          
M  37742 N/A       07:44:27.55 -37:39:48.0  8.30    2.62     -9.37     5.45  --------  B8V          
M  37752 N/A       07:44:34.18 -37:56:34.4  5.89    5.36    -22.23    15.72  --------  B8V          
M  37778 N/A       07:44:46.30 -45:58:14.1  8.69    2.75     -6.09     4.44  --------  B8V          
M  37916 N/A       07:46:13.38 -47:41:24.2  8.48    1.73     -4.62     4.34  --------  B8V          
M  38030 N/A       07:47:36.12 -38:00:38.7  8.29    2.22    -12.08    11.24  --------  B8V          
M  38049 N/A       07:47:56.66 -51:39:21.6  8.84    1.02     -2.62     6.15  --------  B8Vn...      
M  38224 N/A       07:49:52.22 -40:54:52.3  7.08    1.83     -2.70     6.60  --------  B8V          
M  38294 N/A       07:50:45.79 -46:19:36.2  8.57    1.16     -4.24     8.93  --------  B8V          
M  38365 N/A       07:51:30.67 -37:38:04.2  8.50    1.54     -7.15     4.98  --------  B8V          
M  38402 N/A       07:52:03.57 -48:52:05.7  8.37    2.37     -3.69     8.49  --------  B8V          
M  38421 N/A       07:52:15.31 -23:58:28.0 11.49    5.66     -2.37     5.35  --------  B8V          
M  38433 N/A       07:52:22.28 -59:29:35.2  7.86    2.73     -3.19    11.84  --------  B8Vn         
M  38536 N/A       07:53:29.25 -61:03:16.1  7.84    2.18     -3.77    10.85  --------  B8V          
M  38739 N/A       07:55:50.61 -61:10:09.1  8.17    2.51     -4.36    11.26  --------  B8V          
M  38863 N/A       07:57:12.76 -63:17:48.6  6.14    7.03     -0.61    18.96  --------  B8V          
M  38904 N/A       07:57:42.47 -57:28:44.9  7.41    2.01     -6.71     7.94  --------  B8V          
M  38936 N/A       07:58:00.89 -49:01:12.1  8.78    3.32     -6.90     8.77  --------  B8V          
M  39204 N/A       08:01:10.30 -72:10:30.1  8.93    2.05     -9.21    11.03  --------  B8V          
M  39232 N/A       08:01:26.24 -56:56:56.5  8.40    2.16     -6.86     8.29  --------  B8V          
M  39241 N/A       08:01:32.34 -45:13:53.1  7.98    1.80     -9.11    10.03  --------  B8V          
M  39314 N/A       08:02:16.91 -44:46:11.2  9.02    0.01     -6.52     8.42  --------  B8V          
M  39571 N/A       08:05:10.29 -45:24:50.5  8.38    0.74     -7.49     9.81 08052-4525 B8V:         
M  39573 N/A       08:05:11.06 -45:24:24.6  8.68    3.14     -9.27     6.66 08052-4525 B7/B8V       
M  39576 N/A       08:05:12.98 -47:02:43.9  8.50    2.97     -6.55     9.44  --------  B8V          
M  39623 N/A       08:05:48.47 -45:59:45.5  8.31    1.87     -6.23     7.21  --------  B8V          
M  39687 N/A       08:06:38.29 -43:35:57.7  8.67    1.59     -2.05     4.21  --------  B8V          
M  39717 N/A       08:07:05.67 -48:11:22.6  7.54    3.26     -7.40    10.69 08071-4811 B8V          
M  39744 N/A       08:07:24.41 -60:20:55.5  7.69    1.82     -7.12     5.47  --------  B8V          
M  39773 N/A       08:07:41.78 -49:00:37.6  6.66    4.09    -17.63     7.31  --------  B8V          
M  39981 N/A       08:09:53.90 -43:42:52.2  8.43    2.10     -7.27     7.53  --------  B7/B8V       
M  40336 N/A       08:14:08.89 -49:14:03.9  8.21    1.81     -9.89     3.69  --------  B8V          
M  40427 N/A       08:15:15.67 -49:10:48.5  8.06    2.46     -9.34     3.88  --------  B8V          
M  40495 N/A       08:16:05.58 -57:16:09.2  7.83    3.57    -12.89    10.31  --------  B8Vn...      
M  40547 N/A       08:16:47.20 -64:24:11.4  7.80    2.41     -7.67    10.79  --------  B8V          
M  40556 N/A       08:16:52.93 -64:11:13.4  6.67    5.52    -15.18    16.90  --------  B8V          
M  40742 N/A       08:18:58.30 -47:12:39.4  7.14    3.61    -10.61    -1.96  --------  B8V          
M  40908 N/A       08:20:53.69 -62:23:36.4  7.92    2.04     -3.18     8.65  --------  B8V          
M  41053 N/A       08:22:36.76 -49:03:04.6  7.77    3.80    -14.33    15.21  --------  B8V          
M  41386 N/A       08:26:35.70 -49:29:49.9  7.24    5.00    -10.00     5.47  --------  B8V          
M  41498 N/A       08:27:47.57 -47:40:27.1  8.41    1.72     -5.84     7.67  --------  B8V          
M  41668 N/A       08:29:43.62 -48:01:34.6  7.72    2.60     -9.79     7.93  --------  B8V          
M  41730 N/A       08:30:34.41 -40:30:41.9  7.05    4.21     -7.75     6.23 08306-4030 B8V          
M  42203 N/A       08:36:18.62 -64:39:30.8  7.86    2.45     -8.87    13.17  --------  B8V          
M  42206 N/A       08:36:20.70 -70:40:35.9  6.87    5.97    -11.45     2.36  --------  B7/B8V       
M  42217 N/A       08:36:25.53 -28:47:47.7  8.11    2.78    -16.79     6.44  --------  B8V          
M  42400 N/A       08:38:44.80 -53:05:25.4  6.45    6.46    -26.06    21.68 08387-5305 B8Vn         
M  42477 N/A       08:39:36.69 -42:29:12.6  8.40    3.40    -13.17     8.57  --------  B8V          
M  42613 N/A       08:41:04.68 -66:48:58.7  6.71    5.54    -22.12     5.36  --------  B8V          
M  42665 N/A       08:41:44.95 -18:19:38.0  8.92   -0.71     -7.09     1.91  --------  B8V          
M  42690 N/A       08:42:04.18 -74:36:33.2  7.42    2.07    -11.09     9.62  --------  B8V          
M  42787 N/A       08:43:04.33 -48:11:03.5  8.88    3.29     -6.01     5.13  --------  B8V          
M  42988 N/A       08:45:43.62 -52:58:18.0  7.65    3.53    -11.56     2.88  --------  B8Vp         
M  43055 N/A       08:46:17.68 -42:45:31.2  8.71    2.42    -12.67     6.59  --------  B8V          
M  43163 N/A       08:47:32.61 -58:29:04.9  8.63    1.15     -7.26     4.47  --------  B8V          
M  43195 N/A       08:48:00.22 -52:51:00.5  6.29    7.02    -24.89    23.25  --------  B8V          
M  43266 N/A       08:48:49.25 +66:42:29.0  6.20    6.34    -19.93   -35.26  --------  B8V          
M  43386 N/A       08:50:15.99 -75:39:31.0  8.57    1.80    -11.38    13.86  --------  B8V          
M  43611 N/A       08:52:56.34 -59:50:15.8  7.95    2.18     -7.58    11.15  --------  B8V          
M  43914 N/A       08:56:45.75 -65:01:16.6  8.91    0.36     -5.91     5.09  --------  B8V          
M  44292 N/A       09:01:13.13 -60:53:18.3  8.77    1.44     -6.74     8.02  --------  B8V          
M  44431 N/A       09:03:08.82 -25:30:15.1  6.72    2.66     -8.39    -2.62  --------  B8V          
M  44528 N/A       09:04:22.00 -59:09:24.8  8.86    1.34     -7.30     3.35  --------  B7/B8V       
M  44598 N/A       09:05:07.92 -47:02:44.6  8.85    2.18    -12.09     7.76  --------  B8V          
M  44602 N/A       09:05:14.72 -29:54:50.3  9.28    1.53     -5.85     2.49  --------  B8V          
M  44721 N/A       09:06:45.02 -62:50:59.5  7.54    4.09    -20.78     0.34  --------  B8V          
M  45144 N/A       09:11:51.46 -58:47:42.5  8.17    2.81    -13.42    10.87  --------  B7/B8V       
M  45177 N/A       09:12:22.77 -62:54:57.6  8.25    2.35     -9.48     7.98  --------  B8V          
M  45365 N/A       09:14:42.41 -68:17:02.2  8.97    0.31     -8.55     7.97 09147-6817 B8Vn         
M  45754 N/A       09:19:47.93 -34:06:11.9  6.40    4.79    -12.79    -9.72  --------  B8V          
M  45893 N/A       09:21:25.34 -47:39:10.8  8.89    2.05    -11.42     5.88  --------  B8V          
M  46172 N/A       09:24:56.33 -53:24:38.8  9.40    1.51     -8.44     5.06  --------  B7/B8V       
M  46520 N/A       09:29:17.42 -54:47:45.0  8.14    0.78    -10.14     6.48  --------  B8V          
M  46594 N/A       09:30:05.11 -51:31:01.8  5.45    7.85    -18.98    11.85  --------  B8V          
M  46789 N/A       09:32:04.20 -53:32:31.0  7.68    2.46    -14.78     2.64  --------  B8V          
M  46985 N/A       09:34:34.94 -64:01:50.9  7.41    3.60    -18.37    13.01  --------  B8V          
M  47301 N/A       09:38:21.92 -64:24:08.8  6.69    1.70     -6.05    17.37  --------  B8V          
M  47414 N/A       09:39:40.84 -53:15:28.5  7.57    2.90    -10.94     3.60  --------  B8V          
M  48130 N/A       09:48:44.95 -70:46:24.3  8.88    2.85    -11.40     4.51 09488-7046 B8V          
M  48388 N/A       09:51:50.02 -62:02:43.8  8.95    1.25     -4.81     5.41  --------  B8V          
M  48389 N/A       09:51:52.50 -66:47:37.8  8.21    2.48    -12.79     6.02  --------  B8V          
M  48430 N/A       09:52:26.27 -71:56:36.2  6.91    3.51    -15.97    11.96  --------  B8V          
M  48523 N/A       09:53:47.62 -69:53:42.9  7.04    5.99    -31.05     8.58  --------  B8Vp...      
M  48882 N/A       09:58:11.87 -72:03:52.9  7.47    3.24     -4.20     8.38 09582-7204 B8V          
M  49276 N/A       10:03:30.15 -61:55:46.7  8.66    1.26     -7.05     4.16  --------  B8V          
M  49321 N/A       10:04:02.81 -18:06:05.0  6.30    6.83    -27.28     3.65 10040-1806 B8V          
M  49402 N/A       10:05:07.47 -13:03:52.6  4.60   11.77    -37.48    19.90  --------  B8V          
M  49781 N/A       10:09:42.00 -52:52:33.1  8.03    2.02    -19.19     2.79  --------  B8V          
M  49833 N/A       10:10:24.27 -64:23:03.2  6.89    3.85    -15.89    19.13  --------  B8V          
M  50398 N/A       10:17:28.92 -54:23:56.8  8.37    3.67    -17.83    14.97  --------  B8Vp...      
M  50427 N/A       10:17:46.63 -66:10:20.4  8.68    1.31     -9.69     5.18  --------  B8V          
M  50735 N/A       10:21:35.42 -52:01:47.1  8.18    0.33    -15.09    -0.45  --------  B8V          
M  50740 N/A       10:21:37.79 -67:46:19.2  8.95    1.62     -8.88     4.86  --------  B8V          
M  50847 N/A       10:22:58.15 -66:54:05.4  4.97    7.59    -22.84    11.04  --------  B8V          
M  50849 N/A       10:22:59.26 -24:20:01.2  6.83    4.52     22.66   -24.24  --------  B8V          
