M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  23208 N/A       04:59:38.26 -10:59:02.2  9.83   28.43    383.57   -33.26  --------  K5V          
M  23516 N/A       05:03:21.89 -23:15:00.9  9.28   37.93    248.88   157.15  --------  K5V          
M  23948 N/A       05:08:48.83 +02:07:32.0 10.12    1.70      2.14     5.47  --------  K5V          
M  24457 N/A       05:14:49.84 +00:42:31.6  9.85   26.11    139.46  -200.16  --------  K5V          
M  25135 N/A       05:22:45.56 +00:12:33.7  8.77    3.21     14.38   -24.58  --------  K5V          
M  25623 N/A       05:28:26.10 -03:29:58.3  7.65   77.03   -306.64  -797.13 05284-0331 K5V          
M  26277 N/A       05:35:44.17 -62:47:50.2  9.33   30.82    -74.58   249.05  --------  K5V          
M  26542 N/A       05:38:40.48 -38:21:26.9  9.55   34.45     64.71  -252.93  --------  K5V          
M  28135 N/A       05:56:48.31 +10:28:45.3  9.85   25.08     98.61  -211.10  --------  K5V          
M  28964 N/A       06:06:43.83 -62:40:57.3  9.40   36.33     64.88   175.40  --------  K5V          
M  33373 N/A       06:56:28.12 +40:04:27.5  9.08   41.53    115.46  -436.69 06565+4005 K5V          
M  33955 N/A       07:02:42.92 -06:47:57.2  8.38   53.47   -200.84  -313.35  --------  K5V          
M  34052 N/A       07:03:50.24 -43:33:40.7  8.67   58.89    -75.43   401.32 07039-4336 K5V...       
M  34890 N/A       07:13:07.09 -63:20:41.8  9.08   50.02   -266.19   577.16  --------  K5V          
M  38910 N/A       07:57:48.49 -33:57:07.8  8.83   54.62    136.63   304.56  --------  K5V          
M  38931 N/A       07:57:57.79 -00:48:51.8  8.05   57.26   -156.43     3.00 07580-0049 K5V          
M  39611 N/A       08:05:40.04 -59:25:26.0 10.38   27.56    -19.34    59.32  --------  K5V          
M  40465 N/A       08:15:45.12 -10:26:54.4  9.25   23.07    -63.36   -48.42 08158-1027 K5V          
M  42108 N/A       08:35:00.52 -16:05:10.4 10.28   27.31     50.04    52.22  --------  K5V          
M  43929 N/A       08:56:55.10 -32:22:07.1 10.28   13.86    -97.70   -23.00  --------  K5V          
M  44914 N/A       09:09:00.52 -38:01:41.8 11.09   15.80   -194.43   194.81  --------  K5V          
M  45301 N/A       09:13:59.62 -27:31:12.4  9.71   26.69     79.30  -139.56  --------  K5V          
M  46933 N/A       09:33:56.12 -39:35:39.9 10.25   27.39   -246.61    83.34  --------  K5V          
M  47690 N/A       09:43:25.66 +42:41:29.5  8.13   56.23     34.38  -826.37  --------  K5V          
M  48331 N/A       09:51:07.05 -43:30:10.0  7.67   89.67    461.28  -472.87  --------  K5V          
M  51263 N/A       10:28:17.21 -24:15:56.0  9.66   28.83   -137.40    95.65  --------  K5V          
M  51443 N/A       10:30:21.97 -21:14:12.4  9.64   33.35   -446.57   -48.53  --------  K5V          
M  52708 N/A       10:46:36.90 -24:35:07.7  9.37   49.51   -140.63  -109.42  --------  K5V          
M  52776 N/A       10:47:25.39 -22:17:12.1  9.91   30.57   -125.57   -30.45  --------  K5V          
M  52954 N/A       10:49:49.33 -17:59:01.5 10.49   23.59   -112.35  -160.00  --------  K5V          
M  52997 N/A       10:50:28.30 -20:52:50.3 10.80   23.15     -0.37   108.03  --------  K5V          
M  54597 N/A       11:10:25.98 -29:24:50.3  9.83   24.76     -8.56   -73.84  --------  K5V          
M  54651 N/A       11:11:10.70 -10:57:03.2  9.23   47.85   -942.27   592.66  --------  K5V          
M  54690 N/A       11:11:47.11 -29:27:04.1 10.45   19.76   -100.91   -38.61  --------  K5V          
M  54810 N/A       11:13:13.23 +04:28:56.4  8.70   55.72   -317.71   -32.58  --------  K5V          
M  56829 N/A       11:38:59.72 +42:19:43.7  8.22   50.61   -130.44   436.44  --------  K5V          
M  56998 N/A       11:41:02.47 -44:24:18.6  7.77   79.91   -658.00   242.80  --------  K5V          
M  58084 N/A       11:54:44.41 -14:01:25.6 10.66   11.09   -110.73    14.34  --------  K5V          
M  59000 N/A       12:05:50.66 -18:52:30.9  9.99   44.41    -19.09  -319.85  --------  K5V          
M  59296 N/A       12:09:54.98 -46:12:30.2  8.46   49.72   -382.58   -84.16 12099-4612 K5V          
M  59905 N/A       12:17:15.21 -07:48:43.9 10.44   19.08   -103.20   -51.06  --------  K5V          
M  60104 N/A       12:19:36.10 -36:43:11.7 10.18   18.86    -10.58     4.87  --------  K5V          
M  60802 N/A       12:27:40.22 -15:46:04.1 10.67   19.66   -123.97   -32.92  --------  K5V          
M  61097 N/A       12:31:17.71 -43:23:04.0  9.79   26.04   -418.51  -191.03  --------  K5V          
M  61130 N/A       12:31:37.33 -43:40:08.8 10.78   16.98   -104.50   -37.56  --------  K5V          
M  62472 N/A       12:48:10.71 -24:48:23.7  8.90   50.31   -312.15   170.71 12482-2448 K4/K5V       
M  64203 N/A       13:09:29.12 -09:35:55.4 10.30   19.80   -144.52   -17.03  --------  K5V          
M  65298 N/A       13:22:59.53 +28:31:19.6  8.93    0.86     -7.58    -5.94  --------  K5V          
M  65956 N/A       13:31:22.31 -18:04:00.4  9.95   24.22   -130.62   -44.15  --------  K5V          
M  67152 N/A       13:45:39.94 +01:27:44.9 10.51   22.94     26.89   -62.54  --------  K5V          
M  67285 N/A       13:47:23.44 -06:08:12.7 10.27   23.52   -338.90  -575.27  --------  K5V          
M  67487 N/A       13:49:44.81 -22:06:39.9  8.16   70.49  -1748.63  -494.56  --------  K4/K5V       
M  70218 N/A       14:21:57.22 +29:37:46.6  8.56   69.43   -631.45  -307.15  --------  K5V          
M  70317 N/A       14:23:11.54 -08:06:58.6  9.86   28.23   -356.85  -107.39  --------  K5V          
M  71021 N/A       14:31:31.20 -00:42:18.0 11.16   14.02    -83.87  -197.98  --------  K5V          
M  71195 N/A       14:33:38.49 -02:31:51.1 10.96   12.95      3.10     9.12  --------  K5V          
M  72237 N/A       14:46:23.28 +16:29:48.1  9.23   56.87   -110.78  -919.57  --------  K5V          
M  73182 N/A       14:57:26.54 -21:24:41.4  8.01  133.63    987.05 -1666.81 14574-2124 K5V          
M  73631 N/A       15:03:03.57 -46:17:37.7  9.87   40.22   -299.32    -9.08  --------  K5V          
M  74938 N/A       15:18:47.47 +59:31:16.4  8.20    0.96     -1.42    10.02  --------  K5V          
M  75586 N/A       15:26:31.78 -01:15:12.2 10.69   14.99     67.55  -114.21  --------  K5V          
M  76147 N/A       15:33:10.31 -74:20:51.9  8.97   31.18    -61.88  -172.46  --------  K5V          
M  76668 N/A       15:39:21.93 -10:16:23.5 10.18   21.38    -11.16  -167.69 15394-1016 K5V          
M  76779 N/A       15:40:34.57 -18:02:56.5  8.92   63.56    160.18    89.91  --------  K5V          
M  76998 N/A       15:43:17.75 -05:15:13.3  9.90   21.47     11.77  -106.06  --------  K5V          
M  77908 N/A       15:54:38.43 -26:00:15.0  9.20   39.45   -229.30    98.98  --------  K5V          
M  78170 N/A       15:57:40.74 -42:37:27.2  8.06   68.18   -256.88  -191.39  --------  K5V          
M  79170 N/A       16:09:30.94 -00:36:33.9 10.65   15.24    -26.29   -97.35  --------  K5V          
M  79482 N/A       16:13:13.36 -36:00:44.3 10.48   19.35    -93.64   -62.28  --------  K5V          
M  79670 N/A       16:15:35.54 -02:23:05.1 10.43   16.86    -70.18   -29.35  --------  K5V          
M  80058 N/A       16:20:27.55 -11:31:55.4 10.22   23.97    -50.79   -82.81  --------  K5V          
M  80889 N/A       16:31:03.21 -18:37:14.1 10.74   24.42     67.49   -80.90  --------  K5V          
M  81020 N/A       16:32:48.37 -01:44:52.4 10.28    3.05     -7.44     3.00  --------  K5V          
M  81465 N/A       16:38:19.63 -05:01:14.9 10.38   29.87    -19.94   -96.63  --------  K5V          
M  82323 N/A       16:49:15.31 -14:22:08.5 11.25   10.51     -4.00   -22.16  --------  K5Ve(T)      
M  82834 N/A       16:55:38.02 -32:04:03.6  9.58   53.54     95.52  -328.76  --------  K4/K5V       
M  83591 N/A       17:05:03.39 -05:03:59.4  7.70   92.98   -916.86 -1137.91 17051-0504 K5V          
M  83846 N/A       17:08:07.30 -41:43:26.2  8.30   44.44   -208.09  -316.32  --------  K5V          
M  84478 N/A       17:16:13.37 -26:32:46.1  6.33  167.56   -479.71 -1123.37 17155-2635 K5V          
M  84981 N/A       17:22:08.59 +00:53:27.1 10.95   18.38    102.74    27.36  --------  K5V          
M  85026 N/A       17:22:42.97 -14:57:37.2 10.89   37.79   -104.83  -225.01  --------  K5V          
M  85561 N/A       17:29:06.56 -23:50:10.0  9.61   55.03   -287.29   -74.40  --------  K5V          
M  87464 N/A       17:52:16.61 -07:33:37.5  9.94   32.41   -226.80   353.31  --------  K5V          
M  89892 N/A       18:20:31.28 -14:21:41.4 10.72   27.37    135.66  -170.41  --------  K5V          
M  90578 N/A       18:28:58.07 -04:15:51.7 10.68   17.11     92.36   -37.03  --------  K5V          
M  91155 N/A       18:35:50.62 -42:37:59.8  9.10    0.35      4.15    -6.72  --------  K5V:         
M  93871 N/A       19:07:02.04 +07:36:57.1  9.23   41.19   -322.25  -759.59  --------  K5V          
M  95298 N/A       19:23:15.17 +07:31:33.4  8.13    0.98      2.20    -7.73  --------  K5V          
M  95467 N/A       19:25:09.56 -66:28:07.6  8.40   38.24   -231.66   236.02  --------  K5V          
M  97223 N/A       19:45:35.60 +30:00:36.8  9.15   48.49    -70.45   -99.87  --------  K5V          
M  98106 N/A       19:56:16.14 -72:21:51.4  8.40   42.78    -12.34  -300.48  --------  K5V          
M  98679 N/A       20:02:35.20 -50:03:09.4  8.69   84.75    402.98  -344.41 20026-5003 K5V...       
M  98723 N/A       20:03:05.27 -06:17:16.8  9.59   25.09     73.75  -114.58  --------  K5V          
M  99278 N/A       20:09:09.11 +31:23:22.2  7.87    2.66     15.00     6.56  --------  K5V          
M 100223 N/A       20:19:36.93 -46:25:41.2  8.73   55.73   -379.36  -103.54  --------  K5V          
M 100717 N/A       20:25:08.51 -64:18:01.7 10.40    9.42      9.96   -68.93  --------  K5V          
M 101846 N/A       20:38:19.71 -52:21:38.6 10.05   26.85   -196.32   -34.16  --------  K5V          
M 102119 N/A       20:41:42.24 -22:19:20.4  9.83   43.42    659.18  -535.63  --------  K5V          
M 102851 N/A       20:50:10.55 +29:23:02.7  8.32   48.38     23.11   -59.15  --------  K5V          
M 103768 N/A       21:01:39.10 -32:31:28.1  9.37   48.87    244.32  -120.90  --------  K5V          
M 103820 N/A       21:02:18.25 -52:17:29.0  9.36   32.80     58.37    76.52  --------  K5V          
M 104214 N/A       21:06:53.95 +38:44:57.9  5.20  287.13   4155.10  3258.90 21069+3844 K5V          
M 104493 N/A       21:10:02.21 -13:10:35.3 10.58   22.07     -8.02    59.49  --------  K5V          
M 105204 N/A       21:18:39.26 -08:02:22.5  9.83   26.71    317.61   -34.75  --------  K5V          
M 105341 N/A       21:20:13.83 -19:51:08.2  9.09   61.04   -173.35  -721.75  --------  K5V          
M 106147 N/A       21:30:02.75 -12:30:36.2  9.11   55.38   1015.17  -260.51  --------  K4/K5V       
M 106449 N/A       21:33:37.89 -07:34:52.6 10.83   15.79   -100.99    35.80  --------  K5V          
M 106510 N/A       21:34:21.07 -07:44:45.9 10.70   21.02    -27.68    67.87  --------  K5V          
M 106704 N/A       21:36:50.99 -60:26:24.5 10.09   27.94    154.71     1.83  --------  K5V          
M 107133 N/A       21:42:04.04 -30:35:38.5 10.52   32.99    -58.11    13.43  --------  K5V          
M 107143 N/A       21:42:10.17 -41:07:29.7  8.82   42.40    238.72  -293.03  --------  K5V          
M 107156 N/A       21:42:20.24 +43:34:03.2  9.80    2.80     -6.94    -1.33  --------  K5Vp+...     
M 108296 N/A       21:56:23.98 +21:14:23.5  6.39    2.84      1.73    14.62  --------  K5V          
M 108870 N/A       22:03:21.66 -56:47:09.5  4.69  275.76   3959.97 -2538.84  --------  K5V          
M 109941 N/A       22:16:00.63 -14:11:02.2 10.40   17.59     48.63    37.82  --------  K5V          
M 110690 N/A       22:25:33.37 -37:07:53.6 10.32   18.46   -230.83  -343.38  --------  K5V          
M 110692 N/A       22:25:36.55 -34:54:34.4 10.55   24.49     25.02   -30.58  --------  K5V          
M 110892 N/A       22:28:00.37 -35:24:34.9 10.81   17.22    139.67   -64.14  --------  K5V          
M 111144 N/A       22:31:03.47 -38:24:45.3  9.30    1.67     -7.64   -14.57  --------  K4/K5V:      
M 111698 N/A       22:37:36.74 -28:05:28.7 10.67   24.90    334.15  -211.86 22375-2805 K5V          
M 111708 N/A       22:37:43.81 -52:52:33.6  9.86   18.11   -140.81   -78.74 22377-5253 K5V          
M 111960 N/A       22:40:43.38 -29:40:28.1  7.83   73.85    380.21   -17.42  --------  K4/K5V       
M 111983 N/A       22:40:58.69 -46:12:07.1  9.14   43.65    102.14   -20.15  --------  K5V          
M 113128 N/A       22:54:34.67 -17:48:40.9 10.33   18.22     27.74  -106.37  --------  K5V          
M 113697 N/A       23:01:37.83 -44:59:18.9  8.93   38.77    104.39    11.50  --------  K5V          
M 114156 N/A       23:07:07.06 -23:09:34.0  9.62   47.36    154.14  -253.64  --------  K5V          
M 114361 N/A       23:09:40.95 -67:43:58.1  8.29   66.36   -316.98  -215.17  --------  K5V          
M 114503 N/A       23:11:25.57 -65:42:03.7 10.58   19.28    267.91    -6.21  --------  K5V          
M 114980 N/A       23:17:17.36 -66:56:16.4  9.02   36.87    354.39  -407.45 23173-6656 K5V          
M 114986 N/A       23:17:20.81 -66:55:09.5  8.71   36.68    364.43  -418.22 23173-6656 K5v...       
M 115380 N/A       23:22:23.65 -58:57:04.5 10.32   13.26     47.95   -74.12  --------  K5V          
M 115918 N/A       23:29:08.91 +49:54:41.4 10.62    2.84    -14.31    -3.16  --------  K5V          
M 116374 N/A       23:34:52.47 -34:40:11.2 10.18   27.68    458.55   -65.71  --------  K5V          
M 117121 N/A       23:44:39.23 -20:58:01.3 11.60   19.92    338.76   118.46  --------  K5V          
