M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  32766 N/A       06:49:55.52 -05:30:47.4  7.55    1.30     -2.81     1.69  --------  B1V:pe       
M  33361 N/A       06:56:19.09 -03:48:25.4  8.06    1.27     -0.35     1.69  --------  B1V:nn       
M  33971 N/A       07:02:54.78 -04:14:21.2  4.99    2.92     -4.73     2.81  --------  B1V          
M  36615 N/A       07:31:47.71 -05:34:59.4  8.84   -2.98     -3.38     2.03  --------  B1V          
M  38020 N/A       07:47:31.51 -46:36:30.5  5.22    1.95     -3.57     7.95  --------  B1V          
M  39540 N/A       08:04:47.85 +06:11:09.8  7.85   -0.91     -3.06     2.08  --------  B1V          
M  48469 N/A       09:53:00.10 -55:22:23.5  6.50    0.46    -12.65     3.72  --------  B1V          
M  54930 N/A       11:14:54.64 -59:10:29.5  8.79   -1.08     -3.96     1.84  --------  B1V          
M  55051 N/A       11:16:11.71 -03:28:19.1  7.40    0.73     29.02    20.89  --------  B1V          
M  55977 N/A       11:28:16.31 -60:02:27.8 10.55   -1.15     -8.89     1.03  --------  B1V          
M  57569 N/A       11:48:00.02 -62:12:24.8  8.86    1.98     -6.47     2.06  --------  B1Vne        
M  62169 N/A       12:44:25.52 -64:03:19.0  9.92    0.46     -5.60    -0.44  --------  B1V          
M  62339 N/A       12:46:28.72 -64:55:03.6  9.16    1.08     -4.27    -1.00  --------  B1V:         
M  64716 N/A       13:15:51.31 -63:53:03.3  8.78   -0.47     -4.22    -2.49  --------  B1V          
M  65474 N/A       13:25:11.57 -11:09:40.7  0.98   12.44    -42.50   -31.73 13252-1109 B1V          
M  65693 N/A       13:28:07.32 -66:16:47.1  9.18    2.08     -1.42    -2.24  --------  B1Vpe        
M  65848 N/A       13:29:54.57 -65:30:07.2  7.70    0.27     -6.55    -1.85  --------  B1Vpe        
M  65904 N/A       13:30:36.10 -65:07:47.9 10.23    0.18      0.88     1.67  --------  B1V:         
M  76285 N/A       15:34:53.82 -75:40:05.9  9.52    1.28     -6.56    -8.93  --------  B1Vn         
M  78933 N/A       16:06:48.42 -20:40:09.1  3.93    7.70    -10.55   -23.73  --------  B1V          
M  79674 N/A       16:15:40.02 -52:22:13.0  8.79   -0.95     -1.11    -2.01  --------  B1V:e        
M  83635 N/A       17:05:32.26 -00:53:31.4  5.63    4.26      4.34    -1.91  --------  B1V          
M  84409 N/A       17:15:22.32 -38:12:46.6  6.71    0.08      4.52    -5.95  --------  B1V          
M  86349 N/A       17:38:40.63 +04:20:09.7  9.10    1.98     11.56    10.14  --------  B1V          
M  88993 N/A       18:09:50.41 +10:46:26.5  9.44    0.91     -0.54     1.40  --------  B1V          
M  90768 N/A       18:31:08.64 -05:47:22.2  7.37    2.57     -7.12    -9.84  --------  B1Vne        
M  91038 N/A       18:34:15.84 -04:48:48.8  8.71   -1.32      2.40     0.79  --------  B1V          
M  91910 N/A       18:44:12.79 -01:33:15.5  7.77    1.77      1.98    -5.88  --------  B1Vvar       
M  92510 N/A       18:51:09.75 -07:47:55.7  8.67    1.12      0.53    -1.68  --------  B1V:npe      
M  93395 N/A       19:01:17.75 +21:30:49.8  7.05    2.19      2.00    -4.66  --------  B1V          
M  97545 N/A       19:49:33.45 -01:06:03.7  8.12    3.11     -5.40    -6.57  --------  B1Vne        
M  98061 N/A       19:55:44.76 +40:23:30.2  7.37   -0.18     -2.27    -7.23 19558+4024 B1V          
M  99412 N/A       20:10:36.69 +37:27:30.6  8.47    0.54     -0.27    -4.90  --------  B1V          
M  99457 N/A       20:11:10.08 -08:50:32.4  6.39    0.03      1.39    -2.07  --------  B1V          
M  99898 N/A       20:16:08.56 +37:33:23.0 10.20   -1.29     -1.31    -5.94  --------  B1V          
M  99905 N/A       20:16:13.82 +40:57:48.0  7.84    2.46     -3.38    -6.89  --------  B1Vn         
M  99953 N/A       20:16:48.18 +32:22:47.4  7.18    0.62     -5.40    -9.84  --------  B1V:nnpe     
M 101066 N/A       20:29:20.18 +46:39:59.0 10.12    2.19     -0.15    -4.43  --------  B1V:nne      
M 102171 N/A       20:42:10.05 +49:44:05.0  8.56    1.71     -2.43    -4.99  --------  B1V          
M 102700 N/A       20:48:32.78 +53:54:21.9  8.13    0.80     -2.65    -4.63  --------  B1Vnnpe      
M 102926 N/A       20:51:09.99 +55:29:19.4  8.31    2.64     -1.99    -4.77  --------  B1V          
M 103007 N/A       20:52:09.72 +44:26:04.5  8.72    1.33     -0.45    -4.06  --------  B1Vnne...    
M 104548 N/A       21:10:38.56 +38:57:40.2  7.53    1.08      4.12   -13.08  --------  B1V          
M 104579 N/A       21:11:03.77 +36:17:58.5  6.53    1.11      0.57     0.90  --------  B1Vp         
M 104787 N/A       21:13:41.86 +45:36:41.2  7.52    1.64     -0.92    -2.89  --------  B1V          
M 105565 N/A       21:22:51.15 +40:41:50.0  7.53    3.24      0.73    -6.45  --------  B1Vne        
M 105699 N/A       21:24:30.34 +55:22:00.2  7.50    1.21     -1.32    -1.84  --------  B1Ve         
M 107250 N/A       21:43:24.47 +57:01:23.3  8.91    0.85     -2.52    -5.34  --------  B1V          
M 107456 N/A       21:45:52.16 +50:17:32.9  9.02    1.01     -1.02    -1.88  --------  B1V:         
M 108017 N/A       21:53:00.34 +60:38:32.6  8.14   -0.82     -2.68    -3.03  --------  B1V          
M 108080 N/A       21:53:53.29 +62:36:00.7  7.94    0.45     -3.87    -2.23 21538+6237 B1V          
M 108546 N/A       21:59:19.67 +60:17:51.5  7.65    0.41     -3.22    -0.70  --------  B1V          
M 109311 N/A       22:08:45.60 +61:01:20.6  7.32    1.65     -1.93    -5.05  --------  B1V          
M 110672 N/A       22:25:16.62 +01:22:38.6  4.80    2.96     18.38     3.35  --------  B1Ve         
M 111064 N/A       22:30:00.34 +70:10:17.2  7.15    2.95      7.42    -2.58  --------  B1V          
M 111253 N/A       22:32:21.57 +60:20:04.4  8.40    0.28     -3.35    -2.63  --------  B1V          
M 111546 N/A       22:35:52.28 +39:38:03.5  5.73    5.10      1.11    -4.39 22358+3937 B1Ve         
M 112144 N/A       22:42:55.45 +37:48:09.8  6.43    2.71     -1.12    -5.30  --------  B1V          
M 112698 N/A       22:49:17.67 +47:55:48.2  7.84    0.87     -7.63    -6.79  --------  B1V          
M 112718 N/A       22:49:36.45 +62:19:57.9  9.20   -0.49     -5.46    -4.50  --------  B1V          
M 113065 N/A       22:53:54.03 +62:35:48.3  9.06    0.67     -3.85    -2.33  --------  B1V          
M 113301 N/A       22:56:42.55 +62:37:29.5  8.76    1.31     -1.20    -3.70  --------  B1V          
M 113849 N/A       23:03:20.13 +63:33:01.9  8.60    1.81     -0.39    -1.18  --------  B1V          
M 114141 N/A       23:06:58.90 +54:44:48.3  9.60    0.45     -1.13    -2.42  --------  B1V          
