M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M   2303 N/A       00:29:23.22 -35:43:30.9  8.53    9.21     69.77   -51.10  --------  F5V          
M   2319 N/A       00:29:34.85 -32:34:08.4  7.62   13.20     85.96   179.75  --------  F5V          
M   2386 N/A       00:30:26.75 -15:54:54.9  8.15   12.28    162.08    26.24  --------  F5V          
M   2403 N/A       00:30:38.16 -18:37:15.4  7.55    9.86    188.51    -6.08  --------  F5V          
M   2673 N/A       00:33:52.94 -39:14:44.1  8.23   10.00     57.11   -31.55  --------  F5V          
M   2687 N/A       00:34:08.03 -34:45:53.6 10.39   -0.42     16.68     3.72  --------  F3/F5V       
M   2709 N/A       00:34:26.62 -19:19:56.1  9.39    5.83     40.03   -21.69  --------  F5V          
M   2720 N/A       00:34:38.44 -33:05:38.5 10.19    3.90     32.83   -11.55  --------  F5V          
M   2806 N/A       00:35:43.23 -71:32:28.3  9.67    6.27     40.77    16.57  --------  F5V          
M   2861 N/A       00:36:16.86 -17:36:39.8  9.26    6.38     21.54   -26.05  --------  F5V          
M   2891 N/A       00:36:39.83 -33:15:57.4 10.10    4.33    -29.25    -5.62  --------  F5V          
M   3026 N/A       00:38:31.95 -08:18:33.3  9.25    9.57     19.31  -547.22  --------  F5V          
M   3051 N/A       00:38:45.32 -21:02:24.4  8.96    5.89     19.38    -0.59  --------  F5V          
M   3173 N/A       00:40:26.14 -35:29:39.8 10.20   -0.01      0.34   -36.48  --------  F3/F5V       
M   3191 N/A       00:40:39.61 +30:00:23.1  8.95    7.26    -25.56    -9.40  --------  F5V          
M   3194 N/A       00:40:42.77 -69:05:53.6  9.05    4.72     -3.76    -4.62  --------  F5V          
M   3247 N/A       00:41:21.66 -75:48:46.2  8.61    5.44     45.19    -0.18  --------  F3/F5V       
M   3358 N/A       00:42:44.39 -19:04:11.3  8.75    9.61     41.18    10.79  --------  F5V          
M   3434 N/A       00:43:48.70 -37:28:22.1  7.63   13.46    -10.21   -13.75  --------  F5V          
M   3464 N/A       00:44:19.32 -33:52:17.3  9.06    5.51     13.66    32.76  --------  F5V          
M   3488 N/A       00:44:31.33 -71:10:07.1  8.13   12.31     46.72     8.42  --------  F5V          
M   3524 N/A       00:44:58.95 -41:15:20.5  9.88    1.60     38.11     0.28  --------  F3/F5V       
M   3557 N/A       00:45:28.39 -39:35:19.0  9.14    6.64     49.60    -4.91  --------  F5V          
M   3593 N/A       00:45:59.23 -16:39:09.2  7.27    8.40     48.93    22.87 00460-1639 F3/F5V       
M   3624 N/A       00:46:28.28 -76:55:18.2  9.23    6.47    -38.40    -2.17  --------  F5V          
M   3628 N/A       00:46:30.81 -33:08:37.9  8.96    7.19     98.29    15.00  --------  F5V          
M   3816 N/A       00:49:01.96 -38:17:18.6  8.97    5.62     37.18    33.82  --------  F5V          
M   3939 N/A       00:50:35.06 -47:08:35.0  8.47    9.52     26.54     2.24  --------  F5V          
M   3961 N/A       00:50:52.41 -71:09:05.1  6.86   25.74    -12.77    38.31  --------  F5V          
M   4018 N/A       00:51:30.26 -47:49:09.0  9.83    5.65     29.76   -64.70  --------  F5V          
M   4028 N/A       00:51:36.20 -38:29:28.0  9.03    5.83    -41.86   -15.57  --------  F5V          
M   4046 N/A       00:51:50.92 -56:34:40.7  8.13    8.41      5.38    71.01  --------  F3/F5V       
M   4074 N/A       00:52:14.52 -11:52:11.2  9.17    5.44     47.34     3.30  --------  F5V          
M   4188 N/A       00:53:28.96 -14:51:06.9  9.17    5.19     -0.66   -23.61  --------  F5V          
M   4273 N/A       00:54:40.18 -65:27:36.4  7.94   11.12    -53.49   -53.09 00547-6528 F3/F5V       
M   4301 N/A       00:55:06.95 +23:24:58.5  7.59   12.66    -13.89    47.25  --------  F5V          
M   4333 N/A       00:55:30.49 -12:33:08.4  7.86   10.19     97.60    19.25  --------  F3/F5V       
M   4369 N/A       00:55:59.11 -39:06:25.5  8.98    4.23    -39.08   -71.18  --------  F5V          
M   4434 N/A       00:56:44.82 -34:39:56.5  8.76    4.56     25.62   -14.68  --------  F5V          
M   4537 N/A       00:58:05.79 -44:08:00.1  8.47    9.69     15.07     0.97  --------  F5V          
M   4545 N/A       00:58:10.97 -37:14:57.8  9.36    4.65     -4.61     6.69  --------  F5V          
M   4576 N/A       00:58:35.95 -53:42:30.3  9.52    9.20     13.64     5.55  --------  F5V          
M   4595 N/A       00:58:49.76 -17:29:05.4  9.05    9.00    -23.89   -13.22  --------  F5V          
M   4708 N/A       01:00:30.43 +07:21:13.9  8.11   13.43     -5.74    21.50  --------  F5V          
M   4718 N/A       01:00:34.99 -17:05:15.7  9.04    4.32     26.67     4.50 01005-1705 F3/F5V       
M   4753 N/A       01:01:06.04 -24:44:53.6  8.82    3.49    -18.19   -17.03  --------  F5V          
M   4885 N/A       01:02:44.98 -40:01:01.0  9.13    6.73     92.09     5.68  --------  F5V          
M   4997 N/A       01:04:02.17 -40:31:50.1  7.28   11.96     74.80   -30.37 01040-4032 F5V          
M   5003 N/A       01:04:05.42 -29:23:52.9  9.90    3.39     26.89     3.87  --------  F5V          
M   5006 N/A       01:04:06.98 -43:18:02.0  8.78    6.96     37.32     0.57  --------  F5V          
M   5010 N/A       01:04:08.94 -34:27:01.8  9.33    5.81     22.71   -20.30  --------  F5V          
M   5020 N/A       01:04:19.01 -24:16:26.5  8.97    6.02     31.81   -29.95  --------  F5V          
M   5086 N/A       01:05:09.60 +11:18:56.9  8.09    8.42     -1.83   -37.65  --------  F5V          
M   5097 N/A       01:05:20.81 -50:37:48.1  9.30   10.02     71.72    18.46  --------  F5Vw...      
M   5137 N/A       01:05:47.97 -23:35:34.6  8.30   10.90    116.72    32.53  --------  F5V          
M   5153 N/A       01:05:57.58 -48:56:28.0  9.38    3.38    -10.91     3.45  --------  F3/F5V       
M   5159 N/A       01:06:02.50 -19:35:16.3  8.98    8.15    -28.39   -39.26  --------  F5V          
M   5400 N/A       01:09:05.80 -43:00:04.5  9.73    7.23     41.55    49.64  --------  F3/F5V       
M   5423 N/A       01:09:16.95 -54:38:55.8 10.24    1.08     15.82    45.16  --------  F5V          
M   5471 N/A       01:10:03.19 -14:01:32.1  9.32    7.38     39.87    -3.05  --------  F3/F5V       
M   5523 N/A       01:10:42.75 +59:34:13.3  9.15    5.75    102.97     2.18  --------  F5V          
M   5624 N/A       01:12:14.03 -47:06:07.1  9.67    4.14    -13.01   -11.53  --------  F5V          
M   5709 N/A       01:13:26.52 -39:32:24.2  7.26   18.95    144.70    36.46  --------  F3/F5V       
M   5729 N/A       01:13:40.17 -65:02:16.9  8.75   13.17    -40.75  -135.54  --------  F5V          
M   5745 N/A       01:13:48.78 -50:39:20.1  8.47   23.55    165.63   -82.05 01138-5039 F5V          
M   5750 N/A       01:13:51.35 -20:30:47.7  8.87    9.11     -6.91    11.92  --------  F5V          
M   5758 N/A       01:13:53.99 -55:14:31.7  9.04    4.73     20.87    14.31  --------  F5V          
M   5766 N/A       01:14:03.40 -61:00:33.8  8.13    8.92    -25.28   -21.62  --------  F5V          
M   5798 N/A       01:14:23.48 -37:00:25.7  8.23    9.13     85.57    42.89  --------  F5V          
M   5799 N/A       01:14:24.04 -07:55:22.1  5.14   41.01    123.67   277.58 01144-0755 F5V          
M   5833 N/A       01:14:49.17 -00:58:25.7  5.70   22.79    -14.55   205.45 01148-0059 F5V          
M   5935 N/A       01:16:18.26 -42:28:47.5  8.65    7.85     31.44    36.06  --------  F5V          
M   5947 N/A       01:16:30.88 +79:54:36.0  6.27   13.84    -48.26    59.00  --------  F5Vs         
M   5990 N/A       01:17:03.33 -30:55:03.7  8.76    9.46     56.16   -10.24  --------  F5V          
M   6028 N/A       01:17:26.60 -14:24:28.7  9.65    5.77     37.56   -29.92  --------  F5V          
M   6068 N/A       01:17:52.56 -36:31:46.1  8.64   10.30     23.30    69.51  --------  F5V          
M   6104 N/A       01:18:22.58 -44:11:49.4  8.62   11.01    -32.80    -3.44  --------  F5V          
M   6122 N/A       01:18:36.38 -34:49:07.9  9.12    5.66     73.98     9.68  --------  F3/F5V       
M   6169 N/A       01:19:08.30 -46:37:45.5  8.76    8.67      2.19   -10.42  --------  F5V          
M   6280 N/A       01:20:33.57 -29:48:29.6  9.17    5.21      1.70    -7.29  --------  F5V          
M   6361 N/A       01:21:42.72 -26:40:04.5  9.04    8.25    -32.95   -53.41  --------  F5V          
M   6439 N/A       01:22:43.11 +17:11:49.4  7.16   19.52    -54.04    22.31 01227+1711 F5V          
M   6450 N/A       01:22:53.25 -20:44:11.0  8.32    9.29     79.76    15.21  --------  F5V          
M   6470 N/A       01:23:13.17 -43:09:00.6  9.07    6.14    -23.39   -42.16  --------  F5V          
M   6506 N/A       01:23:33.03 -16:13:19.8  8.56    8.48     19.60    10.44  --------  F3/F5V       
M   6518 N/A       01:23:41.92 -79:12:43.1  9.27    5.02    -15.66   -35.38  --------  F5V          
M   6640 N/A       01:25:12.04 +22:58:02.2  8.47    4.12     33.75    -4.32  --------  F5V          
M   6723 N/A       01:26:32.23 -49:43:16.3  9.68    5.36      7.19   -18.88  --------  F5V          
M   6780 N/A       01:27:10.25 -56:25:49.3  8.68   10.95    -34.89     4.95  --------  F5V          
M   6838 N/A       01:28:00.65 -57:47:07.1  9.32    6.33    -13.30   -30.43  --------  F5V          
M   6881 N/A       01:28:37.15 -24:11:44.6 10.12    4.35     46.42     8.88  --------  F3/F5V       
M   6909 N/A       01:28:57.47 -17:56:14.4  6.66   12.90     70.14    -4.74  --------  F3/F5V       
M   6955 N/A       01:29:31.78 -50:26:09.3  9.67    6.22     64.25    -7.67  --------  F5V          
M   7077 N/A       01:31:13.09 -24:36:11.6  9.33    1.86     35.73   -32.02  --------  F5V          
M   7106 N/A       01:31:33.78 -59:35:33.0  7.97   14.04    176.11    12.05  --------  F5V          
M   7136 N/A       01:31:56.98 -50:34:07.0  8.06   12.82     71.86   -19.70  --------  F3/F5V       
M   7186 N/A       01:32:34.40 -12:51:09.6  9.16    7.35     15.28    -2.24  --------  F5V          
M   7191 N/A       01:32:38.87 -48:36:39.7  8.42    4.44      0.09    12.19  --------  F3/F5V       
M   7239 N/A       01:33:16.71 -37:18:54.0  8.28   11.59    -19.27    97.59  --------  F5V          
M   7342 N/A       01:34:36.12 -75:41:48.0  8.60    8.29     46.10    27.39  --------  F5V          
M   7367 N/A       01:34:52.65 +12:33:34.4  8.58   10.44      5.76   -12.20 01349+1234 F5V          
M   7384 N/A       01:35:08.67 -23:26:50.9  8.51    6.20     49.30    59.41  --------  F5V          
M   7409 N/A       01:35:29.92 -42:19:32.7  9.35    5.59     -6.97   -10.72  --------  F5V          
M   7410 N/A       01:35:30.78 -32:11:06.0  9.88    4.15     -3.74    27.83  --------  F5V          
M   7443 N/A       01:35:50.57 -39:56:49.6  6.43   26.54    -43.99   -48.95  --------  F3/F5V       
M   7451 N/A       01:35:59.05 -36:00:16.2  9.22    8.43    115.61    26.58  --------  F5V          
M   7534 N/A       01:37:04.01 -42:23:12.9  9.22    8.43     13.44    24.12  --------  F5V          
M   7550 N/A       01:37:16.90 +46:27:34.5  7.81    7.56     17.52    -1.86  --------  F5V          
M   7638 N/A       01:38:25.10 -28:33:47.9  9.73    2.70     -0.09    -8.69  --------  F5V          
M   7699 N/A       01:39:07.63 -56:25:45.7  7.08   20.37     91.46   -30.56  --------  F5V          
M   7796 N/A       01:40:19.55 -14:03:53.8  9.90    4.21    -26.70   -71.17  --------  F5V          
M   7920 N/A       01:41:47.68 -50:57:56.9 10.03    3.31     -1.43    10.20  --------  F3/F5V       
M   7962 N/A       01:42:14.86 -13:12:44.1  9.82    4.88    -12.84     3.22  --------  F3/F5V       
M   8050 N/A       01:43:20.35 -11:04:36.8  8.80    9.45     -5.67   -13.82  --------  F5V          
M   8155 N/A       01:44:52.40 -69:05:25.6  9.04    5.44     20.26     6.91  --------  F5V          
M   8167 N/A       01:45:01.61 -26:35:40.0  9.90    4.83    -16.10   -13.38  --------  F5V          
M   8250 N/A       01:46:11.97 -45:17:27.9  8.37   11.18    -36.27   -32.00  --------  F5V          
M   8266 N/A       01:46:29.41 +29:33:00.9  8.82    8.12     -8.35   -35.42  --------  F5V          
M   8278 N/A       01:46:39.33 -61:23:27.5  7.69    7.93    -55.35   -16.74  --------  F5V          
M   8360 N/A       01:47:43.10 -13:11:52.1  8.41   13.02      9.50   -30.11  --------  F5V          
M   8391 N/A       01:48:14.54 -44:19:57.2  9.08    5.23    -16.58     2.96  --------  F5V          
M   8420 N/A       01:48:36.77 -44:06:12.6  8.37    7.86     16.67   -18.47  --------  F5V          
M   8501 N/A       01:49:37.89 -34:27:32.8  8.57    9.21    -26.98     8.35  --------  F5V          
M   8598 N/A       01:50:57.13 +51:56:00.2  5.96   22.42     41.16  -115.50  --------  F5V          
M   8623 N/A       01:51:14.13 -63:17:04.9  9.19   11.87     63.20   116.23  --------  F5V          
M   8625 N/A       01:51:14.64 -30:54:10.0  7.20   14.41    203.40    69.03  --------  F5V          
M   8666 N/A       01:51:38.21 -15:09:14.0  8.60    5.67    -25.17   -64.57  --------  F5V          
M   8686 N/A       01:51:45.03 -75:59:30.0  8.48    9.21     10.75    42.49  --------  F5V          
M   8711 N/A       01:52:06.21 -55:45:35.5  8.10   10.83     13.76    19.99  --------  F3/F5V       
M   8793 N/A       01:53:03.33 -20:58:17.7  9.24    3.75      4.36   -17.86  --------  F5V          
M   8807 N/A       01:53:11.60 -32:48:22.3  8.16   13.68     96.84    52.15  --------  F5V          
M   8808 N/A       01:53:12.22 -41:32:27.7 10.13    6.79     -0.10     5.92  --------  F5V          
M   8843 N/A       01:53:44.76 -23:07:43.7  9.60    5.72      3.36    32.77  --------  F3/F5V       
M   8859 N/A       01:53:57.68 +10:36:50.5  6.77   23.97   -185.12  -285.60  --------  F5V          
M   8945 N/A       01:55:13.73 -58:21:01.9  8.41    8.94     59.93   -10.41  --------  F5V          
M   9108 N/A       01:57:19.34 -48:37:40.5  9.23    6.04      3.79    15.48  --------  F5V          
M   9123 N/A       01:57:36.50 -17:43:18.9  9.07    5.36    -74.31    -3.46  --------  F5V          
M   9130 N/A       01:57:41.74 -36:58:38.7  8.50    7.31     70.14    10.16  --------  F5V          
M   9206 N/A       01:58:26.13 -47:46:01.1 10.13    5.60     11.97     1.65  --------  F5V          
M   9259 N/A       01:59:01.30 -43:55:16.1  9.27    5.77     62.93   -17.10  --------  F5V          
M   9375 N/A       02:00:28.58 -26:13:21.1  8.87    5.03    103.26    68.83  --------  F5V          
M   9425 N/A       02:01:04.56 -25:08:56.3  9.70    2.10    -12.53    -4.01  --------  F5V:         
M   9453 N/A       02:01:34.92 -25:38:03.0  8.91    3.28    -15.46   -31.20  --------  F5V          
M   9468 N/A       02:01:50.16 -39:18:59.2  8.49    8.90     15.73    24.15  --------  F3/F5V       
M   9474 N/A       02:01:54.02 -11:49:18.9  8.05    7.49      3.12   -18.50  --------  F5V          
M   9476 N/A       02:01:54.35 -57:41:13.5  8.97    7.11     41.84    16.06  --------  F5V          
M   9483 N/A       02:02:00.96 -60:42:26.5  9.54    3.37      4.81     1.26  --------  F3/F5V       
M   9510 N/A       02:02:20.90 -48:54:11.4  8.38    6.50     71.33    29.07  --------  F3/F5V       
M   9539 N/A       02:02:36.85 -39:25:11.0  8.73   10.31     88.38    49.80  --------  F3/F5V       
M   9588 N/A       02:03:10.98 -43:36:27.8  9.32    7.88     16.84    15.22  --------  F5V          
M   9678 N/A       02:04:30.31 -16:13:01.3  7.50   13.52    -44.60   -72.63  --------  F5V          
M   9872 N/A       02:06:59.90 -50:38:17.1  8.36   10.72     30.36    91.96  --------  F5V          
M   9919 N/A       02:07:40.58 -33:27:14.9  9.21    7.87      9.26    23.14  --------  F5V          
M   9939 N/A       02:07:58.36 -16:49:58.4  8.92   11.51     71.60    -4.83  --------  F5V          
M  10008 N/A       02:08:54.31 -35:47:31.7  8.28    5.60     33.84    17.76  --------  F5V          
M  10018 N/A       02:09:00.08 -46:22:12.0  8.82    6.44    -46.83   -33.06  --------  F5V          
M  10050 N/A       02:09:23.11 +17:13:27.0  6.40   25.47    136.08  -186.23  --------  F5V          
M  10110 N/A       02:10:04.31 -37:22:48.3  8.51   11.96    -22.72    49.78  --------  F5V          
M  10157 N/A       02:10:38.20 -42:27:21.0  9.62    3.12     63.30   -10.26 02106-4227 F5V          
M  10214 N/A       02:11:22.08 -24:34:04.3  9.54    4.97     14.29   -22.18  --------  F5V          
M  10215 N/A       02:11:22.22 -10:03:07.8  6.00   20.00    -27.30  -171.15  --------  F5V          
M  10236 N/A       02:11:37.19 -21:25:00.0  9.79    5.48     29.84     8.97  --------  F5V          
M  10297 N/A       02:12:40.08 -52:29:09.6  9.11    4.71     25.25     7.55  --------  F5V          
M  10306 N/A       02:12:48.08 +21:12:39.5  5.23   33.19    162.52     4.07  --------  F5V          
M  10387 N/A       02:13:46.29 -19:32:39.3  9.21    9.21      6.89     8.85 02138-1933 F5V          
M  10389 N/A       02:13:49.98 -80:34:58.0  9.32    5.97     22.72    18.24  --------  F5V          
M  10423 N/A       02:14:19.49 -27:54:27.6  7.66   10.96     62.83   -80.02  --------  F5V          
M  10447 N/A       02:14:38.93 -44:33:40.4  8.94    7.25     72.48    45.20  --------  F5V          
M  10520 N/A       02:15:33.19 -43:40:29.7  8.79    6.18    -43.30   -44.82  --------  F3/F5V       
M  10680 N/A       02:17:25.29 +28:44:42.1  6.99   25.37     94.34   -72.17 02174+2845 F5V          
M  10716 N/A       02:17:59.23 -28:22:23.4  8.25   13.34     -7.87    -6.33  --------  F5V          
M  10720 N/A       02:18:00.20 -16:48:05.2  9.06    7.04    -19.24   -28.74  --------  F5V          
M  10803 N/A       02:19:02.07 -16:42:56.4  9.11    9.07     78.34    12.36  --------  F5V          
M  10857 N/A       02:19:44.52 -52:18:15.6  9.57    5.11     15.53    21.79 02197-5218 F5V          
M  10906 N/A       02:20:22.82 -46:55:28.8  7.79   12.57    101.05    89.72  --------  F5V          
M  11025 N/A       02:21:59.17 -14:55:22.6  8.98    9.73     56.17     2.34  --------  F5V          
M  11156 N/A       02:23:30.94 +61:46:25.1  8.73    9.53     38.95   -29.07  --------  F5V          
M  11160 N/A       02:23:35.54 -55:37:00.5  7.02   12.98     37.09    68.52  --------  F5V          
M  11222 N/A       02:24:26.11 -37:21:41.0  6.93   13.63    -39.42   -39.87  --------  F5V          
M  11289 N/A       02:25:25.32 -51:01:56.3  9.58    4.35    -11.33    11.85  --------  F5V          
M  11326 N/A       02:25:46.29 -63:11:38.4  9.17    6.30     16.93    21.03 02258-6312 F5V          
M  11375 N/A       02:26:30.24 -46:29:12.1  9.43    3.56     21.06    22.31  --------  F5V          
M  11427 N/A       02:27:23.38 +10:11:53.9  6.45   27.50   -294.97  -202.12  --------  F5V          
M  11481 N/A       02:28:05.77 -57:39:04.1  8.90    9.35     18.84    16.11  --------  F5V          
M  11546 N/A       02:28:47.33 -15:17:57.9  8.97    5.96     13.55    -4.11  --------  F5V          
M  11555 N/A       02:28:52.51 -52:28:47.1  9.52    5.14     18.16   -19.54  --------  F5V          
M  11586 N/A       02:29:19.03 -21:02:16.7  7.13   17.14    192.85   -37.81 02293-2102 F5V          
M  11634 N/A       02:30:06.96 -12:14:47.8  9.68    4.98     28.35     0.45  --------  F5V          
M  11661 N/A       02:30:22.92 -51:22:38.5  7.41   16.26    -40.81   -49.45  --------  F5V          
M  11668 N/A       02:30:31.63 -28:38:13.6  8.71    3.48     37.52    17.21  --------  F5V          
M  11749 N/A       02:31:35.63 +31:30:48.1  8.30   10.82    109.88    16.95  --------  F5V          
M  11783 N/A       02:32:05.23 -15:14:40.8  4.74   38.73    -80.92  -146.84  --------  F5V          
M  11849 N/A       02:32:56.21 -46:09:01.6  9.39    7.75      6.22    96.92  --------  F5V          
M  11880 N/A       02:33:15.39 -56:19:00.1  9.26    3.26      4.49    28.81  --------  F5V          
M  11886 N/A       02:33:16.54 -75:53:36.6  6.86   13.39     92.38    30.64 02332-7554 F5V          
M  11917 N/A       02:33:50.57 -29:55:59.6  7.30   14.50    157.53    72.82  --------  F3/F5V       
M  11919 N/A       02:33:51.41 -60:58:57.7  6.73   19.82    138.05    14.88  --------  F5V          
M  11957 N/A       02:34:15.74 -81:29:47.7  9.18    4.54     21.91    12.29  --------  F5V          
M  12044 N/A       02:35:15.95 -59:41:03.2  9.31    6.77     51.14    20.41  --------  F5V          
M  12084 N/A       02:35:44.25 -26:41:48.6  8.66    7.75     18.26   -18.31  --------  F5V          
M  12179 N/A       02:36:56.62 -32:41:24.4  8.62    9.08    -96.67  -123.03  --------  F5V          
M  12181 N/A       02:36:57.19 +38:44:00.8  5.91   18.42    145.04  -165.36  --------  F5V          
M  12288 N/A       02:38:18.67 -30:11:38.6  5.84   27.99     98.67   -73.97  --------  F5V          
M  12311 N/A       02:38:33.18 -14:17:56.6  9.55    3.82    -10.92     1.65  --------  F5V          
M  12336 N/A       02:38:52.11 -28:09:57.9  9.35    5.28     16.23   -28.80 02389-2810 F5V          
M  12366 N/A       02:39:11.19 -28:17:53.3  8.42    9.04     34.53   -21.59  --------  F5V          
M  12449 N/A       02:40:17.32 -12:09:54.7  9.76    6.92     18.79    -5.68  --------  F5V          
M  12463 N/A       02:40:30.63 -31:28:02.7  7.56   14.32     36.05    -7.11  --------  F3/F5V       
M  12471 N/A       02:40:31.86 -51:47:18.1  8.04   10.09      0.64   -80.49  --------  F5V          
M  12549 N/A       02:41:27.25 -19:20:42.2 10.04    2.48     15.14   -44.96  --------  F5V          
M  12562 N/A       02:41:34.13 -14:32:57.4  5.98   20.29     -5.85    55.86  --------  F5V          
M  12664 N/A       02:42:41.73 -49:43:45.9  7.62   13.55     34.41   -20.24  --------  F5V          
M  12881 N/A       02:45:35.14 +30:19:10.0  8.54    9.06    -24.85    -7.76  --------  F5V          
M  12954 N/A       02:46:34.22 -32:32:04.8  8.16   15.51    -64.93   -45.17  --------  F3/F5V       
M  12989 N/A       02:47:03.24 -37:44:21.9  8.33    6.99     27.71   -21.74  --------  F5V          
M  13074 N/A       02:48:01.12 -62:57:50.8  8.06   10.46    -74.74   -96.01  --------  F3/F5V       
M  13087 N/A       02:48:14.35 -18:40:57.3  8.89    5.35    -18.57     4.24  --------  F3/F5V       
M  13131 N/A       02:48:54.07 -31:33:57.4  9.14    8.41     -8.00   -48.44  --------  F5V          
M  13136 N/A       02:48:57.90 -38:28:46.7  9.00    5.79     37.30   -41.53  --------  F5V          
M  13220 N/A       02:50:11.47 -26:02:26.1  9.46   10.88     -6.86    -6.34  --------  F5V          
M  13353 N/A       02:51:49.28 -38:04:33.7  8.32    8.30      0.86   -77.97  --------  F5V          
