M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M   5567 N/A       01:11:25.66 -19:34:57.9  9.71    7.35     24.35     4.10  --------  F2V          
M   5618 N/A       01:12:07.82 -23:25:53.2  9.67    4.54     28.84    10.01  --------  F2V          
M   5975 N/A       01:16:47.23 -21:48:40.9  8.88    1.24      7.70    15.66  --------  F2V          
M   5987 N/A       01:16:59.81 -17:05:12.4  8.30    5.23    -29.73   -33.08  --------  F2V          
M   6348 N/A       01:21:32.20 -45:08:14.5  7.46   11.74    153.57    62.56  --------  F2V          
M   6415 N/A       01:22:22.83 -47:17:41.6  8.80    6.35    -20.81   -53.55  --------  F2Vs         
M   6662 N/A       01:25:28.98 -53:32:40.8  9.30    5.62     54.63    23.05  --------  F2V          
M   6706 N/A       01:26:15.26 +19:10:20.4  5.35   38.35    -26.80    10.16  --------  F2V:var      
M   6876 N/A       01:28:29.50 -23:27:47.0  8.75    4.39    -10.63     3.36  --------  F2V          
M   6965 N/A       01:29:41.05 -13:13:25.7  7.17   10.38      5.07   -74.99  --------  F2V          
M   7086 N/A       01:31:16.51 -49:54:14.3  7.36   12.53    -28.45   -75.55  --------  F2V          
M   7164 N/A       01:32:21.01 -41:30:21.3  8.22    5.09      0.84     5.47  --------  F2V          
M   7256 N/A       01:33:30.42 -70:52:04.1  7.83   10.96    -46.73   -21.55  --------  F2V          
M   7332 N/A       01:34:24.00 -29:23:07.0  9.56    6.83     27.98    10.67  --------  F2V          
M   7387 N/A       01:35:15.02 -58:08:22.0  6.03   24.72    284.01   -33.05  --------  F2V          
M   7654 N/A       01:38:33.55 -27:21:26.5  9.74    8.76     21.10   -17.70  --------  F2V          
M   7715 N/A       01:39:19.23 -17:15:04.7  9.80    5.68     31.35    17.28  --------  F2V          
M   7752 N/A       01:39:47.79 -28:16:30.6 10.21    3.81      3.64    -0.02  --------  F2V          
M   7913 N/A       01:41:42.36 -17:01:04.1  9.72    1.62      6.91    13.33  --------  F2V          
M   8233 N/A       01:46:01.05 -27:20:55.7  6.38   23.16     97.86   -45.12  --------  F2V          
M   8237 N/A       01:46:02.80 +59:06:07.5 10.26    2.84    -17.09   -35.02  --------  F2V          
M   8343 N/A       01:47:36.63 -35:53:16.7  9.78    2.95     25.25   -11.56  --------  F2V          
M   8457 N/A       01:49:03.27 -62:13:43.9  9.45    4.40    -13.84     9.63  --------  F2V          
M   8460 N/A       01:49:05.65 -18:28:38.4  8.23    6.55     78.97    -7.93  --------  F2V          
M   8473 N/A       01:49:14.71 +41:59:20.9  8.69    6.26    -19.26    -8.83  --------  F2V          
M   8588 N/A       01:50:51.97 +11:02:36.1  5.92   23.46    -69.33   -27.84  --------  F2Vw         
M   8943 N/A       01:55:11.71 -24:09:13.4  8.16    7.89     40.77     6.33  --------  F2V          
M   9025 N/A       01:56:14.65 -18:37:03.0  8.78    4.95    -15.81     0.98  --------  F2V          
M   9113 N/A       01:57:26.40 -29:27:46.5  9.84    6.44      3.34    -5.65 01574-2928 F2V          
M   9162 N/A       01:57:58.24 -26:56:10.4  8.74    4.71      4.28    -3.07  --------  F2V          
M   9337 N/A       01:59:55.23 -28:09:25.0  9.39    4.39    -30.68   -25.53  --------  F2V          
M   9348 N/A       02:00:00.82 -29:03:37.1  9.28    4.26     33.96     8.53  --------  F2V          
M   9390 N/A       02:00:41.86 +29:55:54.9  8.69    6.86     19.26    -1.36  --------  F2V          
M   9685 N/A       02:04:35.12 -54:52:54.1  6.45   21.17     75.79   -24.72  --------  F2V          
M  10010 N/A       02:08:55.29 -16:00:34.4  8.02   12.16      7.75    17.72  --------  F2V          
M  10016 N/A       02:08:58.31 -23:48:24.8  9.13    5.42    -14.78   -60.30  --------  F2V          
M  10027 N/A       02:09:03.43 +40:47:39.1  8.97    6.60      7.78    -7.96 02091+4048 F2V          
M  10728 N/A       02:18:03.77 -23:37:40.8  7.24    9.81      6.92   -15.38  --------  F2V          
M  10878 N/A       02:19:58.58 -18:00:56.3  9.02    6.23    -45.89    -8.12  --------  F2V          
M  11006 N/A       02:21:47.17 -11:55:21.0  8.97    6.77     90.86    -7.51  --------  F2V          
M  11141 N/A       02:23:22.89 -34:04:58.0  9.08    5.93    -19.99   -21.79  --------  F2V          
M  11322 N/A       02:25:42.14 -27:08:38.9  8.43    5.63     -6.76     1.44  --------  F2V          
M  11404 N/A       02:26:57.42 -14:29:06.3  9.02    4.30      8.95     9.37  --------  F2V          
M  11446 N/A       02:27:40.47 -13:40:04.9  9.40    4.58     -3.08    -0.67  --------  F2V          
M  11766 N/A       02:31:51.23 -30:56:38.0  8.95    5.75    -16.56   -12.06  --------  F2V          
M  12069 N/A       02:35:37.99 -49:33:51.9  8.44    5.81     -6.17    11.87  --------  F2V          
M  12197 N/A       02:37:05.47 -38:54:59.5  8.54    4.63     40.05   -19.63  --------  F2V          
M  12223 N/A       02:37:22.72 -16:32:19.9  9.84    2.34     12.44    17.90  --------  F2V          
M  12299 N/A       02:38:24.03 -32:03:50.5  9.15    5.22    -30.45   -29.23  --------  F2V          
M  12303 N/A       02:38:25.48 -13:21:43.3  8.93    3.23     15.98   -29.46  --------  F2V          
M  12854 N/A       02:45:15.92 -61:05:22.8  9.49    4.66     30.81     9.06  --------  F2V          
M  12913 N/A       02:46:01.93 -23:35:32.2  9.71    5.87     14.37     8.91  --------  F2V          
M  13008 N/A       02:47:11.13 -22:29:08.7  6.47   26.18    -18.93   -39.47  --------  F2V          
M  13140 N/A       02:48:59.18 -58:48:12.2  9.46    6.32     18.64    30.57  --------  F2V          
M  13321 N/A       02:51:26.88 -00:41:16.3  7.42    9.05     66.09    15.28 02514-0041 F2V          
M  13419 N/A       02:52:47.55 -16:37:07.3  8.01    9.98     64.52     8.75  --------  F2V          
M  13536 N/A       02:54:19.91 -55:52:45.1  6.61   17.36     46.02    61.27  --------  F2V          
M  13857 N/A       02:58:24.74 -12:48:07.8  8.30    7.22     50.00   -30.91  --------  F2V          
M  14061 N/A       03:01:10.84 -33:10:58.4  8.38    6.36     61.29    45.49  --------  F2V          
M  14090 N/A       03:01:41.48 -13:35:09.0 10.05    3.83     -5.72     9.04  --------  F2V          
M  14117 N/A       03:02:02.51 -18:12:27.9  7.54    9.62    -39.15   -35.42  --------  F2V          
M  14224 N/A       03:03:25.20 -44:03:13.4  8.28    4.32     24.85    -1.83  --------  F2V          
M  14273 N/A       03:03:59.95 -17:44:16.0  8.40    5.95     46.14     4.56  --------  F2V          
M  14320 N/A       03:04:41.75 -14:56:12.2 10.26    3.82     30.73   -19.80  --------  F2V          
M  14404 N/A       03:05:47.72 +14:16:03.4  8.94    3.64     -0.84   -28.96  --------  F2V          
M  14460 N/A       03:06:37.63 -17:28:33.4  8.45    5.95    -30.17   -31.99  --------  F2V          
M  14490 N/A       03:07:04.10 +51:17:40.3 10.06    2.21     13.92   -21.02  --------  F2V          
M  14508 N/A       03:07:21.03 -25:33:14.2  9.03    4.20     28.71    17.49  --------  F2V          
M  14902 N/A       03:12:19.50 +75:03:56.0  8.82    8.31     52.64   -88.91  --------  F2V          
M  15161 N/A       03:15:23.82 -38:59:59.2  7.75    6.91    -24.58    31.22  --------  F2V          
M  15449 N/A       03:19:12.09 -35:29:41.1  8.75    4.92    -11.81     4.98  --------  F2V          
M  15499 N/A       03:19:41.75 +48:54:49.0  9.24    4.74     24.45   -27.56  --------  F2V          
M  15540 N/A       03:20:11.74 -82:15:54.4  8.30    7.50    -63.69   -55.53  --------  F2V          
M  15582 N/A       03:20:44.58 -26:17:16.0  6.92   19.28     37.46   141.06  --------  F2V          
M  16167 N/A       03:28:20.04 -36:00:47.1  8.03   10.15     73.42    17.75  --------  F2V          
M  16585 N/A       03:33:30.61 -29:00:09.5  9.24    7.06      5.88     1.55  --------  F2V          
M  16638 N/A       03:34:04.46 -41:20:19.1  7.74   10.27     26.11    32.39  --------  F2V          
M  16773 N/A       03:35:50.58 -26:47:14.6  8.60    4.59     20.34   -11.22  --------  F2V          
M  17139 N/A       03:40:13.08 +58:18:02.5  9.12    8.26     10.17   -35.70  --------  F2V          
M  17352 N/A       03:42:50.30 -50:05:02.1  8.70    2.89      6.12    11.38  --------  F2V          
M  17391 N/A       03:43:27.88 -33:30:08.1  8.37    8.89     34.46    -4.82  --------  F2V          
M  17441 N/A       03:44:13.03 -41:16:46.8  8.96    7.52      1.19   -83.02  --------  F2V          
M  17530 N/A       03:45:12.03 -16:24:37.6  8.88    0.88     35.94    10.68  --------  F0/F2V       
M  17768 N/A       03:48:14.70 -49:04:56.3  8.79    5.10      0.23    -4.75  --------  F2V          
M  17949 N/A       03:50:15.05 -11:44:30.6  8.95    7.41      3.31   -19.90  --------  F2V          
M  18042 N/A       03:51:22.52 +57:50:17.5  9.25    7.47      8.98   -20.14  --------  F2V          
M  18050 N/A       03:51:27.21 +24:31:07.1  8.86    7.56     20.19   -45.36  --------  F2V          
M  18376 N/A       03:55:40.02 -51:47:56.6  7.81    7.87     -9.94    30.46  --------  F2V          
M  18703 N/A       04:00:24.43 -29:14:05.3  8.95    8.63     -1.82    43.45  --------  F2V          
M  18975 N/A       04:03:56.61 +08:11:50.1  5.45   27.80    168.35    27.98  --------  F2V          
M  19236 N/A       04:07:23.51 -26:17:59.9  8.98    4.17    -11.65    10.07  --------  F2V          
M  19324 N/A       04:08:30.68 -68:42:07.9  8.38    6.51     38.56     4.73  --------  F2V          
M  19360 N/A       04:08:49.95 -17:56:42.8  8.09    6.19     12.19    13.06  --------  F2V          
M  19371 N/A       04:08:57.14 -28:54:34.1  7.88   11.03    -27.81   -46.56  --------  F2V          
M  19383 N/A       04:09:07.75 -16:23:57.9  8.16    6.31     18.98   175.20  --------  F0/F2V       
M  19421 N/A       04:09:34.00 -17:30:09.1  8.28    9.02    -11.04    -0.98 04095-1729 F2V          
M  19771 N/A       04:14:20.51 -60:12:30.5  8.81    5.13      8.20    23.94  --------  F2V          
M  19866 N/A       04:15:37.69 -59:49:27.8 10.03    4.77     20.88     6.94  --------  F2V          
M  19900 N/A       04:16:09.08 -42:37:33.1  8.30    8.06     -7.06    51.51  --------  F2V          
M  20005 N/A       04:17:21.38 -19:31:26.9  8.17    7.97     30.71    16.40  --------  F2V          
M  20011 N/A       04:17:27.47 +16:35:26.4  8.36    6.24    -24.14    11.43  --------  F2V          
M  20058 N/A       04:18:04.51 -49:28:09.7  9.18    6.48    -16.61   -45.28  --------  F2V          
M  20293 N/A       04:20:56.52 -26:29:15.2  9.28    2.72     25.34    69.94  --------  F2V          
M  20406 N/A       04:22:07.57 -19:37:33.5  8.02    5.53      1.32     0.03  --------  F2V          
M  20645 N/A       04:25:27.66 -65:48:45.6  8.08    9.88    -25.56   -28.90  --------  F2V          
M  20665 N/A       04:25:38.72 -38:03:34.1  9.95    1.11     32.13    26.30  --------  F2V          
M  20727 N/A       04:26:30.52 -32:48:58.7  6.81   18.89     35.57     9.80  --------  F2V          
M  20798 N/A       04:27:24.07 -20:22:21.7  8.92    3.44     57.84     2.21  --------  F2V          
M  20939 N/A       04:29:22.62 -14:03:12.7  7.80   12.36     28.73     3.63  --------  F2V          
M  21122 N/A       04:31:36.16 +29:55:37.4  8.40    6.41     14.32   -36.19  --------  F2V          
M  21200 N/A       04:32:43.23 -55:35:48.4  8.17   10.22    -14.75   120.38  --------  F0/F2V       
M  21210 N/A       04:32:58.10 -15:46:05.4  8.37    3.57     -2.53    -1.41  --------  F2V          
M  21524 N/A       04:37:18.83 -49:46:14.7 10.18    3.00     -9.04     8.12  --------  F2V          
M  21770 N/A       04:40:33.71 -41:51:49.5  4.44   49.67   -141.18   -74.95 04406-4152 F2V          
M  21892 N/A       04:42:21.03 -63:12:56.2  8.03   11.70     16.04    34.32  --------  F2V          
M  22016 N/A       04:44:02.02 -25:55:08.0  8.28    6.30     16.38   -31.44  --------  F2V          
M  22208 N/A       04:46:33.76 +14:31:54.0  8.20    8.46     10.14    17.52  --------  F2V          
M  22741 N/A       04:53:32.18 -17:49:37.6  9.05    3.21     -1.84    -8.64  --------  F2V          
M  22832 N/A       04:54:46.07 -46:22:01.6  9.45    4.87      2.80    21.15  --------  F2V          
M  22895 N/A       04:55:28.35 -35:37:20.2  8.78    6.39     19.28    12.78  --------  F0/F2V       
M  22976 N/A       04:56:39.35 -49:50:46.6  8.75    4.08     15.30    14.14  --------  F2V          
M  23021 N/A       04:57:02.54 -18:23:37.5  9.32    6.02     -7.61   -14.90  --------  F2V          
M  23029 N/A       04:57:07.48 -58:04:10.6  6.81    9.77     -1.53    96.83  --------  F2V          
M  23051 N/A       04:57:38.16 -47:16:20.2  8.72    5.11     19.51    16.89  --------  F2V          
M  23482 N/A       05:02:48.69 -49:09:05.0  5.37   38.19    -43.96    27.18 05028-4909 F2V          
M  23839 N/A       05:07:33.65 -30:37:42.3  9.77    6.26      7.60    20.65  --------  F2V          
M  23882 N/A       05:07:54.36 -39:33:48.4  8.61    5.91     26.26    30.28  --------  F2V          
M  23920 N/A       05:08:24.53 +02:27:44.5  9.25    6.60    -21.29    17.18  --------  F2V          
M  23941 N/A       05:08:43.70 -04:27:22.3  5.11   39.99     55.62    16.03  --------  F2V          
M  24155 N/A       05:11:14.25 -39:52:22.7  9.66    5.01      2.20   -18.35  --------  F2V          
M  24341 N/A       05:13:26.52 -00:48:31.9  9.56    3.29     12.19   -13.78  --------  F2V          
M  24589 N/A       05:16:29.62 -51:28:33.7  8.14    7.61    -21.42   -25.41  --------  F0/F2V       
M  24752 N/A       05:18:26.73 -04:37:16.0 10.03    6.84      0.31    -1.19  --------  F2V          
M  24860 N/A       05:19:46.35 -25:55:39.0  7.11    7.99     37.81    72.36  --------  F2V          
M  24978 N/A       05:20:57.23 -14:37:53.2  8.20    9.08     19.48   -39.44  --------  F2V          
M  25016 N/A       05:21:22.65 +01:32:21.0  9.09    2.32     11.95    -3.17  --------  F2V          
M  25032 N/A       05:21:38.11 -05:04:28.0  9.26    6.83      1.31    14.38  --------  F2V          
M  25273 N/A       05:24:16.53 -24:41:20.9  8.75    5.00     -8.65     6.68  --------  F2V          
M  25371 N/A       05:25:39.06 -13:07:56.3  7.28   10.68    -13.42   -69.07  --------  F2V          
M  25531 N/A       05:27:36.38 -20:54:57.4  8.06    7.23    -22.01   -37.00 05276-2055 F2V          
M  25604 N/A       05:28:13.80 -49:09:17.4  8.31   10.98     10.19   105.81  --------  F2V          
M  25741 N/A       05:29:46.99 -43:30:26.6  8.15    4.24      8.82   -23.19  --------  F2V          
M  25746 N/A       05:29:50.13 -47:04:34.6  6.64   19.45     27.27    -6.78 05300-4705 F2V          
M  26090 N/A       05:33:51.30 -12:28:00.4  8.76    4.77      8.52    10.58  --------  F2V          
M  26457 N/A       05:37:41.47 -26:43:05.0  7.52   12.21    -19.83    24.64  --------  F2V          
M  26965 N/A       05:43:19.88 -54:49:10.5  8.59    7.77     -2.52    22.04  --------  F2V          
M  27087 N/A       05:44:36.60 -16:42:42.2  8.26    5.56      6.95    -8.63  --------  F2V          
M  27193 N/A       05:45:49.61 -47:00:23.7  7.22    9.87    -30.82   -13.29  --------  F0/F2V       
M  27449 N/A       05:48:43.88 +45:14:13.7  8.05    4.16     -2.73   -22.16  --------  F2V          
M  27557 N/A       05:50:11.13 -30:50:07.8  8.37    6.41     -3.50    13.02  --------  F2V          
M  27568 N/A       05:50:18.68 -62:04:48.7  7.84   11.56    -35.38   -34.68  --------  F2V          
M  27605 N/A       05:50:39.74 +27:30:18.1  7.13   10.40    -23.51   -22.07  --------  F2V          
M  27623 N/A       05:50:53.94 -61:25:28.6  9.11    5.74      7.02    33.37  --------  F2V          
M  27693 N/A       05:51:47.13 -44:00:52.0  8.57    9.73      2.27    -2.03  --------  F2V          
M  27870 N/A       05:53:51.68 -42:13:48.8  7.97   10.19     12.04    98.51  --------  F2V          
M  28163 N/A       05:57:04.81 -19:13:10.6  8.98    4.31    -13.75    -9.18  --------  F2V          
M  28256 N/A       05:58:13.96 -12:10:23.8  8.86    7.64    -10.35    -1.41  --------  F2V          
M  28392 N/A       05:59:49.74 -45:17:27.3  8.98    5.97     10.09    20.98  --------  F2V          
M  28617 N/A       06:02:27.44 +26:25:52.8  8.74    2.06     -9.86    -7.48  --------  F2V          
M  28934 N/A       06:06:24.64 -34:43:23.6  8.29    5.28     -0.78     9.05  --------  F2V          
M  28966 N/A       06:06:44.66 -24:55:36.2  6.96   10.00     -6.18    43.70  --------  F0/F2V       
M  29394 N/A       06:11:40.85 -12:35:55.1  7.93   10.75     -7.85    32.73  --------  F2V          
M  29984 N/A       06:18:45.08 -64:47:22.2  9.15    3.36      1.81    34.89  --------  F2V          
M  30083 N/A       06:19:49.61 -43:53:59.7  8.17    7.92     -2.99    -7.38  --------  F2V          
M  30128 N/A       06:20:24.10 -67:56:44.0  9.56    6.52    -14.29    17.24  --------  F2V          
M  30236 N/A       06:21:40.26 -25:21:05.3  8.09    6.17     18.74   -37.49  --------  F2V          
M  30835 N/A       06:28:36.54 +29:16:12.3  9.95   -1.05     10.06   -17.46  --------  F2V          
M  31036 N/A       06:30:45.62 +29:49:42.6  8.08    6.51    -18.84   -31.05  --------  F2V          
M  31425 N/A       06:35:06.32 -49:21:48.4  8.86    9.94    -13.98   148.32  --------  F2V          
M  31482 N/A       06:35:36.35 -52:20:21.6  9.04    4.40     -4.85     0.66  --------  F2V          
M  31544 N/A       06:36:11.05 +29:01:54.9 10.40    0.15    -10.72   -16.52  --------  F2V          
M  31561 N/A       06:36:22.12 +27:56:03.7 12.56    5.12     13.39    21.39  --------  F2V          
M  31569 N/A       06:36:27.22 -57:32:21.2  7.16   11.55     46.66    62.40  --------  F2V          
M  31572 N/A       06:36:27.94 -31:53:12.6  6.87   17.64    -26.08    23.43  --------  F2V          
M  32144 N/A       06:42:46.05 -22:26:54.9  6.26   20.45    -54.07   100.90 06428-2227 F2V          
M  32213 N/A       06:43:30.71 -29:38:07.4  8.43    6.03     14.73     6.10  --------  F2V          
M  32351 N/A       06:45:09.78 -82:53:45.0  7.60   12.43    -32.71     9.80  --------  F0/F2V       
M  32597 N/A       06:48:00.66 -39:41:22.1  8.34    9.19     13.82     1.78  --------  F2V          
M  32851 N/A       06:50:49.83 -00:32:27.1  5.78   33.45     22.12  -187.07 06508-0032 F2V          
M  33041 N/A       06:53:01.41 +38:52:08.9  6.10    6.15     -3.40     7.20 06530+3852 F2V          
M  33220 N/A       06:54:47.55 -31:08:24.9  8.27    7.43    -59.16   164.06  --------  F2V          
M  33625 N/A       06:59:09.21 -47:27:03.7  9.62    3.68     -0.55     7.90  --------  F2V          
M  33896 N/A       07:02:08.25 -46:26:00.0  9.81    4.54     -9.60   -12.44  --------  F2V          
M  34305 N/A       07:06:45.12 -44:47:57.0  8.95    6.63     -1.98    -0.40  --------  F2V          
M  34724 N/A       07:11:23.61 -00:18:06.9  5.44   12.49    -27.37    -9.12  --------  F2V          
M  34803 N/A       07:12:16.30 -49:11:09.9  8.06    4.33      3.47   -14.81  --------  F2V          
M  34840 N/A       07:12:35.30 -40:20:44.2  8.49    5.68      8.12    -5.29  --------  F2V          
M  35123 N/A       07:15:41.49 -72:44:28.9  8.44    6.86    -19.12    14.94  --------  F2V          
M  35196 N/A       07:16:23.83 -45:10:44.5  9.35    6.17    -10.90    39.61  --------  F2V          
M  35362 N/A       07:18:14.59 +15:26:35.0  9.12    8.08     -7.88    -3.22  --------  F2V          
M  35426 N/A       07:18:51.03 -55:03:00.1  9.12    7.19    -11.71    60.92  --------  F2V          
M  35972 N/A       07:24:50.00 +14:38:42.5  9.80    3.65     -5.36    -2.84  --------  F2V          
M  36156 N/A       07:26:56.33 +20:15:27.2  5.94    8.04      2.26   -10.36  --------  F2Vn         
M  36372 N/A       07:29:12.55 -16:09:00.7  8.85    3.81    -11.99     0.81  --------  F0/F2V       
M  36435 N/A       07:29:53.59 -14:21:29.4  7.32   11.28    -49.28     2.80  --------  F2V          
M  36723 N/A       07:33:11.67 +03:17:25.3  5.59   23.44    -15.73    42.84  --------  F2V          
M  36890 N/A       07:35:03.43 -28:29:53.2  7.82   13.82    -63.74   -14.05  --------  F2V          
M  37241 N/A       07:38:53.94 -40:48:20.7  8.49    2.79     10.88   -14.82  --------  F0/F2V       
M  37250 N/A       07:39:00.82 -41:32:08.1  8.72    7.88     -9.46     6.34  --------  F2V          
M  37573 N/A       07:42:39.58 -22:56:55.1  9.87   -0.66     -1.74   -14.78  --------  F0/F2V       
M  37796 N/A       07:45:00.23 -73:50:30.9  8.98    6.32    -16.52    67.09  --------  F2V          
M  37832 N/A       07:45:21.91 -16:35:12.2  8.16    7.63    -56.81   -14.29  --------  F2V          
M  37888 N/A       07:45:54.31 -64:24:17.2  9.17    7.71    -17.81    18.58  --------  F2V          
M  37891 N/A       07:45:56.87 -14:33:49.7  5.03   13.80    -11.17     6.28  --------  F2V          
M  38311 N/A       07:50:56.79 -70:05:18.0  8.54    5.67    -26.90    64.32  --------  F2V          
M  38535 N/A       07:53:28.31 -29:49:26.9  8.08    5.00      7.31   -13.01  --------  F2V          
M  38651 N/A       07:54:51.20 +00:49:12.3  8.52    4.13     -8.58   -10.20  --------  F2V          
M  39599 N/A       08:05:31.77 -30:48:04.6  8.35    4.53      3.93     5.10  --------  F2V          
M  41214 N/A       08:24:36.44 -04:43:01.1  6.03   15.46     25.73   -56.30  --------  F2V          
M  41346 N/A       08:26:07.87 -48:25:54.8  7.51    7.50    -29.05    59.40  --------  F2V          
M  41558 N/A       08:28:23.82 -13:33:18.0  7.93    5.92    -24.29    -8.58  --------  F2V          
