M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  17204 N/A       03:41:09.41 -40:46:06.2  7.43    5.22    -15.66    -5.56  --------  A7V          
M  18248 N/A       03:54:08.33 -22:22:49.9  8.88    5.68      1.60    14.65  --------  A7V          
M  19005 N/A       04:04:19.30 -14:15:45.1  8.05    2.76     24.40    11.34  --------  A6/A7V       
M  19839 N/A       04:15:12.54 -16:11:47.4  8.36    6.73    -31.70     5.37  --------  A7V          
M  20156 N/A       04:19:13.24 +50:02:55.2  5.46   12.59     62.89   -58.65  --------  A7V          
M  20515 N/A       04:23:45.79 +06:22:44.2  8.69    7.21    -10.17     3.77  --------  A7V          
M  20542 N/A       04:24:05.76 +17:26:38.9  4.80   22.36    109.99   -33.47 04240+1726 A7V          
M  20641 N/A       04:25:25.01 +22:11:59.9  5.27   22.65    112.45   -47.06 04254+2215 A7V          
M  20901 N/A       04:28:50.16 +13:02:51.3  5.02   20.33    105.17   -15.08  --------  A7V          
M  21375 N/A       04:35:13.27 -09:44:13.1  7.61    6.26     33.91   -22.08 04352-0944 A7V          
M  21467 N/A       04:36:37.66 +18:45:17.8 10.31    5.74    -26.31    -6.42  --------  A7V          
M  22054 N/A       04:44:35.04 +44:45:59.6  7.75    8.28      4.34   -54.30  --------  A7V          
M  22671 N/A       04:52:34.91 -21:34:25.3  9.18    1.62     -0.97    -9.07  --------  A7V          
M  23025 N/A       04:57:05.96 -55:36:44.7  8.47    4.59      6.79    -8.20  --------  A6/A7V       
M  23459 N/A       05:02:31.83 -50:26:43.2  7.95    4.17     23.83    26.27  --------  A7V          
M  23497 N/A       05:03:05.74 +21:35:23.8  4.62   20.01     68.94   -40.85  --------  A7V          
M  24348 N/A       05:13:31.24 +62:41:28.1  6.49   12.16    -37.36     0.83  --------  A7Vn         
M  24519 N/A       05:15:37.25 -21:11:47.4  8.56    7.94    -13.18   -14.28  --------  A7V          
M  24569 N/A       05:16:14.94 -68:08:00.3  8.86    2.13     -0.17    13.22  --------  A7V          
M  24570 N/A       05:16:15.16 +03:29:22.7  9.88    2.64    -15.68    -3.77  --------  A7V          
M  24576 N/A       05:16:19.76 -33:03:58.3  8.23    7.31    -13.97   -12.24  --------  A7V          
M  24832 N/A       05:19:23.74 +33:59:07.5  6.49   13.85     26.56    -4.32 05194+3359 A7V          
M  25863 N/A       05:31:18.41 -05:42:13.5  9.46    2.37      1.50    -0.94  --------  A7V          
M  26074 N/A       05:33:39.72 -13:31:55.2  9.17    2.17     -3.96    -1.00  --------  A7V          
M  26491 N/A       05:38:03.96 +44:34:55.0  9.13    5.72     10.17     3.85  --------  A7V          
M  27081 N/A       05:44:32.70 -52:36:16.9  8.30    5.56     -9.67   -21.26  --------  A6/A7V       
M  27100 N/A       05:44:46.38 -65:44:07.8  4.34   22.48    -28.38     6.12  --------  A7V          
M  27121 N/A       05:45:04.83 -41:46:54.7  7.22    6.86      1.80    14.04  --------  A7V          
M  27283 N/A       05:46:54.61 +56:55:26.1  6.79    5.24      8.57   -27.78  --------  A7V          
M  27462 N/A       05:48:55.57 -46:18:56.2  7.53    7.30      2.14    21.37  --------  A7V          
M  28435 N/A       06:00:17.81 -44:00:20.9  7.32    5.76     -0.89   -12.23  --------  A7V          
M  29475 N/A       06:12:37.83 -32:13:24.8  8.67    5.96     -0.52    -9.09  --------  A7V          
M  29784 N/A       06:16:15.57 -26:34:57.5  9.24    0.64     -2.98     4.22  --------  A7V          
M  33476 N/A       06:57:31.91 -16:53:22.2  7.24    8.50     -8.52    30.68  --------  A7V          
M  35245 N/A       07:16:59.21 -29:43:47.5  7.67    5.08     -9.39     6.15  --------  A7V          
M  37058 N/A       07:36:57.24 -24:17:48.8  7.46    9.10     -2.12    12.24  --------  A7V          
M  37440 N/A       07:41:11.01 +76:04:26.0 10.54    1.50      4.73    -2.53  --------  A7Vvar       
M  39353 N/A       08:02:37.51 -36:24:04.4  6.59    6.31    -18.60     8.42  --------  A7V          
M  39485 N/A       08:04:13.06 -42:18:52.4  8.89    4.57     -1.58    -2.75 08042-4219 A7V          
M  41742 N/A       08:30:44.67 -25:26:04.6  8.75    3.01     -0.19    -5.32  --------  A6/A7V:      
M  42450 N/A       08:39:16.53 -52:18:49.8  8.47    5.52    -24.54    22.03  --------  A7V          
M  42705 N/A       08:42:10.81 +18:56:03.7  7.90    7.64    -37.31   -13.84  --------  A7Vn         
M  42794 N/A       08:43:12.21 -79:04:12.2  6.05   10.23    -30.83    28.12  --------  A7V          
M  44393 N/A       09:02:34.54 -31:01:03.5  7.80   11.16    -25.03    -4.10  --------  A7V          
M  46336 N/A       09:26:48.91 -19:09:18.4  6.96    7.40    -12.93     5.50  --------  A7V          
M  47208 N/A       09:37:14.17 -30:12:39.9  7.45    9.39      4.91   -22.54  --------  A7V          
M  47642 N/A       09:42:47.86 +43:03:15.2  8.72    2.59    -43.31   -18.21  --------  A7V          
M  47744 N/A       09:43:56.95 -67:01:26.0  8.77    1.71    -18.04     0.10  --------  A7V          
M  48029 N/A       09:47:25.96 +11:34:05.3  6.44   11.14    -49.90    -4.83  --------  A7Vn         
M  48925 N/A       09:58:51.27 -14:08:35.0  7.81    7.89    -27.96     8.70  --------  A7V          
M  49047 N/A       10:00:26.96 -42:53:10.9  7.46    7.98    -53.36    -2.62  --------  A7V          
M  49593 N/A       10:07:25.77 +35:14:40.9  4.49   35.78     50.97     0.64  --------  A7V          
M  49822 N/A       10:10:14.48 -28:12:03.9  8.79    2.75    -15.21     8.09  --------  A7V          
M  50070 N/A       10:13:22.84 -51:13:58.7  5.27   20.06    -39.70   -13.61  --------  A7V          
M  50685 N/A       10:21:03.34 +68:44:51.5  5.88    7.95    -54.63   -34.17  --------  A7Vn         
M  51225 N/A       10:27:46.59 -49:36:58.4  9.21    4.67    -44.12    -9.12  --------  A7V          
M  51649 N/A       10:33:08.28 +49:10:08.0  9.27    6.58     -5.70     4.49  --------  A7V          
M  51838 N/A       10:35:27.57 -37:21:41.0  7.13    5.61    -33.52    10.02  --------  A7V          
M  52458 N/A       10:43:25.53 +44:57:01.8  9.02    4.59     10.70     1.51  --------  A7V          
M  52497 N/A       10:44:00.38 +47:10:21.7  8.59    6.08    -42.70    15.75  --------  A7V          
M  52665 N/A       10:46:08.55 -23:25:57.3  7.69    2.50    -29.52    -1.53  --------  A7V          
M  53530 N/A       10:57:07.85 -50:45:54.0  5.90   10.30    -37.55    12.92  --------  A7Vni        
M  53605 N/A       10:57:58.93 -42:02:21.8  7.07    7.77      4.53   -13.55  --------  A7V          
M  53606 N/A       10:57:59.12 +31:04:57.1  8.43    3.86    -24.89   -11.94  --------  A7V          
M  53694 N/A       10:59:09.64 -36:30:11.9  8.06    8.13    -45.42     7.40  --------  A7V          
M  54107 N/A       11:04:18.19 +38:52:05.6  7.14    8.77    -34.56    -2.77  --------  A7V          
M  54944 N/A       11:15:04.72 -60:41:04.9  9.49    3.73     -3.55    -1.09  --------  A7V          
M  55036 N/A       11:15:59.45 -55:12:30.7  7.54    4.09    -11.97     5.71  --------  A7V          
M  55183 N/A       11:17:55.18 -22:25:53.2  8.10    3.47    -28.98    -2.39  --------  A6/A7V       
M  55485 N/A       11:21:49.29 +57:04:29.4  6.43   12.79    -58.31     5.81  --------  A7Vn         
M  55570 N/A       11:22:57.03 -20:37:31.8  7.48    9.13    -52.97     8.02  --------  A7V          
M  55993 N/A       11:28:29.69 -31:51:25.2  7.61    4.93    -40.74    -0.77  --------  A7V          
M  56644 N/A       11:36:54.81 -49:00:06.0 10.90    1.09     70.47   -17.32  --------  A7V          
M  57246 N/A       11:44:19.08 -31:37:32.2  8.26    8.96    -53.58    -3.50  --------  A7V          
M  58410 N/A       11:58:35.23 -77:49:31.4  6.73    9.46    -42.00    -9.22  --------  A7V          
M  58416 N/A       11:58:38.94 -52:46:07.3  7.48    8.64    -33.96    -7.83  --------  A7V          
M  58605 N/A       12:01:03.51 +13:00:30.0  8.51    1.33     -2.46   -17.64  --------  A7V          
M  60540 N/A       12:24:38.78 -52:11:48.6  9.14    2.86    -17.17     5.78  --------  A7V          
M  61132 N/A       12:31:38.41 +45:13:32.2  7.66    4.88    -27.74    -7.10  --------  A7V          
M  61280 N/A       12:33:28.82 -41:24:50.6  6.70   11.81    -28.08   -14.81  --------  A7V+...      
M  61371 N/A       12:34:35.66 +58:14:15.5  8.07    3.87      4.15    -7.66  --------  A7V          
M  61692 N/A       12:38:46.28 +40:52:28.7  6.35   15.27    -24.25   -13.49  --------  A7Vn         
M  61937 N/A       12:41:34.40 +10:25:34.6  6.22   14.60   -106.08     0.71 12415+1026 A7Vn         
M  62594 N/A       12:49:33.20 +42:03:10.0  8.56    3.51      4.50     0.25  --------  A7V          
M  62793 N/A       12:52:01.66 -73:55:16.2  7.65    3.15    -26.94   -11.26  --------  A7V          
M  62825 N/A       12:52:27.49 +16:07:20.9  6.29    8.95    -43.25   -12.66  --------  A7V          
M  63138 N/A       12:56:14.94 +29:37:40.2  9.37    5.59      3.15     2.71  --------  A7V          
M  63238 N/A       12:57:27.98 -69:20:39.4  8.23    7.50    -41.26    -8.33  --------  A7V          
M  63315 N/A       12:58:31.90 -58:15:22.4  7.83    7.13     15.10    -6.30  --------  A7V          
M  63643 N/A       13:02:37.98 -43:21:17.4  8.59    2.89    -41.99   -12.80  --------  A7V          
M  64921 N/A       13:18:23.90 -78:49:23.2  7.07   11.71    -84.97   -15.59  --------  A7V          
M  65839 N/A       13:29:47.08 +01:05:43.2  6.59   11.84    -65.49  -101.17 13298+0106 A7V          
M  66400 N/A       13:36:48.45 -26:29:42.6  5.73    8.44    -92.70    15.43 13368-2630 A7V+...      
M  67782 N/A       13:53:10.28 +28:38:53.2  5.91   15.46   -121.46    28.52  --------  A7V          
M  67910 N/A       13:54:33.47 -68:14:14.8  7.87    9.22    -54.02   -34.13  --------  A7V          
M  68414 N/A       14:00:18.88 -46:07:38.0  6.57   13.03    -14.75     3.17  --------  A7V          
M  68956 N/A       14:06:56.36 +74:35:37.6  6.43    7.45    -53.19    12.74  --------  A7V          
M  69055 N/A       14:08:04.36 -80:45:50.4  7.60    8.42    -22.35     1.60  --------  A7V          
M  69592 N/A       14:14:40.97 +21:52:24.2  6.38   16.95     41.12    -7.18  --------  A7V          
M  69842 N/A       14:17:37.92 -20:45:28.9  8.82   -3.01    -20.69     0.81 14176-2045 A7V:         
M  70022 N/A       14:19:40.95 +00:23:03.5  6.18   14.29    -37.38   -12.41  --------  A7V          
M  70532 N/A       14:25:44.74 -70:55:29.0  8.88    5.63    -41.33   -21.56  --------  A7V          
M  71988 N/A       14:43:21.99 -65:16:50.9 10.07    3.71    -10.08    -5.40  --------  A7V          
M  72131 N/A       14:45:17.34 -62:52:32.3  5.36   21.75     70.24   -80.34 14453-6253 A7Vn         
M  77181 N/A       15:45:34.30 -56:00:24.4  8.99    4.56     -6.65   -26.14  --------  A7V          
M  77910 N/A       15:54:40.27 +08:34:49.1  6.28   13.54      2.30    -0.64  --------  A7Vn         
M  78150 N/A       15:57:28.52 -50:16:10.7  7.87    6.85    -23.09   -30.96  --------  A7Vm...      
M  79007 N/A       16:07:37.53 +09:53:30.2  5.63   12.12    -20.84    -7.13  --------  A7V          
M  79415 N/A       16:12:27.50 -75:17:34.2  7.89    5.14    -27.61   -20.34  --------  A7V          
M  79812 N/A       16:17:20.91 -53:05:11.0  6.30   12.91    -59.47   -49.70 16173-5305 A7V          
M  81344 N/A       16:36:47.07 -49:06:30.6  8.91    6.11      2.53     2.32  --------  A7V          
M  82917 N/A       16:56:39.38 -43:56:51.7  8.45    4.95      3.43     6.53  --------  A7V          
M  83223 N/A       17:00:29.40 +06:35:01.3  6.57   13.69     34.35   -43.77  --------  A7V          
M  85840 N/A       17:32:25.17 +26:26:22.0  6.84   13.18     13.75    36.52  --------  A7V          
M  86305 N/A       17:38:05.52 -54:30:01.6  5.25   23.71    -49.68  -149.54  --------  A7V          
M  87482 N/A       17:52:26.98 -29:33:13.5  8.26    7.98      4.64   -21.82  --------  A7V          
M  89935 N/A       18:21:01.02 +28:52:11.8  5.12   11.79      4.01    48.81  --------  A7V          
M  90215 N/A       18:24:28.19 -51:49:41.6  7.66    3.15     11.92    10.48  --------  A7V          
M  91884 N/A       18:43:51.64 -16:56:29.7  7.42    9.65      3.49   -31.15  --------  A6/A7V       
M  92024 N/A       18:45:26.90 -64:52:16.5  4.78   34.21     32.67  -148.72  --------  A7V          
M  92143 N/A       18:46:47.63 -43:47:19.4  7.39    9.13     38.27   -66.43  --------  A7V          
M  92674 N/A       18:53:01.81 -09:34:31.8  6.27    9.83     22.50    15.50  --------  A7Vn         
M  93408 N/A       19:01:26.37 +46:56:05.3  5.00   25.54     13.58   -86.10 19014+4656 A7V          
M  94432 N/A       19:13:12.86 -63:52:37.1  7.99    5.26     -2.92    14.16  --------  A7V          
M  96848 N/A       19:41:10.58 -36:19:53.8  8.19    7.13      9.77    -5.63  --------  A7V          
M  97362 N/A       19:47:21.62 -54:55:01.9  8.36    5.42     17.43    -8.14  --------  A7V          
M  98172 N/A       19:57:02.04 -24:20:13.5  8.48    6.19     17.53   -54.46  --------  A7V          
M  98249 N/A       19:57:54.47 +28:52:27.2  7.29    6.37     17.86    12.82  --------  A7V          
M  98342 N/A       19:58:51.24 +11:33:52.4  7.40    7.39     -8.09     7.84  --------  A7V          
M  98545 N/A       20:01:07.66 +39:32:26.8  8.59    3.57     21.78    26.05  --------  A7V          
M  99806 N/A       20:14:59.74 -43:40:41.7  8.18    1.04     25.87   -12.21  --------  A7V          
M 100716 N/A       20:25:08.07 -11:42:16.6  7.42    6.89      8.63    -5.11  --------  A7V          
M 101029 N/A       20:28:53.39 -68:39:00.6  8.92    4.11     14.34     1.03  --------  A7V          
M 101144 N/A       20:30:08.43 -67:01:02.7  9.05    5.95      5.90   -25.04  --------  A7V          
M 101823 N/A       20:38:04.89 -24:13:44.0  6.89    7.62     50.14   -22.33  --------  A7V          
M 102668 N/A       20:48:16.91 -22:50:43.9  7.97    5.23     14.18     4.80  --------  A7V          
M 106363 N/A       21:32:33.26 -24:35:25.5  6.43   14.42     68.94     6.21  --------  A7V          
M 106734 N/A       21:37:16.64 -76:30:58.5  8.97    4.35     17.91   -13.50  --------  A7V          
M 106786 N/A       21:37:45.11 -07:51:15.1  4.68   18.26    114.29   -24.44  --------  A7V          
M 106981 N/A       21:40:01.89 +09:11:05.1  6.96    7.61     44.03    13.49  --------  A7Vvar       
M 107596 N/A       21:47:38.24 -05:55:00.4  6.17   12.74     65.31    15.77  --------  A7V          
M 110383 N/A       22:21:28.77 +14:22:12.5  6.94    7.40    -13.84   -16.34  --------  A7V          
M 110982 N/A       22:29:06.43 -20:24:31.9  8.19    7.40     33.07     1.49  --------  A6/A7V       
M 112725 N/A       22:49:41.12 -77:03:03.8  6.73    9.81     84.89    -3.46  --------  A7V          
M 113351 N/A       22:57:22.01 -56:52:30.6  7.06    6.76     16.85    12.33  --------  A7V          
M 114184 N/A       23:07:25.79 -34:12:34.8  7.62    8.85     25.29    22.95  --------  A7V          
M 114258 N/A       23:08:23.84 -79:28:50.5  6.11   13.44     92.62   -36.52  --------  A7Vn         
M 114916 N/A       23:16:36.87 -24:35:54.5  8.68    3.72     27.83    -2.41  --------  A7V          
M 116648 N/A       23:38:20.28 +64:20:02.7  9.19    3.18      4.36    -9.83  --------  A7V          
M 116928 N/A       23:42:02.80 +01:46:48.1  4.49   32.38   -129.55  -154.87  --------  A7V          
M 117199 N/A       23:45:50.69 -41:04:39.9  8.87    4.08     11.50    15.67  --------  A7V          
M 117219 N/A       23:46:01.26 -40:10:57.2  6.32   15.32    103.11   -36.01  --------  A7V          
M 118256 N/A       23:59:09.67 -42:14:12.7  6.78   11.46     40.42    24.59  --------  A7Vn         
