M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  85223 N/A       17:24:52.06 -46:12:07.0  6.75    2.58      7.36   -13.63  --------  B6V          
M  85803 N/A       17:31:56.55 -30:24:04.3  8.23    0.65     -0.58    -6.26  --------  B6V          
M  86944 N/A       17:45:57.07 +05:41:39.9  7.59    4.64      2.79    -8.60  --------  B6V          
M  87002 N/A       17:46:41.04 +05:46:27.4  7.14    3.74     -0.11    -8.23  --------  B6V          
M  87030 N/A       17:46:57.37 -32:24:51.5  8.31    2.46      0.40    -5.10  --------  B6V          
M  87184 N/A       17:48:43.38 +05:42:04.5  7.51    1.19     -2.43    -4.65  --------  B6V          
M  87302 N/A       17:50:18.87 -47:13:49.8  7.57    1.74      9.99    -6.85  --------  B6Vne        
M  89384 N/A       18:14:25.49 -18:09:03.3  8.17    3.25      1.53    -7.99  --------  B6V          
M  89960 N/A       18:21:16.45 -30:56:29.2  6.99    4.31     -2.34   -20.46  --------  B6V          
M  92098 N/A       18:46:13.01 +41:26:30.5  6.06    2.67      0.98    -0.14  --------  B6V          
M  92280 N/A       18:48:22.54 -31:51:53.8  7.58    2.41      0.70    -9.28 18484-3152 B6V          
M  92823 N/A       18:54:47.32 -19:51:48.8  9.24    1.82     -1.42    -5.85  --------  B6V:         
M  93014 N/A       18:56:56.53 -33:19:45.9  7.16    4.77     -0.67   -10.48 18569-3319 B6V          
M  95558 N/A       19:26:11.32 +22:45:26.2  8.61    1.12      3.51    -5.78  --------  B6V          
M  97994 N/A       19:54:54.91 +30:08:48.8  8.25    3.00      0.20    -2.68  --------  B6V          
M  98519 N/A       20:00:54.48 +33:00:45.0  8.41    1.30      2.31     0.25  --------  B6V          
M  98606 N/A       20:01:43.42 +33:04:00.9  7.98    2.05     -4.68    -8.85  --------  B6V          
M  99295 N/A       20:09:22.69 +10:47:09.8  7.57    2.34     -0.66   -13.83  --------  B6V          
M 101109 N/A       20:29:43.18 +38:07:31.5  8.19    6.97      0.23     0.62 20297+3808 B6V          
M 102609 N/A       20:47:36.85 +45:40:29.3  9.53    1.48     -1.77     1.27  --------  B6V          
M 102987 N/A       20:51:57.36 +46:44:05.2  7.53    3.47      4.07     1.81  --------  B6V          
M 103889 N/A       21:02:59.63 -00:55:29.0  6.50    2.24      7.26     1.10  --------  B6V          
M 105282 N/A       21:19:28.75 +49:30:37.0  5.75    6.08     14.52     1.98  --------  B6V          
M 105891 N/A       21:26:44.96 +52:53:54.7  6.01    7.38     15.62     5.02  --------  B6V          
M 110351 N/A       22:21:01.55 +46:32:11.6  4.55    6.40     21.72     1.92 22210+4632 B6V          
M 112558 N/A       22:47:49.57 +58:08:49.4 10.19    1.49     -2.55    -0.83  --------  B6Vne        
M 113889 N/A       23:03:52.62 +03:49:12.2  4.48    6.62     12.86   -10.13  --------  B6Ve         
