M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M   7339 N/A       01:34:33.26 +68:56:53.3  6.52   47.65   -379.06   115.05  --------  G6V          
M   7426 N/A       01:35:40.83 -65:17:37.2  8.83   20.46     61.64   -64.52  --------  G6V          
M   7990 N/A       01:42:37.02 -58:24:47.3  8.40   22.59     22.40   -38.03  --------  G6V          
M   8027 N/A       01:43:05.66 -66:40:31.1  9.40    2.45     59.01    27.25  --------  G5/G6V       
M   8128 N/A       01:44:28.94 -33:50:33.6  8.74   21.09     94.37   -74.90  --------  G6V          
M   8493 N/A       01:49:29.39 -19:00:48.2  9.54    9.80     20.47    -7.01  --------  G6V          
M   8517 N/A       01:49:52.35 -27:00:28.8  9.49   16.17     24.78   -20.35  --------  G6V          
M   8786 N/A       01:53:00.25 -34:17:36.3  9.57    3.20     23.96  -210.18  --------  G5/G6V:w     
M   8862 N/A       01:53:59.29 -48:51:00.7  9.81    8.20    -54.71   -30.08  --------  G6V          
M   9146 N/A       01:57:52.15 -33:24:37.2  9.38   13.46   -140.35  -133.37  --------  G6V          
M   9216 N/A       01:58:30.05 -15:25:26.1  9.18   16.84    201.80   -75.56  --------  G6V          
M   9331 N/A       01:59:49.00 -27:02:26.7  9.81   13.11    -54.62     6.27  --------  G6V          
M   9818 N/A       02:06:18.22 -45:41:47.6  9.33    8.25    -37.47   -23.09  --------  G6V          
M  10071 N/A       02:09:35.70 -42:57:23.7  9.91    9.92     15.37    12.35  --------  G6V          
M  11459 N/A       02:27:49.72 -37:00:44.9  9.62   12.28    142.39   -40.24  --------  G6V          
M  13348 N/A       02:51:46.21 -60:15:18.2  9.29   15.53    134.35    76.07  --------  G6V          
M  13350 N/A       02:51:46.55 -51:29:13.8  9.17   17.11     21.68  -125.80  --------  G6V          
M  13817 N/A       02:57:51.03 -18:26:08.6 10.50    8.39    -50.87    61.50 02578-1826 G6V          
M  13961 N/A       02:59:47.87 -27:07:03.0 10.00    7.89     -1.76   -22.97  --------  G6V          
M  14031 N/A       03:00:41.94 -35:56:15.4  9.19   18.05    255.37    74.89  --------  G6V          
M  14250 N/A       03:03:47.96 -14:33:19.3  9.27   12.11     66.06   -54.21  --------  G6V          
M  14519 N/A       03:07:30.94 -74:30:27.2  9.07   18.18    -52.60   -33.32  --------  G6V          
M  14928 N/A       03:12:32.53 -25:53:41.6  9.76   11.34    108.81    85.32  --------  G6V          
M  15012 N/A       03:13:31.15 -21:57:51.1  9.32   15.14    175.41    27.17  --------  G6V          
M  15255 N/A       03:16:45.73 -52:55:42.2  9.08   16.61    -39.27  -104.43  --------  G6V          
M  15258 N/A       03:16:48.85 -45:45:19.5  9.34    9.90    -24.58  -112.34  --------  G5/G6V       
M  15320 N/A       03:17:39.11 -31:14:29.8  9.44    5.01    -12.00   -12.08  --------  G6V          
M  16595 N/A       03:33:37.61 -46:58:55.2  9.54   15.44     88.18    86.52  --------  G5/G6V       
M  17184 N/A       03:40:48.82 -81:47:20.8  8.65   20.29    134.91   201.71  --------  G6V          
M  17597 N/A       03:46:09.58 -41:12:22.2  9.26   12.09     66.93    24.07  --------  G5/G6V       
M  17676 N/A       03:47:11.52 -50:38:13.9  9.27    8.89     48.43    35.13  --------  G6V          
M  17690 N/A       03:47:20.72 -76:25:17.6  8.69   14.52     70.89    63.95  --------  G6V          
M  17716 N/A       03:47:39.39 -70:55:18.5  9.09    6.34    115.45   -20.00  --------  G6Vw...      
M  18513 N/A       03:57:30.88 -39:31:22.5  9.22   13.40     14.57    15.35  --------  G6V          
M  18681 N/A       04:00:02.18 -27:15:56.4  9.24    4.11     12.09    20.31  --------  G6V          
M  18713 N/A       04:00:31.99 -51:19:42.0  9.09   15.54    161.25   -37.64  --------  G6V          
M  19250 N/A       04:07:30.61 -83:06:55.8  9.77   10.00     77.09    93.00  --------  G5/G6V       
M  19600 N/A       04:11:59.61 -27:33:05.6  9.29   14.32     52.95    41.48  --------  G6V          
M  19928 N/A       04:16:32.04 -49:57:09.8  9.97    5.51     -3.52   -55.93  --------  G6V          
M  19982 N/A       04:17:07.04 -22:19:04.9  9.41   13.64    -37.10    67.78  --------  G6V          
M  19995 N/A       04:17:17.38 -63:05:46.1  8.49    8.92    -84.85   -95.69  --------  G6V          
M  20015 N/A       04:17:35.53 -71:58:39.1  9.17    3.91     25.87   -10.85  --------  G6V          
M  20331 N/A       04:21:21.50 -48:29:57.9  9.14   12.89    -38.97  -174.76  --------  G6V          
M  20516 N/A       04:23:46.30 -49:08:43.6 10.14   10.56     32.13    30.83  --------  G5/G6V       
M  20802 N/A       04:27:26.60 -29:11:47.9  7.75   10.05     58.55   120.20  --------  G6V          
M  21541 N/A       04:37:29.57 -40:31:52.5  9.60   10.20     31.99   -39.40  --------  G6V          
M  21548 N/A       04:37:36.37 -28:10:53.6  9.33   15.96     61.36    48.76  --------  G6V          
M  21731 N/A       04:39:58.00 -71:30:20.2  7.76   26.42    -71.59   -34.52  --------  G6V          
M  22254 N/A       04:47:28.52 -31:54:16.5  9.94    6.68     79.64   -14.84  --------  G6V          
M  22257 N/A       04:47:30.17 -49:51:34.2  9.66   13.84     96.20    18.64  --------  G6V          
M  22482 N/A       04:50:13.05 -25:52:41.0  9.21   12.67    189.55   116.17  --------  G6V          
M  23042 N/A       04:57:20.30 -37:53:58.7  8.94   16.87     37.37  -229.59  --------  G6V          
M  23383 N/A       05:01:37.21 -62:05:24.7  9.34   15.86    105.46   176.46  --------  G6V          
M  23390 N/A       05:01:40.50 -49:02:48.3  9.26    4.75     -6.78    19.97  --------  G5/G6V       
M  24098 N/A       05:10:34.07 -51:18:05.3  8.65   17.19     37.48   102.70  --------  G6V          
M  24754 N/A       05:18:28.18 -51:25:37.1  8.27   27.03    -33.37  -154.80  --------  G6V          
M  25002 N/A       05:21:12.96 -14:09:08.8  7.68   26.89    -26.95    28.40  --------  G6V          
M  26787 N/A       05:41:23.41 -35:42:50.7  9.00   18.23      6.04  -118.21  --------  G6V          
M  26813 N/A       05:41:36.60 -76:04:22.1  9.88    9.32     37.21    99.87  --------  G5/G6V       
M  27113 N/A       05:45:00.24 -35:47:53.1  9.38   12.08     40.29    -9.74  --------  G6V          
M  27158 N/A       05:45:25.61 -12:26:04.8  8.31   14.01      1.44  -120.96  --------  G6V          
M  27371 N/A       05:47:49.53 -40:03:49.7  8.80   22.00     -8.50   113.31  --------  G6V          
M  27578 N/A       05:50:27.37 -43:41:58.7  8.71   19.96     33.84   205.99  --------  G6V          
M  27923 N/A       05:54:31.05 -55:50:37.8  9.10   14.06    -28.57   210.39  --------  G6V          
M  28183 N/A       05:57:17.09 -41:20:16.3  9.80   14.13    -89.88    -7.54  --------  G6V          
M  28518 N/A       06:01:10.41 -38:16:25.2  9.04   18.55    -14.62   -78.09  --------  G6V          
M  28720 N/A       06:03:59.92 -54:07:56.2  9.34   14.61     61.93   -20.63  --------  G6V          
M  29039 N/A       06:07:34.82 -55:42:19.9  8.09    9.31    -94.68   -17.73  --------  G6V          
M  29245 N/A       06:09:57.64 -76:15:20.2  9.56    9.36     18.89     6.39  --------  G6V          
M  29531 N/A       06:13:18.00 -78:13:51.8  9.53    7.28     74.32   111.68  --------  G6V          
M  29596 N/A       06:14:14.02 -49:48:58.3  8.81   16.40    110.48  -217.73  --------  G6V          
M  30171 N/A       06:20:55.41 -16:59:05.4  7.48    5.35    104.42  -176.80  --------  G6V          
M  30261 N/A       06:21:57.26 -34:30:43.8  9.12   16.61     -8.40    67.98  --------  G6V          
M  30439 N/A       06:23:57.86 -45:56:50.8  7.86   15.55    299.93   155.89 06240-4557 G6V          
M  32235 N/A       06:43:46.24 -71:58:35.3  8.94   17.70      7.27    60.59  --------  G6V          
M  32317 N/A       06:44:48.94 -28:23:39.7  9.97    2.64    -13.78     6.92  --------  G6V:         
M  32860 N/A       06:50:55.87 -52:27:49.1  9.25   15.09    -26.90   -40.34  --------  G5/G6V       
M  32917 N/A       06:51:30.67 -59:42:34.4  9.12    7.53     34.31    21.76  --------  G6V          
M  34011 N/A       07:03:26.97 -37:12:18.8  9.64    7.84     24.61    47.26  --------  G6V          
M  34280 N/A       07:06:23.13 -74:23:25.6 10.09    6.00     -2.91   -67.31  --------  G6V          
M  34739 N/A       07:11:31.66 -49:25:27.1  7.50   36.11     -5.97   818.00  --------  G6V          
M  34747 N/A       07:11:38.08 -35:38:06.1  9.42    8.91    -24.92  -107.06  --------  G6V          
M  34748 N/A       07:11:38.46 -76:11:30.1  9.74    9.41     76.44   -76.44  --------  G6V          
M  35058 N/A       07:14:59.75 -32:48:10.6  8.78    8.00    -38.30    15.17  --------  G6V          
M  35794 N/A       07:22:59.98 -74:06:53.8  9.56    9.76     61.33   169.10  --------  G6V          
M  36119 N/A       07:26:24.82 -52:32:55.1  9.81   14.46     -8.28    40.18  --------  G6V          
M  36336 N/A       07:28:44.32 -55:03:28.9  9.95    6.65    -33.18    77.16  --------  G6V          
M  36622 N/A       07:31:52.10 -61:41:31.8  8.78   20.26     57.90    16.18  --------  G6V          
M  36654 N/A       07:32:20.54 -49:50:53.0  8.88   17.00      4.71   233.85  --------  G6V          
M  36832 N/A       07:34:28.04 -52:58:05.3  7.59   35.27    -34.89   279.51  --------  G5/G6V       
M  37335 N/A       07:39:50.11 -01:31:20.3  9.23    3.53    186.20  -243.91  --------  G6V          
M  37878 N/A       07:45:50.80 -45:25:34.8  9.45   14.39     24.81   -50.84  --------  G6V          
M  38297 N/A       07:50:46.90 -49:22:29.1  9.54   10.56    -57.19   152.08  --------  G5/G6V       
M  38980 N/A       07:58:36.90 -34:56:41.1  7.95   34.12   -361.23   208.12  --------  G6V          
M  39298 N/A       08:02:05.36 -12:48:16.6  8.06   23.24   -127.69  -223.46  --------  G6V          
M  39796 N/A       08:07:57.22 -55:28:43.4 10.15    7.10     21.67   -34.12  --------  G5/G6V       
M  40894 N/A       08:20:42.65 -64:03:56.6  8.33   11.68    -18.37   153.32  --------  G6V          
M  41543 N/A       08:28:17.27 -44:31:25.6  9.60    2.76     -0.84    12.80 08283-4431 G5/G6V       
M  42282 N/A       08:37:16.49 -41:19:08.7  8.99   10.57    -60.31   161.70  --------  G6V          
M  44712 N/A       09:06:38.55 -50:22:44.8 10.05   13.32     79.99    19.11  --------  G5/G6V       
M  45446 N/A       09:15:41.08 -63:58:29.3  8.96    3.46    -16.13    -0.16  --------  G6V          
M  45514 N/A       09:16:31.41 -30:07:51.7  8.70   11.93    -82.65   -45.83  --------  G6V          
M  47067 N/A       09:35:30.70 -30:45:56.8  9.29    3.24      5.87   -10.36  --------  G5/G6V       
M  47663 N/A       09:43:06.47 -69:21:02.7  8.72   16.86    258.10  -162.76  --------  G6V          
M  48661 N/A       09:55:25.39 -73:37:13.0  9.30   13.86   -170.40   -10.08  --------  G6V          
M  49827 N/A       10:10:20.83 -71:55:53.5  9.76   11.46     53.24   -98.50  --------  G6V          
M  49998 N/A       10:12:26.65 -17:00:59.6  9.62   12.75   -231.16   -19.41  --------  G6V          
M  51074 N/A       10:26:08.45 -76:27:07.2  8.58   18.20   -105.10    94.35  --------  G6V          
M  51494 N/A       10:31:00.97 -26:52:03.1  9.24   11.46     35.94   -30.41  --------  G6V          
M  53006 N/A       10:50:37.40 -34:00:18.6  9.17   16.72   -287.37    13.47  --------  G6V          
M  53087 N/A       10:51:39.23 -22:04:18.5  7.84   26.78   -289.89    27.42  --------  G6V          
M  54926 N/A       11:14:51.27 -43:48:45.4  8.37   12.34    -52.06   -47.02  --------  G6V          
M  56729 N/A       11:37:50.80 +41:49:32.1  9.81   12.44     59.92  -194.61  --------  G6V          
M  56791 N/A       11:38:34.91 -16:46:15.3  8.80   15.76    133.35  -150.89  --------  G6V          
M  57291 N/A       11:44:50.46 -58:42:13.3  7.47   23.81    -63.05   -69.87  --------  G6V          
M  57441 N/A       11:46:30.97 -28:46:12.1  9.23   15.99    -66.76     7.80  --------  G6V          
M  57574 N/A       11:48:03.88 -35:13:31.1  7.10   14.41   -139.78   -68.54  --------  G5/G6V       
M  57881 N/A       11:52:17.29 -27:37:12.2  9.84    8.52     45.34   -12.73  --------  G6V          
M  57948 N/A       11:53:04.77 -45:29:01.2  8.78   11.47    -58.11    40.52  --------  G6V          
M  57993 N/A       11:53:42.20 -35:38:28.9  9.54    7.28     12.91     5.36  --------  G6V          
M  58029 N/A       11:54:05.32 -29:58:57.0  8.44   22.42   -125.51   -32.84  --------  G6V          
M  59318 N/A       12:10:07.90 -56:59:24.1  9.05   20.09   -153.85     0.48  --------  G6V          
M  59420 N/A       12:11:21.68 -32:37:57.4  8.53   14.48     42.66    19.64  --------  G6V          
M  59428 N/A       12:11:25.07 +43:33:39.7 10.05   15.35   -322.19     7.15  --------  G6V          
M  59436 N/A       12:11:30.69 -31:33:25.6  9.30    7.08     59.58   -34.01  --------  G6V          
M  60314 N/A       12:22:02.52 +34:15:20.4  8.78   14.23   -132.95   -80.34  --------  G6V          
M  60530 N/A       12:24:30.23 +34:57:58.6 10.07   11.47   -143.26    39.95  --------  G6V          
M  60829 N/A       12:28:04.07 -15:39:07.5  8.31   21.67   -271.86  -135.19  --------  G6V          
M  60973 N/A       12:29:55.49 -26:25:14.0  8.90   18.02     24.47  -103.53  --------  G6V          
M  61171 N/A       12:32:03.96 -26:35:47.2 10.02    4.20    -46.03    -9.72  --------  G5/G6V:      
M  61176 N/A       12:32:05.88 -45:25:07.6  9.37    4.53    -69.92    18.65  --------  G6V          
M  61699 N/A       12:38:49.74 -26:31:08.2  8.59    3.90     22.82   -53.60  --------  G6V          
M  61769 N/A       12:39:35.23 -57:54:05.4  9.74    5.63   -423.77    85.64  --------  G5/G6V:      
M  62222 N/A       12:45:07.77 -14:53:53.0  8.88   11.85    -49.46   -89.05  --------  G6V          
M  62258 N/A       12:45:30.55 -15:30:29.9  8.55    8.20    -47.26    12.24  --------  G6V          
M  62747 N/A       12:51:25.20 -13:29:28.2  7.97    3.29   -273.70  -321.99  --------  G6V          
M  62787 N/A       12:51:57.64 -39:14:44.7  9.25   15.26     58.55   -17.86  --------  G6V          
M  63322 N/A       12:58:35.01 +38:16:48.4  9.28   26.24   -126.76   -42.02 12586+3817 G6V          
M  63502 N/A       13:00:42.19 -54:08:38.3  9.30    8.61    -16.45     2.89  --------  G5/G6V       
M  63791 N/A       13:04:28.09 -36:50:01.8  9.73   10.68    -91.96    -4.64  --------  G6V          
M  64079 N/A       13:07:53.74 -19:50:52.4  9.44   14.52   -218.39   -28.24  --------  G5/G6V       
M  64219 N/A       13:09:42.55 -22:11:33.3  7.36   36.82    135.68  -339.59  --------  G6V          
M  64290 N/A       13:10:33.49 -54:56:54.0  9.82   11.34   -176.07   -84.42  --------  G6V          
M  65017 N/A       13:19:40.41 -57:14:35.7  9.81    7.64     -5.78    -1.63  --------  G6V          
M  65171 N/A       13:21:22.06 -32:12:58.1  9.71    8.32    -31.69   -49.79  --------  G6V          
M  65275 N/A       13:22:43.61 -18:01:51.2  8.07   17.40   -163.46   -38.53  --------  G5/G6V       
M  65281 N/A       13:22:45.10 -38:24:16.0 10.18    9.61    -34.77   -70.95  --------  G5/G6V       
M  65530 N/A       13:25:59.86 +63:15:40.6  6.50   46.86   -392.63   220.51  --------  G6V          
M  65548 N/A       13:26:13.94 -14:47:35.0  9.35   10.35    -60.69   -26.91  --------  G6V          
M  65758 N/A       13:28:48.57 -86:26:58.7  9.19   17.94   -160.74   -56.86  --------  G5/G6V       
M  66001 N/A       13:31:53.61 -51:13:33.1  9.84    5.99    -29.02   -20.14  --------  G5/G6V       
M  66099 N/A       13:32:58.46 -27:21:09.2  9.19    3.33     -6.34    -7.83  --------  G6V          
M  66478 N/A       13:37:45.41 -38:05:43.9  7.96    3.43    -42.60    -9.39  --------  G6V          
M  66885 N/A       13:42:25.13 -30:39:58.8  9.29   14.23    -83.13  -227.69  --------  G5/G6V       
M  67550 N/A       13:50:28.86 -30:19:39.3  9.98    8.97    -58.20   -22.82  --------  G6V          
M  67568 N/A       13:50:45.55 -28:18:43.2  8.66    8.19    -10.45  -111.79  --------  G6V          
M  67667 N/A       13:51:48.67 -54:04:43.2  9.69    5.59   -215.01   -64.35  --------  G5/G6V       
M  68846 N/A       14:05:49.68 -44:46:40.7  9.36    8.38   -107.88   -72.84  --------  G6V          
M  69377 N/A       14:12:09.22 -29:43:41.1  9.88   -0.92    -51.58    -0.87  --------  G6V          
M  70163 N/A       14:21:19.81 -43:29:18.6  8.15   15.37   -272.90   -24.08  --------  G6V          
M  70186 N/A       14:21:34.82 -16:15:09.8  9.65    6.52    -38.83    -2.08 14216-1615 G6V          
M  70276 N/A       14:22:43.26 -30:35:56.0  9.95    3.20     -7.24   -20.59  --------  G6V          
M  71145 N/A       14:32:59.93 -48:52:19.1  9.18    3.09      4.38     0.60  --------  G6V          
M  71566 N/A       14:38:11.53 -13:04:25.5  8.78   10.60     31.66  -290.46  --------  G6V          
M  71696 N/A       14:39:58.85 -51:38:41.5  9.58    8.01   -136.18   -55.87  --------  G5/G6V       
M  71743 N/A       14:40:31.10 -16:12:33.4  7.24   42.43   -111.94   -65.21  --------  G6V          
M  71979 N/A       14:43:17.97 +05:49:39.8 10.44   11.38   -898.37     1.74  --------  G6V          
M  71987 N/A       14:43:21.77 -27:21:17.8  9.64    9.80     31.71     7.75  --------  G6V          
M  72045 N/A       14:44:12.08 -38:08:44.4  9.11   13.44      3.21   -89.44  --------  G6V          
M  72203 N/A       14:46:03.06 -68:45:45.9  8.80   14.79   -198.84   -58.77  --------  G6V          
M  72248 N/A       14:46:28.04 -36:27:27.8  9.35   13.89   -124.41   -97.17  --------  G6V          
M  72522 N/A       14:49:38.86 -28:26:29.8  9.76   10.47    -75.67   -34.24  --------  G6V          
M  72759 N/A       14:52:28.06 -38:49:58.1 10.15    8.38     80.45    23.95  --------  G6V:         
M  73293 N/A       14:58:44.07 -75:32:52.1  8.98   15.64     34.64   -91.17  --------  G5/G6V       
M  73547 N/A       15:01:53.27 -47:00:26.9  7.74   36.84    -25.24   -73.13  --------  G6V          
M  73611 N/A       15:02:45.55 -21:49:48.3  8.86   12.38   -118.73     4.79  --------  G6V          
M  73805 N/A       15:05:06.30 -32:16:16.4  9.79   15.89    -90.90    27.04  --------  G5/G6V       
M  73847 N/A       15:05:31.94 -13:30:06.2  9.61   13.35    -49.70   -72.18  --------  G6V          
M  73889 N/A       15:06:06.72 -28:17:27.6  8.79    8.38    -59.73  -157.58  --------  G6V          
M  74029 N/A       15:07:41.37 +32:24:37.3 11.14    8.12   -136.51  -458.34  --------  G6V          
M  74121 N/A       15:08:53.51 +13:14:06.8  6.16    5.60    -45.21    74.29  --------  G6V:         
M  74358 N/A       15:11:45.82 -34:22:12.0 10.41    3.42    -24.12   -14.31  --------  G5/G6V:      
M  75236 N/A       15:22:26.38 -64:07:43.3  8.42   11.03    -12.84   -27.09  --------  G6V          
M  75370 N/A       15:24:04.96 +66:33:14.1  8.73   21.91   -267.26   -33.46  --------  G6V          
M  75372 N/A       15:24:06.72 -36:01:01.2  8.73    3.47    -11.91   -30.88  --------  G6V          
M  75640 N/A       15:27:14.70 -28:44:11.9  9.62    8.34   -134.79  -199.89  --------  G6V          
M  76701 N/A       15:39:40.59 -32:58:37.7  8.63   24.63   -121.90   -58.65  --------  G6Vw...      
M  76890 N/A       15:42:01.23 -38:13:09.4 10.44    5.27     16.66    -9.88  --------  G6V:         
M  76907 N/A       15:42:14.91 -40:49:21.5  9.06   15.67   -169.74  -154.97  --------  G6V          
M  77114 N/A       15:44:44.21 -87:46:35.4  8.77    4.51    -48.48   -29.67  --------  G6V          
M  77443 N/A       15:48:36.25 -36:33:05.4  9.96    9.06    -88.88   -84.75  --------  G6V          
M  77540 N/A       15:49:57.12 -39:14:10.8 10.37    8.25    -95.50   -74.07  --------  G6V:         
M  77558 N/A       15:50:05.85 -42:59:24.2  9.90    6.18    -51.39   -79.57  --------  G5/G6V       
M  77641 N/A       15:51:05.23 -30:05:11.2  8.19   21.56     72.18  -137.56  --------  G6V          
M  77839 N/A       15:53:36.53 -39:21:26.7  9.17   15.13    -68.28   -73.82  --------  G6V          
M  77982 N/A       15:55:29.60 -68:36:10.8  5.11    1.09     -8.90    -6.27  --------  G6VII        
M  78186 N/A       15:57:51.11 -43:43:30.3  9.85   11.01     15.36  -127.06  --------  G6Vp...      
M  78337 N/A       15:59:44.61 -67:58:16.7  9.61    0.69    -24.39    -8.90  --------  G5/G6V       
M  78521 N/A       16:01:50.35 -44:26:04.3  9.20   16.85   -156.54  -119.66  --------  G6V          
M  78835 N/A       16:05:35.80 -37:30:47.7 10.65    9.98    -41.87    -3.63  --------  G6V          
M  78917 N/A       16:06:31.42 -14:18:44.0  8.08   11.14   -159.90  -116.03  --------  G6V          
M  79777 N/A       16:16:53.09 -49:51:24.2  7.63   35.85    -20.34   -32.65  --------  G6V          
M  80109 N/A       16:21:08.23 -19:56:42.0  8.72   19.52   -136.19  -225.35  --------  G6V          
M  80221 N/A       16:22:34.29 -53:54:15.3  8.31   25.56   -336.48   -93.56  --------  G6V          
M  80369 N/A       16:24:20.67 -15:04:06.2  9.36   14.45   -107.89   -85.75  --------  G6V          
M  80385 N/A       16:24:29.95 -30:28:54.8  9.76    7.66    -43.48   -37.61  --------  G5/G6V       
M  80636 N/A       16:27:52.33 -35:47:00.3  9.37    8.54    -13.05   -25.53  --------  G6V          
M  80741 N/A       16:29:04.55 -80:05:50.5  9.23   12.27   -194.17  -127.97  --------  G6V          
M  80955 N/A       16:31:48.28 -42:44:24.8  8.65    7.81    -38.66   -12.17  --------  G6V          
M  81097 N/A       16:33:51.03 -24:17:25.9  8.61    8.15    -56.90   -30.50  --------  G6V          
M  81280 N/A       16:36:05.03 -35:05:54.0  9.35    3.14    -10.70    -8.11  --------  G6V          
M  81287 N/A       16:36:09.48 -20:42:56.1  9.99    6.94      6.94   -68.85  --------  G6V+...      
M  81456 N/A       16:38:14.05 -27:02:11.7  9.82   13.09    -31.06  -111.38  --------  G6V          
M  81475 N/A       16:38:28.86 -36:43:51.1  9.55    0.22     -3.04   -23.70  --------  G6V:         
M  81533 N/A       16:39:12.46 -47:18:36.8  9.16   15.75     14.53  -125.34  --------  G5/G6V       
M  81547 N/A       16:39:19.18 -44:39:07.3  9.71   10.34    -58.87   -19.72  --------  G5/G6V       
M  81719 N/A       16:41:31.27 -32:19:06.9  9.01   16.68    -68.64   -43.00  --------  G6V          
M  81896 N/A       16:43:41.25 -39:29:06.8  8.62   21.72     81.35   -71.74  --------  G6V          
M  82632 N/A       16:53:29.74 -46:19:58.6  9.18   11.74   -107.86   -94.28  --------  G6V          
M  82697 N/A       16:54:14.97 -28:06:53.7  9.23   12.94     15.61   -44.73  --------  G6V          
M  82853 N/A       16:55:57.46 -83:13:06.8  8.99   14.60     37.68  -145.83  --------  G5/G6V       
M  83026 N/A       16:57:59.29 -31:57:51.2  9.69   -2.53      5.43   -19.36  --------  G5/G6V:      
M  83179 N/A       17:00:00.67 -22:08:56.1  9.82   11.48    -28.96   -40.28  --------  G6V          
M  83428 N/A       17:03:07.05 -27:18:17.2  9.27    5.06     23.51   -49.11  --------  G6V          
M  83746 N/A       17:06:57.64 -63:59:27.6  9.20    4.23     58.58   -25.45  --------  G6V          
M  83840 N/A       17:08:02.67 -25:08:35.6  9.60    6.49     10.74   -24.98  --------  G6V          
M  83877 N/A       17:08:35.50 -46:53:35.0  9.69   12.37      9.93    26.99  --------  G6V          
M  83969 N/A       17:09:50.41 -21:47:31.5  9.23   10.05    -12.61    32.57  --------  G6V          
M  84252 N/A       17:13:21.60 -30:32:14.6  9.62   10.78    -52.06   -93.48  --------  G5/G6V       
M  85239 N/A       17:25:04.28 -14:37:03.1  9.68    8.44    -49.82   -55.39  --------  G6V          
M  86001 N/A       17:34:38.18 -33:39:49.6  8.96    9.52    -43.12   -49.50  --------  G5/G6V:+...  
M  86294 N/A       17:37:57.40 -39:11:22.6  8.98   11.16    -54.82   -38.23  --------  G6V          
M  87106 N/A       17:47:52.46 -48:23:52.8  9.73   13.00    -12.29   -72.86  --------  G6V          
M  87154 N/A       17:48:22.21 -60:39:38.5  8.35   18.11    -21.53   -26.82  --------  G6V          
M  87155 N/A       17:48:22.46 -35:58:46.8  8.53   12.16    -10.60   -44.94  --------  G5/G6V       
M  88553 N/A       18:04:53.73 -44:39:43.8  8.46   26.99     38.36     4.97  --------  G6V+...      
M  92011 N/A       18:45:14.79 -31:44:59.5 10.04    7.95     35.05  -123.99  --------  G6V          
M  92263 N/A       18:48:12.40 -37:28:45.9  9.91    9.71    -32.37   -58.78  --------  G6V          
M  92569 N/A       18:51:48.43 +03:01:51.6  7.51   35.35     -5.05  -139.82  --------  G6V          
M  93334 N/A       19:00:35.78 -42:47:27.7  9.49    6.01     24.66   -17.18  --------  G5/G6V       
M  93567 N/A       19:03:27.42 -59:46:12.7  9.64   14.60     30.50    11.59  --------  G6V          
