M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  62758 N/A       12:51:38.41 +25:30:31.7  9.09   26.54   -142.59   -37.49  --------  K1V          
M  62847 N/A       12:52:48.58 +33:44:15.2  9.46   28.08   -194.59    -1.25  --------  K1V          
M  62979 N/A       12:54:16.45 -25:32:04.0  9.88   20.57     69.31    -2.59 12543-2532 K1V          
M  64956 N/A       13:18:51.94 +33:26:19.2  8.18    3.51     -1.30     6.80  --------  K1V          
M  65525 N/A       13:25:52.40 +43:00:43.8  9.89    0.76    -13.04     7.07  --------  K1V          
M  66765 N/A       13:41:04.18 -34:27:50.9  6.92   64.08    205.92  -166.03  --------  K1V          
M  67013 N/A       13:44:00.93 -61:21:59.1  7.64   13.13     22.07    16.68  --------  K1Vp         
M  67055 N/A       13:44:29.67 -16:51:15.9  9.21   22.11   -138.44    30.51  --------  K1V          
M  67237 N/A       13:46:42.03 -56:51:00.2  8.64   27.76    -53.88  -170.68  --------  K1V          
M  67742 N/A       13:52:35.87 -50:55:18.3  7.37   60.86   -583.27   -60.27 13526-5055 K1V          
M  67773 N/A       13:53:05.30 +27:48:24.4  8.37   34.99    239.96  -395.28  --------  K1V          
M  68552 N/A       14:01:59.80 -21:08:00.4  9.51   20.61   -202.74  -143.21  --------  K0/K1V       
M  69124 N/A       14:08:58.82 +39:31:29.3  9.08   16.92     82.07   -53.17  --------  K1V          
M  69357 N/A       14:11:46.17 -12:36:42.3  7.93   43.35   -257.49  -179.49  --------  K1V          
M  70016 N/A       14:19:34.86 -05:09:04.2  7.58   48.12   -631.74  -122.11 14196-0509 K1V          
M  70073 N/A       14:20:22.58 +33:17:07.9  8.84    2.28    -23.48   -21.22  --------  K1V          
M  70100 N/A       14:20:40.05 -23:23:42.8 10.51   14.25     29.16  -170.30  --------  K0/K1V:      
M  70608 N/A       14:26:34.71 -18:49:12.1  8.86   22.29   -187.86     1.17  --------  K1V          
M  71681 N/A       14:39:35.08 -60:50:13.7  1.35  742.12  -3600.35   952.11 14396-6050 K1V          
M  72797 N/A       14:52:47.28 -33:36:52.7  9.33   17.81    153.98    -3.39  --------  K1V          
M  73005 N/A       14:55:11.04 +53:40:49.2  7.77   41.83   -970.94   478.79  --------  K1V          
M  73428 N/A       15:00:19.96 -16:32:28.3  9.84   20.55    -32.89   -88.92  --------  K1V          
M  74235 N/A       15:10:13.08 -16:22:45.9  9.07   34.14   -998.86 -3542.91 15102-1624 K0/K1V       
M  74550 N/A       15:13:58.94 -41:27:29.9  8.69   18.14   -280.42  -242.15 15140-4128 K1V          
M  75331 N/A       15:23:31.41 -14:21:07.2  7.59   15.66    171.80   -99.38  --------  K1VCN...     
M  76351 N/A       15:35:39.93 -80:12:16.5  8.71   26.01    -47.57    44.04 15357-8012 K0/K1V       
M  76758 N/A       15:40:22.94 -20:58:16.6  9.69   21.03   -145.15  -140.56  --------  K1V          
M  77444 N/A       15:48:35.74 -65:14:00.2  8.48   29.35   -289.67  -295.57 15486-6514 K1V          
M  77599 N/A       15:50:33.24 -31:08:18.6  9.84   11.54   -113.41    39.44  --------  K0/K1V       
M  78430 N/A       16:00:42.77 -15:24:43.7  9.12   27.26   -136.55    63.32  --------  K1V          
M  78979 N/A       16:07:19.61 -30:24:56.6  9.66   19.42   -237.97   -88.97  --------  K1V          
M  79969 N/A       16:19:22.53 -25:45:38.6  8.16   27.26    -91.76   -34.37  --------  K1V+...      
M  81813 N/A       16:42:38.58 +68:06:07.8  7.56   41.15   -282.36   427.58  --------  K1V          
M  83135 N/A       16:59:20.66 -63:37:25.5  8.74   10.31     15.45   -96.51  --------  K1V:         
M  83288 N/A       17:01:16.84 -43:38:37.1  9.07   15.38    -61.48   -91.31  --------  K1V:+...     
M  83415 N/A       17:02:59.87 -43:07:11.9  9.45   23.56     44.74   -82.79  --------  K1V          
M  83541 N/A       17:04:27.84 -28:34:57.6  6.59   55.31     83.25  -269.14  --------  K1V          
M  84586 N/A       17:17:25.51 -66:57:03.6  6.87   31.83    -21.84  -136.47 17175-6657 K1Vp         
M  84907 N/A       17:21:07.64 -24:41:00.7  8.61   20.58     98.21    -7.69  --------  K0/K1V+...   
M  85326 N/A       17:26:13.22 -48:35:25.4  8.85   21.20     27.89   -16.58  --------  K1V          
M  87089 N/A       17:47:42.09 +04:56:22.7  8.91   26.16   -545.99  -215.83  --------  K1V          
M  88942 N/A       18:09:17.68 -22:54:30.4  7.91   31.27     42.18  -459.56  --------  K1V          
M  89632 N/A       18:17:29.66 -38:26:51.7  9.68   17.73     13.90     4.99  --------  K1V          
M  89648 N/A       18:17:40.19 -39:32:32.2  9.33    2.48     -0.26    -0.03  --------  K1V          
M  89837 N/A       18:19:58.84 -51:13:22.4  9.85    8.72    -63.82   -83.20  --------  K1V          
M  90598 N/A       18:29:13.25 -54:56:03.7  9.54   20.47    -53.63  -169.81  --------  K1V:         
M  90790 N/A       18:31:18.96 -18:54:31.7  6.81   75.71   -140.13  -194.59  --------  K1V          
M  92858 N/A       18:55:18.80 -37:29:54.0  7.98   41.84    141.94  -357.25  --------  K1V          
M  94050 N/A       19:08:50.49 -42:25:41.1  7.89   31.48     23.27  -120.54  --------  K1V          
M  95327 N/A       19:23:39.23 -38:16:46.1  9.98   15.84     53.41    12.43 19237-3817 K0/K1V       
M  96725 N/A       19:39:45.84 -48:11:36.0  9.04   21.29    -35.73  -247.13  --------  K1V          
M  96880 N/A       19:41:35.72 -72:26:45.7  9.23   24.15      0.03  -160.33  --------  K1V          
M  97531 N/A       19:49:21.54 -32:52:22.9  9.14   20.43      5.36  -152.21  --------  K1V          
M  98192 N/A       19:57:13.43 +29:49:26.4  7.91   39.24    107.66   236.18  --------  K1V          
M  98329 N/A       19:58:39.91 -19:56:08.3  9.37   18.92     34.35  -172.84  --------  K1V          
M  98792 N/A       20:03:52.12 +23:20:26.5  7.28   64.17  -1002.84  -912.55  --------  K1V          
M  99208 N/A       20:08:26.15 -28:53:56.6  9.63   15.97    108.93  -114.27  --------  K1V          
M  99452 N/A       20:11:06.08 +16:11:16.7  7.34   48.83   -414.22   399.16 20111+1610 K1V          
M  99886 N/A       20:15:57.00 -39:29:25.6  7.79   12.63     99.08  -217.71  --------  K1V          
M 101274 N/A       20:31:41.00 -35:31:26.9  9.25   24.49    -20.81  -110.25 20317-3531 K1V          
M 101600 N/A       20:35:28.24 -27:21:08.9  9.29    1.77     20.19   -10.31  --------  K1VCNp...    
M 104299 N/A       21:07:45.92 -67:55:13.0  8.55   37.36    211.44  -112.54  --------  K1V          
M 104375 N/A       21:08:40.66 +73:41:48.5  8.69   32.59   -322.56  -399.27  --------  K1V          
M 105740 N/A       21:25:01.84 -23:19:08.0  9.92   20.71    119.37  -153.15  --------  K1V          
M 105791 N/A       21:25:29.00 +27:12:38.4  8.28   35.83   -149.21  -164.88  --------  K1V          
M 105821 N/A       21:25:56.00 -31:10:58.0  9.48   20.22    -26.05   -58.71  --------  K1V          
M 107312 N/A       21:44:09.04 -18:37:44.1  9.81   14.62    -22.28  -180.07  --------  K1V:         
M 107347 N/A       21:44:30.01 -50:16:49.0  9.57    5.28      2.93   -49.18  --------  K1VCN...     
M 107655 N/A       21:48:22.85 +00:12:02.8  8.32    7.84     11.87   -33.78  --------  K1V          
M 108241 N/A       21:55:42.00 -29:42:22.0  8.46   30.22     58.86  -178.57  --------  K1V          
M 108787 N/A       22:02:15.77 -54:29:32.8  9.01   21.09    145.28   -67.87  --------  K1V          
M 109822 N/A       22:14:38.22 -15:49:06.7  6.55   26.19     -5.11  -356.91  --------  K0/K1V       
M 109926 N/A       22:15:54.14 +54:40:22.4  7.50   46.62    213.47    69.91 22159+5440 K1V          
M 111272 N/A       22:32:33.66 -58:47:02.9  9.73   14.78    254.15  -354.68  --------  K1V-VI       
M 111629 N/A       22:36:50.86 -35:27:23.1  8.93   21.87    -73.20   -63.29  --------  K1V          
M 113423 N/A       22:58:17.85 -41:51:26.2  8.57   28.14    202.11   -42.41  --------  K0/K1V       
M 113701 N/A       23:01:42.10 -51:28:06.1  8.17   32.76    -94.90   -89.28 23017-5128 K1V          
M 114286 N/A       23:08:50.09 -42:27:04.9  8.84   25.03    112.36  -200.46  --------  K1V          
M 114477 N/A       23:11:01.52 -50:58:06.4  9.25   18.45     -7.02  -302.08  --------  K1V          
M 115194 N/A       23:19:58.27 +28:52:03.9  8.87   31.50    741.79   -82.62  --------  K1V          
M 115218 N/A       23:20:14.38 +61:58:12.4  6.39    3.46      6.97    -4.77  --------  K1V          
M 115331 N/A       23:21:36.52 +44:05:52.4  7.36   45.63    636.25   219.20  --------  K1V          
M 116251 N/A       23:33:20.73 +60:24:39.3  7.20   14.58    102.12    32.70 23335+6026 K1V          
M 116763 N/A       23:39:51.30 -32:44:36.2  7.18   53.52    135.47  -304.59  --------  K1V          
M 117223 N/A       23:46:03.17 -26:49:04.4  8.58    8.54     68.55   -17.58  --------  K0/K1V       
M 117247 N/A       23:46:26.71 -23:01:40.3  8.93   28.18   -152.76   -40.83  --------  K1V          
M 117288 N/A       23:46:55.79 -31:58:54.4  9.37   24.25    128.52   -55.41  --------  K1V          
M 117542 N/A       23:50:14.90 -29:24:06.2  7.88   39.53    185.01    17.68 23502-2924 K1V          
M 117669 N/A       23:51:49.49 -46:19:09.4  9.60   25.45    157.34    17.24  --------  K1V          
M 117702 N/A       23:52:14.42 -61:25:30.5  9.43   20.70    178.75  -815.82  --------  K1V          
